## 1
## 2년 전 영연방으로부터의 독립 여부를 묻는 투표에서는 55% 대 45%로 영연방 잔류를 선택한 쪽이 많았다.
## <2년:NOH> 전 영연방으로부터의 독립 여부를 묻는 투표에서는 <55%:PNT> 대 <45%:PNT>로 영연방 잔류를 선택한 쪽이 많았다.
2	2	SN	B-NOH
## 지난 2002년 개교한 대구사이버대학교는 특수교육·사회복지 분야에서 전통을 자랑하는 대구대학교와 형제 학교로 발전하고 있다.
## 지난 <2002년:DAT> 개교한 <대구사이버대학교:ORG>는 특수교육·사회복지 분야에서 전통을 자랑하는 <대구대학교:ORG>와 형제 학교로 발전하고 있다.
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
2002	2002	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
개교한	개교하+ㄴ	VV+ETM	O
_	_	_	O
대구	대구	NNP	B-ORG
사이버	사이버	NNG	I-ORG
대학교	대학교	NNG	I-ORG
는	는	JX	O
_	_	_	O
특수	특수	NNG	O
교육	교육	NNG	O
·	·	SP	O
사회	사회	NNG	O
복지	복지	NNG	O
_	_	_	O
분야	분야	NNG	O
에서	에서	JKB	O
_	_	_	O
전통	전통	NNG	O
을	을	JKO	O
_	_	_	O
자랑하	자랑하	VV	O
는	는	ETM	O
_	_	_	O
대구대학교	대구대학교	NNP	B-ORG
와	와	JC	O
_	_	_	O
형제	형제	NNG	O
_	_	_	O
학교	학교	NNG	O
로	로	JKB	O
_	_	_	O
발전하	발전하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 12
## 남한강변 바위 절벽에 세워진 강월헌(江月軒)은 특히 주변 경치가 아름답기로 소문나 있다.
## <남한강:LOC>변 바위 절벽에 세워진 <강월헌:LOC>(<江月軒:LOC>)은 특히 주변 경치가 아름답기로 소문나 있다.
남한강	남한강	NNP	B-LOC
변	변	NNG	O
_	_	_	O
바위	바위	NNG	O
_	_	_	O
절벽	절벽	NNG	O
에	에	JKB	O
_	_	_	O
세	세우	VV	O
워	어	EC	O
진	지+ㄴ	VX+ETM	O
_	_	_	O
강월헌	강월헌	NNP	B-LOC
(	(	SS	O
江月軒	江月軒	SH	B-LOC
)	)	SS	O
은	은	JX	O
_	_	_	O
특히	특히	MAG	O
_	_	_	O
주변	주변	NNG	O
_	_	_	O
경치	경치	NNG	O
가	가	JKS	O
_	_	_	O
아름답	아름답	VA	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
소문나	소문나+아	VV+EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

