## 1
## 하지만 최근 재입원했을 때 같은 방을 이용했는데 17만 원을 냈다.
## 하지만 최근 재입원했을 때 같은 방을 이용했는데 <17만 원:MNY>을 냈다.
하지만	하지만	MAJ	O
금전	금전	NNG	O
적	적	XSN	O
_	_	_	O
손해	손해	NNG	O
와	와	JC	O
_	_	_	O
투자자	투자자	NNG	O
_	_	_	O
유치	유치	NNG	O
에	에	JKB	O
_	_	_	O
어려움	어려움	NNG	O
을	을	JKO	O
_	_	_	O
겪	겪	VV	O
고	고	EC	O
있	있	VX	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
주장	주장하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 악재에도 미단시티는 여전히 국내외 기업들의 관심 대상이다.
## 악재에도 <미단시티:ORG>는 여전히 국내외 기업들의 관심 대상이다.
악재	악재	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
미	미	NNP	B-ORG
단	단	XSN	I-ORG
시티	시티	NNG	I-ORG
는	는	JX	O
_	_	_	O
여전히	여전히	MAG	O
_	_	_	O
국내외	국내외	NNG	O
_	_	_	O
기업	기업	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
관심	관심	NNG	O
_	_	_	O
대상	대상	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 5
## 경영투명성위원회는 불공정 거래 관행을 개선하고 협력사와의 상생 방안에 대한 전문가의 조언을 듣기 위해 지난 해 10월 롯데홈쇼핑에서 발족한 자문기구이다.
## <경영투명성위원회:ORG>는 불공정 거래 관행을 개선하고 협력사와의 상생 방안에 대한 전문가의 조언을 듣기 위해 지난 해 <10월:DAT> <롯데홈쇼핑:ORG>에서 발족한 자문기구이다.
경영	경영	NNG	B-ORG
투명	투명	NNG	I-ORG
성	성	XSN	I-ORG
위원회	위원회	NNG	I-ORG
는	는	JX	O
_	_	_	O
불공정	불공정	NNG	O
_	_	_	O
거래	거래	NNG	O
_	_	_	O
관행	관행	NNG	O
을	을	JKO	O
_	_	_	O
개선하	개선하	VV	O
고	고	EC	O
_	_	_	O
협력	협력	NNG	O
사	사	XSN	O
와	와	JKB	O
의	의	JKG	O
_	_	_	O
상생	상생	NNG	O
_	_	_	O
방안	방안	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
전문가	전문가	NNG	O
의	의	JKG	O
_	_	_	O
조언	조언	NNG	O
을	을	JKO	O
_	_	_	O
듣	듣	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
해	해	NNG	O
_	_	_	O
10	10	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
롯데	롯데	NNP	B-ORG
홈	홈	NNG	I-ORG
쇼핑	쇼핑	NNG	I-ORG
에서	에서	JKB	O
_	_	_	O
발족한	발족하+ㄴ	VV+ETM	O
_	_	_	O
자문	자문	NNG	O
기구	기구	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 6
## ‘당내 개혁에 실패하면 안 의원이 당을 뛰쳐나갈 것인가’를 물었더니 돌아온 대답이다.
## ‘당내 개혁에 실패하면 <안:PER> 의원이 당을 뛰쳐나갈 것인가’를 물었더니 돌아온 대답이다.
‘	‘	SS	O
당내	당내	NNG	O
_	_	_	O
개혁	개혁	NNG	O
에	에	JKB	O
_	_	_	O
실패하	실패하	VV	O
면	면	EC	O
_	_	_	O
안	안	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
이	이	JKS	O
_	_	_	O
당	당	NNG	O
을	을	JKO	O
_	_	_	O
뛰쳐나갈	뛰쳐나가+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
인가	이+ㄴ가	VCP+EF	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
물	묻	VV	O
었	었	EP	O
더니	더니	EC	O
_	_	_	O
돌아온	돌아오+ㄴ	VV+ETM	O
_	_	_	O
대답	대답	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 7
## “저는 작품을 완성했을 때 관람객들에게서 이런 반응이 나올 줄은 꿈에도 몰랐고 단지 디올 본사가 싫어할 지 모르겠다고 생각했어요.그러나 디올 본사는 워낙 이런 미술 협업 프로젝트를 많이 해왔고, 자사 제품이 사치품이라는 것도 인정하고, 미술가들이 그것을 어떻게 해석하는지에 대해서도 열린 마음을 갖고 있더군요. 디올 본사는 제 작품을 좋게 평가했고 구매도 했어요.
## “저는 작품을 완성했을 때 관람객들에게서 이런 반응이 나올 줄은 꿈에도 몰랐고 단지 <디올 본사:ORG>가 싫어할 지 모르겠다고 생각했어요.그러나 <디올 본사:ORG>는 워낙 이런 미술 협업 프로젝트를 많이 해왔고, 자사 제품이 사치품이라는 것도 인정하고, 미술가들이 그것을 어떻게 해석하는지에 대해서도 열린 마음을 갖고 있더군요. <디올 본사:ORG>는 제 작품을 좋게 평가했고 구매도 했어요.
“	“	SS	O
저	저	NP	O
는	는	JX	O
_	_	_	O
작품	작품	NNG	O
을	을	JKO	O
_	_	_	O
완성	완성하	VV	O
했	었	EP	O
을	을	ETM	O
_	_	_	O
때	때	NNG	O
_	_	_	O
관람객	관람객	NNG	O
들	들	XSN	O
에게서	에게서	JKB	O
_	_	_	O
이런	이런	MM	O
_	_	_	O
반응	반응	NNG	O
이	이	JKS	O
_	_	_	O
나올	나오+ㄹ	VV+ETM	O
_	_	_	O
줄	줄	NNB	O
은	은	JX	O
_	_	_	O
꿈	꿈	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
몰	모르	VV	O
랐	았	EP	O
고	고	EC	O
_	_	_	O
단지	단지	MAG	O
_	_	_	O
디올	디올	NNP	B-ORG
_	_	_	I-ORG
본사	본사	NNG	I-ORG
가	가	JKS	O
_	_	_	O
싫어할	싫어하+ㄹ	VV+ETM	O
_	_	_	O
지	지	NNB	O
_	_	_	O
모르	모르	VV	O
겠	겠	EP	O
다고	다고	EC	O
_	_	_	O
생각	생각하	VV	O
했	었	EP	O
어요	어요	EF	O
.	.	SF	O
그러나	그러나	MAJ	O
_	_	_	O
디올	디올	NNP	B-ORG
_	_	_	I-ORG
본사	본사	NNG	I-ORG
는	는	JX	O
_	_	_	O
워낙	워낙	MAG	O
_	_	_	O
이런	이런	MM	O
_	_	_	O
미술	미술	NNG	O
_	_	_	O
협업	협업	NNG	O
_	_	_	O
프로젝트	프로젝트	NNG	O
를	를	JKO	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
해	하+여+오	VV+EC+VX	O
왔	았	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
자사	자사	NNG	O
_	_	_	O
제품	제품	NNG	O
이	이	JKS	O
_	_	_	O
사치품	사치품	NNG	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
것	것	NNB	O
도	도	JX	O
_	_	_	O
인정하	인정하	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
미술가	미술가	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
그것	그것	NP	O
을	을	JKO	O
_	_	_	O
어떻	어떻	VA	O
게	게	EC	O
_	_	_	O
해석하	해석하	VV	O
는지	는지	EC	O
에	에	JKB	O
_	_	_	O
대해서	대하+여서	VV+EC	O
도	도	JX	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
마음	마음	NNG	O
을	을	JKO	O
_	_	_	O
갖	갖	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
더군요	더군요	EF	O
.	.	SF	O
_	_	_	O
디올	디올	NNP	B-ORG
_	_	_	I-ORG
본사	본사	NNG	I-ORG
는	는	JX	O
_	_	_	O
제	저+의	NP+JKG	O
_	_	_	O
작품	작품	NNG	O
을	을	JKO	O
_	_	_	O
좋	좋	VA	O
게	게	EC	O
_	_	_	O
평가	평가하	VV	O
했	였	EP	O
고	고	EC	O
_	_	_	O
구매	구매	NNG	O
도	도	JX	O
_	_	_	O
했	+였	+EP	O
어요	어요	EF	O
.	.	SF	O

## 8
## 실력과 경험을 두루 갖춘 검사장들을 3년마다 반강제적으로 내보내는 게 과연 국가나 검찰 조직을 위해 바람직한 일인지 따져볼 필요가 있다.
## 실력과 경험을 두루 갖춘 검사장들을 <3년:DUR>마다 반강제적으로 내보내는 게 과연 국가나 검찰 조직을 위해 바람직한 일인지 따져볼 필요가 있다.
실력	실력	NNG	O
과	과	JC	O
_	_	_	O
경험	경험	NNG	O
을	을	JKO	O
_	_	_	O
두루	두루	MAG	O
_	_	_	O
갖춘	갖추+ㄴ	VV+ETM	O
_	_	_	O
검사장	검사장	NNG	O
들	들	XSN	O
을	을	JKO	O
_	_	_	O
3	3	SN	B-DUR
년	년	NNB	I-DUR
마다	마다	JX	O
_	_	_	O
반	반	NNG	O
강제적	강제적	NNG	O
으로	으로	JKB	O
_	_	_	O
내보내	내보내	VV	O
는	는	ETM	O
_	_	_	O
게	것+이	NNB+JKS	O
_	_	_	O
과연	과연	MAG	O
_	_	_	O
국가	국가	NNG	O
나	나	JC	O
_	_	_	O
검찰	검찰	NNG	O
_	_	_	O
조직	조직	NNG	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
바람직한	바람직하+ㄴ	VA+ETM	O
_	_	_	O
일	일	NNG	O
인지	이+ㄴ지	VCP+EC	O
_	_	_	O
따져	따지+어	VV+EC	O
볼	보+ㄹ	VX+ETM	O
_	_	_	O
필요	필요	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 9
## 최근 페이스북에서 다양한 요리 과정을 부감으로 촬영해 요리사 시각으로 조리과정을 네티즌들에게 전달하며 화제를 모으고 있는 ‘Cookat’이 최근 파프리카를 이용한 5번째 레시피를 소개했다.
## 최근 <페이스북:POH>에서 다양한 요리 과정을 부감으로 촬영해 요리사 시각으로 조리과정을 네티즌들에게 전달하며 화제를 모으고 있는 ‘<Cookat:ORG>’이 최근 파프리카를 이용한 <5번째:NOH> 레시피를 소개했다.
최근	최근	NNG	O
_	_	_	O
페이스북	페이스북	NNP	B-POH
에서	에서	JKB	O
_	_	_	O
다양한	다양하+ㄴ	VA+ETM	O
_	_	_	O
요리	요리	NNG	O
_	_	_	O
과정	과정	NNG	O
을	을	JKO	O
_	_	_	O
부감	부감	NNG	O
으로	으로	JKB	O
_	_	_	O
촬영해	촬영하+여	VV+EC	O
_	_	_	O
요리사	요리사	NNG	O
_	_	_	O
시각	시각	NNG	O
으로	으로	JKB	O
_	_	_	O
조리	조리	NNG	O
과정	과정	NNG	O
을	을	JKO	O
_	_	_	O
네티즌	네티즌	NNG	O
들	들	XSN	O
에게	에게	JKB	O
_	_	_	O
전달하	전달하	VV	O
며	며	EC	O
_	_	_	O
화제	화제	NNG	O
를	를	JKO	O
_	_	_	O
모으	모으	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
‘	‘	SS	O
Cookat	Cookat	SL	B-ORG
’	’	SS	O
이	이	JKS	O
_	_	_	O
최근	최근	NNG	O
_	_	_	O
파프리카	파프리카	NNG	O
를	를	JKO	O
_	_	_	O
이용한	이용하+ㄴ	VV+ETM	O
_	_	_	O
5	5	SN	B-NOH
번째	번째	NNB	I-NOH
_	_	_	O
레시피	레시피	NNG	O
를	를	JKO	O
_	_	_	O
소개	소개하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 스마트폰 아이 숙면 방해…4시간 이상 봤다가, 결국
## 스마트폰 아이 숙면 방해…<4시간:DUR> 이상 봤다가, 결국
스마트	스마트	NNG	O
폰	폰	NNG	O
_	_	_	O
아이	아이	NNG	O
_	_	_	O
숙면	숙면	NNG	O
_	_	_	O
방해	방해	NNG	O
…	…	SE	O
4	4	SN	B-DUR
시간	시간	NNB	I-DUR
_	_	_	O
이상	이상	NNG	O
_	_	_	O
봤	+았	+EP	O
다가	다가	EC	O
,	,	SP	O
_	_	_	O
결국	결국	NNG	O

## 11
## ‘택시’ 이동휘, ‘응팔’ 혜리 연기력 논란 언급 “실제로 보니 부끄러웠다”…무슨 뜻?
## ‘<택시:POH>’ <이동휘:PER>, ‘<응팔:POH>’ <혜리:PER> 연기력 논란 언급 “실제로 보니 부끄러웠다”…무슨 뜻?
‘	‘	SS	O
택시	택시	NNG	B-POH
’	’	SS	O
_	_	_	O
이동휘	이동휘	NNP	B-PER
,	,	SP	O
_	_	_	O
‘	‘	SS	O
응	응	IC	B-POH
팔	팔	NNG	I-POH
’	’	SS	O
_	_	_	O
혜리	혜리	NNP	B-PER
_	_	_	O
연기력	연기력	NNG	O
_	_	_	O
논란	논란	NNG	O
_	_	_	O
언급	언급	NNG	O
_	_	_	O
“	“	SS	O
실제로	실제로	MAG	O
_	_	_	O
보	보	VV	O
니	니	EC	O
_	_	_	O
부끄러	부끄럽	VA	O
웠	었	EP	O
다	다	EF	O
”	”	SS	O
…	…	SE	O
무슨	무슨	MM	O
_	_	_	O
뜻	뜻	NNG	O
?	?	SF	O

## 12
## 조성진을 통해 클래식을 널리 알린 지금이 바로 대중화의 기회다.
## <조성진:PER>을 통해 클래식을 널리 알린 지금이 바로 대중화의 기회다.
조성진	조성진	NNP	B-PER
을	을	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
클래식	클래식	NNG	O
을	을	JKO	O
_	_	_	O
널리	널리	MAG	O
_	_	_	O
알린	알리+ㄴ	VV+ETM	O
_	_	_	O
지금	지금	NNG	O
이	이	JKS	O
_	_	_	O
바로	바로	MAG	O
_	_	_	O
대중화	대중화	NNG	O
의	의	JKG	O
_	_	_	O
기회	기회+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 13
## 온라인 중앙일보 jstar@joongang.co.kr [사진 KBS 2TV 금요드라마 ‘오렌지 마말레이드’ 캡처]
## 온라인 <중앙일보:ORG> <jstar@joongang.co.kr:POH> [사진 <KBS 2TV:POH> 금요드라마 ‘<오렌지 마말레이드:POH>’ 캡처]
온라인	온라인	NNG	O
_	_	_	O
중앙일보	중앙일보	NNP	B-ORG
_	_	_	O
jstar	jstar	SL	B-POH
@	@	SW	I-POH
joongang	joongang	SL	I-POH
.	.	SF	I-POH
co	co	SL	I-POH
.	.	SF	I-POH
kr	kr	SL	I-POH
_	_	_	O
[	[	SS	O
사진	사진	NNG	O
_	_	_	O
KBS	KBS	SL	B-POH
_	_	_	I-POH
2	2	SN	I-POH
TV	TV	SL	I-POH
_	_	_	O
금요	금요	NNG	O
드라마	드라마	NNG	O
_	_	_	O
‘	‘	SS	O
오렌지	오렌지	NNG	B-POH
_	_	_	I-POH
마	마	NNG	I-POH
말	말	NNB	I-POH
레이드	레이드	NNP	I-POH
’	’	SS	O
_	_	_	O
캡처	캡처	NNG	O
]	]	SS	O

## 14
## 한편 골키퍼 김동준(21·연세대)은 대학 선수 중 유일하게 대표팀에 승선했다.
## 한편 골키퍼 <김동준:PER>(<21:NOH>·<연세대:ORG>)은 대학 선수 중 유일하게 대표팀에 승선했다.
한편	한편	MAG	O
_	_	_	O
골키퍼	골키퍼	NNG	O
_	_	_	O
김동준	김동준	NNP	B-PER
(	(	SS	O
21	21	SN	B-NOH
·	·	SP	O
연세대	연세대	NNP	B-ORG
)	)	SS	O
은	은	JX	O
_	_	_	O
대학	대학	NNG	O
_	_	_	O
선수	선수	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
유일하	유일하	VA	O
게	게	EC	O
_	_	_	O
대표	대표	NNG	O
팀	팀	NNG	O
에	에	JKB	O
_	_	_	O
승선	승선하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 인근 500m 거리의 그린벨트 밭 약 3000평을 지주의 개인 사정으로 주변시세의 절반 가격인 3.3m²당 140만∼150만 원에 매각하고 있어 관심을 가져볼 만하다.
## 인근 <500m:NOH> 거리의 그린벨트 밭 약 <3000평:NOH>을 지주의 개인 사정으로 주변시세의 절반 가격인 <3.3m²:NOH>당 <140만:MNY>∼<150만 원:MNY>에 매각하고 있어 관심을 가져볼 만하다.
인근	인근	NNG	O
_	_	_	O
500	500	SN	B-NOH
m	m	SL	I-NOH
_	_	_	O
거리	거리	NNG	O
의	의	JKG	O
_	_	_	O
그린벨트	그린벨트	NNG	O
_	_	_	O
밭	밭	NNG	O
_	_	_	O
약	약	MM	O
_	_	_	O
3000	3000	SN	B-NOH
평	평	NNB	I-NOH
을	을	JKO	O
_	_	_	O
지주	지주	NNG	O
의	의	JKG	O
_	_	_	O
개인	개인	NNG	O
_	_	_	O
사정	사정	NNG	O
으로	으로	JKB	O
_	_	_	O
주변	주변	NNG	O
시세	시세	NNG	O
의	의	JKG	O
_	_	_	O
절반	절반	NNG	O
_	_	_	O
가격	가격	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
3.3	3.3	SN	B-NOH
m	m	SL	I-NOH
²	²	SW	I-NOH
당	당	XSN	O
_	_	_	O
140	140	SN	B-MNY
만	만	NR	I-MNY
∼	∼	SO	O
150	150	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
에	에	JKB	O
_	_	_	O
매각하	매각하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
어	어	EC	O
_	_	_	O
관심	관심	NNG	O
을	을	JKO	O
_	_	_	O
가져	가지+어	VV+EC	O
볼	보+ㄹ	VX+ETM	O
_	_	_	O
만하	만하	VX	O
다	다	EF	O
.	.	SF	O

## 16
## 한편, 이번에 aT센터에서 실기고사를 실시하는 애니메이션스쿨은 애니메이션 전문 창작인력 양성을 목표로 2D애니메이션, 3D애니메이션 분야의 기획·연출·제작에 이르는 전 과정을 프로젝트 기반을 운영하는 애니메이션 전문 교육기관이다.
## 한편, 이번에 <aT센터:LOC>에서 실기고사를 실시하는 <애니메이션스쿨:ORG>은 애니메이션 전문 창작인력 양성을 목표로 <2D애니메이션:POH>, <3D애니메이션:POH> 분야의 기획·연출·제작에 이르는 전 과정을 프로젝트 기반을 운영하는 애니메이션 전문 교육기관이다.
한편	한편	NNG	O
,	,	SP	O
_	_	_	O
이번	이번	NNG	O
에	에	JKB	O
_	_	_	O
aT	aT	SL	B-LOC
센터	센터	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
실기	실기	NNG	O
고사	고사	NNG	O
를	를	JKO	O
_	_	_	O
실시하	실시하	VV	O
는	는	ETM	O
_	_	_	O
애니메이션	애니메이션	NNG	B-ORG
스쿨	스쿨	NNG	I-ORG
은	은	JX	O
_	_	_	O
애니메이션	애니메이션	NNG	O
_	_	_	O
전문	전문	NNG	O
_	_	_	O
창작	창작	NNG	O
인력	인력	NNG	O
_	_	_	O
양성	양성	NNG	O
을	을	JKO	O
_	_	_	O
목표	목표	NNG	O
로	로	JKB	O
_	_	_	O
2	2	SN	B-POH
D	D	SL	I-POH
애니메이션	애니메이션	NNG	I-POH
,	,	SP	O
_	_	_	O
3	3	SN	B-POH
D	D	SL	I-POH
애니메이션	애니메이션	NNG	I-POH
_	_	_	O
분야	분야	NNG	O
의	의	JKG	O
_	_	_	O
기획	기획	NNG	O
·	·	SP	O
연출	연출	NNG	O
·	·	SP	O
제작	제작	NNG	O
에	에	JKB	O
_	_	_	O
이르	이르	VV	O
는	는	ETM	O
_	_	_	O
전	전	MM	O
_	_	_	O
과정	과정	NNG	O
을	을	JKO	O
_	_	_	O
프로젝트	프로젝트	NNG	O
_	_	_	O
기반	기반	NNG	O
을	을	JKO	O
_	_	_	O
운영하	운영하	VV	O
는	는	ETM	O
_	_	_	O
애니메이션	애니메이션	NNG	O
_	_	_	O
전문	전문	NNG	O
_	_	_	O
교육	교육	NNG	O
기관	기관	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 17
## 서태지 앙코르 콘서트, 서태지를 만날 마지막 기회…‘모든 걸 쏟아낼 것’
## <서태지:PER> 앙코르 콘서트, <서태지:PER>를 만날 마지막 기회…‘모든 걸 쏟아낼 것’
서태지	서태지	NNP	B-PER
_	_	_	O
앙코르	앙코르	NNP	O
_	_	_	O
콘서트	콘서트	NNG	O
,	,	SP	O
_	_	_	O
서태지	서태지	NNP	B-PER
를	를	JKO	O
_	_	_	O
만날	만나+ㄹ	VV+ETM	O
_	_	_	O
마지막	마지막	NNG	O
_	_	_	O
기회	기회	NNG	O
…	…	SE	O
‘	‘	SS	O
모든	모든	MM	O
_	_	_	O
걸	것+ㄹ	NNB+JKO	O
_	_	_	O
쏟	쏟	VV	O
아	아	EC	O
낼	내+ㄹ	VX+ETM	O
_	_	_	O
것	것	NNB	O
’	’	SS	O

