## 1
## 지난 1965년 2만3081명이었던데 비해 50년 만에 81.2%(1만8744명)가 줄었다.
## 지난 <1965년:DAT> <2만3081명:NOH>이었던데 비해 <50년 만:NOH>에 <81.2%:PNT>(<1만8744명:NOH>)가 줄었다.
지난	지나+ㄴ	VV+ETM	O
## 앞줄 왼쪽부터 한상기 충남 태안군수, 윤종필(가려짐)·성일종·김성태·김종민(가려짐)·나경원·박명재 의원, 최수일 울릉군수, 장정숙 의원. [독도=국회사진기자단]
## 앞줄 왼쪽부터 <한상기:PER> <충남:LOC> 태안군수, <윤종필:PER>(가려짐)·<성일종:PER>·<김성태:PER>·<김종민:PER>(가려짐)·<나경원:PER>·<박명재:PER> 의원, <최수일:PER> 울릉군수, <장정숙:PER> 의원. [<독도:LOC>=<국회사진기자단:ORG>]
앞줄	앞줄	NNG	O
_	_	_	O
왼쪽	왼쪽	NNG	O
부터	부터	JX	O
_	_	_	O
한상기	한상기	NNP	B-PER
_	_	_	O
충남	충남	NNP	B-LOC
_	_	_	O
태안	태안	NNP	O
군수	군수	NNG	O
,	,	SP	O
_	_	_	O
윤종필	윤종필	NNP	B-PER
(	(	SS	O
가려	가리+어	VV+EC	O
짐	지+ㅁ	VX+ETN	O
)	)	SS	O
·	·	SP	O
성	성	NNG	B-PER
일종	일종	NNG	I-PER
·	·	SP	O
김성태	김성태	NNP	B-PER
·	·	SP	O
김종민	김종민	NNP	B-PER
(	(	SS	O
가려	가리+어	VV+EC	O
짐	지+ㅁ	VX+ETN	O
)	)	SS	O
·	·	SP	O
나경원	나경원	NNP	B-PER
·	·	SP	O
박명재	박명재	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
,	,	SP	O
_	_	_	O
최수일	최수일	NNP	B-PER
_	_	_	O
울릉	울릉	NNP	O
군수	군수	NNG	O
,	,	SP	O
_	_	_	O
장정숙	장정숙	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
.	.	SF	O
_	_	_	O
[	[	SS	O
독도	독도	NNP	B-LOC
=	=	SW	O
국회	국회	NNG	B-ORG
사진	사진	NNG	I-ORG
기자단	기자단	NNG	I-ORG
]	]	SS	O

## 4
## 2017년 5월 15일. 아침부터 시장은 형편없이 망가지고 있었다.
## <2017년 5월 15일:DAT>. 아침부터 시장은 형편없이 망가지고 있었다.
2017	2017	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
5	5	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
15	15	SN	I-DAT
일	일	NNB	I-DAT
.	.	SF	O
_	_	_	O
아침	아침	NNG	O
부터	부터	JX	O
_	_	_	O
시장	시장	NNG	O
은	은	JX	O
_	_	_	O
형편없이	형편없이	MAG	O
_	_	_	O
망가지	망가지	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 사실상 메르스 종식, 확진자 22일째 · 격리자 ‘0’…공식적인 종식 선언은 8월 말 정도
## 사실상 <메르스:POH> 종식, 확진자 <22일째:NOH> · 격리자 ‘<0:NOH>’…공식적인 종식 선언은 <8월:DAT> 말 정도
사실상	사실상	NNG	O
_	_	_	O
메르스	메르스	NNG	B-POH
_	_	_	O
종식	종식	NNG	O
,	,	SP	O
_	_	_	O
확진	확진	NNG	O
자	자	XSN	O
_	_	_	O
22	22	SN	B-NOH
일	일	NNB	I-NOH
째	째	XSN	I-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
격리	격리	NNG	O
자	자	XSN	O
_	_	_	O
‘	‘	SS	O
0	0	SN	B-NOH
’	’	SS	O
…	…	SE	O
공식적	공식적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
종식	종식	NNG	O
_	_	_	O
선언	선언	NNG	O
은	은	JX	O
_	_	_	O
8	8	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
말	말	NNB	O
_	_	_	O
정도	정도	NNG	O

## 6
## 이미 50만㎡(약 15만 평) 규모의 별도 부지도 확보한 상황이다.
## 이미 <50만㎡:NOH>(약 <15만 평:NOH>) 규모의 별도 부지도 확보한 상황이다.
이미	이미	MAG	O
_	_	_	O
50	50	SN	B-NOH
만	만	NR	I-NOH
㎡	㎡	SW	I-NOH
(	(	SS	O
약	약	MM	O
_	_	_	O
15	15	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
평	평	NNB	I-NOH
)	)	SS	O
_	_	_	O
규모	규모	NNG	O
의	의	JKG	O
_	_	_	O
별도	별도	NNG	O
_	_	_	O
부지	부지	NNG	O
도	도	JX	O
_	_	_	O
확보한	확보하+ㄴ	VV+ETM	O
_	_	_	O
상황	상황	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 7
## 마르셀 회장은 “서울시와 2년간 협의한 끝에 20년 동안 임대하게 됐다”며 “80년 가까이 된 건물 내부를 리모델링하고 최신 음향·조명 시설을 설치하는 등 총 190억원을 투자했다”고 밝혔다.
## <마르셀:PER> 회장은 “<서울시:LOC>와 <2년간:DUR> 협의한 끝에 <20년:DUR> 동안 임대하게 됐다”며 “<80년:NOH> 가까이 된 건물 내부를 리모델링하고 최신 음향·조명 시설을 설치하는 등 총 <190억원:MNY>을 투자했다”고 밝혔다.
마르셀	마르셀	NNP	B-PER
_	_	_	O
회장	회장	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
서울시	서울시	NNP	B-LOC
와	와	JC	O
_	_	_	O
2	2	SN	B-DUR
년	년	NNB	I-DUR
간	간	XSN	I-DUR
_	_	_	O
협의한	협의하+ㄴ	VV+ETM	O
_	_	_	O
끝	끝	NNG	O
에	에	JKB	O
_	_	_	O
20	20	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
동안	동안	NNG	O
_	_	_	O
임대하	임대하	VV	O
게	게	EC	O
_	_	_	O
됐	+었	+EP	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
80	80	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
가까이	가까이	MAG	O
_	_	_	O
된	되+ㄴ	VV+ETM	O
_	_	_	O
건물	건물	NNG	O
_	_	_	O
내부	내부	NNG	O
를	를	JKO	O
_	_	_	O
리모델링	리모델링	NNG	O
하	하	XSV	O
고	고	EC	O
_	_	_	O
최신	최신	NNG	O
_	_	_	O
음향	음향	NNG	O
·	·	SP	O
조명	조명	NNG	O
_	_	_	O
시설	시설	NNG	O
을	을	JKO	O
_	_	_	O
설치하	설치하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
총	총	MM	O
_	_	_	O
190	190	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
투자	투자하	VV	O
했	였	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 그러면서 1당 독재는 할지언정 대통령 6년 단임제는 철저히 지키면서 집권을 연장해왔다.
## 그러면서 <1당:NOH> 독재는 할지언정 대통령 <6년:NOH> 단임제는 철저히 지키면서 집권을 연장해왔다.
그러	그러	VV	O
면서	면서	EC	O
_	_	_	O
1	1	SN	B-NOH
당	당	NNG	I-NOH
_	_	_	O
독재	독재	NNG	O
는	는	JX	O
_	_	_	O
할지언정	하+ㄹ지언정	VV+EC	O
_	_	_	O
대통령	대통령	NNG	O
_	_	_	O
6	6	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
단임	단임	NNG	O
제	제	XSN	O
는	는	JX	O
_	_	_	O
철저히	철저히	MAG	O
_	_	_	O
지키	지키	VV	O
면서	면서	EC	O
_	_	_	O
집권	집권	NNG	O
을	을	JKO	O
_	_	_	O
연장해	연장하+여+오	VV+EC+VX	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 그는 “경우에 따라선 아드리아노와 데얀이 광주전에 풀타임을 소화하고도 수원전에 다시 선발로 나갈 수도 있지 않겠느냐. 윤주태, 박주영 등 다른 카드도 생각할 수 있다”고 말했다.
## 그는 “경우에 따라선 <아드리아노:PER>와 <데얀:PER>이 <광주전:POH>에 풀타임을 소화하고도 <수원전:POH>에 다시 선발로 나갈 수도 있지 않겠느냐. <윤주태:PER>, <박주영:PER> 등 다른 <카드:PER>도 생각할 수 있다”고 말했다.
그	그	NP	O
는	는	JX	O
_	_	_	O
“	“	SS	O
경우	경우	NNG	O
에	에	JKB	O
_	_	_	O
따	따르	VV	O
라선	아서+ㄴ	EC+JX	O
_	_	_	O
아드리아노	아드리아노	NNP	B-PER
와	와	JC	O
_	_	_	O
데얀	데얀	NNP	B-PER
이	이	JKS	O
_	_	_	O
광주	광주	NNP	B-POH
전	전	NNG	I-POH
에	에	JKB	O
_	_	_	O
풀타임	풀타임	NNG	O
을	을	JKO	O
_	_	_	O
소화하	소화하	VV	O
고도	고도	EC	O
_	_	_	O
수원	수원	NNP	B-POH
전	전	NNG	I-POH
에	에	JKB	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
선발	선발	NNG	O
로	로	JKB	O
_	_	_	O
나갈	나가+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
도	도	JX	O
_	_	_	O
있	있	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
겠	겠	EP	O
느냐	느냐	EF	O
.	.	SF	O
_	_	_	O
윤주태	윤주태	NNP	B-PER
,	,	SP	O
_	_	_	O
박주영	박주영	NNP	B-PER
_	_	_	O
등	등	NNB	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
카드	카드	NNG	B-PER
도	도	JX	O
_	_	_	O
생각할	생각하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 현지 언론은 숨진 사람들이 캐나다인이거나 스위스인, 프랑스인들로 밝혀졌으며 이들은 캐나다에 근거를 두고있는 사교단체의 집단자살에 의한 희생자들로 보인다고 보도했다.
## 현지 언론은 숨진 사람들이 캐나다인이거나 스위스인, 프랑스인들로 밝혀졌으며 이들은 <캐나다:LOC>에 근거를 두고있는 사교단체의 집단자살에 의한 희생자들로 보인다고 보도했다.
현지	현지	NNG	O
_	_	_	O
언론	언론	NNG	O
은	은	JX	O
_	_	_	O
숨진	숨지+ㄴ	VV+ETM	O
_	_	_	O
사람	사람	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
캐나다	캐나다	NNP	O
인	인	XSN	O
이	이	VCP	O
거나	거나	EC	O
_	_	_	O
스위스	스위스	NNP	O
인	인	XSN	O
,	,	SP	O
_	_	_	O
프랑스	프랑스	NNP	O
인	인	XSN	O
들	들	XSN	O
로	로	JKB	O
_	_	_	O
밝혀	밝혀지	VV	O
졌	었	EP	O
으며	으며	EC	O
_	_	_	O
이	이	NP	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
캐나다	캐나다	NNP	B-LOC
에	에	JKB	O
_	_	_	O
근거	근거	NNG	O
를	를	JKO	O
_	_	_	O
두	두	VV	O
고	고	EC	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
사교	사교	NNG	O
단체	단체	NNG	O
의	의	JKG	O
_	_	_	O
집단	집단	NNG	O
자살	자살	NNG	O
에	에	JKB	O
_	_	_	O
의한	의하+ㄴ	VV+ETM	O
_	_	_	O
희생자	희생자	NNG	O
들	들	XSN	O
로	로	JKB	O
_	_	_	O
보인다고	보이+ㄴ다고	VV+EC	O
_	_	_	O
보도	보도하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 한국의 김태용 감독과 결혼한 중국 여배우 탕웨이가 25일 홍콩에서 딸을 출산했다.
## <한국:LOC>의 <김태용:PER> 감독과 결혼한 <중국:LOC> 여배우 <탕웨이:PER>가 <25일:DAT> <홍콩:LOC>에서 딸을 출산했다.
한국	한국	NNP	B-LOC
의	의	JKG	O
_	_	_	O
김태용	김태용	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
과	과	JC	O
_	_	_	O
결혼한	결혼하+ㄴ	VV+ETM	O
_	_	_	O
중국	중국	NNP	B-LOC
_	_	_	O
여배우	여배우	NNG	O
_	_	_	O
탕	탕	XSN	B-PER
웨이	웨이	NNG	I-PER
가	가	JKS	O
_	_	_	O
25	25	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
홍콩	홍콩	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
딸	딸	NNG	O
을	을	JKO	O
_	_	_	O
출산	출산하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 최후의 방법이라 여기며 페이스북 본인의 학과 페이지에 자취방 관련 사진, 정보를 올렸는데 예상 밖의 결과를 얻었다.
## 최후의 방법이라 여기며 <페이스북:POH> 본인의 학과 페이지에 자취방 관련 사진, 정보를 올렸는데 예상 밖의 결과를 얻었다.
최후	최후	NNG	O
의	의	JKG	O
_	_	_	O
방법	방법	NNG	O
이	이	VCP	O
라	라	EC	O
_	_	_	O
여기	여기	VV	O
며	며	EC	O
_	_	_	O
페이스북	페이스북	NNP	B-POH
_	_	_	O
본인	본인	NNG	O
의	의	JKG	O
_	_	_	O
학과	학과	NNG	O
_	_	_	O
페이지	페이지	NNG	O
에	에	JKB	O
_	_	_	O
자취방	자취방	NNG	O
_	_	_	O
관련	관련	NNG	O
_	_	_	O
사진	사진	NNG	O
,	,	SP	O
_	_	_	O
정보	정보	NNG	O
를	를	JKO	O
_	_	_	O
올	올리	VV	O
렸	었	EP	O
는데	는데	EC	O
_	_	_	O
예상	예상	NNG	O
_	_	_	O
밖	밖	NNG	O
의	의	JKG	O
_	_	_	O
결과	결과	NNG	O
를	를	JKO	O
_	_	_	O
얻	얻	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 정신을 잃은 그의 혈액 샘플은 남아프리카공화국과 미국에 보내졌다.
## 정신을 잃은 그의 혈액 샘플은 <남아프리카공화국:ORG>과 <미국:ORG>에 보내졌다.
정신	정신	NNG	O
을	을	JKO	O
_	_	_	O
잃	잃	VV	O
은	은	ETM	O
_	_	_	O
그	그	NP	O
의	의	JKG	O
_	_	_	O
혈액	혈액	NNG	O
_	_	_	O
샘플	샘플	NNG	O
은	은	JX	O
_	_	_	O
남아프리카공화국	남아프리카공화국	NNP	B-ORG
과	과	JC	O
_	_	_	O
미국	미국	NNP	B-ORG
에	에	JKB	O
_	_	_	O
보내	보내+어	VV+EC	O
졌	지+었	VX+EP	O
다	다	EF	O
.	.	SF	O

## 14
## 물품 대금 조기지급에 참여하는 계열사는 롯데백화점(3700억 원), 롯데마트(1700억 원), 롯데케미칼(347억 원), 롯데하이마트(300억 원), 롯데제과(250억 원) 등 30여 곳으로 지난해(5곳)의 6배 이상으로 늘었다.
## 물품 대금 조기지급에 참여하는 계열사는 <롯데백화점:ORG>(<3700억 원:MNY>), <롯데마트:ORG>(<1700억 원:MNY>), <롯데케미칼:ORG>(<347억 원:MNY>), <롯데하이마트:ORG>(<300억 원:MNY>), <롯데제:ORG>과(<250억 원:MNY>) 등 <30여 곳:NOH>으로 지난해(<5곳:NOH>)의 <6배:PNT> 이상으로 늘었다.
물품	물품	NNG	O
_	_	_	O
대금	대금	NNG	O
_	_	_	O
조기	조기	NNG	O
지급	지급	NNG	O
에	에	JKB	O
_	_	_	O
참여하	참여하	VV	O
는	는	ETM	O
_	_	_	O
계열사	계열사	NNG	O
는	는	JX	O
_	_	_	O
롯데백화점	롯데백화점	NNP	B-ORG
(	(	SS	O
3700	3700	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
롯데마트	롯데마트	NNP	B-ORG
(	(	SS	O
1700	1700	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
롯데케미칼	롯데케미칼	NNP	B-ORG
(	(	SS	O
347	347	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
롯데하이마트	롯데하이마트	NNP	B-ORG
(	(	SS	O
300	300	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
롯데제과	롯데제과	NNP	O
(	(	SS	O
250	250	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
30	30	SN	B-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
곳	곳	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
지난해	지난해	NNG	O
(	(	SS	O
5	5	SN	B-NOH
곳	곳	NNG	I-NOH
)	)	SS	O
의	의	JKG	O
_	_	_	O
6	6	SN	B-PNT
배	배	NNG	I-PNT
_	_	_	O
이상	이상	NNG	O
으로	으로	JKB	O
_	_	_	O
늘	늘	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 반려동물 모바일 플랫폼 서비스 올라펫과 동물사료기업 네츄럴코어는 스마트폰 앱으로 간편하게 기부에 참여할 수 있는 ‘행복한 기부’ 서비스를 선보였다.
## 반려동물 모바일 플랫폼 서비스 <올라펫:POH>과 동물사료기업 <네츄럴코어:ORG>는 스마트폰 앱으로 간편하게 기부에 참여할 수 있는 ‘행복한 기부’ 서비스를 선보였다.
반려동물	반려동물	NNG	O
_	_	_	O
모바일	모바일	NNG	O
_	_	_	O
플랫폼	플랫폼	NNG	O
_	_	_	O
서비스	서비스	NNG	O
_	_	_	O
올	오르	VV	B-POH
라	아	EC	I-POH
펫	펫	NNP	I-POH
과	과	JC	O
_	_	_	O
동물	동물	NNG	O
사료	사료	NNG	O
기업	기업	NNG	O
_	_	_	O
네	네	XSN	B-ORG
츄	츄	NNP	I-ORG
럴	럴	JKO	I-ORG
코어	코어	NNG	I-ORG
는	는	JX	O
_	_	_	O
스마트	스마트	NNG	O
폰	폰	NNG	O
_	_	_	O
앱	앱	NNG	O
으로	으로	JKB	O
_	_	_	O
간편하	간편하	VA	O
게	게	EC	O
_	_	_	O
기부	기부	NNG	O
에	에	JKB	O
_	_	_	O
참여할	참여하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
‘	‘	SS	O
행복한	행복하+ㄴ	VA+ETM	O
_	_	_	O
기부	기부	NNG	O
’	’	SS	O
_	_	_	O
서비스	서비스	NNG	O
를	를	JKO	O
_	_	_	O
선보	선보이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 16
## 조 의원은 지난해 총선을 앞두고 더불어민주당에서 한국당의 전신인 새누리당으로 옮겼다.
## <조:PER> 의원은 지난해 총선을 앞두고 <더불어민주당:ORG>에서 <한국당:ORG>의 전신인 <새누리당:ORG>으로 옮겼다.
조	조	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
은	은	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
총선	총선	NNG	O
을	을	JKO	O
_	_	_	O
앞두	앞두	VV	O
고	고	EC	O
_	_	_	O
더불	더불	VV	B-ORG
어	어	EC	I-ORG
민주당	민주당	NNP	I-ORG
에서	에서	JKB	O
_	_	_	O
한국당	한국당	NNP	B-ORG
의	의	JKG	O
_	_	_	O
전신	전신	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
새누리당	새누리당	NNP	B-ORG
으로	으로	JKB	O
_	_	_	O
옮	옮기	VV	O
겼	었	EP	O
다	다	EF	O
.	.	SF	O

