## 1
## 또 평택 최초로 ‘대치동 명문학원 타운’을 유치했다.
## 또 <평택:LOC> 최초로 ‘대치동 명문학원 타운’을 유치했다.
또	또	MAG	O
“	“	SS	O
지누션	지누션	NNP	B-ORG
_	_	_	O
장한나	장한나	NNP	B-PER
,	,	SP	O
_	_	_	O
컴백한다니	컴백하+ㄴ다니	VV+EC	O
_	_	_	O
반갑	반갑	VA	O
다	다	EF	O
”	”	SS	O
,	,	SP	O

## 6
## 남북 응원단은 경기장에 입장하는 게이트부터 달랐다.
## <남북 응원단:ORG>은 경기장에 입장하는 게이트부터 달랐다.
남북	남북	NNP	B-ORG
_	_	_	I-ORG
응원단	응원단	NNG	I-ORG
은	은	JX	O
_	_	_	O
경기장	경기장	NNG	O
에	에	JKB	O
_	_	_	O
입장하	입장하	VV	O
는	는	ETM	O
_	_	_	O
게이트	게이트	NNG	O
부터	부터	JX	O
_	_	_	O
달	다르	VA	O
랐	았	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 한편 회의 개최에 앞서 일본 대표단은 박 대통령을 예방하고 “조속한 시일 안에 한일 정상회담이 열리길 기대한다”고 밝혔다.
## 한편 회의 개최에 앞서 <일본:ORG> 대표단은 <박:PER> 대통령을 예방하고 “조속한 시일 안에 <한일:ORG> 정상회담이 열리길 기대한다”고 밝혔다.
한편	한편	MAG	O
_	_	_	O
회의	회의	NNG	O
_	_	_	O
개최	개최	NNG	O
에	에	JKB	O
_	_	_	O
앞서	앞서+어	VV+EC	O
_	_	_	O
일본	일본	NNP	B-ORG
_	_	_	O
대표단	대표단	NNG	O
은	은	JX	O
_	_	_	O
박	박	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
을	을	JKO	O
_	_	_	O
예방하	예방하	VV	O
고	고	EC	O
_	_	_	O
“	“	SS	O
조속한	조속하+ㄴ	VA+ETM	O
_	_	_	O
시일	시일	NNG	O
_	_	_	O
안	안	NNG	O
에	에	JKB	O
_	_	_	O
한일	한일	NNP	B-ORG
_	_	_	O
정상	정상	NNG	O
회담	회담	NNG	O
이	이	JKS	O
_	_	_	O
열리	열리	VV	O
길	기+ㄹ	ETN+JKO	O
_	_	_	O
기대한다	기대하+ㄴ다	VV+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 지난해 태양광 발전은 전 세계 발전량의 1%, 2020년에는 3% 정도로 예상된다.
## 지난해 태양광 발전은 전 세계 발전량의 <1%:PNT>, <2020년:DAT>에는 <3%:PNT> 정도로 예상된다.
지난해	지난해	NNG	O
_	_	_	O
태양광	태양광	NNG	O
_	_	_	O
발전	발전	NNG	O
은	은	JX	O
_	_	_	O
전	전	MM	O
_	_	_	O
세계	세계	NNG	O
_	_	_	O
발전량	발전량	NNG	O
의	의	JKG	O
_	_	_	O
1	1	SN	B-PNT
%	%	SW	I-PNT
,	,	SP	O
_	_	_	O
2020	2020	SN	B-DAT
년	년	NNB	I-DAT
에	에	JKB	O
는	는	JX	O
_	_	_	O
3	3	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
정도	정도	NNG	O
로	로	JKB	O
_	_	_	O
예상된다	예상되+ㄴ다	VV+EF	O
.	.	SF	O

## 9
## 복부비만의 지표가 되는 허리둘레는 1979년 이후 전체 연령대에서 남자는 약 3.6~10.4㎝, 여자는 약 3.1~5.5㎝ 늘어난 것으로 조사됐다.
## 복부비만의 지표가 되는 허리둘레는 <1979년:DAT> 이후 전체 연령대에서 남자는 약 <3.6:NOH>~<10.4㎝:NOH>, 여자는 약 <3.1:NOH>~<5.5㎝:NOH> 늘어난 것으로 조사됐다.
복부	복부	NNG	O
비만	비만	NNG	O
의	의	JKG	O
_	_	_	O
지표	지표	NNG	O
가	가	JKC	O
_	_	_	O
되	되	VV	O
는	는	ETM	O
_	_	_	O
허리둘레	허리둘레	NNG	O
는	는	JX	O
_	_	_	O
1979	1979	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
이후	이후	NNG	O
_	_	_	O
전체	전체	NNG	O
_	_	_	O
연령	연령	NNG	O
대	대	XSN	O
에서	에서	JKB	O
_	_	_	O
남자	남자	NNG	O
는	는	JX	O
_	_	_	O
약	약	MM	O
_	_	_	O
3.6	3.6	SN	B-NOH
~	~	SO	O
10.4	10.4	SN	B-NOH
㎝	㎝	SW	I-NOH
,	,	SP	O
_	_	_	O
여자	여자	NNG	O
는	는	JX	O
_	_	_	O
약	약	MM	O
_	_	_	O
3.1	3.1	SN	B-NOH
~	~	SO	O
5.5	5.5	SN	B-NOH
㎝	㎝	SW	I-NOH
_	_	_	O
늘어난	늘어나+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
조사	조사되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 이상득 14시간 조사이상득 14시간 조사, 부축 받으며 귀가 "오해가 없도록 잘 해명하고 간다"포스코그룹 비리 수사와 관련해 검찰에 출석한 이명박 전 대통령의 친형 이상득(80) 전 새누리당 의원이 14시간의 긴 조사를 받고 귀가했다.
## <이상득:PER> <14시간:DUR> 조사<이상득:PER> <14시간:DUR> 조사, 부축 받으며 귀가 "오해가 없도록 잘 해명하고 간다"<포스코그룹:ORG> 비리 수사와 관련해 검찰에 출석한 <이명박:PER> 전 대통령의 친형 <이상득:PER>(<80:NOH>) 전 <새누리당:ORG> 의원이 <14시간:DUR>의 긴 조사를 받고 귀가했다.
이상득	이상득	NNP	B-PER
_	_	_	O
14	14	SN	B-DUR
시간	시간	NNB	I-DUR
_	_	_	O
조사	조사	NNG	O
이상득	이상득	NNP	B-PER
_	_	_	O
14	14	SN	B-DUR
시간	시간	NNB	I-DUR
_	_	_	O
조사	조사	NNG	O
,	,	SP	O
_	_	_	O
부축	부축	NNG	O
_	_	_	O
받	받	VV	O
으며	으며	EC	O
_	_	_	O
귀	귀	NNG	O
가	가	JKS	O
_	_	_	O
"	"	SS	O
오해	오해	NNG	O
가	가	JKS	O
_	_	_	O
없	없	VA	O
도록	도록	EC	O
_	_	_	O
잘	잘	MAG	O
_	_	_	O
해명하	해명하	VV	O
고	고	EC	O
_	_	_	O
간다	가+ㄴ다	VV+EF	O
"	"	SS	O
포스코	포스코	NNP	B-ORG
그룹	그룹	NNG	I-ORG
_	_	_	O
비리	비리	NNG	O
_	_	_	O
수사	수사	NNG	O
와	와	JKB	O
_	_	_	O
관련해	관련하+여	VV+EC	O
_	_	_	O
검찰	검찰	NNG	O
에	에	JKB	O
_	_	_	O
출석한	출석하+ㄴ	VV+ETM	O
_	_	_	O
이명박	이명박	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대통령	대통령	NNG	O
의	의	JKG	O
_	_	_	O
친형	친형	NNG	O
_	_	_	O
이상득	이상득	NNP	B-PER
(	(	SS	O
80	80	SN	B-NOH
)	)	SS	O
_	_	_	O
전	전	MM	O
_	_	_	O
새누리당	새누리당	NNP	B-ORG
_	_	_	O
의원	의원	NNG	O
이	이	JKS	O
_	_	_	O
14	14	SN	B-DUR
시간	시간	NNB	I-DUR
의	의	JKG	O
_	_	_	O
긴	길+ㄴ	VA+ETM	O
_	_	_	O
조사	조사	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
고	고	EC	O
_	_	_	O
귀가	귀가하	VV	O
했	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 5일 오전 10시20분쯤 검찰에 출석한 이 전 의원은 다음날인 6일 오전 0시33분까지 조사를 받고 검찰청사를 빠져나왔다.
## <5일:DAT> <오전 10시20분:TIM>쯤 검찰에 출석한 <이:PER> 전 의원은 다음날인 <6일:DAT> <오전 0시33분:TIM>까지 조사를 받고 <검찰청사:LOC>를 빠져나왔다.
5	5	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오전	오전	NNG	B-TIM
_	_	_	I-TIM
10	10	SN	I-TIM
시	시	NNB	I-TIM
20	20	SN	I-TIM
분	분	NNB	I-TIM
쯤	쯤	XSN	O
_	_	_	O
검찰	검찰	NNG	O
에	에	JKB	O
_	_	_	O
출석한	출석하+ㄴ	VV+ETM	O
_	_	_	O
이	이	MM	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
의원	의원	NNG	O
은	은	JX	O
_	_	_	O
다음날	다음날	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
6	6	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오전	오전	NNG	B-TIM
_	_	_	I-TIM
0	0	SN	I-TIM
시	시	NNB	I-TIM
33	33	SN	I-TIM
분	분	NNB	I-TIM
까지	까지	JX	O
_	_	_	O
조사	조사	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
고	고	EC	O
_	_	_	O
검찰	검찰	NNG	B-LOC
청사	청사	NNG	I-LOC
를	를	JKO	O
_	_	_	O
빠져나	빠져나오	VV	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

