## 1
## 소속사 관계자는 “최근 발표한 ‘같은 시간 속의 너’는 발매 직후부터 현재까지 음원 차트 1위를 놓치지 않으며 순수 감성 아티스트의 면모를 제대로 과시하고 있는 나얼과 김준수의 만남에 어떠한 색깔의 곡이 탄생했을지 기대해도 좋을 것”이라고 밝혔다.
## 소속사 관계자는 “최근 발표한 ‘<같은 시간 속의 너:POH>’는 발매 직후부터 현재까지 음원 차트 <1위:NOH>를 놓치지 않으며 순수 감성 아티스트의 면모를 제대로 과시하고 있는 <나얼:PER>과 <김준수:PER>의 만남에 어떠한 색깔의 곡이 탄생했을지 기대해도 좋을 것”이라고 밝혔다.
소속	소속	NNG	O
## 전승절 행사 성격상 대일(對日) 메시지가 가장 앞서야 하지만 한미일, 중일 관계가 복합적으로 얽혀 있기 때문이다.
## <전승절:DAT> 행사 성격상 대일(對日) 메시지가 가장 앞서야 하지만 <한:ORG><미:ORG><일:ORG>, <중:ORG><일:ORG> 관계가 복합적으로 얽혀 있기 때문이다.
전승	전승	NNG	B-DAT
절	절	NNG	I-DAT
_	_	_	O
행사	행사	NNG	O
_	_	_	O
성격	성격	NNG	O
상	상	XSN	O
_	_	_	O
대일	대일	NNG	O
(	(	SS	O
對日	對日	SH	O
)	)	SS	O
_	_	_	O
메시지	메시지	NNG	O
가	가	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
앞서야	앞서+어야	VV+EC	O
_	_	_	O
하	하	VV	O
지만	지만	EC	O
_	_	_	O
한미	한미	NNP	B-ORG
일	일	NNP	B-ORG
,	,	SP	O
_	_	_	O
중	중	NNP	B-ORG
일	일	NNP	B-ORG
_	_	_	O
관계	관계	NNG	O
가	가	JKS	O
_	_	_	O
복합적	복합적	NNG	O
으로	으로	JKB	O
_	_	_	O
얽혀	얽히+어	VV+EC	O
_	_	_	O
있	있	VX	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 11
## 태고종 도산스님 ‘정치보복 말라’ 조언에 화답
## <태고종:ORG> <도산:PER>스님 ‘정치보복 말라’ 조언에 화답
태고종	태고종	NNP	B-ORG
_	_	_	O
도산	도산	NNG	B-PER
스님	스님	NNG	O
_	_	_	O
‘	‘	SS	O
정치	정치	NNG	O
보복	보복	NNG	O
_	_	_	O
말	마르	VV	O
라	아	EF	O
’	’	SS	O
_	_	_	O
조언	조언	NNG	O
에	에	JKB	O
_	_	_	O
화답	화답	NNG	O

## 12
## "그런데 왜 기자들이 하나둘씩 자리를 뜨죠?"한나라당 대표 시절 박근혜 대통령의 말이다.
## "그런데 왜 기자들이 <하나:NOH><둘:NOH>씩 자리를 뜨죠?"<한나라당:ORG> 대표 시절 <박근혜:PER> 대통령의 말이다.
"	"	SS	O
그런데	그런데	MAJ	O
_	_	_	O
왜	왜	MAG	O
_	_	_	O
기자	기자	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
하나	하나	NR	B-NOH
둘	둘	NR	B-NOH
씩	씩	XSN	O
_	_	_	O
자리	자리	NNG	O
를	를	JKO	O
_	_	_	O
뜨	뜨	VV	O
죠	죠	EF	O
?	?	SF	O
"	"	SS	O
한나라당	한나라당	NNP	B-ORG
_	_	_	O
대표	대표	NNG	O
_	_	_	O
시절	시절	NNG	O
_	_	_	O
박근혜	박근혜	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
의	의	JKG	O
_	_	_	O
말	말	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 13
## “나토국, 방위비 비중 GDP의 2%… 日, 1%도 안돼… 트럼프 설득 의문”
## “<나토국:ORG>, 방위비 비중 GDP의 <2%:PNT>… <日:ORG>, <1%:PNT>도 안돼… <트럼프:PER> 설득 의문”
“	“	SS	O
나토	나토	NNP	B-ORG
국	국	XSN	I-ORG
,	,	SP	O
_	_	_	O
방위비	방위비	NNG	O
_	_	_	O
비중	비중	NNG	O
_	_	_	O
GDP	GDP	SL	O
의	의	JKG	O
_	_	_	O
2	2	SN	B-PNT
%	%	SW	I-PNT
…	…	SE	O
_	_	_	O
日	日	SH	B-ORG
,	,	SP	O
_	_	_	O
1	1	SN	B-PNT
%	%	SW	I-PNT
도	도	JX	O
_	_	_	O
안돼	안되+어	VV+EC	O
…	…	SE	O
_	_	_	O
트럼프	트럼프	NNP	B-PER
_	_	_	O
설득	설득	NNG	O
_	_	_	O
의문	의문	NNG	O
”	”	SS	O

## 14
## 6일 대구 스타디움 보조경기장에서 열릴 예정이었던 마룬5의 내한 공연이 공연 시작 2시간 전 연기됐다.
## <6일:DAT> <대구:LOC> <스타디움 보조경기장:LOC>에서 열릴 예정이었던 <마룬5:ORG>의 내한 공연이 공연 시작 <2시간:DUR> 전 연기됐다.
6	6	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
대구	대구	NNP	B-LOC
_	_	_	O
스타디움	스타디움	NNG	B-LOC
_	_	_	I-LOC
보조	보조	NNG	I-LOC
경기장	경기장	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
열릴	열리+ㄹ	VV+ETM	O
_	_	_	O
예정	예정	NNG	O
이	이	VCP	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
마룬	마룬	NNP	B-ORG
5	5	SN	I-ORG
의	의	JKG	O
_	_	_	O
내한	내한	NNG	O
_	_	_	O
공연	공연	NNG	O
이	이	JKS	O
_	_	_	O
공연	공연	NNG	O
_	_	_	O
시작	시작	NNG	O
_	_	_	O
2	2	SN	B-DUR
시간	시간	NNB	I-DUR
_	_	_	O
전	전	MM	O
_	_	_	O
연기	연기되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 같은 날 마룬5의 내한 공연을 담당하고 있는 라이브네이션코리아 측은 “이날 오후 7시 진행 예정이었던 마룬5의 내한공연 대구 일정이 아티스트 건강상의 이유로 연기됐다”고 밝혔다.
## 같은 날 <마룬5:ORG>의 내한 공연을 담당하고 있는 <라이브네이션코리아:ORG> 측은 “이날 <오후 7시:TIM> 진행 예정이었던 <마룬5:ORG>의 내한공연 <대구:LOC> 일정이 아티스트 건강상의 이유로 연기됐다”고 밝혔다.
같	같	VA	O
은	은	ETM	O
_	_	_	O
날	날	NNG	O
_	_	_	O
마룬	마룬	NNP	B-ORG
5	5	SN	I-ORG
의	의	JKG	O
_	_	_	O
내한	내한	NNG	O
_	_	_	O
공연	공연	NNG	O
을	을	JKO	O
_	_	_	O
담당하	담당하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
라이브	라이브	NNG	B-ORG
네이션	네이션	NNG	I-ORG
코리아	코리아	NNP	I-ORG
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
“	“	SS	O
이날	이날	NNG	O
_	_	_	O
오후	오후	NNG	B-TIM
_	_	_	I-TIM
7	7	SN	I-TIM
시	시	NNB	I-TIM
_	_	_	O
진행	진행	NNG	O
_	_	_	O
예정	예정	NNG	O
이	이	VCP	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
마룬	마룬	NNP	B-ORG
5	5	SN	I-ORG
의	의	JKG	O
_	_	_	O
내한	내한	NNG	O
공연	공연	NNG	O
_	_	_	O
대구	대구	NNP	B-LOC
_	_	_	O
일정	일정	NNG	O
이	이	JKS	O
_	_	_	O
아티스트	아티스트	NNG	O
_	_	_	O
건강	건강	NNG	O
상	상	XSN	O
의	의	JKG	O
_	_	_	O
이유	이유	NNG	O
로	로	JKB	O
_	_	_	O
연기	연기되	VV	O
됐	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

