## 1
## 한국의 경우 북한과 달리 국방백서를 통해 인건비·유지비·무기체계 비용을 공개하고 개별 사업별 구체적인 규모도 드러낸다.
## <한국:ORG>의 경우 <북한:ORG>과 달리 <국방백서:POH>를 통해 인건비·유지비·무기체계 비용을 공개하고 개별 사업별 구체적인 규모도 드러낸다.
한국	한국	NNP	B-ORG
## 이용자 수도 전년 대비 15.9% 증가한 5.28억 억 명을 기록하는 등 폭발적인 성장세를 보이고 있다.
## 이용자 수도 전년 대비 <15.9%:PNT> 증가한 <5.28억 억 명:NOH>을 기록하는 등 폭발적인 성장세를 보이고 있다.
이용자	이용자	NNG	O
_	_	_	O
수	수	NNB	O
도	도	JX	O
_	_	_	O
전년	전년	NNG	O
_	_	_	O
대비	대비	NNG	O
_	_	_	O
15.9	15.9	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
증가한	증가하+ㄴ	VV+ETM	O
_	_	_	O
5.28	5.28	SN	B-NOH
억	억	NR	I-NOH
_	_	_	I-NOH
억	억	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
을	을	JKO	O
_	_	_	O
기록하	기록하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
폭발적	폭발적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
성장세	성장세	NNG	O
를	를	JKO	O
_	_	_	O
보이	보이	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 7
## 정부가 IMF에 쫓아가기 일주일 전에는 전국경제인연합회가 위기 극복을 위해 3년간 임금동결을 제안하며 근로자에게 무(無)분규운동을, 정치권에는 정쟁 자제를 촉구했지만 노정(勞政)은 들은 척도 하지 않았다.
## 정부가 <IMF:ORG>에 쫓아가기 <일주일:DUR> 전에는 <전국경제인연합회:ORG>가 위기 극복을 위해 <3년간:DUR> 임금동결을 제안하며 근로자에게 무(無)분규운동을, 정치권에는 정쟁 자제를 촉구했지만 노정(勞政)은 들은 척도 하지 않았다.
정부	정부	NNG	O
가	가	JKS	O
_	_	_	O
IMF	IMF	SL	B-ORG
에	에	JKB	O
_	_	_	O
쫓아가	쫓아가	VV	O
기	기	ETN	O
_	_	_	O
일주일	일주일	NNG	B-DUR
_	_	_	O
전	전	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
전국경제인연합회	전국경제인연합회	NNP	B-ORG
가	가	JKS	O
_	_	_	O
위기	위기	NNG	O
_	_	_	O
극복	극복	NNG	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
3	3	SN	B-DUR
년	년	NNB	I-DUR
간	간	XSN	I-DUR
_	_	_	O
임금	임금	NNG	O
동결	동결	NNG	O
을	을	JKO	O
_	_	_	O
제안하	제안하	VV	O
며	며	EC	O
_	_	_	O
근로자	근로자	NNG	O
에게	에게	JKB	O
_	_	_	O
무	무	NNG	O
(	(	SS	O
無	無	SH	O
)	)	SS	O
분규	분규	NNG	O
운동	운동	NNG	O
을	을	JKO	O
,	,	SP	O
_	_	_	O
정치권	정치권	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
정쟁	정쟁	NNG	O
_	_	_	O
자제	자제	NNG	O
를	를	JKO	O
_	_	_	O
촉구	촉구하	VV	O
했	였	EP	O
지만	지만	EC	O
_	_	_	O
노정	노정	NNG	O
(	(	SS	O
勞政	勞政	SH	O
)	)	SS	O
은	은	JX	O
_	_	_	O
들	듣	VV	O
은	은	ETM	O
_	_	_	O
척	척	NNB	O
도	도	JX	O
_	_	_	O
하	하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 둘째, 그의 방북중 유엔 안보리에서 본격 논의될 대북 제재 결의안이 결코 허장성세가 아님을 분명히 주지시켜야 한다는 점이다.
## 둘째, 그의 방북중 <유엔 안보리:ORG>에서 본격 논의될 대북 제재 결의안이 결코 허장성세가 아님을 분명히 주지시켜야 한다는 점이다.
둘째	둘째	NR	O
,	,	SP	O
_	_	_	O
그	그	NP	O
의	의	JKG	O
_	_	_	O
방북	방북	NNG	O
중	중	NNB	O
_	_	_	O
유엔	유엔	NNP	B-ORG
_	_	_	I-ORG
안보리	안보리	NNG	I-ORG
에서	에서	JKB	O
_	_	_	O
본격	본격	NNG	O
_	_	_	O
논의될	논의되+ㄹ	VV+ETM	O
_	_	_	O
대북	대북	NNG	O
_	_	_	O
제재	제재	NNG	O
_	_	_	O
결의안	결의안	NNG	O
이	이	JKS	O
_	_	_	O
결코	결코	MAG	O
_	_	_	O
허장성세	허장성세	NNG	O
가	가	JKC	O
_	_	_	O
아님	아니+ㅁ	VCN+ETN	O
을	을	JKO	O
_	_	_	O
분명히	분명히	MAG	O
_	_	_	O
주지	주지	NNG	O
시켜야	시키+어야	XSV+EC	O
_	_	_	O
한다는	하+ㄴ다는	VX+ETM	O
_	_	_	O
점	점	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 9
## LH 관계자는 “그린주차장 공법을 완성시킨 후, 민·관 공동투자 기술개발사업과 연계하해 독창적인 브랜드로 발전시켜 나갈 계획”이라고 말했다.
## <LH:ORG> 관계자는 “그린주차장 공법을 완성시킨 후, 민·관 공동투자 기술개발사업과 연계하해 독창적인 브랜드로 발전시켜 나갈 계획”이라고 말했다.
LH	LH	SL	B-ORG
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
그린	그린	NNP	O
주차장	주차장	NNG	O
_	_	_	O
공법	공법	NNG	O
을	을	JKO	O
_	_	_	O
완성	완성	NNG	O
시킨	시키+ㄴ	XSV+ETM	O
_	_	_	O
후	후	NNG	O
,	,	SP	O
_	_	_	O
민	민	NNP	O
·	·	SP	O
관	관	NNG	O
_	_	_	O
공동	공동	NNG	O
투자	투자	NNG	O
_	_	_	O
기술	기술	NNG	O
개발	개발	NNG	O
사업	사업	NNG	O
과	과	JKB	O
_	_	_	O
연계	연계	NNG	O
하	하	XSN	O
해	해	NNG	O
_	_	_	O
독창적	독창적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
브랜드	브랜드	NNG	O
로	로	JKB	O
_	_	_	O
발전	발전	NNG	O
시켜	시키+어	XSV+EC	O
_	_	_	O
나갈	나가+ㄹ	VX+ETM	O
_	_	_	O
계획	계획	NNG	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 추신수의 시즌 타율은 0.200에서 0.235(34타수 8안타)로 올라갔다.
## <추신수:PER>의 시즌 타율은 <0.200:PNT>에서 <0.235:PNT>(<34타수:NOH> <8안타:NOH>)로 올라갔다.
추신수	추신수	NNP	B-PER
의	의	JKG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
타율	타율	NNG	O
은	은	JX	O
_	_	_	O
0.200	0.200	SN	B-PNT
에서	에서	JKB	O
_	_	_	O
0.235	0.235	SN	B-PNT
(	(	SS	O
34	34	SN	B-NOH
타수	타수	NNG	I-NOH
_	_	_	O
8	8	SN	B-NOH
안타	안타	NNG	I-NOH
)	)	SS	O
로	로	JKB	O
_	_	_	O
올라갔	올라가+았	VV+EP	O
다	다	EF	O
.	.	SF	O

## 11
## 추신수는 1회초 상대 선발 카를로스 마르티네스의 시속 98마일(약 158㎞)짜리 4구째 직구를 노려쳐 우전 안타를 뽑아냈다.
## <추신수:PER>는 <1회:NOH>초 상대 선발 <카를로스 마르티네스:PER>의 <시속 98마일:NOH>(약 <158㎞:NOH>)짜리 <4구:NOH>째 직구를 노려쳐 우전 안타를 뽑아냈다.
추신수	추신수	NNP	B-PER
는	는	JX	O
_	_	_	O
1	1	SN	B-NOH
회	회	NNB	I-NOH
초	초	NNB	O
_	_	_	O
상대	상대	NNG	O
_	_	_	O
선발	선발	NNG	O
_	_	_	O
카를로스	카를로스	NNP	B-PER
_	_	_	I-PER
마르티네스	마르티네스	NNP	I-PER
의	의	JKG	O
_	_	_	O
시속	시속	NNG	B-NOH
_	_	_	I-NOH
98	98	SN	I-NOH
마일	마일	NNB	I-NOH
(	(	SS	O
약	약	MM	O
_	_	_	O
158	158	SN	B-NOH
㎞	㎞	SW	I-NOH
)	)	SS	O
짜리	짜리	XSN	O
_	_	_	O
4	4	SN	B-NOH
구	구	NNG	I-NOH
째	째	XSN	O
_	_	_	O
직구	직구	NNG	O
를	를	JKO	O
_	_	_	O
노려	노리+어	VV+EC	O
쳐	치+어	VV+EC	O
_	_	_	O
우전	우전	NNG	O
_	_	_	O
안타	안타	NNG	O
를	를	JKO	O
_	_	_	O
뽑아냈	뽑아내+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 12
## 놀란 은빈은 수연을 밀쳐내려고 했지만 이내 껴안았다.
## 놀란 <은빈:PER>은 수연을 밀쳐내려고 했지만 이내 껴안았다.
놀란	놀라+ㄴ	VV+ETM	O
_	_	_	O
은빈	은빈	NNG	B-PER
은	은	JX	O
_	_	_	O
수연	수연	NNG	O
을	을	JKO	O
_	_	_	O
밀쳐	밀치+어	VV+EC	O
내	내	VX	O
려고	려고	EC	O
_	_	_	O
했	+였	+EP	O
지만	지만	EC	O
_	_	_	O
이내	이내	MAG	O
_	_	_	O
껴안	껴안	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 솜사탕과 고추아가씨 두 여성 보컬리스트는 각각 가수 장혜진의 ‘1994년 어느 늦은 밤’과 김추자의 ‘님은 먼 곳에’를 불렀다.
## <솜사탕:PER>과 <고추아가씨:PER> <두 여성:NOH> 보컬리스트는 각각 가수 <장혜진:PER>의 ‘<1994년 어느 늦은 밤:POH>’과 <김추자:PER>의 ‘<님은 먼 곳에:POH>’를 불렀다.
솜사탕	솜사탕	NNG	B-PER
과	과	JC	O
_	_	_	O
고추	고추	NNG	B-PER
아가씨	아가씨	NNG	I-PER
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
여성	여성	NNG	I-NOH
_	_	_	O
보컬리스트	보컬리스트	NNG	O
는	는	JX	O
_	_	_	O
각각	각각	MAG	O
_	_	_	O
가수	가수	NNG	O
_	_	_	O
장혜진	장혜진	NNP	B-PER
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
1994	1994	SN	B-POH
년	년	NNB	I-POH
_	_	_	I-POH
어느	어느	MM	I-POH
_	_	_	I-POH
늦	늦	VA	I-POH
은	은	ETM	I-POH
_	_	_	I-POH
밤	밤	NNG	I-POH
’	’	SS	O
과	과	JKB	O
_	_	_	O
김추자	김추자	NNP	B-PER
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
님	님	NNG	B-POH
은	은	JX	I-POH
_	_	_	I-POH
먼	멀+ㄴ	VA+ETM	I-POH
_	_	_	I-POH
곳	곳	NNG	I-POH
에	에	JKB	I-POH
’	’	SS	O
를	를	JKO	O
_	_	_	O
불	부르	VV	O
렀	었	EP	O
다	다	EF	O
.	.	SF	O

## 14
## [이훈범의 생각지도 ] 배신은 가까운 곳에서 시작된다
## [<이훈범의 생각지도:POH> ] 배신은 가까운 곳에서 시작된다
[	[	SS	O
이훈범	이훈범	NNP	B-POH
의	의	JKG	I-POH
_	_	_	I-POH
생각	생각하	VV	I-POH
지	지	EC	I-POH
도	도	JX	I-POH
_	_	_	O
]	]	SS	O
_	_	_	O
배신	배신	NNG	O
은	은	JX	O
_	_	_	O
가까	가깝	VA	O
운	ㄴ	ETM	O
_	_	_	O
곳	곳	NNG	O
에서	에서	JKB	O
_	_	_	O
시작된다	시작되+ㄴ다	VV+EF	O

## 15
## 새로 설치한 조형물은 다음달 3일까지 매일 오후 6시부터 10시까지 밤을 밝히게 된다.
## 새로 설치한 조형물은 다음달 <3일:DAT>까지 매일 <오후 6시부터 10시:DUR>까지 밤을 밝히게 된다.
새로	새로	MAG	O
_	_	_	O
설치한	설치하+ㄴ	VV+ETM	O
_	_	_	O
조형	조형	NNG	O
물	물	XSN	O
은	은	JX	O
_	_	_	O
다음	다음	NNG	O
달	달	NNG	O
_	_	_	O
3	3	SN	B-DAT
일	일	NNB	I-DAT
까지	까지	JX	O
_	_	_	O
매일	매일	MAG	O
_	_	_	O
오후	오후	NNG	B-DUR
_	_	_	I-DUR
6	6	SN	I-DUR
시	시	NNB	I-DUR
부터	부터	JX	I-DUR
_	_	_	I-DUR
10	10	SN	I-DUR
시	시	NNB	I-DUR
까지	까지	JX	O
_	_	_	O
밤	밤	NNG	O
을	을	JKO	O
_	_	_	O
밝히	밝히	VV	O
게	게	EC	O
_	_	_	O
된다	되+ㄴ다	VV+EF	O
.	.	SF	O

