## 1
## 특히 30∼40대에는 당뇨병이 찾아와도 경각심이 부족해, 발병사실을 모르는 경우가 다반사다.
## 특히 <30:NOH>∼<40대:NOH>에는 당뇨병이 찾아와도 경각심이 부족해, 발병사실을 모르는 경우가 다반사다.
특히	특히	MAG	O
‘	‘	SS	O
사진	사진	NNG	O
_	_	_	O
잘	잘	MAG	O
_	_	_	O
찍	찍	VV	O
는	는	ETM	O
_	_	_	O
법	법	NNB	O
’	’	SS	O
_	_	_	O
등	등	NNB	O
을	을	JKO	O
_	_	_	O
강의한다	강의하+ㄴ다	VV+EF	O
.	.	SF	O

## 15
## 매일 탁구와 게이트볼도 쳐요. 애경사를 챙겨 주는 인생 친구죠.”―김성규 씨(80·퇴직자) 하는 일 따라 다른 회식 “학교에 방글라데시 연구원들이 있어요.
## 매일 탁구와 게이트볼도 쳐요. 애경사를 챙겨 주는 인생 친구죠.”―<김성규:PER> 씨(<80:NOH>·퇴직자) 하는 일 따라 다른 회식 “학교에 <방글라데시:LOC> 연구원들이 있어요.
매일	매일	MAG	O
_	_	_	O
탁구	탁구	NNG	O
와	와	JC	O
_	_	_	O
게이트볼	게이트볼	NNG	O
도	도	JX	O
_	_	_	O
쳐요	치+어요	VV+EF	O
.	.	SF	O
_	_	_	O
애경	애경	NNG	O
사	사	XSN	O
를	를	JKO	O
_	_	_	O
챙겨	챙기+어	VV+EC	O
_	_	_	O
주	주	VX	O
는	는	ETM	O
_	_	_	O
인생	인생	NNG	O
_	_	_	O
친구	친구+이	NNG+VCP	O
죠	죠	EF	O
.	.	SF	O
”	”	SS	O
―	―	SS	O
김성규	김성규	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
(	(	SS	O
80	80	SN	B-NOH
·	·	SP	O
퇴직자	퇴직자	NNG	O
)	)	SS	O
_	_	_	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
일	일	NNG	O
_	_	_	O
따	따르	VV	O
라	아	EC	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
회식	회식	NNG	O
_	_	_	O
“	“	SS	O
학교	학교	NNG	O
에	에	JKB	O
_	_	_	O
방글라데시	방글라데시	NNP	B-LOC
_	_	_	O
연구원	연구원	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
어요	어요	EF	O
.	.	SF	O

## 16
## 현재 중국 7개 노선에 연간 160회 운항하고 있는 전세기를 올해는 10여 개 노선, 200회로 늘릴 계획이다.
## 현재 <중국:LOC> <7개:NOH> 노선에 연간 <160회:NOH> 운항하고 있는 전세기를 올해는 <10여 개:NOH> 노선, <200회:NOH>로 늘릴 계획이다.
현재	현재	MAG	O
_	_	_	O
중국	중국	NNP	B-LOC
_	_	_	O
7	7	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
노선	노선	NNG	O
에	에	JKB	O
_	_	_	O
연간	연간	NNG	O
_	_	_	O
160	160	SN	B-NOH
회	회	NNB	I-NOH
_	_	_	O
운항하	운항하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
전세기	전세기	NNG	O
를	를	JKO	O
_	_	_	O
올해	올해	NNG	O
는	는	JX	O
_	_	_	O
10	10	SN	B-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
개	개	NNB	I-NOH
_	_	_	O
노선	노선	NNG	O
,	,	SP	O
_	_	_	O
200	200	SN	B-NOH
회	회	NNB	I-NOH
로	로	JKB	O
_	_	_	O
늘릴	늘리+ㄹ	VV+ETM	O
_	_	_	O
계획	계획	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

