## 1
## 지금까지 유럽은 부채 위기에서 시작해 난민사태까지, 여러 문제를 해결하는 데 효율적이지 못했다.
## 지금까지 <유럽:ORG>은 부채 위기에서 시작해 난민사태까지, 여러 문제를 해결하는 데 효율적이지 못했다.
지금	지금	NNG	O
침착한	침착하+ㄴ	VA+ETM	O
_	_	_	O
모습	모습	NNG	O
으로	으로	JKB	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
재판	재판	NNG	O
에	에	JKB	O
_	_	_	O
임한	임하+ㄴ	VV+ETM	O
_	_	_	O
최순실	최순실	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
.	.	SF	O
_	_	_	O
검찰	검찰	NNG	O
의	의	JKG	O
_	_	_	O
기소	기소	NNG	O
_	_	_	O
혐의	혐의	NNG	O
를	를	JKO	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
부인해	부인하+여	VV+EC	O
_	_	_	O
향후	향후	NNG	O
_	_	_	O
치열한	치열하+ㄴ	VA+ETM	O
_	_	_	O
법리	법리	NNG	O
_	_	_	O
대결	대결	NNG	O
을	을	JKO	O
_	_	_	O
예고	예고하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## FA컵 준결승전에서 페널티킥을 내준 손흥민(25·토트넘)이 축구 매체 ESPN FC로부터 강한 비난을 받았다.
## <FA컵:POH> 준결승전에서 페널티킥을 내준 <손흥민:PER>(<25:NOH>·<토트넘:ORG>)이 축구 매체 <ESPN FC:ORG>로부터 강한 비난을 받았다.
FA	FA	SL	B-POH
컵	컵	NNG	I-POH
_	_	_	O
준결승전	준결승전	NNG	O
에서	에서	JKB	O
_	_	_	O
페널티	페널티	NNG	O
킥	킥	NNG	O
을	을	JKO	O
_	_	_	O
내준	내주+ㄴ	VV+ETM	O
_	_	_	O
손흥민	손흥민	NNP	B-PER
(	(	SS	O
25	25	SN	B-NOH
·	·	SP	O
토트넘	토트넘	NNP	B-ORG
)	)	SS	O
이	이	JKS	O
_	_	_	O
축구	축구	NNG	O
_	_	_	O
매체	매체	NNG	O
_	_	_	O
ESPN	ESPN	SL	B-ORG
_	_	_	I-ORG
FC	FC	SL	I-ORG
로부터	로부터	JKB	O
_	_	_	O
강한	강하+ㄴ	VA+ETM	O
_	_	_	O
비난	비난	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 정월 대보름인 24일 『보름달이 왜 저렇게 찌그러졌느냐』는 시민들의 문의 전화가 빗발쳤다.
## <정월 대보름:DAT>인 <24일:DAT> 『보름달이 왜 저렇게 찌그러졌느냐』는 시민들의 문의 전화가 빗발쳤다.
정월	정월	NNG	B-DAT
_	_	_	I-DAT
대보름	대보름	NNG	I-DAT
인	이+ㄴ	VCP+ETM	O
_	_	_	O
24	24	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
『	『	SS	O
보름달	보름달	NNG	O
이	이	JKS	O
_	_	_	O
왜	왜	MAG	O
_	_	_	O
저렇	저렇	VA	O
게	게	EC	O
_	_	_	O
찌그러	찌그러지	VV	O
졌	었	EP	O
느냐	느냐	EF	O
』	』	SS	O
는	는	JX	O
_	_	_	O
시민	시민	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
문의	문의	NNG	O
_	_	_	O
전화	전화	NNG	O
가	가	JKS	O
_	_	_	O
빗발	빗발치	VV	O
쳤	었	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 문화체육관광부는 지난해 1월부터 국민과 국가가 공동 창조한다는 명목의 국가브랜드 사업을 추진하면서 지난해 5월과 9월에 각각 ‘대한민국의 DNA’ ‘한국다움의 키워드’ 등 국가브랜드 공모전을 열었다.
## <문화체육관광부:ORG>는 지난해 <1월:DAT>부터 국민과 국가가 공동 창조한다는 명목의 국가브랜드 사업을 추진하면서 지난해 <5월:DAT>과 <9월:DAT>에 각각 ‘<대한민국의 DNA:POH>’ ‘<한국다움의 키워드:POH>’ 등 국가브랜드 공모전을 열었다.
문화	문화	NNG	B-ORG
체육	체육	NNG	I-ORG
관광부	관광부	NNG	I-ORG
는	는	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
1	1	SN	B-DAT
월	월	NNB	I-DAT
부터	부터	JX	O
_	_	_	O
국민	국민	NNG	O
과	과	JC	O
_	_	_	O
국가	국가	NNG	O
가	가	JKS	O
_	_	_	O
공동	공동	NNG	O
_	_	_	O
창조한다는	창조하+ㄴ다는	VV+ETM	O
_	_	_	O
명목	명목	NNG	O
의	의	JKG	O
_	_	_	O
국가	국가	NNG	O
브랜드	브랜드	NNG	O
_	_	_	O
사업	사업	NNG	O
을	을	JKO	O
_	_	_	O
추진하	추진하	VV	O
면서	면서	EC	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
과	과	JC	O
_	_	_	O
9	9	SN	B-DAT
월	월	NNB	I-DAT
에	에	JKB	O
_	_	_	O
각각	각각	MAG	O
_	_	_	O
‘	‘	SS	O
대한민국	대한민국	NNP	B-POH
의	의	JKG	I-POH
_	_	_	I-POH
DNA	DNA	SL	I-POH
’	’	SS	O
_	_	_	O
‘	‘	SS	O
한국	한국	NNP	B-POH
다움	답+ㅁ	XSA+ETN	I-POH
의	의	JKG	I-POH
_	_	_	I-POH
키워드	키워드	NNG	I-POH
’	’	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
국가	국가	NNG	O
브랜드	브랜드	NNG	O
_	_	_	O
공모전	공모전	NNG	O
을	을	JKO	O
_	_	_	O
열	열	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 그러나 당초 정규대학에 들어가겠다는 욕심에 미국으로 왔으나 그길은 험난하기만 했다.
## 그러나 당초 정규대학에 들어가겠다는 욕심에 <미국:LOC>으로 왔으나 그길은 험난하기만 했다.
그러나	그러나	MAJ	O
_	_	_	O
당초	당초	NNG	O
_	_	_	O
정규	정규	NNG	O
대학	대학	NNG	O
에	에	JKB	O
_	_	_	O
들어가	들어가	VV	O
겠	겠	EP	O
다는	다는	ETM	O
_	_	_	O
욕심	욕심	NNG	O
에	에	JKB	O
_	_	_	O
미국	미국	NNP	B-LOC
으로	으로	JKB	O
_	_	_	O
왔	+았	+EP	O
으나	으나	EC	O
_	_	_	O
그	그	NP	O
길	길	NNG	O
은	은	JX	O
_	_	_	O
험난하	험난하	VA	O
기	기	ETN	O
만	만	JX	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 10
## 작품 하나가 100만원을 호가하는 꽤 비싼 인형이다.
## 작품 <하나:NOH>가 <100만원:MNY>을 호가하는 꽤 비싼 인형이다.
작품	작품	NNG	O
_	_	_	O
하나	하나	NR	B-NOH
가	가	JKS	O
_	_	_	O
100	100	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
호가하	호가하	VV	O
는	는	ETM	O
_	_	_	O
꽤	꽤	MAG	O
_	_	_	O
비싼	비싸+ㄴ	VA+ETM	O
_	_	_	O
인형	인형	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 11
## 한 종류의 요격 미사일로는 명중률이 10∼20%에 불과하기 때문이다.
## <한 종류:NOH>의 요격 미사일로는 명중률이 <10:PNT>∼<20%:PNT>에 불과하기 때문이다.
한	한	MM	B-NOH
_	_	_	I-NOH
종류	종류	NNG	I-NOH
의	의	JKG	O
_	_	_	O
요격	요격	NNG	O
_	_	_	O
미사일	미사일	NNG	O
로	로	JKB	O
는	는	JX	O
_	_	_	O
명중률	명중률	NNG	O
이	이	JKS	O
_	_	_	O
10	10	SN	B-PNT
∼	∼	SO	O
20	20	SN	B-PNT
%	%	SW	I-PNT
에	에	JKB	O
_	_	_	O
불과하	불과하	VA	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 12
## 그러나 전자랜드에는 포웰이 있었다.
## 그러나 <전자랜드:ORG>에는 <포웰:PER>이 있었다.
그러나	그러나	MAJ	O
_	_	_	O
전자랜드	전자랜드	NNP	B-ORG
에	에	JKB	O
는	는	JX	O
_	_	_	O
포웰	포웰	NNP	B-PER
이	이	JKS	O
_	_	_	O
있	있	VA	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 대만의 스마트폰 이용자는 전체 인구(2300만 명)의 74%인 1700만 명. 라인 가입자도 1700만 명으로 스마트폰 이용자 수와 비슷하다.
## <대만:ORG>의 스마트폰 이용자는 전체 인구(<2300만 명:NOH>)의 <74%:PNT>인 <1700만 명:NOH>. <라인:ORG> 가입자도 <1700만 명:NOH>으로 스마트폰 이용자 수와 비슷하다.
대만	대만	NNP	B-ORG
의	의	JKG	O
_	_	_	O
스마트	스마트	NNG	O
폰	폰	NNG	O
_	_	_	O
이용자	이용자	NNG	O
는	는	JX	O
_	_	_	O
전체	전체	NNG	O
_	_	_	O
인구	인구	NNG	O
(	(	SS	O
2300	2300	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
)	)	SS	O
의	의	JKG	O
_	_	_	O
74	74	SN	B-PNT
%	%	SW	I-PNT
인	이+ㄴ	VCP+ETM	O
_	_	_	O
1700	1700	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
.	.	SF	O
_	_	_	O
라인	라인	NNG	B-ORG
_	_	_	O
가입자	가입자	NNG	O
도	도	JX	O
_	_	_	O
1700	1700	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
으로	으로	JKB	O
_	_	_	O
스마트	스마트	NNG	O
폰	폰	NNG	O
_	_	_	O
이용자	이용자	NNG	O
_	_	_	O
수	수	NNG	O
와	와	JKB	O
_	_	_	O
비슷하	비슷하	VA	O
다	다	EF	O
.	.	SF	O

## 14
## 그는 남아프리카공화국 출신 유대인이다.
## 그는 <남아프리카공화국:ORG> 출신 유대인이다.
그	그	NP	O
는	는	JX	O
_	_	_	O
남아프리카공화국	남아프리카공화국	NNP	B-ORG
_	_	_	O
출신	출신	NNG	O
_	_	_	O
유대인	유대인	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 15
## DBCE지수는 창조경제의 개념을 △아이디어 창출 △아이디어 사업화 △사업 확장 △성공 선순환 등 4단계 구조로 정의하고 각 단계를 총 32개의 핵심지표로 측정했다.
## <DBCE지수:POH>는 창조경제의 개념을 △아이디어 창출 △아이디어 사업화 △사업 확장 △성공 선순환 등 <4단계:NOH> 구조로 정의하고 각 단계를 총 <32개:NOH>의 핵심지표로 측정했다.
DBCE	DBCE	SL	B-POH
지수	지수	NNG	I-POH
는	는	JX	O
_	_	_	O
창조	창조	NNG	O
경제	경제	NNG	O
의	의	JKG	O
_	_	_	O
개념	개념	NNG	O
을	을	JKO	O
_	_	_	O
△	△	SW	O
아이디어	아이디어	NNG	O
_	_	_	O
창출	창출	NNG	O
_	_	_	O
△	△	SW	O
아이디어	아이디어	NNG	O
_	_	_	O
사업	사업	NNG	O
화	화	XSN	O
_	_	_	O
△	△	SW	O
사업	사업	NNG	O
_	_	_	O
확장	확장	NNG	O
_	_	_	O
△	△	SW	O
성공	성공	NNG	O
_	_	_	O
선순환	선순환	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
4	4	SN	B-NOH
단계	단계	NNG	I-NOH
_	_	_	O
구조	구조	NNG	O
로	로	JKB	O
_	_	_	O
정의하	정의하	VV	O
고	고	EC	O
_	_	_	O
각	각	MM	O
_	_	_	O
단계	단계	NNG	O
를	를	JKO	O
_	_	_	O
총	총	MM	O
_	_	_	O
32	32	SN	B-NOH
개	개	NNB	I-NOH
의	의	JKG	O
_	_	_	O
핵심	핵심	NNG	O
지표	지표	NNG	O
로	로	JKB	O
_	_	_	O
측정	측정하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

