## 1
## 기존 ‘지’(1억3758만8080회), ‘아이 갓 어 보이’(1억2539만4749회), ‘더 보이즈’(1억1316만4610회)에 이어 4번째로 1억 조회수를 돌파한 소녀시대의 뮤직비디오다.
## 기존 ‘<지:POH>’(<1억3758만8080회:NOH>), ‘<아이 갓 어 보이:POH>’(<1억2539만4749회:NOH>), ‘<더 보이즈:POH>’(<1억1316만4610회:NOH>)에 이어 4번째로 <1억 조회수:NOH>를 돌파한 <소녀시대:ORG>의 뮤직비디오다.
기존	기존	NNG	O
## 그는 YG 사옥을 방문해 션을 만난 후 크게 기뻐하며 팬심을 드러내 화제를 모은 바 있다.
## 그는 <YG 사옥:LOC>을 방문해 션을 만난 후 크게 기뻐하며 팬심을 드러내 화제를 모은 바 있다.
그	그	NP	O
는	는	JX	O
_	_	_	O
YG	YG	SL	B-LOC
_	_	_	I-LOC
사옥	사옥	NNG	I-LOC
을	을	JKO	O
_	_	_	O
방문해	방문하+여	VV+EC	O
_	_	_	O
션	션	NNP	O
을	을	JKO	O
_	_	_	O
만난	만나+ㄴ	VV+ETM	O
_	_	_	O
후	후	NNG	O
_	_	_	O
크	크	VA	O
게	게	EC	O
_	_	_	O
기뻐하	기뻐하	VV	O
며	며	EC	O
_	_	_	O
팬	팬	NNG	O
심	심	NNG	O
을	을	JKO	O
_	_	_	O
드러내	드러내+어	VV+EC	O
_	_	_	O
화제	화제	NNG	O
를	를	JKO	O
_	_	_	O
모은	모으+ㄴ	VV+ETM	O
_	_	_	O
바	바	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 16
## 이 공격에서 좌중앙에 큰 집을 확보하면서 형세가 이 9단에게 유리하게 흘렀다.
## 이 공격에서 좌중앙에 큰 집을 확보하면서 형세가 <이:PER> <9단:NOH>에게 유리하게 흘렀다.
이	이	MM	O
_	_	_	O
공격	공격	NNG	O
에서	에서	JKB	O
_	_	_	O
좌	좌	NNG	O
중앙	중앙	NNG	O
에	에	JKB	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
집	집	NNG	O
을	을	JKO	O
_	_	_	O
확보하	확보하	VV	O
면서	면서	EC	O
_	_	_	O
형세	형세	NNG	O
가	가	JKS	O
_	_	_	O
이	이	NNP	B-PER
_	_	_	O
9	9	SN	B-NOH
단	단	NNG	I-NOH
에게	에게	JKB	O
_	_	_	O
유리하	유리하	VA	O
게	게	EC	O
_	_	_	O
흘	흐르	VV	O
렀	었	EP	O
다	다	EF	O
.	.	SF	O

## 17
## 이 장면에서 아무도 예상하지 못한 알파고의 승부수가 나왔다.
## 이 장면에서 아무도 예상하지 못한 <알파고:POH>의 승부수가 나왔다.
이	이	MM	O
_	_	_	O
장면	장면	NNG	O
에서	에서	JKB	O
_	_	_	O
아무	아무	NP	O
도	도	JX	O
_	_	_	O
예상하	예상하	VV	O
지	지	EC	O
_	_	_	O
못한	못하+ㄴ	VX+ETM	O
_	_	_	O
알파	알파	NNP	B-POH
고의	고의	NNG	O
_	_	_	O
승부수	승부수	NNG	O
가	가	JKS	O
_	_	_	O
나	나오	VV	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

## 18
## 설현은 "오늘 리허설을 하면서 사실 좀 많이 속상했다"면서 "저희 콘서트를 위해 도와주시는 분들이 너무 많고, 팬 분들도 응원해 주시는데, 제가 많이 부족한 것 같았다.
## <설현:PER>은 "오늘 리허설을 하면서 사실 좀 많이 속상했다"면서 "저희 콘서트를 위해 도와주시는 분들이 너무 많고, 팬 분들도 응원해 주시는데, 제가 많이 부족한 것 같았다.
설현	설현	NNP	B-PER
은	은	JX	O
_	_	_	O
"	"	SS	O
오늘	오늘	MAG	O
_	_	_	O
리허설	리허설	NNG	O
을	을	JKO	O
_	_	_	O
하	하	VV	O
면서	면서	EC	O
_	_	_	O
사실	사실	MAG	O
_	_	_	O
좀	좀	MAG	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
속상	속상하	VA	O
했	였	EP	O
다	다	EF	O
"	"	SS	O
면서	면서	EC	O
_	_	_	O
"	"	SS	O
저희	저희	NP	O
_	_	_	O
콘서트	콘서트	NNG	O
를	를	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
도와주	도와주	VV	O
시	시	EP	O
는	는	ETM	O
_	_	_	O
분	분	NNB	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
너무	너무	MAG	O
_	_	_	O
많	많	VA	O
고	고	EC	O
,	,	SP	O
_	_	_	O
팬	패+ㄴ	VV+ETM	O
_	_	_	O
분	분	NNB	O
들	들	XSN	O
도	도	JX	O
_	_	_	O
응원해	응원하+여	VV+EC	O
_	_	_	O
주	주	VX	O
시	시	EP	O
는데	는데	EC	O
,	,	SP	O
_	_	_	O
제	제	NP	O
가	가	JKS	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
부족한	부족하+ㄴ	VA+ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
같	같	VA	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 19
## 전세계의 핵강국들은 핵무기의 「포괄적 폐기」에 합의해야 한다고 전기침 중국 부총리겸 외교부장이 4일 밝혔다.
## 전세계의 핵강국들은 핵무기의 「포괄적 폐기」에 합의해야 한다고 전기침 <중국:ORG> 부총리겸 외교부장이 <4일:DAT> 밝혔다.
전	전	MM	O
세계	세계	NNG	O
의	의	JKG	O
_	_	_	O
핵	핵	NNG	O
강국	강국	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
핵무기	핵무기	NNG	O
의	의	JKG	O
_	_	_	O
「	「	SS	O
포괄적	포괄적	NNG	O
_	_	_	O
폐기	폐기	NNG	O
」	」	SS	O
에	에	JKB	O
_	_	_	O
합의해야	합의하+여야	VV+EC	O
_	_	_	O
한다고	하+ㄴ다고	VX+EC	O
_	_	_	O
전기침	전기침	NNP	O
_	_	_	O
중국	중국	NNP	B-ORG
_	_	_	O
부총리	부총리	NNG	O
겸	겸	NNB	O
_	_	_	O
외교	외교	NNG	O
부장	부장	NNG	O
이	이	JKS	O
_	_	_	O
4	4	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

