## 1
## 그러나 코웨이 측의 해명에도 불구하고 소셜미디어에 게시된 사과문에는 코웨이의 늑장대응을 비판하는 댓글로 채워지고 있다.
## 그러나 <코웨이:ORG> 측의 해명에도 불구하고 소셜미디어에 게시된 사과문에는 <코웨이:ORG>의 늑장대응을 비판하는 댓글로 채워지고 있다.
그러나	그러나	MAJ	O
%	%	SW	I-PNT
,	,	SP	O
_	_	_	O
내신	내신	NNG	O
성적	성적	NNG	O
_	_	_	O
40	40	SN	B-PNT
%	%	SW	I-PNT
의	의	JKG	O
_	_	_	O
비율	비율	NNG	O
로	로	JKB	O
_	_	_	O
수능	수능	NNG	O
시험	시험	NNG	O
성적	성적	NNG	O
_	_	_	O
반영	반영	NNG	O
없이	없이	MAG	O
_	_	_	O
신입생	신입생	NNG	O
을	을	JKO	O
_	_	_	O
선발하	선발하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
골자	골자	NNG	O
로	로	JKB	O
_	_	_	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
95	95	SN	B-DUR
학년도	학년도	NNG	I-DUR
_	_	_	O
신입생	신입생	NNG	O
모집	모집	NNG	O
_	_	_	O
요강	요강	NNG	O
을	을	JKO	O
_	_	_	O
확정	확정	NNG	O
,	,	SP	O
_	_	_	O
발표	발표하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 가장 주목받는 인물은 레오폴도 로페스(44) 민중의지당 대표다.
## 가장 주목받는 인물은 <레오폴도 로페스:PER>(<44:NOH>) 민중의지당 대표다.
가장	가장	MAG	O
_	_	_	O
주목	주목	NNG	O
받	받	VV	O
는	는	ETM	O
_	_	_	O
인물	인물	NNG	O
은	은	JX	O
_	_	_	O
레오폴도	레오폴도	NNP	B-PER
_	_	_	I-PER
로페스	로페스	NNP	I-PER
(	(	SS	O
44	44	SN	B-NOH
)	)	SS	O
_	_	_	O
민중	민중	NNG	O
의지	의지	NNG	O
당	당	XSN	O
_	_	_	O
대표	대표+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 9
## 박근혜 대통령의 탄핵에 따라 2선으로 후퇴하며 몸을 낮췄던 친박(親박근혜)계 인사들이 속속 정치적 활동을 재개하고 있다.
## <박근혜:PER> 대통령의 탄핵에 따라 <2선:NOH>으로 후퇴하며 몸을 낮췄던 친박(親<박근혜:PER>)계 인사들이 속속 정치적 활동을 재개하고 있다.
박근혜	박근혜	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
의	의	JKG	O
_	_	_	O
탄핵	탄핵	NNG	O
에	에	JKB	O
_	_	_	O
따	따르	VV	O
라	아	EC	O
_	_	_	O
2	2	SN	B-NOH
선	선	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
후퇴하	후퇴하	VV	O
며	며	EC	O
_	_	_	O
몸	몸	NNG	O
을	을	JKO	O
_	_	_	O
낮	낮추	VV	O
췄	었	EP	O
던	던	ETM	O
_	_	_	O
친	친	XPN	O
박	박	NNP	O
(	(	SS	O
親	親	SH	O
박근혜	박근혜	NNP	B-PER
)	)	SS	O
계	계	XSN	O
_	_	_	O
인사	인사	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
속속	속속	MAG	O
_	_	_	O
정치적	정치적	NNG	O
_	_	_	O
활동	활동	NNG	O
을	을	JKO	O
_	_	_	O
재개하	재개하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 10
## 수요미식회 간장게장 3대 맛집이 공개됐다.
## <수요미식회:POH> 간장게장 <3대:NOH> 맛집이 공개됐다.
수요미식회	수요미식회	NNP	B-POH
_	_	_	O
간장	간장	NNG	O
게장	게장	NNG	O
_	_	_	O
3	3	SN	B-NOH
대	대	NNB	I-NOH
_	_	_	O
맛집	맛집	NNG	O
이	이	JKS	O
_	_	_	O
공개	공개되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 이 땅(1237㎡, 374평)은 2002년 이 후보자의 부인을 거쳐 2011년 차남에게 다시 증여됐다.
## 이 땅(<1237㎡:NOH>, <374평:NOH>)은 <2002년:DAT> <이:PER> 후보자의 부인을 거쳐 <2011년:DAT> 차남에게 다시 증여됐다.
이	이	MM	O
_	_	_	O
땅	땅	NNG	O
(	(	SS	O
1237	1237	SN	B-NOH
㎡	㎡	SW	I-NOH
,	,	SP	O
_	_	_	O
374	374	SN	B-NOH
평	평	NNB	I-NOH
)	)	SS	O
은	은	JX	O
_	_	_	O
2002	2002	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
이	이	NNP	B-PER
_	_	_	O
후보자	후보자	NNG	O
의	의	JKG	O
_	_	_	O
부인	부인	NNG	O
을	을	JKO	O
_	_	_	O
거쳐	거치+어	VV+EC	O
_	_	_	O
2011	2011	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
차남	차남	NNG	O
에게	에게	JKB	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
증여	증여되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

