## 1
## 한편 하춘화는 6살인 1961년에 노래 ‘효녀 심청 되오리다’로 데뷔해 ‘난생 처음’ ‘우리 사랑 가슴으로’ ‘연인의 부르스’ 등의 히트곡을 남겼다.
## 한편 <하춘화:PER>는 <6살:NOH>인 <1961년:DAT>에 노래 ‘<효녀 심청 되오리다:POH>’로 데뷔해 ‘<난생 처음:POH>’ ‘<우리 사랑 가슴으로:POH>’ ‘<연인의 부르스:POH>’ 등의 히트곡을 남겼다.
한편	한편	MAG	O
적극적	적극적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
매수	매수	NNG	O
를	를	JKO	O
_	_	_	O
권하	권하	VV	O
고	고	EC	O
_	_	_	O
싶	싶	VX	O
다	다	EF	O
.	.	SF	O

## 4
## KBS 2TV 월화드라마 ‘뷰티풀 마인드’(극본 김태희, 연출 모완일, 이재훈, 제작 래몽래인)에서 그 어떤 어려운 수술도 도맡아 해내는 실력파 의사 장혁이 열렸던 마음의 문을 다시 닫았다.
## <KBS 2TV:POH> <월:DAT><화:DAT>드라마 ‘<뷰티풀 마인드:POH>’(극본 <김태희:PER>, 연출 <모완일:PER>, <이재훈:PER>, 제작 <래몽래인:ORG>)에서 그 어떤 어려운 수술도 도맡아 해내는 실력파 의사 <장혁:PER>이 열렸던 마음의 문을 다시 닫았다.
KBS	KBS	SL	B-POH
_	_	_	I-POH
2	2	SN	I-POH
TV	TV	SL	I-POH
_	_	_	O
월	월	NNG	B-DAT
화	화	NNG	B-DAT
드라마	드라마	NNG	O
_	_	_	O
‘	‘	SS	O
뷰티풀	뷰티풀	NNG	B-POH
_	_	_	I-POH
마인드	마인드	NNG	I-POH
’	’	SS	O
(	(	SS	O
극본	극본	NNG	O
_	_	_	O
김태희	김태희	NNP	B-PER
,	,	SP	O
_	_	_	O
연출	연출	NNG	O
_	_	_	O
모	모	NNB	B-PER
완	완	NNP	I-PER
일	이+ㄹ	VCP+ETM	I-PER
,	,	SP	O
_	_	_	O
이재훈	이재훈	NNP	B-PER
,	,	SP	O
_	_	_	O
제작	제작	NNG	O
_	_	_	O
래몽래	래몽래	NNG	B-ORG
인	이+ㄴ	VCP+ETM	I-ORG
)	)	SS	O
에서	에서	JKB	O
_	_	_	O
그	그	MM	O
_	_	_	O
어떤	어떤	MM	O
_	_	_	O
어려	어렵	VA	O
운	ㄴ	ETM	O
_	_	_	O
수술	수술	NNG	O
도	도	JX	O
_	_	_	O
도맡	도맡	VV	O
아	아	EC	O
_	_	_	O
해내	해내	VV	O
는	는	ETM	O
_	_	_	O
실력파	실력파	NNG	O
_	_	_	O
의사	의사	NNG	O
_	_	_	O
장혁	장혁	NNP	B-PER
이	이	JKS	O
_	_	_	O
열	열리	VV	O
렸	었	EP	O
던	던	ETM	O
_	_	_	O
마음	마음	NNG	O
의	의	JKG	O
_	_	_	O
문	문	NNG	O
을	을	JKO	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
닫	닫	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 시민들은 지난해 12월 ‘섬진강 두꺼비 지키기 추진위원회’를 구성하는 등 보호활동에 나섰다.
## 시민들은 지난해 <12월:DAT> ‘<섬진강 두꺼비 지키기 추진위원회:ORG>’를 구성하는 등 보호활동에 나섰다.
시민	시민	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
12	12	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
‘	‘	SS	O
섬진강	섬진강	NNP	B-ORG
_	_	_	I-ORG
두꺼비	두꺼비	NNG	I-ORG
_	_	_	I-ORG
지키	지키	VV	I-ORG
기	기	ETN	I-ORG
_	_	_	I-ORG
추진	추진	NNG	I-ORG
위원회	위원회	NNG	I-ORG
’	’	SS	O
를	를	JKO	O
_	_	_	O
구성하	구성하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
보호	보호	NNG	O
활동	활동	NNG	O
에	에	JKB	O
_	_	_	O
나섰	나서+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 6
## 소방당국의 계산대로라면 점포당 피해액이 440여만원에 불과하기 때문이다.
## 소방당국의 계산대로라면 점포당 피해액이 <440여만원:MNY>에 불과하기 때문이다.
소방	소방	NNG	O
당국	당국	NNG	O
의	의	JKG	O
_	_	_	O
계산	계산	NNG	O
대로	대로+이	JX+VCP	O
라면	라면	EC	O
_	_	_	O
점포	점포	NNG	O
당	당	XSN	O
_	_	_	O
피해액	피해액	NNG	O
이	이	JKS	O
_	_	_	O
440	440	SN	B-MNY
여	여	XSN	I-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
에	에	JKB	O
_	_	_	O
불과하	불과하	VA	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 7
## 소방당국은 추가 조사를 벌여 피해액을 16억7000여만원으로 다시 산정했지만 상인들은 여전히 “70억원대 피해가 났다”며 받아들이지 않고 있다.
## <소방당국:ORG>은 추가 조사를 벌여 피해액을 <16억7000여만원:MNY>으로 다시 산정했지만 상인들은 여전히 “<70억원:MNY>대 피해가 났다”며 받아들이지 않고 있다.
소방	소방	NNG	B-ORG
당국	당국	NNG	I-ORG
은	은	JX	O
_	_	_	O
추가	추가	NNG	O
_	_	_	O
조사	조사	NNG	O
를	를	JKO	O
_	_	_	O
벌	벌이	VV	O
여	어	EC	O
_	_	_	O
피해액	피해액	NNG	O
을	을	JKO	O
_	_	_	O
16	16	SN	B-MNY
억	억	NR	I-MNY
7000	7000	SN	I-MNY
여	여	XSN	I-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
으로	으로	JKB	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
산정	산정하	VV	O
했	였	EP	O
지만	지만	EC	O
_	_	_	O
상인	상인	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
여전히	여전히	MAG	O
_	_	_	O
“	“	SS	O
70	70	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
대	대	XSN	O
_	_	_	O
피해	피해	NNG	O
가	가	JKS	O
_	_	_	O
났	나+았	VV+EP	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
받아들이	받아들이	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 8
## 그렇건만 자연과학에서 전체의 1%밖에 안되는 5명의 수상자만 냈다는 것을 부끄러워하고 있다.
## 그렇건만 자연과학에서 전체의 <1%:PNT>밖에 안되는 <5명:NOH>의 수상자만 냈다는 것을 부끄러워하고 있다.
그렇	그렇	VA	O
건만	건만	EC	O
_	_	_	O
자연	자연	NNG	O
과학	과학	NNG	O
에서	에서	JKB	O
_	_	_	O
전체	전체	NNG	O
의	의	JKG	O
_	_	_	O
1	1	SN	B-PNT
%	%	SW	I-PNT
밖에	밖에	JX	O
_	_	_	O
안되	안되	VV	O
는	는	ETM	O
_	_	_	O
5	5	SN	B-NOH
명	명	NNB	I-NOH
의	의	JKG	O
_	_	_	O
수상자	수상자	NNG	O
만	만	JX	O
_	_	_	O
냈	내+었	VV+EP	O
다는	다는	ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
부끄러워하	부끄러워하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 9
## ‘불금’이 대박 나서, 올가을에는 꼭 가족들과 함께 지내길 빈다”고 전했다.
## ‘불금’이 대박 나서, 올가을에는 꼭 <가족:POH>들과 함께 지내길 빈다”고 전했다.
‘	‘	SS	O
불금	불금	NNG	O
’	’	SS	O
이	이	JKS	O
_	_	_	O
대박	대박	NNG	O
_	_	_	O
나서	나+아서	VV+EC	O
,	,	SP	O
_	_	_	O
올가을	올가을	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
꼭	꼭	MAG	O
_	_	_	O
가족	가족	NNG	B-POH
들	들	XSN	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
지내	지내	VV	O
길	기+ㄹ	ETN+JKO	O
_	_	_	O
빈다	빌+ㄴ다	VV+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
전	전하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 김흥국은 “아내와 아이들이 처음 미국으로 갈 당시 나도 아예 함께 가버리자는 생각을 했는데, 벌어놓은 수입이 순식간에 소진지고 있었다.
## <김흥국:PER>은 “아내와 아이들이 처음 <미국:ORG>으로 갈 당시 나도 아예 함께 가버리자는 생각을 했는데, 벌어놓은 수입이 순식간에 소진지고 있었다.
김흥국	김흥국	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
아내	아내	NNG	O
와	와	JC	O
_	_	_	O
아이	아이	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
처음	처음	NNG	O
_	_	_	O
미국	미국	NNP	B-ORG
으로	으로	JKB	O
_	_	_	O
갈	가+ㄹ	VV+ETM	O
_	_	_	O
당시	당시	NNG	O
_	_	_	O
나	나	NP	O
도	도	JX	O
_	_	_	O
아예	아예	MAG	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
가	가+아	VV+EC	O
버리	버리	VX	O
자는	자는	ETM	O
_	_	_	O
생각	생각	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
는데	는데	EC	O
,	,	SP	O
_	_	_	O
벌	벌	VV	O
어	어	EC	O
놓	놓	VX	O
은	은	ETM	O
_	_	_	O
수입	수입	NNG	O
이	이	JKS	O
_	_	_	O
순식간	순식간	NNG	O
에	에	JKB	O
_	_	_	O
소진	소진	NNG	O
지	지	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 박정원 두산그룹 회장은 신년사에서 사업의 근원적 경쟁력 확보를 통해 시장점유율을 지속적으로 확대하고 신규 사업 및 시장을 선도적으로 개척해 나가자고 당부했다.
## <박정원:PER> <두산그룹:ORG> 회장은 신년사에서 사업의 근원적 경쟁력 확보를 통해 시장점유율을 지속적으로 확대하고 신규 사업 및 시장을 선도적으로 개척해 나가자고 당부했다.
박정원	박정원	NNP	B-PER
_	_	_	O
두산그룹	두산그룹	NNP	B-ORG
_	_	_	O
회장	회장	NNG	O
은	은	JX	O
_	_	_	O
신년사	신년사	NNG	O
에서	에서	JKB	O
_	_	_	O
사업	사업	NNG	O
의	의	JKG	O
_	_	_	O
근원	근원	NNG	O
적	적	XSN	O
_	_	_	O
경쟁력	경쟁력	NNG	O
_	_	_	O
확보	확보	NNG	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
시장	시장	NNG	O
점유율	점유율	NNG	O
을	을	JKO	O
_	_	_	O
지속적	지속적	NNG	O
으로	으로	JKB	O
_	_	_	O
확대하	확대하	VV	O
고	고	EC	O
_	_	_	O
신규	신규	NNG	O
_	_	_	O
사업	사업	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
시장	시장	NNG	O
을	을	JKO	O
_	_	_	O
선도적	선도적	NNG	O
으로	으로	JKB	O
_	_	_	O
개척해	개척하+여	VV+EC	O
_	_	_	O
나가	나가	VX	O
자고	자고	EC	O
_	_	_	O
당부	당부하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

