## 1
## 특히 이선규와 곽동혁의 합류로 누리는 ‘베테랑 효과’가 기대 이상이라는 평가다.
## 특히 <이선규:PER>와 <곽동혁:PER>의 합류로 누리는 ‘베테랑 효과’가 기대 <이상이:PER>라는 평가다.
특히	특히	MAG	O
월	월	NNB	I-DAT
_	_	_	O
첫	첫	MM	O
_	_	_	O
내한	내한	NNG	O
공연	공연	NNG	O

## 4
## 송일국 측은 "며칠 전 아내의 페이스북 글로 물의를 일으킨 것에 대해 깊은 사죄의 말씀을 드린다"고 입을 열었다.
## <송일국:PER> 측은 "며칠 전 아내의 <페이스북:POH> 글로 물의를 일으킨 것에 대해 깊은 사죄의 말씀을 드린다"고 입을 열었다.
송일국	송일국	NNP	B-PER
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
"	"	SS	O
며칠	며칠	NNG	O
_	_	_	O
전	전	NNG	O
_	_	_	O
아내	아내	NNG	O
의	의	JKG	O
_	_	_	O
페이스북	페이스북	NNP	B-POH
_	_	_	O
글	글	NNG	O
로	로	JKB	O
_	_	_	O
물의	물의	NNG	O
를	를	JKO	O
_	_	_	O
일으킨	일으키+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
깊	깊	VA	O
은	은	ETM	O
_	_	_	O
사죄	사죄	NNG	O
의	의	JKG	O
_	_	_	O
말씀	말씀	NNG	O
을	을	JKO	O
_	_	_	O
드린다	드리+ㄴ다	VV+EF	O
"	"	SS	O
고	고	JKQ	O
_	_	_	O
입	입	NNG	O
을	을	JKO	O
_	_	_	O
열	열	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 연구팀은 이렇게 만든 음극을 이용해 g당 130mAh의 용량을 1분 이내에 완전히 충방전하는 데 성공했다.
## 연구팀은 이렇게 만든 음극을 이용해 g당 <130mAh:NOH>의 용량을 <1분:NOH> 이내에 완전히 충방전하는 데 성공했다.
연구	연구	NNG	O
팀	팀	NNG	O
은	은	JX	O
_	_	_	O
이렇	이렇	VA	O
게	게	EC	O
_	_	_	O
만든	만들+ㄴ	VV+ETM	O
_	_	_	O
음극	음극	NNG	O
을	을	JKO	O
_	_	_	O
이용해	이용하+여	VV+EC	O
_	_	_	O
g	g	SL	O
당	당	XSN	O
_	_	_	O
130	130	SN	B-NOH
mAh	mAh	SL	I-NOH
의	의	JKG	O
_	_	_	O
용량	용량	NNG	O
을	을	JKO	O
_	_	_	O
1	1	SN	B-NOH
분	분	NNB	I-NOH
_	_	_	O
이내	이내	NNG	O
에	에	JKB	O
_	_	_	O
완전히	완전히	MAG	O
_	_	_	O
충	충	NNG	O
방전	방전	NNG	O
하	하	XSV	O
는	는	ETM	O
_	_	_	O
데	데	NNB	O
_	_	_	O
성공	성공하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 학교 앞을 홍대 앞처럼 바꾸면 더 많은 사람이 대학의 낭만을 즐길 수 있을 것이라는 데 생각이 미쳤다.
## 학교 앞을 <홍대:LOC> 앞처럼 바꾸면 더 많은 사람이 대학의 낭만을 즐길 수 있을 것이라는 데 생각이 미쳤다.
학교	학교	NNG	O
_	_	_	O
앞	앞	NNG	O
을	을	JKO	O
_	_	_	O
홍대	홍대	NNP	B-LOC
_	_	_	O
앞	앞	NNG	O
처럼	처럼	JKB	O
_	_	_	O
바꾸	바꾸	VV	O
면	면	EC	O
_	_	_	O
더	더	MAG	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
사람	사람	NNG	O
이	이	JKS	O
_	_	_	O
대학	대학	NNG	O
의	의	JKG	O
_	_	_	O
낭만	낭만	NNG	O
을	을	JKO	O
_	_	_	O
즐길	즐기+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
을	을	ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
데	데	NNB	O
_	_	_	O
생각	생각	NNG	O
이	이	JKS	O
_	_	_	O
미	미치	VV	O
쳤	었	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 새누리당과 고용노동부는 2일 국회에서 노동시장 구조 개혁에 관한 당정협의를 열고 정부가 이 같은 지침을 마련하는 방안을 추진하기로 했다.
## <새누리당:ORG>과 <고용노동부:ORG>는 <2일:DAT> 국회에서 노동시장 구조 개혁에 관한 당정협의를 열고 정부가 이 같은 지침을 마련하는 방안을 추진하기로 했다.
새누리당	새누리당	NNP	B-ORG
과	과	JC	O
_	_	_	O
고용	고용	NNG	B-ORG
노동부	노동부	NNG	I-ORG
는	는	JX	O
_	_	_	O
2	2	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
국회	국회	NNG	O
에서	에서	JKB	O
_	_	_	O
노동시장	노동시장	NNG	O
_	_	_	O
구조	구조	NNG	O
_	_	_	O
개혁	개혁	NNG	O
에	에	JKB	O
_	_	_	O
관한	관하+ㄴ	VV+ETM	O
_	_	_	O
당정	당정	NNG	O
협의	협의	NNG	O
를	를	JKO	O
_	_	_	O
열	열	VV	O
고	고	EC	O
_	_	_	O
정부	정부	NNG	O
가	가	JKS	O
_	_	_	O
이	이	MM	O
_	_	_	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
지침	지침	NNG	O
을	을	JKO	O
_	_	_	O
마련하	마련하	VV	O
는	는	ETM	O
_	_	_	O
방안	방안	NNG	O
을	을	JKO	O
_	_	_	O
추진하	추진하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 8
## 강남통신 김소엽 기자 lumen@joongang.co.kr ▶강남통신 기사를 더 보시려면 여기를 클릭하세요.
## <강남통신:ORG> <김소엽:PER> 기자 <lumen@joongang.co.kr:POH> ▶<강남통신:ORG> 기사를 더 보시려면 여기를 클릭하세요.
강남	강남	NNP	B-ORG
통신	통신	NNG	I-ORG
_	_	_	O
김소엽	김소엽	NNP	B-PER
_	_	_	O
기자	기자	NNG	O
_	_	_	O
lumen	lumen	SL	B-POH
@	@	SW	I-POH
joongang	joongang	SL	I-POH
.	.	SF	I-POH
co	co	SL	I-POH
.	.	SF	I-POH
kr	kr	SL	I-POH
_	_	_	O
▶	▶	SW	O
강남	강남	NNP	B-ORG
통신	통신	NNG	I-ORG
_	_	_	O
기사	기사	NNG	O
를	를	JKO	O
_	_	_	O
더	더	MAG	O
_	_	_	O
보	보	VV	O
시	시	EP	O
려면	려면	EC	O
_	_	_	O
여기	여기	NP	O
를	를	JKO	O
_	_	_	O
클릭하	클릭하	VV	O
세요	세요	EF	O
.	.	SF	O

## 9
## 이어 관계자는 “장시호 씨가 이것저것 폭로하다 보니 부풀려진 측면이 있는 것 같다”며 “정식 교제설도 그렇고, 동계 영재 센터도 술자리에서 '이거 어때?' 정도의 뉘앙스로 오간 얘기였다”고 설명했다.
## 이어 관계자는 “<장시호:PER> 씨가 이것저것 폭로하다 보니 부풀려진 측면이 있는 것 같다”며 “정식 교제설도 그렇고, 동계 영재 센터도 술자리에서 '이거 어때?' 정도의 뉘앙스로 오간 얘기였다”고 설명했다.
이어	이어	MAG	O
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
장시호	장시호	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
가	가	JKS	O
_	_	_	O
이것저것	이것저것	NNG	O
_	_	_	O
폭로하	폭로하	VV	O
다	다	EC	O
_	_	_	O
보	보	VX	O
니	니	EC	O
_	_	_	O
부풀려	부풀리+어	VV+EC	O
진	지+ㄴ	VX+ETM	O
_	_	_	O
측면	측면	NNG	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
같	같	VA	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
정식	정식	NNG	O
_	_	_	O
교제	교제	NNG	O
설	설	XSN	O
도	도	JX	O
_	_	_	O
그렇	그렇	VA	O
고	고	EC	O
,	,	SP	O
_	_	_	O
동계	동계	NNG	O
_	_	_	O
영재	영재	NNG	O
_	_	_	O
센터	센터	NNG	O
도	도	JX	O
_	_	_	O
술자리	술자리	NNG	O
에서	에서	JKB	O
_	_	_	O
'	'	SS	O
이거	이거	NP	O
_	_	_	O
어때	어떻+어	VA+EF	O
?	?	SF	O
'	'	SS	O
_	_	_	O
정도	정도	NNG	O
의	의	JKG	O
_	_	_	O
뉘앙스	뉘앙스	NNG	O
로	로	JKB	O
_	_	_	O
오간	오가+ㄴ	VV+ETM	O
_	_	_	O
얘기	얘기+이	NNG+VCP	O
였	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
설명	설명하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 9450억 드는 신라왕경 복원 순항 … “세계문화유산 해제될라” 우려도
## <9450억:MNY> 드는 <신라왕경:POH> 복원 순항 … “세계문화유산 해제될라” 우려도
9450	9450	SN	B-MNY
억	억	NR	I-MNY
_	_	_	O
드	들	VV	O
는	는	ETM	O
_	_	_	O
신라	신라	NNP	B-POH
왕	왕	NNG	I-POH
경	경	XSN	I-POH
_	_	_	O
복원	복원	NNG	O
_	_	_	O
순항	순항	NNG	O
_	_	_	O
…	…	SE	O
_	_	_	O
“	“	SS	O
세계	세계	NNG	O
문화유산	문화유산	NNG	O
_	_	_	O
해제될	해제되+ㄹ+이	VV+ETM+VCP	O
라	라	EF	O
”	”	SS	O
_	_	_	O
우려	우려	NNG	O
도	도	JX	O

## 11
## 군복무 공백기로 인해 소홀해진 일본어 실력을 다지기 위해 날마다 일본 원어민과 전화 통화하는 것은 물론, 일본어 감각을 익히고자 예정되어 있던 일정보다 먼저 일본에 입국하는 등의 노력으로 막힘없는 일본어로 관객들과 소통했다.
## 군복무 공백기로 인해 소홀해진 일본어 실력을 다지기 위해 날마다 <일본:ORG> 원어민과 전화 통화하는 것은 물론, 일본어 감각을 익히고자 예정되어 있던 일정보다 먼저 <일본:ORG>에 입국하는 등의 노력으로 막힘없는 일본어로 관객들과 소통했다.
군	군	NNG	O
복무	복무	NNG	O
_	_	_	O
공백기	공백기	NNG	O
로	로	JKB	O
_	_	_	O
인해	인하+여	VV+EC	O
_	_	_	O
소홀해	소홀하+여	VA+EC	O
진	지+ㄴ	VX+ETM	O
_	_	_	O
일본어	일본어	NNP	O
_	_	_	O
실력	실력	NNG	O
을	을	JKO	O
_	_	_	O
다지	다지	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
날	날	NNG	O
마다	마다	JX	O
_	_	_	O
일본	일본	NNP	B-ORG
_	_	_	O
원어민	원어민	NNG	O
과	과	JKB	O
_	_	_	O
전화	전화	NNG	O
_	_	_	O
통화하	통화하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
물론	물론	MAG	O
,	,	SP	O
_	_	_	O
일본어	일본어	NNP	O
_	_	_	O
감각	감각	NNG	O
을	을	JKO	O
_	_	_	O
익히	익히	VV	O
고자	고자	EC	O
_	_	_	O
예정되	예정되	VV	O
어	어	EC	O
_	_	_	O
있	있	VX	O
던	던	ETM	O
_	_	_	O
일정	일정	NNG	O
보다	보다	JKB	O
_	_	_	O
먼저	먼저	MAG	O
_	_	_	O
일본	일본	NNP	B-ORG
에	에	JKB	O
_	_	_	O
입국하	입국하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
노력	노력	NNG	O
으로	으로	JKB	O
_	_	_	O
막힘	막히+ㅁ	VV+ETN	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
일본어	일본어	NNP	O
로	로	JKB	O
_	_	_	O
관객	관객	NNG	O
들	들	XSN	O
과	과	JKB	O
_	_	_	O
소통	소통하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

