## 1
## 그는 당 대회에 참가한 총 5054명에게 4만 달러씩 들어갔다고 추정했다.
## 그는 당 대회에 참가한 총 <5054명:NOH>에게 <4만 달러:MNY>씩 들어갔다고 추정했다.
그	그	NP	O
.	.	SF	O

## 4
## 한화그룹은 63빌딩 시내면세점을 서둘러 오는 12월에 오픈한다는 목표로 준비에 돌입, 지난 9월부터 본격적인 공사를 진행하고 있다.
## <한화그룹:ORG>은 <63빌딩 시내면세점:LOC>을 서둘러 오는 <12월:DAT>에 오픈한다는 목표로 준비에 돌입, 지난 <9월:DAT>부터 본격적인 공사를 진행하고 있다.
한화그룹	한화그룹	NNP	B-ORG
은	은	JX	O
_	_	_	O
63	63	SN	B-LOC
빌딩	빌딩	NNG	I-LOC
_	_	_	I-LOC
시내	시내	NNG	I-LOC
면세점	면세점	NNG	I-LOC
을	을	JKO	O
_	_	_	O
서둘	서두르	VV	O
러	어	EC	O
_	_	_	O
오	오	VV	O
는	는	ETM	O
_	_	_	O
12	12	SN	B-DAT
월	월	NNB	I-DAT
에	에	JKB	O
_	_	_	O
오픈	오픈	NNG	O
한다는	하+ㄴ다는	XSV+ETM	O
_	_	_	O
목표	목표	NNG	O
로	로	JKB	O
_	_	_	O
준비	준비	NNG	O
에	에	JKB	O
_	_	_	O
돌입	돌입	NNG	O
,	,	SP	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
9	9	SN	B-DAT
월	월	NNB	I-DAT
부터	부터	JX	O
_	_	_	O
본격적	본격적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
공사	공사	NNG	O
를	를	JKO	O
_	_	_	O
진행하	진행하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 5
## 창사 63년에 63빌딩 면세점 따내 성적이 꼴찌를 달리던 프로야구단 한화이글스도 올해들어 몰라볼 정도로 환골탈태했다.
## 창사 <63년:DAT>에 <63빌딩 면세점:LOC> 따내 성적이 꼴찌를 달리던 프로야구단 <한화이글스:ORG>도 올해들어 몰라볼 정도로 환골탈태했다.
창사	창사	NNG	O
_	_	_	O
63	63	SN	B-DAT
년	년	NNB	I-DAT
에	에	JKB	O
_	_	_	O
63	63	SN	B-LOC
빌딩	빌딩	NNG	I-LOC
_	_	_	I-LOC
면세점	면세점	NNG	I-LOC
_	_	_	O
따	따+아	VV+EC	O
내	내+어	VX+EC	O
_	_	_	O
성적	성적	NNG	O
이	이	JKS	O
_	_	_	O
꼴찌	꼴찌	NNG	O
를	를	JKO	O
_	_	_	O
달리	달리	VV	O
던	던	ETM	O
_	_	_	O
프로	프로	NNG	O
야구단	야구단	NNG	O
_	_	_	O
한화	한화	NNP	B-ORG
이글스	이글스	NNP	I-ORG
도	도	JX	O
_	_	_	O
올해	올해	NNG	O
들	들	VV	O
어	어	EC	O
_	_	_	O
몰라볼	몰라보+ㄹ	VV+ETM	O
_	_	_	O
정도	정도	NNG	O
로	로	JKB	O
_	_	_	O
환골탈태	환골탈태하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 새누리당 43석, 더불어민주당 40석, 국민의당 13석, 정의당 5석, 무소속 5석이 할당됐다.
## <새누리당:ORG> <43석:NOH>, <더불어민주당:ORG> <40석:NOH>, <국민의당:ORG> <13석:NOH>, <정의당:ORG> <5석:NOH>, 무소속 <5석:NOH>이 할당됐다.
새누리당	새누리당	NNP	B-ORG
_	_	_	O
43	43	SN	B-NOH
석	석	NNB	I-NOH
,	,	SP	O
_	_	_	O
더불	더불	VV	B-ORG
어	어	EC	I-ORG
민주당	민주당	NNP	I-ORG
_	_	_	O
40	40	SN	B-NOH
석	석	NNB	I-NOH
,	,	SP	O
_	_	_	O
국민	국민	NNG	B-ORG
의당	의당	MAG	I-ORG
_	_	_	O
13	13	SN	B-NOH
석	석	NNB	I-NOH
,	,	SP	O
_	_	_	O
정의당	정의당	NNP	B-ORG
_	_	_	O
5	5	SN	B-NOH
석	석	NNB	I-NOH
,	,	SP	O
_	_	_	O
무소속	무소속	NNG	O
_	_	_	O
5	5	SN	B-NOH
석	석	NNB	I-NOH
이	이	JKS	O
_	_	_	O
할당	할당되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 13석을 할당받은 국민의당은 더 많은 이들이 표결 과정을 볼 수 있도록 방청인을 네 개 조로 나눠서 탄핵안 표결 과정을 볼 수 있도록 하기로 방침을 정했다.
## <13석:NOH>을 할당받은 <국민의당:ORG>은 더 많은 이들이 표결 과정을 볼 수 있도록 방청인을 <네 개 조:NOH>로 나눠서 탄핵안 표결 과정을 볼 수 있도록 하기로 방침을 정했다.
13	13	SN	B-NOH
석	석	NNB	I-NOH
을	을	JKO	O
_	_	_	O
할당	할당	NNG	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
국민	국민	NNG	B-ORG
의	의	NNG	I-ORG
당	당	XSN	I-ORG
은	은	JX	O
_	_	_	O
더	더	MAG	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
이	이	NP	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
표결	표결	NNG	O
_	_	_	O
과정	과정	NNG	O
을	을	JKO	O
_	_	_	O
볼	보+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
도록	도록	EC	O
_	_	_	O
방청인	방청인	NNG	O
을	을	JKO	O
_	_	_	O
네	네	MM	B-NOH
_	_	_	I-NOH
개	개	NNB	I-NOH
_	_	_	I-NOH
조	조	NNG	I-NOH
로	로	JKB	O
_	_	_	O
나눠서	나누+어서	VV+EC	O
_	_	_	O
탄핵	탄핵	NNG	O
안	안	NNG	O
_	_	_	O
표결	표결	NNG	O
_	_	_	O
과정	과정	NNG	O
을	을	JKO	O
_	_	_	O
볼	보+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
도록	도록	EC	O
_	_	_	O
하	하	VX	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
방침	방침	NNG	O
을	을	JKO	O
_	_	_	O
정	정하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 몇몇 중소기업이 0.5t 또는 1t급의 기존 화물차를 전기차로 개조하는 수준에 머물고 있다.
## 몇몇 중소기업이 <0.5t:NOH> 또는 <1t:NOH>급의 기존 화물차를 전기차로 개조하는 수준에 머물고 있다.
몇몇	몇몇	MM	O
_	_	_	O
중소기업	중소기업	NNG	O
이	이	JKS	O
_	_	_	O
0.5	0.5	SN	B-NOH
t	t	SL	I-NOH
_	_	_	O
또는	또는	MAG	O
_	_	_	O
1	1	SN	B-NOH
t	t	SL	I-NOH
급	급	NNG	O
의	의	JKG	O
_	_	_	O
기존	기존	NNG	O
_	_	_	O
화물차	화물차	NNG	O
를	를	JKO	O
_	_	_	O
전기	전기	NNG	O
차	차	NNG	O
로	로	JKB	O
_	_	_	O
개조하	개조하	VV	O
는	는	ETM	O
_	_	_	O
수준	수준	NNG	O
에	에	JKB	O
_	_	_	O
머물	머물	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 9
## 이런 이유로 환경부와 산업통상자원부도 전기 화물차 개발·지원에 적극 나서고 있다.
## 이런 이유로 <환경부:ORG>와 <산업통상자원부:ORG>도 전기 화물차 개발·지원에 적극 나서고 있다.
이런	이런	MM	O
_	_	_	O
이유	이유	NNG	O
로	로	JKB	O
_	_	_	O
환경부	환경부	NNG	B-ORG
와	와	JC	O
_	_	_	O
산업	산업	NNG	B-ORG
통상	통상	NNG	I-ORG
자원	자원	NNG	I-ORG
부	부	XSN	I-ORG
도	도	JX	O
_	_	_	O
전기	전기	NNG	O
_	_	_	O
화물차	화물차	NNG	O
_	_	_	O
개발	개발	NNG	O
·	·	SP	O
지원	지원	NNG	O
에	에	JKB	O
_	_	_	O
적극	적극	NNG	O
_	_	_	O
나서	나서	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 10
## 하지만 1분 뒤 레알 수비수 세르히오 라모스가 자책골을 기록해 1-2로 후반을 마쳤고, 1,2차전 합계 3-3으로 동률을 이뤄 양 팀이 연장전에 나섰다.
## 하지만 <1분:NOH> 뒤 <레알:ORG> 수비수 <세르히오 라모스:PER>가 자책골을 기록해 <1-2:NOH>로 후반을 마쳤고, <1:NOH>,<2차전:NOH> 합계 <3-3:NOH>으로 동률을 이뤄 <양:NOH> 팀이 연장전에 나섰다.
하지만	하지만	MAJ	O
_	_	_	O
1	1	SN	B-NOH
분	분	NNB	I-NOH
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
레알	레알	NNP	B-ORG
_	_	_	O
수비수	수비수	NNG	O
_	_	_	O
세르히오	세르히오	NNP	B-PER
_	_	_	I-PER
라모스	라모스	NNP	I-PER
가	가	JKS	O
_	_	_	O
자책골	자책골	NNG	O
을	을	JKO	O
_	_	_	O
기록해	기록하+여	VV+EC	O
_	_	_	O
1	1	SN	B-NOH
-	-	SO	I-NOH
2	2	SN	I-NOH
로	로	JKB	O
_	_	_	O
후반	후반	NNG	O
을	을	JKO	O
_	_	_	O
마	마치	VV	O
쳤	었	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
1	1	SN	B-NOH
,	,	SP	O
2	2	SN	B-NOH
차	차	NNB	I-NOH
전	전	XSN	I-NOH
_	_	_	O
합계	합계	NNG	O
_	_	_	O
3	3	SN	B-NOH
-	-	SO	I-NOH
3	3	SN	I-NOH
으로	으로	JKB	O
_	_	_	O
동률	동률	NNG	O
을	을	JKO	O
_	_	_	O
이뤄	이루+어	VV+EC	O
_	_	_	O
양	양	MM	B-NOH
_	_	_	O
팀	팀	NNG	O
이	이	JKS	O
_	_	_	O
연장전	연장전	NNG	O
에	에	JKB	O
_	_	_	O
나섰	나서+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 11
## 안 후보의 발언 중 사립유치원 측이 크게 주목하는 대목은 바로 ‘독립운영 보장’과 ‘시설 특성에 따른 운영을 인정한다’는 부분이다.
## <안:PER> 후보의 발언 중 사립유치원 측이 크게 주목하는 대목은 바로 ‘독립운영 보장’과 ‘시설 특성에 따른 운영을 인정한다’는 부분이다.
안	안	NNP	B-PER
_	_	_	O
후보	후보	NNG	O
의	의	JKG	O
_	_	_	O
발언	발언	NNG	O
_	_	_	O
중	중	NNP	O
_	_	_	O
사립	사립	NNG	O
유치원	유치원	NNG	O
_	_	_	O
측	측	NNB	O
이	이	JKS	O
_	_	_	O
크	크	VA	O
게	게	EC	O
_	_	_	O
주목하	주목하	VV	O
는	는	ETM	O
_	_	_	O
대목	대목	NNG	O
은	은	JX	O
_	_	_	O
바로	바로	MAG	O
_	_	_	O
‘	‘	SS	O
독립	독립	NNG	O
운영	운영	NNG	O
_	_	_	O
보장	보장	NNG	O
’	’	SS	O
과	과	JC	O
_	_	_	O
‘	‘	SS	O
시설	시설	NNG	O
_	_	_	O
특성	특성	NNG	O
에	에	JKB	O
_	_	_	O
따른	따르+ㄴ	VV+ETM	O
_	_	_	O
운영	운영	NNG	O
을	을	JKO	O
_	_	_	O
인정한다	인정하+ㄴ다	VV+EF	O
’	’	SS	O
는	는	JX	O
_	_	_	O
부분	부분	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 12
## 마이애미 히트 시절 2차례(2011∼2012, 2012∼2013시즌)에 걸쳐 파이널 우승을 차지했지만, 그를 승자로 기억하는 이는 많지 않다.
## <마이애미 히트:ORG> 시절 <2차례:NOH>(<2011∼2012:DUR>, <2012∼2013:DUR>시즌)에 걸쳐 파이널 우승을 차지했지만, 그를 승자로 기억하는 이는 많지 않다.
마이애미	마이애미	NNP	B-ORG
_	_	_	I-ORG
히트	히트	NNG	I-ORG
_	_	_	O
시절	시절	NNG	O
_	_	_	O
2	2	SN	B-NOH
차례	차례	NNG	I-NOH
(	(	SS	O
2011	2011	SN	B-DUR
∼	∼	SO	I-DUR
2012	2012	SN	I-DUR
,	,	SP	O
_	_	_	O
2012	2012	SN	B-DUR
∼	∼	SO	I-DUR
2013	2013	SN	I-DUR
시즌	시즌	NNG	O
)	)	SS	O
에	에	JKB	O
_	_	_	O
걸쳐	걸치+어	VV+EC	O
_	_	_	O
파이널	파이널	NNG	O
_	_	_	O
우승	우승	NNG	O
을	을	JKO	O
_	_	_	O
차지	차지하	VV	O
했	였	EP	O
지만	지만	EC	O
,	,	SP	O
_	_	_	O
그	그	NP	O
를	를	JKO	O
_	_	_	O
승자	승자	NNG	O
로	로	JKB	O
_	_	_	O
기억하	기억하	VV	O
는	는	ETM	O
_	_	_	O
이	이	NNB	O
는	는	JX	O
_	_	_	O
많	많	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
다	다	EF	O
.	.	SF	O

## 13
## 영턱스클럽 임성은, 연하 남편 공개…"운명처럼 사랑에 빠져"
## <영턱스클럽:ORG> <임성은:PER>, 연하 남편 공개…"운명처럼 사랑에 빠져"
영턱스	영턱스	NNP	B-ORG
클럽	클럽	NNG	I-ORG
_	_	_	O
임성은	임성은	NNP	B-PER
,	,	SP	O
_	_	_	O
연하	연하	NNG	O
_	_	_	O
남편	남편	NNG	O
_	_	_	O
공개	공개	NNG	O
…	…	SE	O
"	"	SS	O
운명	운명	NNG	O
처럼	처럼	JKB	O
_	_	_	O
사랑	사랑	NNG	O
에	에	JKB	O
_	_	_	O
빠져	빠지+어	VV+EF	O
"	"	SS	O

## 14
## 미국 금리 연동형 상품에 주목하라 전문가들은 연준이 이달 금리 인상을 시작해 2년 뒤 2%대 중반까지 금리를 올릴 것으로 내다보고 있다.
## <미국:ORG> 금리 연동형 상품에 주목하라 전문가들은 연준이 이달 금리 인상을 시작해 <2년:NOH> 뒤 <2%:PNT>대 중반까지 금리를 올릴 것으로 내다보고 있다.
미국	미국	NNP	B-ORG
_	_	_	O
금리	금리	NNG	O
_	_	_	O
연동	연동	NNG	O
형	형	XSN	O
_	_	_	O
상품	상품	NNG	O
에	에	JKB	O
_	_	_	O
주목하	주목하	VV	O
라	라	EC	O
_	_	_	O
전문가	전문가	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
연준	연준	NNG	O
이	이	JKS	O
_	_	_	O
이달	이달	NNG	O
_	_	_	O
금리	금리	NNG	O
_	_	_	O
인상	인상	NNG	O
을	을	JKO	O
_	_	_	O
시작해	시작하+여	VV+EC	O
_	_	_	O
2	2	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
2	2	SN	B-PNT
%	%	SW	I-PNT
대	대	XSN	O
_	_	_	O
중반	중반	NNG	O
까지	까지	JX	O
_	_	_	O
금리	금리	NNG	O
를	를	JKO	O
_	_	_	O
올릴	올리+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
내다보	내다보	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

