## 1
## 한국미술품감정협회에 따르면 인기있는 여인상은 5호 크기가 이미 4억원선에 거래되고 있다.
## <한국미술품감정협회:ORG>에 따르면 인기있는 여인상은 <5호:NOH> 크기가 이미 <4억원:MNY>선에 거래되고 있다.
한국	한국	NNP	B-ORG
유출된	유출되+ㄴ	VV+ETM	O
_	_	_	O
점	점	NNG	O
은	은	JX	O
_	_	_	O
국가	국가	NNG	O
공무원	공무원	NNG	O
법	법	NNG	O
의	의	JKG	O
_	_	_	O
비밀	비밀	NNG	O
엄수	엄수	NNG	O
의무	의무	NNG	O
를	를	JKO	O
_	_	_	O
위배	위배하	VV	O
했	였	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
단언	단언하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 박 씨가 지닌 두 개의 직함 역시 봉제공장과 사랑채의 아이러니 못잖게 아름다운 부조화다.
## <박:PER> 씨가 지닌 두 개의 직함 역시 봉제공장과 사랑채의 아이러니 못잖게 아름다운 부조화다.
박	박	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
가	가	JKS	O
_	_	_	O
지닌	지니+ㄴ	VV+ETM	O
_	_	_	O
두	두	MM	O
_	_	_	O
개	개	NNB	O
의	의	JKG	O
_	_	_	O
직함	직함	NNG	O
_	_	_	O
역시	역시	MAG	O
_	_	_	O
봉제	봉제	NNG	O
공장	공장	NNG	O
과	과	JC	O
_	_	_	O
사랑채	사랑채	NNG	O
의	의	JKG	O
_	_	_	O
아이러니	아이러니	NNG	O
_	_	_	O
못잖	못잖	VA	O
게	게	EC	O
_	_	_	O
아름다	아름답	VA	O
운	ㄴ	ETM	O
_	_	_	O
부조화	부조화+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 10
## AP에 따르면 바그다드 남동부 나흐라완 지역에서 폭탄을 실은 3t짜리 트럭이 폭발해 최소 21명이 숨지고 42명이 다쳤다.
## <AP:POH>에 따르면 <바그다드:LOC> 남동부 <나흐라완:LOC> 지역에서 폭탄을 실은 <3t:NOH>짜리 트럭이 폭발해 최소 <21명:NOH>이 숨지고 <42명:NOH>이 다쳤다.
AP	AP	SL	B-POH
에	에	JKB	O
_	_	_	O
따르	따르	VV	O
면	면	EC	O
_	_	_	O
바그다드	바그다드	NNP	B-LOC
_	_	_	O
남동	남동	NNG	O
부	부	XSN	O
_	_	_	O
나흐라완	나흐라완	NNG	B-LOC
_	_	_	O
지역	지역	NNG	O
에서	에서	JKB	O
_	_	_	O
폭탄	폭탄	NNG	O
을	을	JKO	O
_	_	_	O
실	싣	VV	O
은	은	ETM	O
_	_	_	O
3	3	SN	B-NOH
t	t	SL	I-NOH
짜리	짜리	XSN	O
_	_	_	O
트럭	트럭	NNG	O
이	이	JKS	O
_	_	_	O
폭발해	폭발하+여	VV+EC	O
_	_	_	O
최소	최소	NNG	O
_	_	_	O
21	21	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
숨지	숨지	VV	O
고	고	EC	O
_	_	_	O
42	42	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
다	다치	VV	O
쳤	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 10년동안 국내외에서 1500번 무대에 섰다.
## <10년동안:DUR> 국내외에서 <1500번:NOH> 무대에 섰다.
10	10	SN	B-DUR
년	년	NNB	I-DUR
동안	동안	NNG	I-DUR
_	_	_	O
국내외	국내외	NNG	O
에서	에서	JKB	O
_	_	_	O
1500	1500	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
무대	무대	NNG	O
에	에	JKB	O
_	_	_	O
섰	서+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 12
## 본선 출전국이 32개국에서 48개국으로 늘어난 만큼 한 국가가 홀로 대회를 개최하는 것은 버겁다”고 FIFA 내부 분위기를 전했다.
## 본선 출전국이 <32개:NOH>국에서 <48개:NOH>국으로 늘어난 만큼 한 국가가 홀로 대회를 개최하는 것은 버겁다”고 <FIFA:ORG> 내부 분위기를 전했다.
본선	본선	NNG	O
_	_	_	O
출전	출전	NNG	O
국	국	XSN	O
이	이	JKS	O
_	_	_	O
32	32	SN	B-NOH
개국	개국	NNB	O
에서	에서	JKB	O
_	_	_	O
48	48	SN	B-NOH
개국	개국	NNB	O
으로	으로	JKB	O
_	_	_	O
늘어난	늘어나+ㄴ	VV+ETM	O
_	_	_	O
만큼	만큼	NNB	O
_	_	_	O
한	한	MM	O
_	_	_	O
국가	국가	NNG	O
가	가	JKS	O
_	_	_	O
홀로	홀로	MAG	O
_	_	_	O
대회	대회	NNG	O
를	를	JKO	O
_	_	_	O
개최하	개최하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
버겁	버겁	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
FIFA	FIFA	SL	B-ORG
_	_	_	O
내부	내부	NNG	O
_	_	_	O
분위기	분위기	NNG	O
를	를	JKO	O
_	_	_	O
전	전하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## <2> 문제의 근원을 공략하다
## <<2>:NOH> 문제의 근원을 공략하다
<	<	SS	B-NOH
2	2	SN	I-NOH
>	>	SS	I-NOH
_	_	_	O
문제	문제	NNG	O
의	의	JKG	O
_	_	_	O
근원	근원	NNG	O
을	을	JKO	O
_	_	_	O
공략하	공략하	VV	O
다	다	EF	O

