## 1
## 그러면서 뱃머리에 해당하는 63스퀘어는 재물 기운이, 고물에 해당하는 국회의사당은 권력 기운이 있다고 해석하기도 한다.
## 그러면서 뱃머리에 해당하는 <63스퀘어:LOC>는 재물 기운이, 고물에 해당하는 <국회의사당:LOC>은 권력 기운이 있다고 해석하기도 한다.
그러	그러	VV	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
현재	현재	MAG	O
_	_	_	O
뉴트리아	뉴트리아	NNG	O
_	_	_	O
사육	사육	NNG	O
을	을	JKO	O
_	_	_	O
허용하	허용하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
겠	겠	EP	O
다는	다는	ETM	O
_	_	_	O
입장	입장	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 5
## 여야 4당 정책위의장이 물밑에서 계속 절충하고 있다니 말이다.
## 여야 <4당:NOH> 정책위의장이 물밑에서 계속 절충하고 있다니 말이다.
여야	여야	NNG	O
_	_	_	O
4	4	SN	B-NOH
당	당	NNG	I-NOH
_	_	_	O
정책	정책	NNG	O
위	위	NNG	O
의장	의장	NNG	O
이	이	JKS	O
_	_	_	O
물밑	물밑	NNG	O
에서	에서	JKB	O
_	_	_	O
계속	계속	MAG	O
_	_	_	O
절충하	절충하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다니	다니	EC	O
_	_	_	O
말	말	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 6
## 트럼프 대통령은 일본 자동차 업체인 도요타가 멕시코에 공장을 지으려고 한다고 비판했으며 일본의 소비자들이 미국산 자동차를 충분히 구매하지 않는다고 불만을 제기했다.
## <트럼프:PER> 대통령은 <일본:ORG> 자동차 업체인 <도요타:ORG>가 <멕시코:LOC>에 공장을 지으려고 한다고 비판했으며 <일본:ORG>의 소비자들이 미국산 자동차를 충분히 구매하지 않는다고 불만을 제기했다.
트럼프	트럼프	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
은	은	JX	O
_	_	_	O
일본	일본	NNP	B-ORG
_	_	_	O
자동차	자동차	NNG	O
_	_	_	O
업체	업체	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
도요타	도요타	NNP	B-ORG
가	가	JKS	O
_	_	_	O
멕시코	멕시코	NNP	B-LOC
에	에	JKB	O
_	_	_	O
공장	공장	NNG	O
을	을	JKO	O
_	_	_	O
지	짓	VV	O
으려고	으려고	EC	O
_	_	_	O
한다고	하+ㄴ다고	VX+EC	O
_	_	_	O
비판	비판하	VV	O
했	였	EP	O
으며	으며	EC	O
_	_	_	O
일본	일본	NNP	B-ORG
의	의	JKG	O
_	_	_	O
소비자	소비자	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
미국	미국	NNP	O
산	산	XSN	O
_	_	_	O
자동차	자동차	NNG	O
를	를	JKO	O
_	_	_	O
충분히	충분히	MAG	O
_	_	_	O
구매하	구매하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
는다고	는다고	EC	O
_	_	_	O
불만	불만	NNG	O
을	을	JKO	O
_	_	_	O
제기	제기하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 후반부 16차례 타종에는 벽안의 남성 한 명이 참가해 눈길을 끌었다.
## 후반부 <16차례:NOH> 타종에는 벽안의 남성 <한 명:NOH>이 참가해 눈길을 끌었다.
후반부	후반부	NNG	O
_	_	_	O
16	16	SN	B-NOH
차례	차례	NNG	I-NOH
_	_	_	O
타종	타종	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
벽안	벽안	NNG	O
의	의	JKG	O
_	_	_	O
남성	남성	NNG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
참가해	참가하+여	VV+EC	O
_	_	_	O
눈길	눈길	NNG	O
을	을	JKO	O
_	_	_	O
끌	끌	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 공연에서는 프로코피예프 피아노를 위한 10개의 소품, 피아노 소나타 1∼3번, 라흐마니노프 피아노 소나타 2번을 들려준다.
## 공연에서는 <프로코피예프:PER> 피아노를 위한 <10개:NOH>의 소품, 피아노 소나타 <1:NOH>∼<3번:NOH>, <라흐마니노프:PER> 피아노 소나타 <2번:NOH>을 들려준다.
공연	공연	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
프로코피예프	프로코피예프	NNP	B-PER
_	_	_	O
피아노	피아노	NNG	O
를	를	JKO	O
_	_	_	O
위한	위하+ㄴ	VV+ETM	O
_	_	_	O
10	10	SN	B-NOH
개	개	NNB	I-NOH
의	의	JKG	O
_	_	_	O
소품	소품	NNG	O
,	,	SP	O
_	_	_	O
피아노	피아노	NNG	O
_	_	_	O
소나타	소나타	NNG	O
_	_	_	O
1	1	SN	B-NOH
∼	∼	SO	O
3	3	SN	B-NOH
번	번	NNB	I-NOH
,	,	SP	O
_	_	_	O
라흐마니노프	라흐마니노프	NNP	B-PER
_	_	_	O
피아노	피아노	NNG	O
_	_	_	O
소나타	소나타	NNG	O
_	_	_	O
2	2	SN	B-NOH
번	번	NNB	I-NOH
을	을	JKO	O
_	_	_	O
들려준다	들려주+ㄴ다	VV+EF	O
.	.	SF	O

## 9
## 상당수의 주택 구입자가 3년 정도의 거치기간을 두고 주택을 매입해 왔는데, 거치기간이 1년 이내로 줄고 곧바로 원리금 상환에 들어갈 경우 초기 자금 부담이 커져 주택 수요가 위축될 수밖에 없기 때문이다.
## 상당수의 주택 구입자가 <3년:DUR> 정도의 거치기간을 두고 주택을 매입해 왔는데, 거치기간이 <1년:DUR> 이내로 줄고 곧바로 원리금 상환에 들어갈 경우 초기 자금 부담이 커져 주택 수요가 위축될 수밖에 없기 때문이다.
상당수	상당수	NNG	O
의	의	JKG	O
_	_	_	O
주택	주택	NNG	O
_	_	_	O
구입	구입	NNG	O
자	자	XSN	O
가	가	JKS	O
_	_	_	O
3	3	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
정도	정도	NNG	O
의	의	JKG	O
_	_	_	O
거치	거치	NNG	O
기간	기간	NNG	O
을	을	JKO	O
_	_	_	O
두	두	VV	O
고	고	EC	O
_	_	_	O
주택	주택	NNG	O
을	을	JKO	O
_	_	_	O
매입해	매입하+여	VV+EC	O
_	_	_	O
왔	+았	+EP	O
는데	는데	EC	O
,	,	SP	O
_	_	_	O
거치	거치	NNG	O
기간	기간	NNG	O
이	이	JKS	O
_	_	_	O
1	1	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
이내	이내	NNG	O
로	로	JKB	O
_	_	_	O
줄	줄	VV	O
고	고	EC	O
_	_	_	O
곧바로	곧바로	MAG	O
_	_	_	O
원리금	원리금	NNG	O
_	_	_	O
상환	상환	NNG	O
에	에	JKB	O
_	_	_	O
들어갈	들어가+ㄹ	VV+ETM	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
초기	초기	NNG	O
_	_	_	O
자금	자금	NNG	O
_	_	_	O
부담	부담	NNG	O
이	이	JKS	O
_	_	_	O
커져	커지+어	VV+EC	O
_	_	_	O
주택	주택	NNG	O
_	_	_	O
수요	수요	NNG	O
가	가	JKS	O
_	_	_	O
위축될	위축되+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
밖에	밖에	JX	O
_	_	_	O
없	없	VA	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 10
## 양지행복마을 전원주택은 양지나들목 3분 거리에 있으며, 제2경부고속도로가 개통되면 서울 강동구에서 30분 이내에 도착이 가능하며, 세종시까지 약 30분이면 진입이 가능하다.
## <양지행복마을:LOC> 전원주택은 <양지나들목:LOC> <3분:DUR> 거리에 있으며, <제2경부고속도로:LOC>가 개통되면 <서울:LOC> <강동구:LOC>에서 <30분:DUR> 이내에 도착이 가능하며, <세종시:LOC>까지 약 <30분:DUR>이면 진입이 가능하다.
양지	양지	NNG	B-LOC
행복	행복	NNG	I-LOC
마을	마을	NNG	I-LOC
_	_	_	O
전원주택	전원주택	NNG	O
은	은	JX	O
_	_	_	O
양지나들목	양지나들목	NNP	B-LOC
_	_	_	O
3	3	SN	B-DUR
분	분	NNB	I-DUR
_	_	_	O
거리	거리	NNG	O
에	에	JKB	O
_	_	_	O
있	있	VA	O
으며	으며	EC	O
,	,	SP	O
_	_	_	O
제	제	XPN	B-LOC
2	2	SN	I-LOC
경부고속도로	경부고속도로	NNP	I-LOC
가	가	JKS	O
_	_	_	O
개통되	개통되	VV	O
면	면	EC	O
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
강동구	강동구	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
30	30	SN	B-DUR
분	분	NNB	I-DUR
_	_	_	O
이내	이내	NNG	O
에	에	JKB	O
_	_	_	O
도착	도착	NNG	O
이	이	JKS	O
_	_	_	O
가능하	가능하	VA	O
며	며	EC	O
,	,	SP	O
_	_	_	O
세종시	세종시	NNP	B-LOC
까지	까지	JX	O
_	_	_	O
약	약	MM	O
_	_	_	O
30	30	SN	B-DUR
분	분	NNB	I-DUR
이	이	VCP	O
면	면	EC	O
_	_	_	O
진입	진입	NNG	O
이	이	JKS	O
_	_	_	O
가능하	가능하	VA	O
다	다	EF	O
.	.	SF	O

## 11
## 양 팀은 장타력뿐 아니라 기동력, 작전야구 등 다양한 득점 루트를 보유한 팀이지만 결국 단기전에서 가장 중요한 미덕은 결정력이다.
## <양:NOH> 팀은 장타력뿐 아니라 기동력, 작전야구 등 다양한 득점 루트를 보유한 팀이지만 결국 단기전에서 가장 중요한 미덕은 결정력이다.
양	양	MM	B-NOH
_	_	_	O
팀	팀	NNG	O
은	은	JX	O
_	_	_	O
장타력	장타력	NNG	O
뿐	뿐	JX	O
_	_	_	O
아니	아니	VCN	O
라	라	EC	O
_	_	_	O
기동력	기동력	NNG	O
,	,	SP	O
_	_	_	O
작전	작전	NNG	O
야구	야구	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
다양한	다양하+ㄴ	VA+ETM	O
_	_	_	O
득점	득점	NNG	O
_	_	_	O
루트	루트	NNG	O
를	를	JKO	O
_	_	_	O
보유한	보유하+ㄴ	VV+ETM	O
_	_	_	O
팀	팀	NNG	O
이	이	VCP	O
지만	지만	EC	O
_	_	_	O
결국	결국	NNG	O
_	_	_	O
단기전	단기전	NNG	O
에서	에서	JKB	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
중요한	중요하+ㄴ	VA+ETM	O
_	_	_	O
미덕	미덕	NNG	O
은	은	JX	O
_	_	_	O
결정력	결정력	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 12
## 이주열 총재 “美 금리인상 시 국제경제 위축…불안 위험 온다”
## <이주열:PER> 총재 “<美:ORG> 금리인상 시 국제경제 위축…불안 위험 온다”
이주열	이주열	NNP	B-PER
_	_	_	O
총재	총재	NNG	O
_	_	_	O
“	“	SS	O
美	美	SH	B-ORG
_	_	_	O
금리	금리	NNG	O
인상	인상	NNG	O
_	_	_	O
시	시	NNG	O
_	_	_	O
국제	국제	NNG	O
경제	경제	NNG	O
_	_	_	O
위축	위축	NNG	O
…	…	SE	O
불안	불안	NNG	O
_	_	_	O
위험	위험	NNG	O
_	_	_	O
온다	오+ㄴ다	VV+EF	O
”	”	SS	O

## 13
## "셰익스피어는 가톨릭 신자”오랜 논란에 종지부를 찍으려는 듯, 저자는 셰익스피어가 가톨릭을 믿었다고 주장한다.
## "<셰익스피어:PER>는 <가톨릭:ORG> 신자”오랜 논란에 종지부를 찍으려는 듯, 저자는 <셰익스피어:PER>가 가톨릭을 믿었다고 주장한다.
"	"	SS	O
셰익스피어	셰익스피어	NNP	B-PER
는	는	JX	O
_	_	_	O
가톨릭	가톨릭	NNG	B-ORG
_	_	_	O
신자	신자	NNG	O
”	”	SS	O
오랜	오랜	MM	O
_	_	_	O
논란	논란	NNG	O
에	에	JKB	O
_	_	_	O
종지부	종지부	NNG	O
를	를	JKO	O
_	_	_	O
찍	찍	VV	O
으려는	으려는	ETM	O
_	_	_	O
듯	듯	NNB	O
,	,	SP	O
_	_	_	O
저자	저자	NNG	O
는	는	JX	O
_	_	_	O
셰익스피어	셰익스피어	NNP	B-PER
가	가	JKS	O
_	_	_	O
가톨릭	가톨릭	NNG	O
을	을	JKO	O
_	_	_	O
믿	믿	VV	O
었	었	EP	O
다	다	EC	O
고	고	JKQ	O
_	_	_	O
주장한다	주장하+ㄴ다	VV+EF	O
.	.	SF	O

## 14
## 특히 A 씨가 “2012년 10월 중순경 여당 핵심 인사 2명과 야당 중진 의원 1명에게 건넬 5만 원권 돈다발에서 봤다”고 한 띠지는 기존 비자금 32억 원과 무관한 시중은행들의 것이었다.
## 특히 <A:PER> 씨가 “<2012년 10월:DAT> 중순경 여당 핵심 인사 <2명:NOH>과 야당 중진 의원 <1명:NOH>에게 건넬 <5만 원:MNY>권 돈다발에서 봤다”고 한 띠지는 기존 비자금 <32억 원:MNY>과 무관한 시중은행들의 것이었다.
특히	특히	MAG	O
_	_	_	O
A	A	SL	B-PER
_	_	_	O
씨	씨	NNB	O
가	가	JKS	O
_	_	_	O
“	“	SS	O
2012	2012	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
10	10	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	O
중순	중순	NNG	O
경	경	XSN	O
_	_	_	O
여당	여당	NNG	O
_	_	_	O
핵심	핵심	NNG	O
_	_	_	O
인사	인사	NNG	O
_	_	_	O
2	2	SN	B-NOH
명	명	NNB	I-NOH
과	과	JC	O
_	_	_	O
야당	야당	NNG	O
_	_	_	O
중진	중진	NNG	O
_	_	_	O
의원	의원	NNG	O
_	_	_	O
1	1	SN	B-NOH
명	명	NNB	I-NOH
에게	에게	JKB	O
_	_	_	O
건넬	건네+ㄹ	VV+ETM	O
_	_	_	O
5	5	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
권	권	XSN	O
_	_	_	O
돈다발	돈다발	NNG	O
에서	에서	JKB	O
_	_	_	O
봤	+았	+EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
한	한	NNP	O
_	_	_	O
띠지	띠지	NNG	O
는	는	JX	O
_	_	_	O
기존	기존	NNG	O
_	_	_	O
비자금	비자금	NNG	O
_	_	_	O
32	32	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
과	과	JKB	O
_	_	_	O
무관한	무관하+ㄴ	VA+ETM	O
_	_	_	O
시중은행	시중은행	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 허니통통은 특히 5월(51억 원)과 6월(57억 원), 7월(52억 원) 등 3개월 연속으로 월 매출 50억 원을 넘은 것으로 나타났다.
## <허니통통:ORG>은 특히 <5월:DAT>(<51억 원:MNY>)과 <6월:DAT>(<57억 원:MNY>), <7월:DAT>(<52억 원:MNY>) 등 <3개월:DUR> 연속으로 월 매출 <50억 원:MNY>을 넘은 것으로 나타났다.
허니	허니	NNG	B-ORG
통통	통통	NNG	I-ORG
은	은	JX	O
_	_	_	O
특히	특히	MAG	O
_	_	_	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
(	(	SS	O
51	51	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
과	과	JKB	O
_	_	_	O
6	6	SN	B-DAT
월	월	NNB	I-DAT
(	(	SS	O
57	57	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
7	7	SN	B-DAT
월	월	NNB	I-DAT
(	(	SS	O
52	52	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
3	3	SN	B-DUR
개월	개월	NNB	I-DUR
_	_	_	O
연속	연속	NNG	O
으로	으로	JKB	O
_	_	_	O
월	월	NNG	O
_	_	_	O
매출	매출	NNG	O
_	_	_	O
50	50	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
넘	넘	VV	O
은	은	ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
나타났	나타나+았	VV+EP	O
다	다	EF	O
.	.	SF	O

