## 1
## ‘#95mph(시속 약 153km).’ 지난해 어깨 수술을 받고 재활 훈련 중인 LA 다저스의 류현진(29)이 지난해 12월 자신의 인스타그램에 롱토스 훈련을 하는 사진과 함께 올린 해시태그다.
## ‘#<95mph:NOH>(시속 약 <153km:NOH>).’ 지난해 어깨 수술을 받고 재활 훈련 중인 <LA 다저스:ORG>의 <류현진:PER>(<29:NOH>)이 지난해 <12월:DAT> 자신의 <인스타그램:POH>에 롱토스 훈련을 하는 사진과 함께 올린 해시태그다.
‘	‘	SS	O
## <42%:PNT>는 소파를 <1년:NOH>에 <2번:NOH> 이하로 청소한다고 답했다.
42	42	SN	B-PNT
%	%	SW	I-PNT
는	는	JX	O
_	_	_	O
소파	소파	NNG	O
를	를	JKO	O
_	_	_	O
1	1	SN	B-NOH
년	년	NNB	I-NOH
에	에	JKB	O
_	_	_	O
2	2	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
이하	이하	NNG	O
로	로	JKB	O
_	_	_	O
청소한다고	청소하+ㄴ다고	VV+EC	O
_	_	_	O
답	답하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 2위는 구두, 3위는 카펫, 4위는 신문과 우편물, 5위는 정원 화초 순이었다.
## <2위:NOH>는 구두, <3위:NOH>는 카펫, <4위:NOH>는 신문과 우편물, <5위:NOH>는 정원 화초 순이었다.
2	2	SN	B-NOH
위	위	NNB	I-NOH
는	는	JX	O
_	_	_	O
구두	구두	NNG	O
,	,	SP	O
_	_	_	O
3	3	SN	B-NOH
위	위	NNB	I-NOH
는	는	JX	O
_	_	_	O
카펫	카펫	NNG	O
,	,	SP	O
_	_	_	O
4	4	SN	B-NOH
위	위	NNB	I-NOH
는	는	JX	O
_	_	_	O
신문	신문	NNG	O
과	과	JC	O
_	_	_	O
우편물	우편물	NNG	O
,	,	SP	O
_	_	_	O
5	5	SN	B-NOH
위	위	NNB	I-NOH
는	는	JX	O
_	_	_	O
정원	정원	NNG	O
_	_	_	O
화초	화초	NNG	O
_	_	_	O
순	순	NNG	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 태티서'Dear Santa'그룹 소녀시대의 유닛그룹 태티서의 신곡이 발매와 동시에 음원 차트 1위를 차지했다.
## <태티서:ORG>'<Dear Santa:POH>'그룹 <소녀시대:ORG>의 유닛그룹 <태티서:ORG>의 신곡이 발매와 동시에 음원 차트 <1위:NOH>를 차지했다.
태티	태티	NNG	B-ORG
서	서	JKB	I-ORG
'	'	SS	O
Dear	Dear	SL	B-POH
_	_	_	I-POH
Santa	Santa	SL	I-POH
'	'	SS	O
그룹	그룹	NNG	O
_	_	_	O
소녀	소녀	NNG	B-ORG
시대	시대	NNG	I-ORG
의	의	JKG	O
_	_	_	O
유닛	유닛	NNG	O
그룹	그룹	NNG	O
_	_	_	O
태티서	태티서	NNG	B-ORG
의	의	JKG	O
_	_	_	O
신곡	신곡	NNG	O
이	이	JKS	O
_	_	_	O
발매	발매	NNG	O
와	와	JC	O
_	_	_	O
동시	동시	NNG	O
에	에	JKB	O
_	_	_	O
음원	음원	NNG	O
_	_	_	O
차트	차트	NNG	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
를	를	JKO	O
_	_	_	O
차지	차지하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 4일 태티서의 신곡 '디어 산타(Dear santa)'는 국내 최대 음원 사이트인 멜론을 비롯해 엠넷, 벅스, 올레뮤직, 소리바다, 지니, 네이버에서 현시간 모두 1위를 차지하고 있다.
## <4일:DAT> <태티서:ORG>의 신곡 '<디어 산타:POH>(<Dear santa:POH>)'는 국내 최대 음원 사이트인 <멜론:ORG>을 비롯해 <엠넷:ORG>, <벅스:ORG>, <올레뮤직:ORG>, <소리바다:ORG>, <지니:ORG>, <네이버:ORG>에서 현시간 모두 <1위:NOH>를 차지하고 있다.
4	4	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
태티서	태티서	NNG	B-ORG
의	의	JKG	O
_	_	_	O
신곡	신곡	NNP	O
_	_	_	O
'	'	SS	O
디어	디어	NNG	B-POH
_	_	_	I-POH
산타	산타	NNP	I-POH
(	(	SS	O
Dear	Dear	SL	B-POH
_	_	_	I-POH
santa	santa	SL	I-POH
)	)	SS	O
'	'	SS	O
는	는	JX	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
최대	최대	NNG	O
_	_	_	O
음원	음원	NNG	O
_	_	_	O
사이트	사이트	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
멜론	멜론	NNG	B-ORG
을	을	JKO	O
_	_	_	O
비롯해	비롯하+여	VV+EC	O
_	_	_	O
엠넷	엠넷	NNP	B-ORG
,	,	SP	O
_	_	_	O
벅스	벅스	NNG	B-ORG
,	,	SP	O
_	_	_	O
올레	올레	NNP	B-ORG
뮤직	뮤직	NNG	I-ORG
,	,	SP	O
_	_	_	O
소리바다	소리바다	NNP	B-ORG
,	,	SP	O
_	_	_	O
지니	지니	NNP	B-ORG
,	,	SP	O
_	_	_	O
네이버	네이버	NNP	B-ORG
에서	에서	JKB	O
_	_	_	O
현	현	MM	O
시간	시간	NNG	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
를	를	JKO	O
_	_	_	O
차지하	차지하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 9
## 이 곡은 태티서가 이날 새벽 공개한 신곡으로, 크리스마스를 맞아 발표한 캐롤 앨범 타이틀 곡이다.
## 이 곡은 <태티서:ORG>가 이날 새벽 공개한 신곡으로, <크리스마스:DAT>를 맞아 발표한 캐롤 앨범 타이틀 곡이다.
이	이	MM	O
_	_	_	O
곡	곡	NNG	O
은	은	JX	O
_	_	_	O
태티서	태티서	NNG	B-ORG
가	가	JKS	O
_	_	_	O
이날	이날	NNG	O
_	_	_	O
새벽	새벽	NNG	O
_	_	_	O
공개한	공개하+ㄴ	VV+ETM	O
_	_	_	O
신곡	신곡	NNG	O
으로	으로	JKB	O
,	,	SP	O
_	_	_	O
크리스마스	크리스마스	NNG	B-DAT
를	를	JKO	O
_	_	_	O
맞	맞	VV	O
아	아	EC	O
_	_	_	O
발표한	발표하+ㄴ	VV+ETM	O
_	_	_	O
캐롤	캐롤	NNP	O
_	_	_	O
앨범	앨범	NNG	O
_	_	_	O
타이틀	타이틀	NNG	O
_	_	_	O
곡	곡	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 10
## 지금도 굉장히 궁금해 하시지만 어느 순간부터는 믿고 기다려 주시던 걸요. 예고편 보고 기대하기도 하시고.” 사회가 빚은 결핍, 그에 맞서는 분투 ‘한공주’는 2004년 밀양 여중생 집단 성폭행 사건을 바탕으로 한 영화다.
## 지금도 굉장히 궁금해 하시지만 어느 순간부터는 믿고 기다려 주시던 걸요. 예고편 보고 기대하기도 하시고.” 사회가 빚은 결핍, 그에 맞서는 분투 ‘<한공주:POH>’는 <2004년:DAT> <밀양:LOC> 여중생 집단 성폭행 사건을 바탕으로 한 영화다.
지금	지금	NNG	O
도	도	JX	O
_	_	_	O
굉장히	굉장히	MAG	O
_	_	_	O
궁금해	궁금하+여	VA+EC	O
_	_	_	O
하	하	VV	O
시	시	EP	O
지만	지만	EC	O
_	_	_	O
어느	어느	MM	O
_	_	_	O
순간	순간	NNG	O
부터	부터	JX	O
는	는	JX	O
_	_	_	O
믿	믿	VV	O
고	고	EC	O
_	_	_	O
기다려	기다리+어	VV+EC	O
_	_	_	O
주	주	VX	O
시	시	EP	O
던	던	ETM	O
_	_	_	O
걸	것+ㄹ	NNB+JKO	O
요	요	JX	O
.	.	SF	O
_	_	_	O
예고편	예고편	NNG	O
_	_	_	O
보	보	VV	O
고	고	EC	O
_	_	_	O
기대하	기대하	VV	O
기	기	ETN	O
도	도	JX	O
_	_	_	O
하	하	VX	O
시	시	EP	O
고	고	EF	O
.	.	SF	O
”	”	SS	O
_	_	_	O
사회	사회	NNG	O
가	가	JKS	O
_	_	_	O
빚	빚	VV	O
은	은	ETM	O
_	_	_	O
결핍	결핍	NNG	O
,	,	SP	O
_	_	_	O
그	그	NP	O
에	에	JKB	O
_	_	_	O
맞서	맞서	VV	O
는	는	ETM	O
_	_	_	O
분투	분투	NNG	O
_	_	_	O
‘	‘	SS	O
한공주	한공주	NNP	B-POH
’	’	SS	O
는	는	JX	O
_	_	_	O
2004	2004	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
밀양	밀양	NNP	B-LOC
_	_	_	O
여중생	여중생	NNG	O
_	_	_	O
집단	집단	NNG	O
_	_	_	O
성폭행	성폭행	NNG	O
_	_	_	O
사건	사건	NNG	O
을	을	JKO	O
_	_	_	O
바탕	바탕	NNG	O
으로	으로	JKB	O
_	_	_	O
한	하+ㄴ	VV+ETM	O
_	_	_	O
영화	영화+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 11
## 특히 기대를 모으는 자원은 역시 오현택과 함덕주다.
## 특히 기대를 모으는 자원은 역시 <오현택:PER>과 <함덕주:PER>다.
특히	특히	MAG	O
_	_	_	O
기대	기대	NNG	O
를	를	JKO	O
_	_	_	O
모으	모으	VV	O
는	는	ETM	O
_	_	_	O
자원	자원	NNG	O
은	은	JX	O
_	_	_	O
역시	역시	MAG	O
_	_	_	O
오현택	오현택	NNP	B-PER
과	과	JC	O
_	_	_	O
함덕주	함덕주	NNP	B-PER
다	다	NNG	O
.	.	SF	O

## 12
## 판매량은 지난해 1분기보다 1.6% 감소했지만 매출액은 4.5% 증가했다.
## 판매량은 지난해 <1분기:NOH>보다 <1.6%:PNT> 감소했지만 매출액은 <4.5%:PNT> 증가했다.
판매량	판매량	NNG	O
은	은	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
1	1	SN	B-NOH
분기	분기	NNG	I-NOH
보다	보다	JKB	O
_	_	_	O
1.6	1.6	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
감소	감소하	VV	O
했	였	EP	O
지만	지만	EC	O
_	_	_	O
매출액	매출액	NNG	O
은	은	JX	O
_	_	_	O
4.5	4.5	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
증가	증가하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 한편 비욘세는 12일(현지시간) 미국 로스앤젤레스에서 진행된 ‘제59회 그래미어워드’에 참석해 만삭의 몸에도 불구하고 거침없는 노출과 엄마가 되는 기쁨의 순간을 표현한 퍼포먼스를 보여줬다.
## 한편 <비욘세:PER>는 <12일:DAT>(현지시간) <미국:LOC> <로스앤젤레스:LOC>에서 진행된 ‘<제59회:NOH> <그래미어워드:POH>’에 참석해 만삭의 몸에도 불구하고 거침없는 노출과 엄마가 되는 기쁨의 순간을 표현한 퍼포먼스를 보여줬다.
한편	한편	MAG	O
_	_	_	O
비욘세	비욘세	NNP	B-PER
는	는	JX	O
_	_	_	O
12	12	SN	B-DAT
일	일	NNB	I-DAT
(	(	SS	O
현지	현지	NNG	O
시간	시간	NNG	O
)	)	SS	O
_	_	_	O
미국	미국	NNP	B-LOC
_	_	_	O
로스앤젤레스	로스앤젤레스	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
진행된	진행되+ㄴ	VV+ETM	O
_	_	_	O
‘	‘	SS	O
제	제	XPN	B-NOH
59	59	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
그래미	그래미	NNP	B-POH
어워드	어워드	NNG	I-POH
’	’	SS	O
에	에	JKB	O
_	_	_	O
참석해	참석하+여	VV+EC	O
_	_	_	O
만삭	만삭	NNG	O
의	의	JKG	O
_	_	_	O
몸	몸	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
불구하	불구하	VV	O
고	고	EC	O
_	_	_	O
거침없	거침없	VA	O
는	는	ETM	O
_	_	_	O
노출	노출	NNG	O
과	과	JC	O
_	_	_	O
엄마	엄마	NNG	O
가	가	JKC	O
_	_	_	O
되	되	VV	O
는	는	ETM	O
_	_	_	O
기쁨	기쁨	NNG	O
의	의	JKG	O
_	_	_	O
순간	순간	NNG	O
을	을	JKO	O
_	_	_	O
표현한	표현하+ㄴ	VV+ETM	O
_	_	_	O
퍼포먼스	퍼포먼스	NNG	O
를	를	JKO	O
_	_	_	O
보	보이	VV	O
여	어+주	EC+VX	O
줬	었	EP	O
다	다	EF	O
.	.	SF	O

## 14
## 이 학과는 3학년에 편입(전문대 졸업 이상)하는 학사 과정. 2년간 해양 심층수 융복합 분야의 교육을 이수하면 공학 학사 학위를 받는다.
## 이 학과는 <3학년:NOH>에 편입(전문대 졸업 이상)하는 학사 과정. <2년간:DUR> 해양 심층수 융복합 분야의 교육을 이수하면 공학 학사 학위를 받는다.
이	이	MM	O
_	_	_	O
학과	학과	NNG	O
는	는	JX	O
_	_	_	O
3	3	SN	B-NOH
학년	학년	NNG	I-NOH
에	에	JKB	O
_	_	_	O
편입	편입	NNG	O
(	(	SS	O
전문대	전문대	NNG	O
_	_	_	O
졸업	졸업	NNG	O
_	_	_	O
이상	이상	NNG	O
)	)	SS	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
학사	학사	NNG	O
_	_	_	O
과정	과정	NNG	O
.	.	SF	O
_	_	_	O
2	2	SN	B-DUR
년	년	NNB	I-DUR
간	간	XSN	I-DUR
_	_	_	O
해양	해양	NNG	O
_	_	_	O
심층수	심층수	NNG	O
_	_	_	O
융	융	NNG	O
복합	복합	NNG	O
_	_	_	O
분야	분야	NNG	O
의	의	JKG	O
_	_	_	O
교육	교육	NNG	O
을	을	JKO	O
_	_	_	O
이수하	이수하	VV	O
면	면	EC	O
_	_	_	O
공학	공학	NNG	O
_	_	_	O
학사	학사	NNG	O
_	_	_	O
학위	학위	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
는다	는다	EF	O
.	.	SF	O

## 15
## 84세 장수 물고기, 연령대 어떻게 측정했나?
## <84세:NOH> 장수 물고기, 연령대 어떻게 측정했나?
84	84	SN	B-NOH
세	세	NNB	I-NOH
_	_	_	O
장수	장수	NNG	O
_	_	_	O
물고기	물고기	NNG	O
,	,	SP	O
_	_	_	O
연령	연령	NNG	O
대	대	XSN	O
_	_	_	O
어떻	어떻	VA	O
게	게	EC	O
_	_	_	O
측정	측정하	VV	O
했	였	EP	O
나	나	EF	O
?	?	SF	O

## 16
## ‘30대 중반에 접어들었으니 곧 기량이 쇠퇴할 것’이라는 세상의 편견에 맞서 꾸준히 공격포인트를 쌓아올렸다.
## ‘<30대:NOH> 중반에 접어들었으니 곧 기량이 쇠퇴할 것’이라는 세상의 편견에 맞서 꾸준히 공격포인트를 쌓아올렸다.
‘	‘	SS	O
30	30	SN	B-NOH
대	대	NNB	I-NOH
_	_	_	O
중반	중반	NNG	O
에	에	JKB	O
_	_	_	O
접어들	접어들	VV	O
었	었	EP	O
으니	으니	EC	O
_	_	_	O
곧	곧	MAG	O
_	_	_	O
기량	기량	NNG	O
이	이	JKS	O
_	_	_	O
쇠퇴할	쇠퇴하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
’	’	SS	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
세상	세상	NNG	O
의	의	JKG	O
_	_	_	O
편견	편견	NNG	O
에	에	JKB	O
_	_	_	O
맞서	맞서+어	VV+EC	O
_	_	_	O
꾸준히	꾸준히	MAG	O
_	_	_	O
공격	공격	NNG	O
포인트	포인트	NNG	O
를	를	JKO	O
_	_	_	O
쌓	쌓	VV	O
아	아	EC	O
올렸	올리+었	VV+EP	O
다	다	EF	O
.	.	SF	O

