## 1
## [DBR]이철희 분당서울대병원장 “혁신콘텐츠 보물창고 더도 말고 지금처럼만”
## [DBR]<이철희:PER> <분당:LOC>서울대병원장 “혁신콘텐츠 보물창고 더도 말고 지금처럼만”
[	[	SS	O
## 식물 133종, 무척추동물 39종, 어류 26종, 양서류 10종, 파충류·포유류·조류 각각 1종씩입니다.
## 식물 <133종:NOH>, 무척추동물 <39종:NOH>, 어류 <26종:NOH>, 양서류 <10종:NOH>, 파충류·포유류·조류 각각 <1종:NOH>씩입니다.
식물	식물	NNG	O
_	_	_	O
133	133	SN	B-NOH
종	종	NNG	I-NOH
,	,	SP	O
_	_	_	O
무척추동물	무척추동물	NNG	O
_	_	_	O
39	39	SN	B-NOH
종	종	NNG	I-NOH
,	,	SP	O
_	_	_	O
어류	어류	NNG	O
_	_	_	O
26	26	SN	B-NOH
종	종	NNG	I-NOH
,	,	SP	O
_	_	_	O
양서류	양서류	NNG	O
_	_	_	O
10	10	SN	B-NOH
종	종	NNG	I-NOH
,	,	SP	O
_	_	_	O
파충류	파충류	NNG	O
·	·	SP	O
포유류	포유류	NNG	O
·	·	SP	O
조류	조류	NNG	O
_	_	_	O
각각	각각	MAG	O
_	_	_	O
1	1	SN	B-NOH
종	종	NNG	I-NOH
씩	씩	XSN	O
입니다	이+ㅂ니다	VCP+EF	O
.	.	SF	O

## 9
## 동부 히말라야는 생물학적으로도 매우 중요한 장소입니다.
## <동부:LOC> <히말라야:LOC>는 생물학적으로도 매우 중요한 장소입니다.
동부	동부	NNG	B-LOC
_	_	_	O
히말라야	히말라야	NNP	B-LOC
는	는	JX	O
_	_	_	O
생물학	생물학	NNG	O
적	적	XSN	O
으로	으로	JKB	O
도	도	JX	O
_	_	_	O
매우	매우	MAG	O
_	_	_	O
중요한	중요하+ㄴ	VA+ETM	O
_	_	_	O
장소	장소	NNG	O
입니다	이+ㅂ니다	VCP+EF	O
.	.	SF	O

## 10
## 원 원내대표는 “북한의 공포와 파멸의 핵에 맞서 우리도 자위권 차원의 평화의 핵을 가질 때가 됐다고 판단한다”며 “우리 안보는 그 누구도 지켜줄 수 없다.
## <원:PER> 원내대표는 “<북한:ORG>의 공포와 파멸의 핵에 맞서 우리도 자위권 차원의 평화의 핵을 가질 때가 됐다고 판단한다”며 “우리 안보는 그 누구도 지켜줄 수 없다.
원	원	NNB	B-PER
_	_	_	O
원내	원내	NNG	O
대표	대표	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
북한	북한	NNP	B-ORG
의	의	JKG	O
_	_	_	O
공포	공포	NNG	O
와	와	JC	O
_	_	_	O
파멸	파멸	NNG	O
의	의	JKG	O
_	_	_	O
핵	핵	NNG	O
에	에	JKB	O
_	_	_	O
맞서	맞서+어	VV+EC	O
_	_	_	O
우리	우리	NP	O
도	도	JX	O
_	_	_	O
자위권	자위권	NNG	O
_	_	_	O
차원	차원	NNG	O
의	의	JKG	O
_	_	_	O
평화	평화	NNG	O
의	의	JKG	O
_	_	_	O
핵	핵	NNG	O
을	을	JKO	O
_	_	_	O
가질	가지+ㄹ	VV+ETM	O
_	_	_	O
때	때	NNG	O
가	가	JKC	O
_	_	_	O
됐	+었	+EP	O
다고	다고	EC	O
_	_	_	O
판단한다	판단하+ㄴ다	VV+EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
우리	우리	NP	O
_	_	_	O
안보	안보	NNG	O
는	는	JX	O
_	_	_	O
그	그	MM	O
_	_	_	O
누구	누구	NP	O
도	도	JX	O
_	_	_	O
지켜	지키+어	VV+EC	O
줄	주+ㄹ	VX+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
다	다	EF	O
.	.	SF	O

## 11
## 또 우승자에게는 제네시스 차량을 비롯해 현대차가 미국에서 개최하고 있는 PGA(미국프로골프) 투어 제네시스오픈의 출전권(차기년도)도 제공한다.
## 또 우승자에게는 <제네시스:POH> 차량을 비롯해 <현대차:ORG>가 <미국:LOC>에서 개최하고 있는 <PGA(미국프로골프) 투어 제네시스오픈:POH>의 출전권(차기년도)도 제공한다.
또	또	MAG	O
_	_	_	O
우승자	우승자	NNG	O
에게	에게	JKB	O
는	는	JX	O
_	_	_	O
제네시스	제네시스	NNP	B-POH
_	_	_	O
차량	차량	NNG	O
을	을	JKO	O
_	_	_	O
비롯해	비롯하+여	VV+EC	O
_	_	_	O
현대차	현대차	NNP	B-ORG
가	가	JKS	O
_	_	_	O
미국	미국	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
개최하	개최하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
PGA	PGA	SL	B-POH
(	(	SS	I-POH
미국	미국	NNP	I-POH
프로	프로	NNG	I-POH
골프	골프	NNG	I-POH
)	)	SS	I-POH
_	_	_	I-POH
투어	투어	NNG	I-POH
_	_	_	I-POH
제네시스	제네시스	NNP	I-POH
오픈	오픈	NNG	I-POH
의	의	JKG	O
_	_	_	O
출전권	출전권	NNG	O
(	(	SS	O
차기	차기	NNG	O
년도	년도	NNB	O
)	)	SS	O
도	도	JX	O
_	_	_	O
제공한다	제공하+ㄴ다	VV+EF	O
.	.	SF	O

## 12
## 샛강청소에 앞서 강원도는 대회에 참석한 도단위기관장 춘천시­군민뿐 아니라 22개 전 시­군 관계자에게 「샛강을 살립시다」 스티커 1만장을 배포했다.
## 샛강청소에 앞서 <강원도:ORG>는 대회에 참석한 도단위기관장 <춘천시:LOC>­군민뿐 아니라 <22개:NOH> 전 시­군 관계자에게 「샛강을 살립시다」 스티커 <1만장:NOH>을 배포했다.
샛강	샛강	NNG	O
청소	청소	NNG	O
에	에	JKB	O
_	_	_	O
앞서	앞서+어	VV+EC	O
_	_	_	O
강원도	강원도	NNP	B-ORG
는	는	JX	O
_	_	_	O
대회	대회	NNG	O
에	에	JKB	O
_	_	_	O
참석한	참석하+ㄴ	VV+ETM	O
_	_	_	O
도	도	NNG	O
단위	단위	NNG	O
기관장	기관장	NNG	O
_	_	_	O
춘천시	춘천시	NNP	B-LOC
­	­	SS	O
군민	군민	NNG	O
뿐	뿐	JX	O
_	_	_	O
아니	아니	VCN	O
라	라	EC	O
_	_	_	O
22	22	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
전	전	NNG	O
_	_	_	O
시	시	NNG	O
­	­	SS	O
군	군	XSN	O
_	_	_	O
관계자	관계자	NNG	O
에게	에게	JKB	O
_	_	_	O
「	「	SS	O
샛강	샛강	NNG	O
을	을	JKO	O
_	_	_	O
살립시다	살리+ㅂ시다	VV+EF	O
」	」	SS	O
_	_	_	O
스티커	스티커	NNG	O
_	_	_	O
1	1	SN	B-NOH
만	만	NR	I-NOH
장	장	NNB	I-NOH
을	을	JKO	O
_	_	_	O
배포	배포하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 지난 2005년 아르헨티나 리버플레이트 소속으로 프로 무대에 데뷔한 이과인은 2007년 스페인 프리메라리가 레알 마드리드로 이적, 7시즌 동안 스페인 무대를 누볐고 107골을 넣었다.
## 지난 <2005년:DAT> <아르헨티나 리버플레이트:ORG> 소속으로 프로 무대에 데뷔한 <이과인:PER>은 <2007년:DAT> <스페인 프리메라리가:ORG> <레알 마드리드:ORG>로 이적, <7시즌:NOH> 동안 <스페인:LOC> 무대를 누볐고 <107골:NOH>을 넣었다.
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
2005	2005	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
아르헨티나	아르헨티나	NNP	B-ORG
_	_	_	I-ORG
리버	리버	NNG	I-ORG
플레이트	플레이트	NNG	I-ORG
_	_	_	O
소속	소속	NNG	O
으로	으로	JKB	O
_	_	_	O
프로	프로	NNG	O
_	_	_	O
무대	무대	NNG	O
에	에	JKB	O
_	_	_	O
데뷔한	데뷔하+ㄴ	VV+ETM	O
_	_	_	O
이	이	MM	B-PER
과인	과인	NP	I-PER
은	은	JX	O
_	_	_	O
2007	2007	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
스페인	스페인	NNP	B-ORG
_	_	_	I-ORG
프리메라리가	프리메라리가	NNG	I-ORG
_	_	_	O
레알	레알	NNP	B-ORG
_	_	_	I-ORG
마드리드	마드리드	NNP	I-ORG
로	로	JKB	O
_	_	_	O
이적	이적	NNG	O
,	,	SP	O
_	_	_	O
7	7	SN	B-NOH
시즌	시즌	NNG	I-NOH
_	_	_	O
동안	동안	NNG	O
_	_	_	O
스페인	스페인	NNP	B-LOC
_	_	_	O
무대	무대	NNG	O
를	를	JKO	O
_	_	_	O
누	누비	VV	O
볐	었	EP	O
고	고	EC	O
_	_	_	O
107	107	SN	B-NOH
골	골	NNG	I-NOH
을	을	JKO	O
_	_	_	O
넣	넣	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 14
## 총분양가는 1억 원 초반부터 시작되며, 초기 실투자금은 4000만∼5000만 원 정도로 투자 위험을 줄였다.
## 총분양가는 <1억 원:MNY> 초반부터 시작되며, 초기 실투자금은 <4000만:MNY>∼<5000만 원:MNY> 정도로 투자 위험을 줄였다.
총	총	XPN	O
분양	분양	NNG	O
가	가	XSN	O
는	는	JX	O
_	_	_	O
1	1	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
초반	초반	NNG	O
부터	부터	JX	O
_	_	_	O
시작되	시작되	VV	O
며	며	EC	O
,	,	SP	O
_	_	_	O
초기	초기	NNG	O
_	_	_	O
실투	실투	NNG	O
자금	자금	NNG	O
은	은	JX	O
_	_	_	O
4000	4000	SN	B-MNY
만	만	NR	I-MNY
∼	∼	SO	O
5000	5000	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
정도	정도	NNG	O
로	로	JKB	O
_	_	_	O
투자	투자	NNG	O
_	_	_	O
위험	위험	NNG	O
을	을	JKO	O
_	_	_	O
줄	줄이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## ‘순간 욕심에…’ 70대부부 청소로 모은 현금뭉치 가져가
## ‘순간 욕심에…’ <70대:MNY>부부 청소로 모은 현금뭉치 가져가
‘	‘	SS	O
순간	순간	NNG	O
_	_	_	O
욕심	욕심	NNG	O
에	에	JKB	O
…	…	SE	O
’	’	SS	O
_	_	_	O
70	70	SN	B-MNY
대	대	NNB	I-MNY
부부	부부	NNG	O
_	_	_	O
청소	청소	NNG	O
로	로	JKB	O
_	_	_	O
모은	모으+ㄴ	VV+ETM	O
_	_	_	O
현금	현금	NNG	O
뭉치	뭉치	NNG	O
_	_	_	O
가져가	가져가+아	VV+EC	O

## 16
## 썰전 이철희 “이게 정부고, 대통령이고, 청와대 입니까”…메르스 대응에 날선 비판
## <썰전:POH> <이철희:PER> “이게 정부고, 대통령이고, <청와대:ORG> 입니까”…<메르스:POH> 대응에 날선 비판
썰	썰	NNG	B-POH
전	전	NNP	I-POH
_	_	_	O
이철희	이철희	NNP	B-PER
_	_	_	O
“	“	SS	O
이게	이것+이	NP+JKS	O
_	_	_	O
정부	정부+이	NNG+VCP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
대통령	대통령	NNG	O
이	이	VCP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
청와대	청와대	NNP	B-ORG
_	_	_	O
입니까	이+ㅂ니까	VCP+EF	O
”	”	SS	O
…	…	SE	O
메르스	메르스	NNG	B-POH
_	_	_	O
대응	대응	NNG	O
에	에	JKB	O
_	_	_	O
날	날	NNG	O
선	서+ㄴ	VV+ETM	O
_	_	_	O
비판	비판	NNG	O

