## 1
## 하지만 수준 높은 팀인 레버쿠젠을 반드시 꺾겠다＂며 옛정에 휘둘리지 않겠다는 각오를 보였다.
## 하지만 수준 높은 팀인 <레버쿠젠:ORG>을 반드시 꺾겠다＂며 옛정에 휘둘리지 않겠다는 각오를 보였다.
하지만	하지만	MAJ	O
오만	오만	NNG	O
이나	이나	JC	O
_	_	_	O
방심	방심	NNG	O
,	,	SP	O
_	_	_	O
관료주의	관료주의	NNG	O
,	,	SP	O
_	_	_	O
기술	기술	NNG	O
_	_	_	O
경시	경시	NNG	O
_	_	_	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
그늘	그늘	NNG	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
다면	다면	EC	O
_	_	_	O
개혁	개혁	NNG	O
의	의	JKG	O
_	_	_	O
메스	메스	NNG	O
를	를	JKO	O
_	_	_	O
들이댈	들이대+ㄹ	VV+ETM	O
_	_	_	O
필요	필요	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 11
## 이박사의 생애는 전부가 미정책에 반대해 싸우는 데 바쳤기 때문이다』고 말했다.
## <이:PER>박사의 생애는 전부가 미정책에 반대해 싸우는 데 바쳤기 때문이다』고 말했다.
이	이	NNP	B-PER
박사	박사	NNG	O
의	의	JKG	O
_	_	_	O
생애	생애	NNG	O
는	는	JX	O
_	_	_	O
전부	전부	NNG	O
가	가	JKS	O
_	_	_	O
미	미	NNP	O
정책	정책	NNG	O
에	에	JKB	O
_	_	_	O
반대해	반대하+여	VV+EC	O
_	_	_	O
싸우	싸우	VV	O
는	는	ETM	O
_	_	_	O
데	데	NNB	O
_	_	_	O
바	바치	VV	O
쳤	었	EP	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
』	』	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 오타니는 시속 160km의 강속구에 140km대 중반의 ‘고속 포크볼’까지 던지는 일본 최정상급 투수다.
## <오타니:PER>는 <시속 160km:NOH>의 강속구에 <140km:NOH>대 중반의 ‘고속 포크볼’까지 던지는 <일본:ORG> 최정상급 투수다.
오타니	오타니	NNP	B-PER
는	는	JX	O
_	_	_	O
시속	시속	NNG	B-NOH
_	_	_	I-NOH
160	160	SN	I-NOH
km	km	SL	I-NOH
의	의	JKG	O
_	_	_	O
강속구	강속구	NNG	O
에	에	JKB	O
_	_	_	O
140	140	SN	B-NOH
km	km	SL	I-NOH
대	대	NNG	O
_	_	_	O
중반	중반	NNG	O
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
고속	고속	NNG	O
_	_	_	O
포크볼	포크볼	NNG	O
’	’	SS	O
까지	까지	JX	O
_	_	_	O
던지	던지	VV	O
는	는	ETM	O
_	_	_	O
일본	일본	NNP	B-ORG
_	_	_	O
최	최	XPN	O
정상급	정상급	NNG	O
_	_	_	O
투수	투수+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 13
## 이라크 정부는 “깜짝 놀랄 신무기로 작전을 단기간에 성공시킬 것”이라고 말했다.
## <이라크 정부:ORG>는 “깜짝 놀랄 신무기로 작전을 단기간에 성공시킬 것”이라고 말했다.
이라크	이라크	NNP	B-ORG
_	_	_	I-ORG
정부	정부	NNG	I-ORG
는	는	JX	O
_	_	_	O
“	“	SS	O
깜짝	깜짝	MAG	O
_	_	_	O
놀랄	놀라+ㄹ	VV+ETM	O
_	_	_	O
신무기	신무기	NNG	O
로	로	JKB	O
_	_	_	O
작전	작전	NNG	O
을	을	JKO	O
_	_	_	O
단기간	단기간	NNG	O
에	에	JKB	O
_	_	_	O
성공	성공	NNG	O
시킬	시키+ㄹ	XSV+ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

