## 1
## [똑똑한 금요일] 525조 엔 vs 556조 엔…일본 GDP 31조 엔 차이 왜?
## [<똑똑한 금요일:POH>] <525조 엔:MNY> vs <556조 엔:MNY>…<일본:ORG> GDP <31조 엔:MNY> 차이 왜?
[	[	SS	O
## 바이두, 알리바바, 공중망 등 중국 대형 바이어와 동남아시아 등지에서 총 64곳의 우수 바이어가 참가하며, 현장에서 바로 의사 결정을 할 수 있는 임원급 인력 70여 명이 한국행을 결정했다.
## <바이두:ORG>, <알리바바:ORG>, <공중망:ORG> 등 <중국:ORG> 대형 바이어와 <동남아시아:LOC> 등지에서 총 <64곳:NOH>의 우수 바이어가 참가하며, 현장에서 바로 의사 결정을 할 수 있는 임원급 인력 <70여 명:NOH>이 <한국:LOC>행을 결정했다.
바이두	바이두	NNP	B-ORG
,	,	SP	O
_	_	_	O
알리바바	알리바바	NNP	B-ORG
,	,	SP	O
_	_	_	O
공중	공중	NNG	B-ORG
망	망	NNG	I-ORG
_	_	_	O
등	등	NNB	O
_	_	_	O
중국	중국	NNP	B-ORG
_	_	_	O
대형	대형	NNG	O
_	_	_	O
바이어	바이어	NNG	O
와	와	JC	O
_	_	_	O
동남아시아	동남아시아	NNP	B-LOC
_	_	_	O
등지	등지	NNB	O
에서	에서	JKB	O
_	_	_	O
총	총	MM	O
_	_	_	O
64	64	SN	B-NOH
곳	곳	NNG	I-NOH
의	의	JKG	O
_	_	_	O
우수	우수	NNG	O
_	_	_	O
바이어	바이어	NNG	O
가	가	JKS	O
_	_	_	O
참가하	참가하	VV	O
며	며	EC	O
,	,	SP	O
_	_	_	O
현장	현장	NNG	O
에서	에서	JKB	O
_	_	_	O
바로	바로	MAG	O
_	_	_	O
의사	의사	NNG	O
_	_	_	O
결정	결정	NNG	O
을	을	JKO	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
임원	임원	NNG	O
급	급	NNG	O
_	_	_	O
인력	인력	NNG	O
_	_	_	O
70	70	SN	B-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
한국	한국	NNP	B-LOC
행	행	XSN	O
을	을	JKO	O
_	_	_	O
결정	결정하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 이번 행사는 1:1 비즈니스 상담, 통역 서비스, 공개 오디션 격인 비즈니스 피칭 기회가 제공되며, 사전에 접수된 정보를 바탕으로 바이어와 게임사들이 원하는 최적의 매칭을 진행할 예정이다.
## 이번 행사는 <1:1:NOH> 비즈니스 상담, 통역 서비스, 공개 오디션 격인 비즈니스 피칭 기회가 제공되며, 사전에 접수된 정보를 바탕으로 바이어와 게임사들이 원하는 최적의 매칭을 진행할 예정이다.
이번	이번	NNG	O
_	_	_	O
행사	행사	NNG	O
는	는	JX	O
_	_	_	O
1	1	SN	B-NOH
:	:	SP	I-NOH
1	1	SN	I-NOH
_	_	_	O
비즈니스	비즈니스	NNG	O
_	_	_	O
상담	상담	NNG	O
,	,	SP	O
_	_	_	O
통역	통역	NNG	O
_	_	_	O
서비스	서비스	NNG	O
,	,	SP	O
_	_	_	O
공개	공개	NNG	O
_	_	_	O
오디션	오디션	NNG	O
_	_	_	O
격	격	NNB	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
비즈니스	비즈니스	NNG	O
_	_	_	O
피칭	피칭	NNG	O
_	_	_	O
기회	기회	NNG	O
가	가	JKS	O
_	_	_	O
제공되	제공되	VV	O
며	며	EC	O
,	,	SP	O
_	_	_	O
사전	사전	NNG	O
에	에	JKB	O
_	_	_	O
접수된	접수되+ㄴ	VV+ETM	O
_	_	_	O
정보	정보	NNG	O
를	를	JKO	O
_	_	_	O
바탕	바탕	NNG	O
으로	으로	JKB	O
_	_	_	O
바이어	바이어	NNG	O
와	와	JC	O
_	_	_	O
게임	게임	NNG	O
사	사	XSN	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
원하	원하	VV	O
는	는	ETM	O
_	_	_	O
최적	최적	NNG	O
의	의	JKG	O
_	_	_	O
매칭	매칭	NNG	O
을	을	JKO	O
_	_	_	O
진행할	진행하+ㄹ	VV+ETM	O
_	_	_	O
예정	예정	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 7
## 행사 참가는 게임, 스마트콘텐츠, VR 기업이라면 누구나 참여할 수 있으며, 오는 10월 7일까지 참가신청서와 사업자등록증 사본을 담당자 연락처(act@gamedonga.co.kr)로 발송 후 담당자와 통화를 거쳐 참가비, 회사소개서, 콘텐츠 소개서(영문 또는 중문), 콘텐츠 동영상 등을 제출하면 된다.
## 행사 참가는 게임, 스마트콘텐츠, VR 기업이라면 누구나 참여할 수 있으며, 오는 <10월 7일:DAT>까지 참가신청서와 사업자등록증 사본을 담당자 연락처(<act@gamedonga.co.kr:POH>)로 발송 후 담당자와 통화를 거쳐 참가비, 회사소개서, 콘텐츠 소개서(영문 또는 중문), 콘텐츠 동영상 등을 제출하면 된다.
행사	행사	NNG	O
_	_	_	O
참가	참가	NNG	O
는	는	JX	O
_	_	_	O
게임	게임	NNG	O
,	,	SP	O
_	_	_	O
스마트	스마트	NNG	O
콘텐츠	콘텐츠	NNG	O
,	,	SP	O
_	_	_	O
VR	VR	SL	O
_	_	_	O
기업	기업	NNG	O
이	이	VCP	O
라면	라면	EC	O
_	_	_	O
누구	누구	NP	O
나	나	JX	O
_	_	_	O
참여할	참여하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
으며	으며	EC	O
,	,	SP	O
_	_	_	O
오	오	VV	O
는	는	ETM	O
_	_	_	O
10	10	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
7	7	SN	I-DAT
일	일	NNB	I-DAT
까지	까지	JX	O
_	_	_	O
참가	참가	NNG	O
신청서	신청서	NNG	O
와	와	JC	O
_	_	_	O
사업자	사업자	NNG	O
등록증	등록증	NNG	O
_	_	_	O
사본	사본	NNG	O
을	을	JKO	O
_	_	_	O
담당자	담당자	NNG	O
_	_	_	O
연락처	연락처	NNG	O
(	(	SS	O
act	act	SL	B-POH
@	@	SW	I-POH
gamedonga	gamedonga	SL	I-POH
.	.	SF	I-POH
co	co	SL	I-POH
.	.	SF	I-POH
kr	kr	SL	I-POH
)	)	SS	O
로	로	JKB	O
_	_	_	O
발송	발송	NNG	O
_	_	_	O
후	후	NNG	O
_	_	_	O
담당자	담당자	NNG	O
와	와	JKB	O
_	_	_	O
통화	통화	NNG	O
를	를	JKO	O
_	_	_	O
거쳐	거치+어	VV+EC	O
_	_	_	O
참가	참가	NNG	O
비	비	XSN	O
,	,	SP	O
_	_	_	O
회사	회사	NNG	O
소개서	소개서	NNG	O
,	,	SP	O
_	_	_	O
콘텐츠	콘텐츠	NNG	O
_	_	_	O
소개서	소개서	NNG	O
(	(	SS	O
영문	영문	NNG	O
_	_	_	O
또는	또는	MAG	O
_	_	_	O
중문	중문	NNG	O
)	)	SS	O
,	,	SP	O
_	_	_	O
콘텐츠	콘텐츠	NNG	O
_	_	_	O
동영상	동영상	NNG	O
_	_	_	O
등	등	NNB	O
을	을	JKO	O
_	_	_	O
제출하	제출하	VV	O
면	면	EC	O
_	_	_	O
된다	되+ㄴ다	VV+EF	O
.	.	SF	O

## 8
## 이후 빌 클린턴 전 대통령의 토지 사기 의혹 , 클린턴 전 대통령과 모니카 르윈스키 백악관 인턴의 성추문 등 클린턴 정부 스캔들의 특검 수사를 주도했으나 수사에 필요한 자료를 의회에 넘기지 않는 등 클린턴 전 대통령을 보호했다는 의혹을 불러 일으켰다.
## 이후 <빌 클린턴:PER> 전 대통령의 토지 사기 의혹 , <클린턴:PER> 전 대통령과 <모니카 르윈스키:PER> <백악관:ORG> 인턴의 성추문 등 <클린턴:PER> 정부 스캔들의 특검 수사를 주도했으나 수사에 필요한 자료를 의회에 넘기지 않는 등 <클린턴:PER> 전 대통령을 보호했다는 의혹을 불러 일으켰다.
이후	이후	NNG	O
_	_	_	O
빌	빌	NNP	B-PER
_	_	_	I-PER
클린턴	클린턴	NNP	I-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대통령	대통령	NNG	O
의	의	JKG	O
_	_	_	O
토지	토지	NNG	O
_	_	_	O
사기	사기	NNG	O
_	_	_	O
의혹	의혹	NNG	O
_	_	_	O
,	,	SP	O
_	_	_	O
클린턴	클린턴	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대통령	대통령	NNG	O
과	과	JC	O
_	_	_	O
모니카	모니카	NNP	B-PER
_	_	_	I-PER
르윈스키	르윈스키	NNP	I-PER
_	_	_	O
백악관	백악관	NNP	B-ORG
_	_	_	O
인턴	인턴	NNG	O
의	의	JKG	O
_	_	_	O
성	성	NNG	O
추문	추문	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
클린턴	클린턴	NNP	B-PER
_	_	_	O
정부	정부	NNG	O
_	_	_	O
스캔들	스캔들	NNG	O
의	의	JKG	O
_	_	_	O
특검	특검	NNG	O
_	_	_	O
수사	수사	NNG	O
를	를	JKO	O
_	_	_	O
주도	주도하	VV	O
했	였	EP	O
으나	으나	EC	O
_	_	_	O
수사	수사	NNG	O
에	에	JKB	O
_	_	_	O
필요한	필요하+ㄴ	VA+ETM	O
_	_	_	O
자료	자료	NNG	O
를	를	JKO	O
_	_	_	O
의회	의회	NNG	O
에	에	JKB	O
_	_	_	O
넘기	넘기	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
클린턴	클린턴	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대통령	대통령	NNG	O
을	을	JKO	O
_	_	_	O
보호	보호하	VV	O
했	였	EP	O
다는	다는	ETM	O
_	_	_	O
의혹	의혹	NNG	O
을	을	JKO	O
_	_	_	O
불	부르	VV	O
러	어	EC	O
_	_	_	O
일으	일으키	VV	O
켰	었	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 법무장관 임기를 마친 이듬해 플로리다 주지사 민주당 경선에 출마했으나 당시부터 앓고 있던 파킨슨병으로 유세 도중 졸도하기도 했다.
## 법무장관 임기를 마친 이듬해 <플로리다:ORG> 주지사 <민주당:ORG> 경선에 출마했으나 당시부터 앓고 있던 <파킨슨병:POH>으로 유세 도중 졸도하기도 했다.
법무	법무	NNG	O
장관	장관	NNG	O
_	_	_	O
임기	임기	NNG	O
를	를	JKO	O
_	_	_	O
마친	마치+ㄴ	VV+ETM	O
_	_	_	O
이듬해	이듬해	NNG	O
_	_	_	O
플로리다	플로리다	NNP	B-ORG
_	_	_	O
주지사	주지사	NNG	O
_	_	_	O
민주당	민주당	NNP	B-ORG
_	_	_	O
경선	경선	NNG	O
에	에	JKB	O
_	_	_	O
출마	출마하	VV	O
했	였	EP	O
으나	으나	EC	O
_	_	_	O
당시	당시	NNG	O
부터	부터	JX	O
_	_	_	O
앓	앓	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
던	던	ETM	O
_	_	_	O
파킨슨병	파킨슨병	NNG	B-POH
으로	으로	JKB	O
_	_	_	O
유세	유세	NNG	O
_	_	_	O
도중	도중	NNG	O
_	_	_	O
졸도하	졸도하	VV	O
기	기	ETN	O
도	도	JX	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 10
## 삼성화재는 장애인에 대한 청소년들의 편견을 바로 잡기 위해 2009년부터 이 드라마를 제작해왔다.
## <삼성화재:ORG>는 장애인에 대한 청소년들의 편견을 바로 잡기 위해 <2009년:DAT>부터 이 드라마를 제작해왔다.
삼성화재	삼성화재	NNP	B-ORG
는	는	JX	O
_	_	_	O
장애인	장애인	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
청소년	청소년	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
편견	편견	NNG	O
을	을	JKO	O
_	_	_	O
바로	바로	MAG	O
_	_	_	O
잡	잡	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
2009	2009	SN	B-DAT
년	년	NNB	I-DAT
부터	부터	JX	O
_	_	_	O
이	이	MM	O
_	_	_	O
드라마	드라마	NNG	O
를	를	JKO	O
_	_	_	O
제작해	제작하+여+오	VV+EC+VX	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 특히 환경부의 당초 발표로 인해 유독물질이 들어간 필터를 쓴 것으로 알려졌다가 이번에 오명을 벗은 코웨이 관계자는 “불안한 고객들의 문의가 평소보다 약 세 배 이상 증가했다”고 말했다.
## 특히 <환경부:ORG>의 당초 발표로 인해 유독물질이 들어간 필터를 쓴 것으로 알려졌다가 이번에 오명을 벗은 <코웨이:ORG> 관계자는 “불안한 고객들의 문의가 평소보다 약 <세 배:PNT> 이상 증가했다”고 말했다.
특히	특히	MAG	O
_	_	_	O
환경부	환경부	NNG	B-ORG
의	의	JKG	O
_	_	_	O
당초	당초	NNG	O
_	_	_	O
발표	발표	NNG	O
로	로	JKB	O
_	_	_	O
인해	인하+여	VV+EC	O
_	_	_	O
유독	유독	NNG	O
물질	물질	NNG	O
이	이	JKS	O
_	_	_	O
들어간	들어가+ㄴ	VV+ETM	O
_	_	_	O
필터	필터	NNG	O
를	를	JKO	O
_	_	_	O
쓴	쓰+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
알려	알려지	VV	O
졌	었	EP	O
다가	다가	EC	O
_	_	_	O
이번	이번	NNG	O
에	에	JKB	O
_	_	_	O
오명	오명	NNG	O
을	을	JKO	O
_	_	_	O
벗	벗	VV	O
은	은	ETM	O
_	_	_	O
코웨이	코웨이	NNP	B-ORG
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
불안한	불안하+ㄴ	VA+ETM	O
_	_	_	O
고객	고객	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
문의	문의	NNG	O
가	가	JKS	O
_	_	_	O
평소	평소	NNG	O
보다	보다	JKB	O
_	_	_	O
약	약	MM	O
_	_	_	O
세	세	MM	B-PNT
_	_	_	I-PNT
배	배	NNG	I-PNT
_	_	_	O
이상	이상	NNG	O
_	_	_	O
증가	증가하	VV	O
했	였	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 또 다른 업체 관계자는 “환경부 발표도, 3M 발표도 항균필터에 즉각적 위해성에 문제가 있다는 것인지, 없다는 것인지 명확하지 않다”며 “고객들은 판매사에 불만을 제기하기 때문에 결국 고객 접점에 있는 판매사들만 이미지와 금전적 손해를 모두 떠안게 된 셈”이라고 말했다.
## 또 다른 업체 관계자는 “<환경부:ORG> 발표도, <3M:ORG> 발표도 항균필터에 즉각적 위해성에 문제가 있다는 것인지, 없다는 것인지 명확하지 않다”며 “고객들은 판매사에 불만을 제기하기 때문에 결국 고객 접점에 있는 판매사들만 이미지와 금전적 손해를 모두 떠안게 된 셈”이라고 말했다.
또	또	MAG	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
업체	업체	NNG	O
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
환경부	환경부	NNG	B-ORG
_	_	_	O
발표	발표	NNG	O
도	도	JX	O
,	,	SP	O
_	_	_	O
3	3	SN	B-ORG
M	M	SL	I-ORG
_	_	_	O
발표	발표	NNG	O
도	도	JX	O
_	_	_	O
항균	항균	NNG	O
필터	필터	NNG	O
에	에	JKB	O
_	_	_	O
즉각적	즉각적	NNG	O
_	_	_	O
위해	위해	NNG	O
성	성	XSN	O
에	에	JKB	O
_	_	_	O
문제	문제	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
다는	다는	ETM	O
_	_	_	O
것	것	NNB	O
인지	이+ㄴ지	VCP+EC	O
,	,	SP	O
_	_	_	O
없	없	VA	O
다는	다는	ETM	O
_	_	_	O
것	것	NNB	O
인지	이+ㄴ지	VCP+EC	O
_	_	_	O
명확하	명확하	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
고객	고객	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
판매사	판매사	NNG	O
에	에	JKB	O
_	_	_	O
불만	불만	NNG	O
을	을	JKO	O
_	_	_	O
제기하	제기하	VV	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
에	에	JKB	O
_	_	_	O
결국	결국	NNG	O
_	_	_	O
고객	고객	NNG	O
_	_	_	O
접점	접점	NNG	O
에	에	JKB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
판매사	판매사	NNG	O
들	들	XSN	O
만	만	JX	O
_	_	_	O
이미지	이미지	NNG	O
와	와	JC	O
_	_	_	O
금전	금전	NNG	O
적	적	XSN	O
_	_	_	O
손해	손해	NNG	O
를	를	JKO	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
떠안	떠안	VV	O
게	게	EC	O
_	_	_	O
된	되+ㄴ	VV+ETM	O
_	_	_	O
셈	셈	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 이번 봄 여행주간은 특히 최근 중국의 사드보복으로 위축된 국내 관광산업과 지역경제를 활성화하기 위한 프로그램을 집중 배치했다.
## 이번 봄 여행주간은 특히 최근 <중국:ORG>의 <사드:POH>보복으로 위축된 국내 관광산업과 지역경제를 활성화하기 위한 프로그램을 집중 배치했다.
이번	이번	NNG	O
_	_	_	O
봄	봄	NNG	O
_	_	_	O
여행	여행	NNG	O
주간	주간	NNG	O
은	은	JX	O
_	_	_	O
특히	특히	MAG	O
_	_	_	O
최근	최근	NNG	O
_	_	_	O
중국	중국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
사드	사드	NNP	B-POH
보복	보복	NNG	O
으로	으로	JKB	O
_	_	_	O
위축된	위축되+ㄴ	VV+ETM	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
관광	관광	NNG	O
산업	산업	NNG	O
과	과	JC	O
_	_	_	O
지역	지역	NNG	O
경제	경제	NNG	O
를	를	JKO	O
_	_	_	O
활성화하	활성화하	VV	O
기	기	ETN	O
_	_	_	O
위한	위하+ㄴ	VV+ETM	O
_	_	_	O
프로그램	프로그램	NNG	O
을	을	JKO	O
_	_	_	O
집중	집중	NNG	O
_	_	_	O
배치	배치하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 14
## 독일 경찰은 방화 용의자 두 명을 붙잡아 조사 중이다.
## <독일:LOC> 경찰은 방화 용의자 <두 명:NOH>을 붙잡아 조사 중이다.
독일	독일	NNP	B-LOC
_	_	_	O
경찰	경찰	NNG	O
은	은	JX	O
_	_	_	O
방화	방화	NNG	O
_	_	_	O
용의자	용의자	NNG	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
을	을	JKO	O
_	_	_	O
붙잡	붙잡	VV	O
아	아	EC	O
_	_	_	O
조사	조사	NNG	O
_	_	_	O
중	중	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 15
## 주인공 '닥터 스트레인지'를 비롯해, '모르도 남작', '웡, 케실리우스', '에인션트 원', '사타나', '헬스톰', '클레아' 등 주요 캐릭터 8종이 추가됐으며, 이 중 '닥터 스트레인지', '모르도 남작', '웡', '에인션트 원'에는 영화 버전 유니폼을 선보였다.
## 주인공 '<닥터 스트레인지:PER>'를 비롯해, '<모르도 남작:PER>', '<웡:PER>, <케실리우스:PER>', '<에인션트 원:PER>', '<사타나:PER>', '<헬스톰:PER>', '<클레아:PER>' 등 주요 캐릭터 8종이 추가됐으며, 이 중 '<닥터 스트레인지:PER>', '<모르도 남작:PER>', '<웡:PER>', '<에인션트 원:PER>'에는 영화 버전 유니폼을 선보였다.
주인공	주인공	NNG	O
_	_	_	O
'	'	SS	O
닥터	닥터	NNG	B-PER
_	_	_	I-PER
스트레인지	스트레인지	NNG	I-PER
'	'	SS	O
를	를	JKO	O
_	_	_	O
비롯해	비롯하+여	VV+EC	O
,	,	SP	O
_	_	_	O
'	'	SS	O
모르	모르	NNG	B-PER
도	도	JX	I-PER
_	_	_	I-PER
남작	남작	NNG	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
웡	웡	NNP	B-PER
,	,	SP	O
_	_	_	O
케	케	NNG	B-PER
실리	실리	NNG	I-PER
우스	우습	VA	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
에인	에인	NNG	B-PER
션트	션트	NNG	I-PER
_	_	_	I-PER
원	원	NNB	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
사타	사타	NNP	B-PER
나	나	JC	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
헬스	헬스	NNG	B-PER
톰	톰	NNP	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
클레	클레	NNP	B-PER
아	아	XSN	I-PER
'	'	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
주요	주요	NNG	O
_	_	_	O
캐릭터	캐릭터	NNG	O
_	_	_	O
8	8	SN	O
종	종	NNG	O
이	이	JKS	O
_	_	_	O
추가	추가되	VV	O
됐	었	EP	O
으며	으며	EC	O
,	,	SP	O
_	_	_	O
이	이	MM	O
_	_	_	O
중	중	NNB	O
_	_	_	O
'	'	SS	O
닥터	닥터	NNG	B-PER
_	_	_	I-PER
스트레인지	스트레인지	NNG	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
모르	모르	NNG	B-PER
도	도	JX	I-PER
_	_	_	I-PER
남작	남작	NNG	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
웡	웡	NNP	B-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
'	'	SS	O
에인	에인	NNG	B-PER
션트	션트	NNG	I-PER
_	_	_	I-PER
원	원	NNB	I-PER
'	'	SS	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
영화	영화	NNG	O
_	_	_	O
버전	버전	NNG	O
_	_	_	O
유니폼	유니폼	NNG	O
을	을	JKO	O
_	_	_	O
선보	선보이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

