## 1
## 지난달 북한 금강산 지역에서 열린 남북 이산가족 상봉 행사에 참여한 한국 측 가족 가운데 24%가 일회성 상봉으로 인한 후유증을 겪고 있는 것으로 30일 나타났다.
## 지난달 <북한 금강산:LOC> 지역에서 열린 <남북 이산가족 상봉 행사:POH>에 참여한 <한국:ORG> 측 가족 가운데 <24%:PNT>가 일회성 상봉으로 인한 후유증을 겪고 있는 것으로 <30일:DAT> 나타났다.
지난달	지난달	NNG	O
도	도	JX	O
_	_	_	O
오르	오르	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
다	다	EF	O
.	.	SF	O
(	(	SS	O
서울	서울	NNP	B-LOC
=	=	SW	O
뉴스	뉴스	NNG	B-ORG
1	1	SN	I-ORG
)	)	SS	O

## 6
## 윤여정은 "난 정말 JTBC '뉴스룸'의 팬이다.
## <윤여정:PER>은 "난 정말 <JTBC:ORG> '<뉴스룸:POH>'의 팬이다.
윤여정	윤여정	NNP	B-PER
은	은	JX	O
_	_	_	O
"	"	SS	O
난	나+ㄴ	NP+JX	O
_	_	_	O
정말	정말	MAG	O
_	_	_	O
JTBC	JTBC	SL	B-ORG
_	_	_	O
'	'	SS	O
뉴스룸	뉴스룸	NNG	B-POH
'	'	SS	O
의	의	JKG	O
_	_	_	O
팬	팬	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 7
## 영화는 그동안 폭군의 이미지로만 소비됐던 사도의 다른 모습들, 예컨대 유약하거나 고뇌하는 모습 등을 다각도로 조명했다.
## 영화는 그동안 폭군의 이미지로만 소비됐던 <사도:PER>의 다른 모습들, 예컨대 유약하거나 고뇌하는 모습 등을 다각도로 조명했다.
영화	영화	NNG	O
는	는	JX	O
_	_	_	O
그동안	그동안	NNG	O
_	_	_	O
폭군	폭군	NNG	O
의	의	JKG	O
_	_	_	O
이미지	이미지	NNG	O
로	로	JKB	O
만	만	JX	O
_	_	_	O
소비	소비되	VV	O
됐	었	EP	O
던	던	ETM	O
_	_	_	O
사도	사도	NNG	B-PER
의	의	JKG	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
모습	모습	NNG	O
들	들	XSN	O
,	,	SP	O
_	_	_	O
예컨대	예컨데	MAG	O
_	_	_	O
유약하	유약하	VA	O
거나	거나	EC	O
_	_	_	O
고뇌하	고뇌하	VV	O
는	는	ETM	O
_	_	_	O
모습	모습	NNG	O
_	_	_	O
등	등	NNB	O
을	을	JKO	O
_	_	_	O
다각도	다각도	NNG	O
로	로	JKB	O
_	_	_	O
조명	조명하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 최근에는 구글을 벤치마킹해 자유로운 업무 환경을 제공하고 스타트업 마인드에 초점을 맞춘 기업문화를 조성하기 위해 노력하고 있다.
## 최근에는 <구글:ORG>을 벤치마킹해 자유로운 업무 환경을 제공하고 스타트업 마인드에 초점을 맞춘 기업문화를 조성하기 위해 노력하고 있다.
최근	최근	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
구글	구글	NNG	B-ORG
을	을	JKO	O
_	_	_	O
벤치마킹	벤치마킹	NNG	O
해	하+여	XSV+EC	O
_	_	_	O
자유로	자유롭	VA	O
운	ㄴ	ETM	O
_	_	_	O
업무	업무	NNG	O
_	_	_	O
환경	환경	NNG	O
을	을	JKO	O
_	_	_	O
제공하	제공하	VV	O
고	고	EC	O
_	_	_	O
스타트	스타트	NNG	O
업	업	NNG	O
_	_	_	O
마인드	마인드	NNG	O
에	에	JKB	O
_	_	_	O
초점	초점	NNG	O
을	을	JKO	O
_	_	_	O
맞춘	맞추+ㄴ	VV+ETM	O
_	_	_	O
기업	기업	NNG	O
문화	문화	NNG	O
를	를	JKO	O
_	_	_	O
조성하	조성하	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
노력하	노력하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 9
## 입주 기업에 선정되면 내년 10월까지 사무실 및 집기, 홍보·투자 등의 비용을 지원받는다.
## 입주 기업에 선정되면 내년 <10월:DAT>까지 사무실 및 집기, 홍보·투자 등의 비용을 지원받는다.
입주	입주	NNG	O
_	_	_	O
기업	기업	NNG	O
에	에	JKB	O
_	_	_	O
선정되	선정되	VV	O
면	면	EC	O
_	_	_	O
내년	내년	NNG	O
_	_	_	O
10	10	SN	B-DAT
월	월	NNB	I-DAT
까지	까지	JX	O
_	_	_	O
사무실	사무실	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
집기	집기	NNG	O
,	,	SP	O
_	_	_	O
홍보	홍보	NNG	O
·	·	SP	O
투자	투자	NNG	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
비용	비용	NNG	O
을	을	JKO	O
_	_	_	O
지원	지원	NNG	O
받	받	VV	O
는다	는다	EF	O
.	.	SF	O

## 10
## 그러면서 예원과의 욕설논란에 대해 “일단은 많이 부끄럽고, 그 친구에게 미안한 마음도 많이 생겼다”면서 “시간이 지나면 지날수록 후회가 많이 되더라”고 밝혔다.
## 그러면서 <예원:PER>과의 욕설논란에 대해 “일단은 많이 부끄럽고, 그 친구에게 미안한 마음도 많이 생겼다”면서 “시간이 지나면 지날수록 후회가 많이 되더라”고 밝혔다.
그러	그러	VV	O
면서	면서	EC	O
_	_	_	O
예원	예원	NNG	B-PER
과	과	JKB	O
의	의	JKG	O
_	_	_	O
욕설	욕설	NNG	O
논란	논란	NNG	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
“	“	SS	O
일단	일단	MAG	O
은	은	JX	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
부끄럽	부끄럽	VA	O
고	고	EC	O
,	,	SP	O
_	_	_	O
그	그	MM	O
_	_	_	O
친구	친구	NNG	O
에게	에게	JKB	O
_	_	_	O
미안한	미안하+ㄴ	VA+ETM	O
_	_	_	O
마음	마음	NNG	O
도	도	JX	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
생	생기	VV	O
겼	었	EP	O
다	다	EF	O
”	”	SS	O
면서	면서	EC	O
_	_	_	O
“	“	SS	O
시간	시간	NNG	O
이	이	JKS	O
_	_	_	O
지나	지나	VV	O
면	면	EC	O
_	_	_	O
지날수록	지나+ㄹ수록	VV+EC	O
_	_	_	O
후회	후회	NNG	O
가	가	JKC	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
되	되	VV	O
더라	더라	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 내년 봄 일본 주요 기업의 대졸 채용 인원이 올해 대비 9.7% 증가할 전망이라고 니혼게이자이신문(닛케이)이 21일 보도했다.
## 내년 봄 <일본:ORG> 주요 기업의 대졸 채용 인원이 올해 대비 <9.7%:PNT> 증가할 전망이라고 <니혼게이자이신문:ORG>(<닛케이:ORG>)이 <21일:DAT> 보도했다.
내년	내년	NNG	O
_	_	_	O
봄	봄	NNG	O
_	_	_	O
일본	일본	NNP	B-ORG
_	_	_	O
주요	주요	NNG	O
_	_	_	O
기업	기업	NNG	O
의	의	JKG	O
_	_	_	O
대졸	대졸	NNG	O
_	_	_	O
채용	채용	NNG	O
_	_	_	O
인원	인원	NNG	O
이	이	JKS	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
대비	대비	NNG	O
_	_	_	O
9.7	9.7	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
증가할	증가하+ㄹ	VV+ETM	O
_	_	_	O
전망	전망	NNG	O
이	이	VCP	O
라고	라고	EC	O
_	_	_	O
니혼게이자이신문	니혼게이자이신문	NNP	B-ORG
(	(	SS	O
닛케이	닛케이	NNP	B-ORG
)	)	SS	O
이	이	JKS	O
_	_	_	O
21	21	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
보도	보도하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 또한 멀티 리더기 기능을 제공해 스마트폰, 디지털카메라, 블랙박스 등에 많이 사용되는 SD카드, 마이크로 SD카드 등의 데이터를 쉽게 확인할 수 있다.특히 PC없이도 ‘위보 에어디스크에’에 영화, 음악파일을 다운로드 받고 곧 바로 감상할 수 있는 비트 토렌토 기능을 제공하며, 다음달부터는 펌웨어 업그레이드를 통해 네트워크스토리지(NAS) 기능을 지원해 데이터 활용의 편리성을 강화할 계획이다.
## 또한 멀티 리더기 기능을 제공해 스마트폰, 디지털카메라, 블랙박스 등에 많이 사용되는 SD카드, 마이크로 SD카드 등의 데이터를 쉽게 확인할 수 있다.특히 PC없이도 ‘<위보 에어디스크에:POH>’에 영화, 음악파일을 다운로드 받고 곧 바로 감상할 수 있는 비트 토렌토 기능을 제공하며, 다음달부터는 펌웨어 업그레이드를 통해 네트워크스토리지(NAS) 기능을 지원해 데이터 활용의 편리성을 강화할 계획이다.
또한	또한	MAG	O
_	_	_	O
멀티	멀티	NNG	O
_	_	_	O
리더	리더	NNG	O
기	기	NNG	O
_	_	_	O
기능	기능	NNG	O
을	을	JKO	O
_	_	_	O
제공해	제공하+여	VV+EC	O
_	_	_	O
스마트	스마트	NNG	O
폰	폰	NNG	O
,	,	SP	O
_	_	_	O
디지털	디지털	NNG	O
카메라	카메라	NNG	O
,	,	SP	O
_	_	_	O
블랙박스	블랙박스	NNG	O
_	_	_	O
등	등	NNB	O
에	에	JKB	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
사용되	사용되	VV	O
는	는	ETM	O
_	_	_	O
SD	SD	SL	O
카드	카드	NNG	O
,	,	SP	O
_	_	_	O
마이크로	마이크로	NNG	O
_	_	_	O
SD	SD	SL	O
카드	카드	NNG	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
데이터	데이터	NNG	O
를	를	JKO	O
_	_	_	O
쉽	쉽	VA	O
게	게	EC	O
_	_	_	O
확인할	확인하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O
특히	특히	MAG	O
_	_	_	O
PC	PC	SL	O
없이	없이	MAG	O
도	도	JX	O
_	_	_	O
‘	‘	SS	O
위보	위보	NNG	B-POH
_	_	_	I-POH
에어	에어	NNG	I-POH
디스크	디스크	NNG	I-POH
에	에	JKB	I-POH
’	’	SS	O
에	에	JKB	O
_	_	_	O
영화	영화	NNG	O
,	,	SP	O
_	_	_	O
음악	음악	NNG	O
파일	파일	NNG	O
을	을	JKO	O
_	_	_	O
다운로드	다운로드	NNG	O
_	_	_	O
받	받	VV	O
고	고	EC	O
_	_	_	O
곧	곧	MAG	O
_	_	_	O
바로	바로	MAG	O
_	_	_	O
감상할	감상하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
비트	비트	NNB	O
_	_	_	O
토	토	NNG	O
렌토	렌토	NNG	O
_	_	_	O
기능	기능	NNG	O
을	을	JKO	O
_	_	_	O
제공하	제공하	VV	O
며	며	EC	O
,	,	SP	O
_	_	_	O
다음	다음	NNG	O
달	달	NNG	O
부터	부터	JX	O
는	는	JX	O
_	_	_	O
펌웨어	펌웨어	NNG	O
_	_	_	O
업그레이드	업그레이드	NNG	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
네트워크	네트워크	NNG	O
스토리지	스토리지	NNG	O
(	(	SS	O
NAS	NAS	SL	O
)	)	SS	O
_	_	_	O
기능	기능	NNG	O
을	을	JKO	O
_	_	_	O
지원해	지원하+여	VV+EC	O
_	_	_	O
데이터	데이터	NNG	O
_	_	_	O
활용	활용	NNG	O
의	의	JKG	O
_	_	_	O
편리성	편리성	NNG	O
을	을	JKO	O
_	_	_	O
강화할	강화하+ㄹ	VV+ETM	O
_	_	_	O
계획	계획	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 13
## 또 ‘제3회 문화데이터 경진대회’ 우수상을 수상한 악트그룹 역시 전통문양을 활용하여 탈부착식 아트가구를 생산하여 많은 사랑을 받고 있다.
## 또 ‘<제3회:NOH> <문화데이터 경진대회:POH>’ 우수상을 수상한 <악트그룹:ORG> 역시 전통문양을 활용하여 탈부착식 아트가구를 생산하여 많은 사랑을 받고 있다.
또	또	MAG	O
_	_	_	O
‘	‘	SS	O
제	제	XPN	B-NOH
3	3	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
문화	문화	NNG	B-POH
데이터	데이터	NNG	I-POH
_	_	_	I-POH
경진	경진	NNG	I-POH
대회	대회	NNG	I-POH
’	’	SS	O
_	_	_	O
우수	우수	NNG	O
상	상	NNG	O
을	을	JKO	O
_	_	_	O
수상한	수상하+ㄴ	VV+ETM	O
_	_	_	O
악트	악트	NNP	B-ORG
그룹	그룹	NNG	I-ORG
_	_	_	O
역시	역시	MAG	O
_	_	_	O
전통	전통	NNG	O
문양	문양	NNG	O
을	을	JKO	O
_	_	_	O
활용하	활용하	VV	O
여	여	EC	O
_	_	_	O
탈	탈	XPN	O
부착	부착	NNG	O
식	식	XSN	O
_	_	_	O
아트	아트	NNG	O
가구	가구	NNG	O
를	를	JKO	O
_	_	_	O
생산하	생산하	VV	O
여	여	EC	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
사랑	사랑	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 14
## 정식 이름은 ‘샬럿 엘리자베스 다이애나’. 샬럿 공주는 오빠인 조지 왕자(3)의 뒤를 이어 왕위 계승 순위 4위다.
## 정식 이름은 ‘<샬럿 엘리자베스 다이애나:PER>’. <샬럿:PER> 공주는 오빠인 <조지 왕자:PER>(<3:NOH>)의 뒤를 이어 왕위 계승 순위 <4위:NOH>다.
정식	정식	NNG	O
_	_	_	O
이름	이름	NNG	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
샬럿	샬럿	NNP	B-PER
_	_	_	I-PER
엘리자베스	엘리자베스	NNP	I-PER
_	_	_	I-PER
다이애나	다이애나	NNP	I-PER
’	’	SS	O
.	.	SF	O
_	_	_	O
샬럿	샬럿	NNP	B-PER
_	_	_	O
공주	공주	NNG	O
는	는	JX	O
_	_	_	O
오빠	오빠	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
조지	조지	NNP	B-PER
_	_	_	I-PER
왕자	왕자	NNG	I-PER
(	(	SS	O
3	3	SN	B-NOH
)	)	SS	O
의	의	JKG	O
_	_	_	O
뒤	뒤	NNG	O
를	를	JKO	O
_	_	_	O
이	잇	VV	O
어	어	EC	O
_	_	_	O
왕위	왕위	NNG	O
_	_	_	O
계승	계승	NNG	O
_	_	_	O
순위	순위	NNG	O
_	_	_	O
4	4	SN	B-NOH
위	위+이	NNB+VCP	I-NOH
다	다	EF	O
.	.	SF	O

## 15
## 민주당 대선 후보인 힐러리 클린턴은 즉각 “소름이 끼친다.
## <민주당:ORG> 대선 후보인 <힐러리 클린턴:PER>은 즉각 “소름이 끼친다.
민주당	민주당	NNP	B-ORG
_	_	_	O
대선	대선	NNG	O
_	_	_	O
후보	후보	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
힐러리	힐러리	NNP	B-PER
_	_	_	I-PER
클린턴	클린턴	NNP	I-PER
은	은	JX	O
_	_	_	O
즉각	즉각	MAG	O
_	_	_	O
“	“	SS	O
소름	소름	NNG	O
이	이	JKS	O
_	_	_	O
끼친다	끼치+ㄴ다	VV+EF	O
.	.	SF	O

## 16
## 모델하우스는 송산 신도시내에 위치한다.
## <모델하우스:ORG>는 <송산 신도시:LOC>내에 위치한다.
모델	모델	NNG	B-ORG
하우스	하우스	NNG	I-ORG
는	는	JX	O
_	_	_	O
송산	송산	NNP	B-LOC
_	_	_	I-LOC
신도시	신도시	NNG	I-LOC
내	내	NNB	O
에	에	JKB	O
_	_	_	O
위치한다	위치하+ㄴ다	VV+EF	O
.	.	SF	O

## 17
## 그동안 KB손해보험 배구의 모든 문제점은 세터로부터 비롯됐다고 구단은 믿었다.
## 그동안 <KB손해보험:ORG> 배구의 모든 문제점은 세터로부터 비롯됐다고 구단은 믿었다.
그동안	그동안	NNG	O
_	_	_	O
KB	KB	SL	B-ORG
손해보험	손해보험	NNG	I-ORG
_	_	_	O
배구	배구	NNG	O
의	의	JKG	O
_	_	_	O
모든	모든	MM	O
_	_	_	O
문제점	문제점	NNG	O
은	은	JX	O
_	_	_	O
세터	세터	NNG	O
로부터	로부터	JKB	O
_	_	_	O
비롯	비롯되	VV	O
됐	었	EP	O
다고	다고	EC	O
_	_	_	O
구단	구단	NNG	O
은	은	JX	O
_	_	_	O
믿	믿	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

