## 1
## 이날 오후 11시 41분 현재 개표가 90% 완료된 상황에서 고이케 후보는 45.1%의 득표율로 다른 후보들을 크게 앞섰다.
## 이날 <오후 11시 41분:TIM> 현재 개표가 <90%:PNT> 완료된 상황에서 <고이케:PER> 후보는 <45.1%:PNT>의 득표율로 다른 후보들을 크게 앞섰다.
이날	이날	NNG	O
12	12	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
4	4	SN	B-NOH
라운드	라운드	NNG	I-NOH
_	_	_	O
맞대결	맞대결	NNG	O
을	을	JKO	O
_	_	_	O
앞두	앞두	VV	O
고	고	EC	O
_	_	_	O
현대캐피탈	현대캐피탈	NNP	B-ORG
은	은	JX	O
_	_	_	O
목적	목적	NNG	O
타	타	NNG	O
_	_	_	O
서브	서브	NNG	O
를	를	JKO	O
_	_	_	O
준비	준비하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 관심을 모았던 국방 예산 증가율은 ‘7% 안팎’으로 제시돼 중국 국방비가 사상 처음으로 1조 위안(약 170조 원)을 돌파하게 됐다.
## 관심을 모았던 국방 예산 증가율은 ‘<7%:PNT> 안팎’으로 제시돼 <중국:ORG> 국방비가 사상 처음으로 <1조 위안:MNY>(약 <170조 원:MNY>)을 돌파하게 됐다.
관심	관심	NNG	O
을	을	JKO	O
_	_	_	O
모	모으	VV	O
았	았	EP	O
던	던	ETM	O
_	_	_	O
국방	국방	NNG	O
_	_	_	O
예산	예산	NNG	O
_	_	_	O
증가율	증가율	NNG	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
7	7	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
안팎	안팎	NNG	O
’	’	SS	O
으로	으로	JKB	O
_	_	_	O
제시돼	제시되+어	VV+EC	O
_	_	_	O
중국	중국	NNP	B-ORG
_	_	_	O
국방비	국방비	NNG	O
가	가	JKS	O
_	_	_	O
사상	사상	NNG	O
_	_	_	O
처음	처음	NNG	O
으로	으로	JKB	O
_	_	_	O
1	1	SN	B-MNY
조	조	NNG	I-MNY
_	_	_	I-MNY
위안	위안	NNG	I-MNY
(	(	SS	O
약	약	MM	O
_	_	_	O
170	170	SN	B-MNY
조	조	NNG	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
을	을	JKO	O
_	_	_	O
돌파하	돌파하	VV	O
게	게	EC	O
_	_	_	O
됐	+었	+EP	O
다	다	EF	O
.	.	SF	O

## 8
## 냉장고를 부탁해 맹기용의 오시지 표절 논란…과거 꼬마츄츄 “도용하면 가만 안둘 것”
## <냉장고를 부탁해:POH> <맹기용:PER>의 오시지 표절 논란…과거 <꼬마츄츄:PER> “도용하면 가만 안둘 것”
냉장고	냉장고	NNG	B-POH
를	를	JKO	I-POH
_	_	_	I-POH
부탁해	부탁하+여	VV+EC	I-POH
_	_	_	O
맹기	맹기	NNG	B-PER
용	용	XSN	I-PER
의	의	JKG	O
_	_	_	O
오	오	VV	O
시	시	EP	O
지	지	EC	O
_	_	_	O
표절	표절	NNG	O
_	_	_	O
논란	논란	NNG	O
…	…	SE	O
과거	과거	NNG	O
_	_	_	O
꼬마츄츄	꼬마츄츄	NNG	B-PER
_	_	_	O
“	“	SS	O
도용하	도용하	VV	O
면	면	EC	O
_	_	_	O
가만	가만	MAG	O
_	_	_	O
안	안	NNG	O
둘	둘	NR	O
_	_	_	O
것	것	NNB	O
”	”	SS	O

## 9
## 국생체가 3년 동안 6억 원(중소도시형)~9억 원(대도시형)을 지원하는 이유다.
## <국생체:ORG>가 <3년:DUR> 동안 <6억 원:MNY>(중소도시형)<~9억 원:MNY>(대도시형)을 지원하는 이유다.
국	국	XSN	B-ORG
생체	생체	NNG	I-ORG
가	가	JKS	O
_	_	_	O
3	3	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
동안	동안	NNG	O
_	_	_	O
6	6	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
(	(	SS	O
중소	중소	NNG	O
도시	도시	NNG	O
형	형	XSN	O
)	)	SS	O
~	~	SO	B-MNY
9	9	SN	I-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
(	(	SS	O
대도시	대도시	NNG	O
형	형	XSN	O
)	)	SS	O
을	을	JKO	O
_	_	_	O
지원하	지원하	VV	O
는	는	ETM	O
_	_	_	O
이유	이유+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 10
## 문 전 대표의 부인 김정숙 씨는 12일 여기자들과의 간담회에서 “남편이 지난해 11월 한 종편채널과 긴 인터뷰를 하고 와서 사이다처럼 시원하게 말하지 못한 것을 밤새도록 후회하며 한숨을 쉬었다”는 말을 했다.
## <문:PER> 전 대표의 부인 <김정숙:PER> 씨는 <12일:DAT> 여기자들과의 간담회에서 “남편이 지난해 <11월:DAT> <한:NOH> 종편채널과 긴 인터뷰를 하고 와서 사이다처럼 시원하게 말하지 못한 것을 밤새도록 후회하며 한숨을 쉬었다”는 말을 했다.
문	문	NNG	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대표	대표	NNG	O
의	의	JKG	O
_	_	_	O
부인	부인	NNG	O
_	_	_	O
김정숙	김정숙	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
12	12	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
여기자	여기자	NNG	O
들	들	XSN	O
과	과	JKB	O
의	의	JKG	O
_	_	_	O
간담회	간담회	NNG	O
에서	에서	JKB	O
_	_	_	O
“	“	SS	O
남편	남편	NNG	O
이	이	JKS	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
11	11	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
한	한	MM	B-NOH
_	_	_	O
종편	종편	NNG	O
채널	채널	NNG	O
과	과	JC	O
_	_	_	O
긴	길+ㄴ	VA+ETM	O
_	_	_	O
인터뷰	인터뷰	NNG	O
를	를	JKO	O
_	_	_	O
하	하	VV	O
고	고	EC	O
_	_	_	O
와서	+아서	+EC	O
_	_	_	O
사이다	사이다	NNG	O
처럼	처럼	JKB	O
_	_	_	O
시원하	시원하	VA	O
게	게	EC	O
_	_	_	O
말하	말하	VV	O
지	지	EC	O
_	_	_	O
못한	못하+ㄴ	VX+ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
밤새	밤새	VV	O
도록	도록	EC	O
_	_	_	O
후회하	후회하	VV	O
며	며	EC	O
_	_	_	O
한숨	한숨	NNG	O
을	을	JKO	O
_	_	_	O
쉬	쉬	VV	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
는	는	JX	O
_	_	_	O
말	말	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 11
## 그는 “한국의 정치·교육·사회·문화 등이 모두 기능장애(dysfunction)에 걸려 있다.
## 그는 “<한국:ORG>의 정치·교육·사회·문화 등이 모두 기능장애(dysfunction)에 걸려 있다.
그	그	NP	O
는	는	JX	O
_	_	_	O
“	“	SS	O
한국	한국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
정치	정치	NNG	O
·	·	SP	O
교육	교육	NNG	O
·	·	SP	O
사회	사회	NNG	O
·	·	SP	O
문화	문화	NNG	O
_	_	_	O
등	등	NNB	O
이	이	JKS	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
기능	기능	NNG	O
장애	장애	NNG	O
(	(	SS	O
dysfunction	dysfunction	SL	O
)	)	SS	O
에	에	JKB	O
_	_	_	O
걸려	걸리+어	VV+EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 12
## 2NE1 출신 공민지가 KBS '언니들의 슬램덩크' 제작발표회 인증샷을 남겼다.
## <2NE1:ORG> 출신 <공민지:PER>가 <KBS:ORG> '<언니들의 슬램덩크:POH>' 제작발표회 인증샷을 남겼다.
2	2	SN	B-ORG
NE	NE	SL	I-ORG
1	1	SN	I-ORG
_	_	_	O
출신	출신	NNG	O
_	_	_	O
공	공	NNG	B-PER
민지	민지	NNP	I-PER
가	가	JKS	O
_	_	_	O
KBS	KBS	SL	B-ORG
_	_	_	O
'	'	SS	O
언니	언니	NNG	B-POH
들	들	XSN	I-POH
의	의	JKG	I-POH
_	_	_	I-POH
슬램덩크	슬램덩크	NNP	I-POH
'	'	SS	O
_	_	_	O
제작	제작	NNG	O
발표회	발표회	NNG	O
_	_	_	O
인증	인증	NNG	O
샷	샷	NNG	O
을	을	JKO	O
_	_	_	O
남	남기	VV	O
겼	었	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 2000년 10월 21일 태어난 이토는 올림픽 탁구 사상 최연소인 만 15세 300일로 시상대에 올랐다.
## <2000년 10월 21일:DAT> 태어난 <이토:PER>는 <올림픽:POH> 탁구 사상 최연소인 <만 15세:NOH> <300일:NOH>로 시상대에 올랐다.
2000	2000	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
10	10	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
21	21	SN	I-DAT
일	일	NNB	I-DAT
_	_	_	O
태어난	태어나+ㄴ	VV+ETM	O
_	_	_	O
이토	이토	NNP	B-PER
는	는	JX	O
_	_	_	O
올림픽	올림픽	NNG	B-POH
_	_	_	O
탁구	탁구	NNG	O
_	_	_	O
사상	사상	NNG	O
_	_	_	O
최	최	XPN	O
연소	연소	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
만	만	MM	B-NOH
_	_	_	I-NOH
15	15	SN	I-NOH
세	세	NNB	I-NOH
_	_	_	O
300	300	SN	B-NOH
일	일	NNB	I-NOH
로	로	JKB	O
_	_	_	O
시상대	시상대	NNG	O
에	에	JKB	O
_	_	_	O
올	오르	VV	O
랐	았	EP	O
다	다	EF	O
.	.	SF	O

## 14
## [교통사고 사망자 2000명 줄이자]지난해 교통사고로 4292명 숨져… 감소율 7%로 12년만에 가장 많이 줄어
## [교통사고 사망자 <2000명:NOH> 줄이자]지난해 교통사고로 <4292명:NOH> 숨져… 감소율 <7%:PNT>로 <12년만:NOH>에 가장 많이 줄어
[	[	SS	O
교통사고	교통사고	NNG	O
_	_	_	O
사망자	사망자	NNG	O
_	_	_	O
2000	2000	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
줄이	줄이	VV	O
자	자	EF	O
]	]	SS	O
지난해	지난해	NNG	O
_	_	_	O
교통사고	교통사고	NNG	O
로	로	JKB	O
_	_	_	O
4292	4292	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
숨져	숨지+어	VV+EC	O
…	…	SE	O
_	_	_	O
감소율	감소율	NNG	O
_	_	_	O
7	7	SN	B-PNT
%	%	SW	I-PNT
로	로	JKB	O
_	_	_	O
12	12	SN	B-NOH
년	년	NNB	I-NOH
만	만	NNB	I-NOH
에	에	JKB	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
줄	줄	VV	O
어	어	EC	O

## 15
## 21개교 교장단협의회에 참석한 학교장들은 불안감을 못이긴 학부모들의 민원전화가 폭주하고 있다며 해당 학교들은 맞벌이가정 자녀를 위해 휴교기간에 임시교육활동을 하기로 했다.
## <21개교:NOH> <교장단협의회:ORG>에 참석한 학교장들은 불안감을 못이긴 학부모들의 민원전화가 폭주하고 있다며 해당 학교들은 맞벌이가정 자녀를 위해 휴교기간에 임시교육활동을 하기로 했다.
21	21	SN	B-NOH
개	개	NNB	I-NOH
교	교	NNG	I-NOH
_	_	_	O
교장	교장	NNG	B-ORG
단	단	XSN	I-ORG
협의회	협의회	NNG	I-ORG
에	에	JKB	O
_	_	_	O
참석한	참석하+ㄴ	VV+ETM	O
_	_	_	O
학교장	학교장	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
불안감	불안감	NNG	O
을	을	JKO	O
_	_	_	O
못	못	MAG	O
이긴	이기+ㄴ	VV+ETM	O
_	_	_	O
학부모	학부모	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
민원	민원	NNG	O
전화	전화	NNG	O
가	가	JKS	O
_	_	_	O
폭주하	폭주하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다며	다며	EC	O
_	_	_	O
해당	해당	NNG	O
_	_	_	O
학교	학교	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
맞벌이	맞벌이	NNG	O
가정	가정	NNG	O
_	_	_	O
자녀	자녀	NNG	O
를	를	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
휴교	휴교	NNG	O
기간	기간	NNG	O
에	에	JKB	O
_	_	_	O
임시	임시	NNG	O
교육	교육	NNG	O
활동	활동	NNG	O
을	을	JKO	O
_	_	_	O
하	하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

