## 1
## 한편 노스페이스는 연이은 국제 광고제 수상을 기념해 6월 28일까지 노스페이스 공식 페이스북(www.facebook.com/TheNorthFaceKR)과 인스타그램(@thenorthface＿kr)을 통해 ‘#다시탐험속으로 공유 이벤트’를 진행한다.
## 한편 <노스페이스:ORG>는 연이은 국제 광고제 수상을 기념해 <6월 28일:DAT>까지 <노스페이스 공식 페이스북:POH>(<www.facebook.com/TheNorthFaceKR:POH>)과 <인스타그램:POH>(<@thenorthface＿kr:POH>)을 통해 ‘<#다시탐험속으로 공유 이벤트:POH>’를 진행한다.
한편	한편	NNG	O
.	.	SF	O

## 9
## 홍종현-유라, 하차 앞두고 이별여행? 남이섬 ‘의미심장’…막방은?
## <홍종현:PER>-<유라:PER>, 하차 앞두고 이별여행? <남이섬:LOC> ‘의미심장’…막방은?
홍종현	홍종현	NNP	B-PER
-	-	SO	O
유라	유라	NNP	B-PER
,	,	SP	O
_	_	_	O
하차	하차	NNG	O
_	_	_	O
앞두	앞두	VV	O
고	고	EC	O
_	_	_	O
이별	이별	NNG	O
여행	여행	NNG	O
?	?	SF	O
_	_	_	O
남이섬	남이섬	NNP	B-LOC
_	_	_	O
‘	‘	SS	O
의미심장	의미심장	NNG	O
’	’	SS	O
…	…	SE	O
막	막	MAG	O
방	방	NNG	O
은	은	JX	O
?	?	SF	O

## 10
## 이 연구소가 지목한 침수지역에 미국 뉴욕은 물론 중국 상하이, 인도 뭄바이, 호주 시드니도 포함됐다.
## 이 연구소가 지목한 침수지역에 <미국 뉴욕:LOC>은 물론 <중국 상하이:LOC>, <인도 뭄바이:LOC>, <호주 시드니:LOC>도 포함됐다.
이	이	MM	O
_	_	_	O
연구소	연구소	NNG	O
가	가	JKS	O
_	_	_	O
지목한	지목하+ㄴ	VV+ETM	O
_	_	_	O
침수	침수	NNG	O
지역	지역	NNG	O
에	에	JKB	O
_	_	_	O
미국	미국	NNP	B-LOC
_	_	_	I-LOC
뉴욕	뉴욕	NNP	I-LOC
은	은	JX	O
_	_	_	O
물론	물론	MAG	O
_	_	_	O
중국	중국	NNP	B-LOC
_	_	_	I-LOC
상하이	상하이	NNP	I-LOC
,	,	SP	O
_	_	_	O
인도	인도	NNP	B-LOC
_	_	_	I-LOC
뭄바이	뭄바이	NNP	I-LOC
,	,	SP	O
_	_	_	O
호주	호주	NNP	B-LOC
_	_	_	I-LOC
시드니	시드니	NNP	I-LOC
도	도	JX	O
_	_	_	O
포함	포함되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 이에 대해 오바마 대통령은 이날 주례 연설에서 “과거의 모든 무역협상이 애초 기대만큼 효과를 발휘한 것은 아니다”라고 인정하면서도 “그렇다고 우리가 스스로 빗장을 걸어 잠그고 새로운 기회를 저버리면 안 된다”고 강조했다.
## 이에 대해 <오바마:PER> 대통령은 이날 주례 연설에서 “과거의 모든 무역협상이 애초 기대만큼 효과를 발휘한 것은 아니다”라고 인정하면서도 “그렇다고 <우리:ORG>가 스스로 빗장을 걸어 잠그고 새로운 기회를 저버리면 안 된다”고 강조했다.
이	이	NP	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
오바마	오바마	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
은	은	JX	O
_	_	_	O
이날	이날	NNG	O
_	_	_	O
주례	주례	NNG	O
_	_	_	O
연설	연설	NNG	O
에서	에서	JKB	O
_	_	_	O
“	“	SS	O
과거	과거	NNG	O
의	의	JKG	O
_	_	_	O
모든	모든	MM	O
_	_	_	O
무역	무역	NNG	O
협상	협상	NNG	O
이	이	JKC	O
_	_	_	O
애초	애초	NNG	O
_	_	_	O
기대	기대	NNG	O
만큼	만큼	JX	O
_	_	_	O
효과	효과	NNG	O
를	를	JKO	O
_	_	_	O
발휘한	발휘하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
아니	아니	VCN	O
다	다	EF	O
”	”	SS	O
라고	라고	JKQ	O
_	_	_	O
인정하	인정하	VV	O
면서	면서	EC	O
도	도	JX	O
_	_	_	O
“	“	SS	O
그렇	그렇	VA	O
다고	다고	EC	O
_	_	_	O
우리	우리	NP	B-ORG
가	가	JKS	O
_	_	_	O
스스로	스스로	MAG	O
_	_	_	O
빗장	빗장	NNG	O
을	을	JKO	O
_	_	_	O
걸	걸	VV	O
어	어	EC	O
_	_	_	O
잠그	잠그	VV	O
고	고	EC	O
_	_	_	O
새로	새롭	VA	O
운	ㄴ	ETM	O
_	_	_	O
기회	기회	NNG	O
를	를	JKO	O
_	_	_	O
저버리	저버리	VV	O
면	면	EC	O
_	_	_	O
안	안	MAG	O
_	_	_	O
된다	되+ㄴ다	VV+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
강조	강조하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 27일 오전 미국 보스턴 하버드대 케네디스쿨에서 열린 아베 총리의 강연과 위안부 피해자 이용수 할머니(87)의 항의를 전하면서 국내 몇몇 언론이 이같이 보도했다.
## <27일:DAT> 오전 <미국 보스턴 하버드대 케네디스쿨:ORG>에서 열린 <아베:PER> 총리의 강연과 위안부 피해자 <이용수:PER> 할머니(<87:NOH>)의 항의를 전하면서 국내 몇몇 언론이 이같이 보도했다.
27	27	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오전	오전	NNG	O
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	I-ORG
보스턴	보스턴	NNP	I-ORG
_	_	_	I-ORG
하버드대	하버드대	NNP	I-ORG
_	_	_	I-ORG
케네디스쿨	케네디스쿨	NNP	I-ORG
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
아베	아베	NNP	B-PER
_	_	_	O
총리	총리	NNG	O
의	의	JKG	O
_	_	_	O
강연	강연	NNG	O
과	과	JC	O
_	_	_	O
위안부	위안부	NNG	O
_	_	_	O
피해자	피해자	NNG	O
_	_	_	O
이용수	이용수	NNP	B-PER
_	_	_	O
할머니	할머니	NNG	O
(	(	SS	O
87	87	SN	B-NOH
)	)	SS	O
의	의	JKG	O
_	_	_	O
항의	항의	NNG	O
를	를	JKO	O
_	_	_	O
전하	전하	VV	O
면서	면서	EC	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
몇몇	몇몇	MM	O
_	_	_	O
언론	언론	NNG	O
이	이	JKS	O
_	_	_	O
이같이	이같이	MAG	O
_	_	_	O
보도	보도하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 박 대통령은 진지하게 경청했다고 한다.
## <박:PER> 대통령은 진지하게 경청했다고 한다.
박	박	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
은	은	JX	O
_	_	_	O
진지하	진지하	VA	O
게	게	EC	O
_	_	_	O
경청	경청하	VV	O
했	였	EP	O
다고	다고	EC	O
_	_	_	O
한다	하+ㄴ다	VV+EF	O
.	.	SF	O

## 14
## 클래스픽, Fitness 분야의 신개념 통합 운동 멤버쉽 서비스 '화제'
## <클래스픽:ORG>, Fitness 분야의 신개념 통합 운동 멤버쉽 서비스 '화제'
클래스	클래스	NNG	B-ORG
픽	픽	MAG	I-ORG
,	,	SP	O
_	_	_	O
Fitness	Fitness	SL	O
_	_	_	O
분야	분야	NNG	O
의	의	JKG	O
_	_	_	O
신	신	XPN	O
개념	개념	NNG	O
_	_	_	O
통합	통합	NNG	O
_	_	_	O
운동	운동	NNG	O
_	_	_	O
멤버	멤버	NNG	O
쉽	쉽	NNG	O
_	_	_	O
서비스	서비스	NNG	O
_	_	_	O
'	'	SS	O
화제	화제	NNG	O
'	'	SS	O

