## 1
## 그러면서 "이미 시애틀이 로스터 진입 보너스로 25만 달러를 지급했고, 타석당 인센티브로 100만 달러 정도를 더 주게 되겠지만 올 시즌 최고의 헐값 계약"이라고 강조했다.
## 그러면서 "이미 <시애틀:ORG>이 로스터 진입 보너스로 <25만 달러:MNY>를 지급했고, 타석당 인센티브로 <100만 달러:MNY> 정도를 더 주게 되겠지만 올 시즌 최고의 헐값 계약"이라고 강조했다.
그러	그러	VV	O
## 이는 지금의 김은성을 규정하는 키워드이기도 하다.
## 이는 지금의 <김은성:PER>을 규정하는 키워드이기도 하다.
이	이	NP	O
는	는	JX	O
_	_	_	O
지금	지금	NNG	O
의	의	JKG	O
_	_	_	O
김은성	김은성	NNP	B-PER
을	을	JKO	O
_	_	_	O
규정하	규정하	VV	O
는	는	ETM	O
_	_	_	O
키	키	NNG	O
워드	워드	NNG	O
이	이	VCP	O
기	기	ETN	O
도	도	JX	O
_	_	_	O
하	하	VX	O
다	다	EF	O
.	.	SF	O

## 5
## 김덕안기부장은 13일 『지금까지 북한은 7∼20㎏의 플루토늄을 추출한 것으로 추정된다』며 『따라서 이미 플루토늄 생산시기(92년 이전)가 상당히 지났고, 계속해서 3천여명의 핵기술 과학자들이 투입되고 있어, 지금쯤은 조잡한 형태이긴 하지만 1∼2개의 핵무기 개발이 임박한 단계에 있는 것으로 추정된다』고 말했다.
## <김덕:PER>안기부장은 <13일:DAT> 『지금까지 <북한:ORG>은 <7:NOH>∼<20㎏:NOH>의 플루토늄을 추출한 것으로 추정된다』며 『따라서 이미 플루토늄 생산시기(<92년:DAT> 이전)가 상당히 지났고, 계속해서 <3천여명:NOH>의 핵기술 과학자들이 투입되고 있어, 지금쯤은 조잡한 형태이긴 하지만 <1:NOH>∼<2개:NOH>의 핵무기 개발이 임박한 단계에 있는 것으로 추정된다』고 말했다.
김덕	김덕	NNP	B-PER
안기부	안기부	NNP	O
장	장	XSN	O
은	은	JX	O
_	_	_	O
13	13	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
『	『	SS	O
지금	지금	NNG	O
까지	까지	JX	O
_	_	_	O
북한	북한	NNP	B-ORG
은	은	JX	O
_	_	_	O
7	7	SN	B-NOH
∼	∼	SO	O
20	20	SN	B-NOH
㎏	㎏	SW	I-NOH
의	의	JKG	O
_	_	_	O
플루토늄	플루토늄	NNG	O
을	을	JKO	O
_	_	_	O
추출한	추출하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
추정된다	추정되+ㄴ다	VV+EF	O
』	』	SS	O
며	며	EC	O
_	_	_	O
『	『	SS	O
따라서	따라서	MAJ	O
_	_	_	O
이미	이미	MAG	O
_	_	_	O
플루토늄	플루토늄	NNG	O
_	_	_	O
생산	생산	NNG	O
시기	시기	NNG	O
(	(	SS	O
92	92	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
이전	이전	NNG	O
)	)	SS	O
가	가	JKS	O
_	_	_	O
상당히	상당히	MAG	O
_	_	_	O
지났	지나+았	VV+EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
계속해서	계속하+여서	VV+EC	O
_	_	_	O
3	3	SN	B-NOH
천	천	NR	I-NOH
여	여	XSN	I-NOH
명	명	NNB	I-NOH
의	의	JKG	O
_	_	_	O
핵	핵	NNG	O
기술	기술	NNG	O
_	_	_	O
과학자	과학자	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
투입되	투입되	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
어	어	EC	O
,	,	SP	O
_	_	_	O
지금	지금	NNG	O
쯤	쯤	XSN	O
은	은	JX	O
_	_	_	O
조잡한	조잡하+ㄴ	VA+ETM	O
_	_	_	O
형태	형태	NNG	O
이	이	VCP	O
긴	기+ㄴ	ETN+JX	O
_	_	_	O
하	하	VX	O
지만	지만	EC	O
_	_	_	O
1	1	SN	B-NOH
∼	∼	SO	O
2	2	SN	B-NOH
개	개	NNB	I-NOH
의	의	JKG	O
_	_	_	O
핵무기	핵무기	NNG	O
_	_	_	O
개발	개발	NNG	O
이	이	JKS	O
_	_	_	O
임박한	임박하+ㄴ	VV+ETM	O
_	_	_	O
단계	단계	NNG	O
에	에	JKB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
추정된다	추정되+ㄴ다	VV+EF	O
』	』	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 이에 박 전 대통령은 탄핵반대세력과 보수지지층을 결집시켜 검찰 수사에 영향력을 행사하는 한편, ‘5월 조기대선’에서 영향력을 가하려는 속내도 있다는 관측이 제기된다.
## 이에 <박:PER> 전 대통령은 탄핵반대세력과 보수지지층을 결집시켜 검찰 수사에 영향력을 행사하는 한편, ‘<5월:DAT> 조기대선’에서 영향력을 가하려는 속내도 있다는 관측이 제기된다.
이	이	NP	O
에	에	JKB	O
_	_	_	O
박	박	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대통령	대통령	NNG	O
은	은	JX	O
_	_	_	O
탄핵	탄핵	NNG	O
반대	반대	NNG	O
세력	세력	NNG	O
과	과	JC	O
_	_	_	O
보수	보수	NNG	O
지지	지지	NNG	O
층	층	XSN	O
을	을	JKO	O
_	_	_	O
결집	결집	NNG	O
시켜	시키+어	XSV+EC	O
_	_	_	O
검찰	검찰	NNG	O
_	_	_	O
수사	수사	NNG	O
에	에	JKB	O
_	_	_	O
영향력	영향력	NNG	O
을	을	JKO	O
_	_	_	O
행사하	행사하	VV	O
는	는	ETM	O
_	_	_	O
한편	한편	MAG	O
,	,	SP	O
_	_	_	O
‘	‘	SS	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
조기	조기	NNG	O
대선	대선	NNG	O
’	’	SS	O
에서	에서	JKB	O
_	_	_	O
영향력	영향력	NNG	O
을	을	JKO	O
_	_	_	O
가하	가하	VV	O
려는	려는	ETM	O
_	_	_	O
속내	속내	NNG	O
도	도	JX	O
_	_	_	O
있	있	VA	O
다는	다는	ETM	O
_	_	_	O
관측	관측	NNG	O
이	이	JKS	O
_	_	_	O
제기된다	제기되+ㄴ다	VV+EF	O
.	.	SF	O

## 7
## 또 영상 속에서 수 차례 등장하는 ‘혼다’
## 또 영상 속에서 <수 차례:NOH> 등장하는 ‘<혼다:POH>’
또	또	MAG	O
_	_	_	O
영상	영상	NNG	O
_	_	_	O
속	속	NNG	O
에서	에서	JKB	O
_	_	_	O
수	수	MM	B-NOH
_	_	_	I-NOH
차례	차례	NNG	I-NOH
_	_	_	O
등장하	등장하	VV	O
는	는	ETM	O
_	_	_	O
‘	‘	SS	O
혼다	혼다	NNP	B-POH
’	’	SS	O

## 8
## 또 GTX가 개통되어 신분당선이 연장(예정)되면 강남 접근성(강남 20분대 이용)이 크게 개선될 것으로 전망된다.
## 또 <GTX:POH>가 개통되어 <신분당선:POH>이 연장(예정)되면 <강남:LOC> 접근성(<강남:LOC> <20분대:NOH> 이용)이 크게 개선될 것으로 전망된다.
또	또	MAG	O
_	_	_	O
GTX	GTX	SL	B-POH
가	가	JKS	O
_	_	_	O
개통되	개통되	VV	O
어	어	EC	O
_	_	_	O
신분당선	신분당선	NNP	B-POH
이	이	JKS	O
_	_	_	O
연장	연장	NNG	O
(	(	SS	O
예정	예정	NNG	O
)	)	SS	O
되	되	XSV	O
면	면	EC	O
_	_	_	O
강남	강남	NNP	B-LOC
_	_	_	O
접근성	접근성	NNG	O
(	(	SS	O
강남	강남	NNP	B-LOC
_	_	_	O
20	20	SN	B-NOH
분	분	NNB	I-NOH
대	대	XSN	I-NOH
_	_	_	O
이용	이용	NNG	O
)	)	SS	O
이	이	JKS	O
_	_	_	O
크	크	VA	O
게	게	EC	O
_	_	_	O
개선될	개선되+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
전망된다	전망되+ㄴ다	VV+EF	O
.	.	SF	O

## 9
## 더 나아가 국내 2위의 축산전문기업과 비타민 B2 발효 잔여물 공급 계약도 맺었다.
## 더 나아가 국내 <2위:NOH>의 축산전문기업과 <비타민 B2:POH> 발효 잔여물 공급 계약도 맺었다.
더	더	MAG	O
_	_	_	O
나아가	나아가+아	VV+EC	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
2	2	SN	B-NOH
위	위	NNB	I-NOH
의	의	JKG	O
_	_	_	O
축산	축산	NNG	O
전문	전문	NNG	O
기업	기업	NNG	O
과	과	JC	O
_	_	_	O
비타민	비타민	NNG	B-POH
_	_	_	I-POH
B	B	SL	I-POH
2	2	SN	I-POH
_	_	_	O
발효	발효	NNG	O
_	_	_	O
잔여물	잔여물	NNG	O
_	_	_	O
공급	공급	NNG	O
_	_	_	O
계약	계약	NNG	O
도	도	JX	O
_	_	_	O
맺	맺	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 2012년 육아정책연구소가 국공립 어린이집 512곳을 대상으로 한 조사에서도 원장의 33.5%가 50대 이상이었다.
## <2012년:DAT> <육아정책연구소:ORG>가 국공립 어린이집 <512곳:NOH>을 대상으로 한 조사에서도 원장의 <33.5%:PNT>가 <50대:NOH> 이상이었다.
2012	2012	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
육아	육아	NNG	B-ORG
정책	정책	NNG	I-ORG
연구소	연구소	NNG	I-ORG
가	가	JKS	O
_	_	_	O
국공립	국공립	NNG	O
_	_	_	O
어린이집	어린이집	NNG	O
_	_	_	O
512	512	SN	B-NOH
곳	곳	NNG	I-NOH
을	을	JKO	O
_	_	_	O
대상	대상	NNG	O
으로	으로	JKB	O
_	_	_	O
한	하+ㄴ	VV+ETM	O
_	_	_	O
조사	조사	NNG	O
에서	에서	JKB	O
도	도	JX	O
_	_	_	O
원장	원장	NNG	O
의	의	JKG	O
_	_	_	O
33.5	33.5	SN	B-PNT
%	%	SW	I-PNT
가	가	JKS	O
_	_	_	O
50	50	SN	B-NOH
대	대	NNB	I-NOH
_	_	_	O
이상	이상	NNG	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 우리측은 이번 회의에서 수질관리분야에서 양국 전문가간의 교류를 환경공동위의 협력사업으로 추진하자고 제의했으며, 이에 대해 일본측은 긍정검토를 약속한 것으로 알려졌다.
## 우리측은 이번 회의에서 수질관리분야에서 <양:NOH>국 전문가간의 교류를 환경공동위의 협력사업으로 추진하자고 제의했으며, 이에 대해 <일본:ORG>측은 긍정검토를 약속한 것으로 알려졌다.
우리	우리	NP	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
이번	이번	NNG	O
_	_	_	O
회의	회의	NNG	O
에서	에서	JKB	O
_	_	_	O
수질	수질	NNG	O
관리	관리	NNG	O
분야	분야	NNG	O
에서	에서	JKB	O
_	_	_	O
양국	양국	NNG	O
_	_	_	O
전문가	전문가	NNG	O
간	간	NNB	O
의	의	JKG	O
_	_	_	O
교류	교류	NNG	O
를	를	JKO	O
_	_	_	O
환경	환경	NNG	O
공동	공동	NNG	O
위	위	NNG	O
의	의	JKG	O
_	_	_	O
협력	협력	NNG	O
사업	사업	NNG	O
으로	으로	JKB	O
_	_	_	O
추진하	추진하	VV	O
자고	자고	EC	O
_	_	_	O
제의	제의하	VV	O
했	였	EP	O
으며	으며	EC	O
,	,	SP	O
_	_	_	O
이	이	NP	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
일본	일본	NNP	B-ORG
측	측	NNB	O
은	은	JX	O
_	_	_	O
긍정	긍정	NNG	O
검토	검토	NNG	O
를	를	JKO	O
_	_	_	O
약속한	약속하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
알려	알려지	VV	O
졌	었	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 2013년 허동수 회장의 뒤를 이어 대표이사로 취임했다.
## <2013년:DAT> <허동수:PER> 회장의 뒤를 이어 대표이사로 취임했다.
2013	2013	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
허동수	허동수	NNP	B-PER
_	_	_	O
회장	회장	NNG	O
의	의	JKG	O
_	_	_	O
뒤	뒤	NNG	O
를	를	JKO	O
_	_	_	O
이	잇	VV	O
어	어	EC	O
_	_	_	O
대표이사	대표이사	NNG	O
로	로	JKB	O
_	_	_	O
취임	취임하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 롯데관광 측은 ‘가는 세월’의 주인공 서유석의 특별 콘서트 ‘너 늙어봤니? 나 젊어봤단다’와 색소포니스트 서정근 교수와 함께하는 4중주 합주 공연 등 한국인 탑승객을 위한 다양한 쇼를 마련해 탑승객들의 재미와 흥을 돋울 예정이다.
## <롯데관광:ORG> 측은 ‘가는 세월’의 주인공 <서유석:PER>의 특별 콘서트 ‘너 늙어봤니? 나 젊어봤단다’와 색소포니스트 <서정근:PER> 교수와 함께하는 <4중주:NOH> 합주 공연 등 한국인 탑승객을 위한 다양한 쇼를 마련해 탑승객들의 재미와 흥을 돋울 예정이다.
롯데	롯데	NNP	B-ORG
관광	관광	NNG	I-ORG
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
가	가	VV	O
는	는	ETM	O
_	_	_	O
세월	세월	NNG	O
’	’	SS	O
의	의	JKG	O
_	_	_	O
주인공	주인공	NNG	O
_	_	_	O
서유석	서유석	NNP	B-PER
의	의	JKG	O
_	_	_	O
특별	특별	NNG	O
_	_	_	O
콘서트	콘서트	NNG	O
_	_	_	O
‘	‘	SS	O
너	너	NP	O
_	_	_	O
늙	늙	VV	O
어	어	EC	O
봤	보+았	VX+EP	O
니	니	EF	O
?	?	SF	O
_	_	_	O
나	나	JC	O
_	_	_	O
젊	젊	VA	O
어	어	EC	O
봤	보	VX	O
단다	단다	EF	O
’	’	SS	O
와	와	JKB	O
_	_	_	O
색소	색소	NNG	O
포니	포니	NNG	O
스트	스트	NNP	O
_	_	_	O
서정근	서정근	NNP	B-PER
_	_	_	O
교수	교수	NNG	O
와	와	JKB	O
_	_	_	O
함께하	함께하	VV	O
는	는	ETM	O
_	_	_	O
4	4	SN	B-NOH
중주	중주	NNG	I-NOH
_	_	_	O
합주	합주	NNG	O
_	_	_	O
공연	공연	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
한국인	한국인	NNG	O
_	_	_	O
탑승객	탑승객	NNG	O
을	을	JKO	O
_	_	_	O
위한	위하+ㄴ	VV+ETM	O
_	_	_	O
다양한	다양하+ㄴ	VA+ETM	O
_	_	_	O
쇼	쇼	NNG	O
를	를	JKO	O
_	_	_	O
마련해	마련하+여	VV+EC	O
_	_	_	O
탑승객	탑승객	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
재미	재미	NNG	O
와	와	JC	O
_	_	_	O
흥	흥	NNG	O
을	을	JKO	O
_	_	_	O
돋울	돋우+ㄹ	VV+ETM	O
_	_	_	O
예정	예정	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 14
## 블라디미르 푸틴 러시아 대통령은 테러 당일인 3일 테흐놀로기체스키 인스티투트 지하철역을 찾아 입구에 빨간 꽃을 헌화했다.
## <블라디미르 푸틴:PER> <러시아:ORG> 대통령은 테러 당일인 <3일:DAT> <테흐놀로기체스키:LOC> <인스티투트 지하철역:LOC>을 찾아 입구에 빨간 꽃을 헌화했다.
블라디미르	블라디미르	NNP	B-PER
_	_	_	I-PER
푸틴	푸틴	NNP	I-PER
_	_	_	O
러시아	러시아	NNP	B-ORG
_	_	_	O
대통령	대통령	NNG	O
은	은	JX	O
_	_	_	O
테러	테러	NNG	O
_	_	_	O
당일	당일	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
3	3	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
테흐놀로기체스	테흐놀로기체스+하	NNG+XSV	B-LOC
키	기	ETN	I-LOC
_	_	_	O
인스티투트	인스티투트	NNG	B-LOC
_	_	_	I-LOC
지하철역	지하철역	NNG	I-LOC
을	을	JKO	O
_	_	_	O
찾	찾	VV	O
아	아	EC	O
_	_	_	O
입구	입구	NNG	O
에	에	JKB	O
_	_	_	O
빨간	빨갛+ㄴ	VA+ETM	O
_	_	_	O
꽃	꽃	NNG	O
을	을	JKO	O
_	_	_	O
헌화	헌화하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 이번 번역 작업에 참여한 하원수 성균관대 교수는 “외국전은 역대 중국 왕조가 주변국을 어떻게 인식해왔는지를 살펴볼 수 있는 좋은 기회”라며 “조선전과 이번 외국전 자료를 통해 여러 이민족에 대한 중국의 인식을 비교해 볼 수 있을 것”이라고 밝혔다.
## 이번 번역 작업에 참여한 <하원수:PER> <성균관대:ORG> 교수는 “외국전은 역대 <중국:ORG> 왕조가 주변국을 어떻게 인식해왔는지를 살펴볼 수 있는 좋은 기회”라며 “<조선:ORG>전과 이번 외국전 자료를 통해 여러 이민족에 대한 중국의 인식을 비교해 볼 수 있을 것”이라고 밝혔다.
이번	이번	NNG	O
_	_	_	O
번역	번역	NNG	O
_	_	_	O
작업	작업	NNG	O
에	에	JKB	O
_	_	_	O
참여한	참여하+ㄴ	VV+ETM	O
_	_	_	O
하원수	하원수	NNP	B-PER
_	_	_	O
성균관대	성균관대	NNP	B-ORG
_	_	_	O
교수	교수	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
외국전	외국전	NNG	O
은	은	JX	O
_	_	_	O
역대	역대	NNG	O
_	_	_	O
중국	중국	NNP	B-ORG
_	_	_	O
왕조	왕조	NNG	O
가	가	JKS	O
_	_	_	O
주변	주변	NNG	O
국	국	XSN	O
을	을	JKO	O
_	_	_	O
어떻	어떻	VA	O
게	게	EC	O
_	_	_	O
인식해	인식하+여+오	VV+EC+VX	O
왔	았	EP	O
는지	는지	EC	O
를	를	JKO	O
_	_	_	O
살펴볼	살펴보+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
좋	좋	VA	O
은	은	ETM	O
_	_	_	O
기회	기회	NNG	O
”	”	SS	O
라며	라며	EC	O
_	_	_	O
“	“	SS	O
조선전	조선전	NNP	O
과	과	JC	O
_	_	_	O
이번	이번	NNG	O
_	_	_	O
외국전	외국전	NNG	O
_	_	_	O
자료	자료	NNG	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
여러	여러	MM	O
_	_	_	O
이민족	이민족	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
중국	중국	NNP	O
의	의	JKG	O
_	_	_	O
인식	인식	NNG	O
을	을	JKO	O
_	_	_	O
비교해	비교하+여	VV+EC	O
_	_	_	O
볼	보+ㄹ	VX+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
을	을	ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

