## 1
## 4~7월까지 보건소 금연 성공 확인증을 배달판매원인 모닝스텝에 제출하면 된다.
## <4~7월:DUR>까지 보건소 금연 성공 확인증을 배달판매원인 <모닝스텝:ORG>에 제출하면 된다.
4	4	SN	B-DUR
_	_	_	O
않	않	VX	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 이영애는 부사관발전기금에서 시행하는 ‘부사관 음악회’에도 수천만원을 후원한 바 있다.
## <이영애:PER>는 <부사관발전기금:ORG>에서 시행하는 ‘<부사관 음악회:POH>’에도 <수천만원:MNY>을 후원한 바 있다.
이영애	이영애	NNP	B-PER
는	는	JX	O
_	_	_	O
부사관	부사관	NNG	B-ORG
발전	발전	NNG	I-ORG
기금	기금	NNG	I-ORG
에서	에서	JKB	O
_	_	_	O
시행하	시행하	VV	O
는	는	ETM	O
_	_	_	O
‘	‘	SS	O
부사관	부사관	NNG	B-POH
_	_	_	I-POH
음악회	음악회	NNG	I-POH
’	’	SS	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
수천만	수천만	NR	B-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
후원한	후원하+ㄴ	VV+ETM	O
_	_	_	O
바	바	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

