## 1
## ‘오렌지 마말레이드’ 설현, 여진구에 목키스…“이 냄새 맛있어, 먹고 싶다”
## ‘<오렌지 마말레이드:POH>’ <설현:PER>, <여진구:PER>에 목키스…“이 냄새 맛있어, 먹고 싶다”
‘	‘	SS	O
_	_	_	O
특별법	특별법	NNG	O
을	을	JKO	O
_	_	_	O
제정하	제정하	VV	O
면서	면서	EC	O
_	_	_	O
재개발	재개발	NNG	O
_	_	_	O
시장	시장	NNG	O
이	이	JKS	O
_	_	_	O
커	커지	VV	O
졌	었	EP	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
도시	도시	NNG	O
정책	정책	NNG	O
_	_	_	O
패러다임	패러다임	NNG	O
이	이	JKS	O
_	_	_	O
외곽	외곽	NNG	O
_	_	_	O
신도시	신도시	NNG	O
_	_	_	O
개발	개발	NNG	O
에서	에서	JKB	O
_	_	_	O
도시	도시	NNG	O
_	_	_	O
내	나+의	NP+JKG	O
_	_	_	O
노후	노후	NNG	O
_	_	_	O
시가지	시가지	NNG	O
_	_	_	O
재정비	재정비	NNG	O
로	로	JKB	O
_	_	_	O
바뀌	바뀌	VV	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
설명	설명하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 첫 번째 학과는 중앙대 산업보안학과다.
## 첫 번째 학과는 <중앙대:ORG> 산업보안학과다.
첫	첫	MM	O
_	_	_	O
번째	번째	NNB	O
_	_	_	O
학과	학과	NNG	O
는	는	JX	O
_	_	_	O
중앙대	중앙대	NNP	B-ORG
_	_	_	O
산업	산업	NNG	O
보안	보안	NNG	O
학과	학과+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 9
## 한눈에 보는 학과 정보이름은? 중앙대 산업보안학과(경영경제대학)왜 생겼지? 창의융합형 산업보안리더를 양성하기 위해언제? 2015년뭘 배워? 경영학·법학·심리학·컴퓨터공학 융합 커리큘럼졸업 후 어디 가? 정부출연연구소(한국인터넷진흥원, 금융보안연구원, 국가보안연구소), 기업체 산업보안 관리자어떻게 뽑아? 2016년 정시전형 수능 100%어떻게 밀어줘? 4년 전액 장학금 지원 ①수시전형 합격자 수능성적 상위 50% ②정시전형 합격자 전원 재학생과 통하다
## 한눈에 보는 학과 정보이름은? <중앙대:ORG> 산업보안학과(경영경제대학)왜 생겼지? 창의융합형 산업보안리더를 양성하기 위해언제? <2015년:DAT>뭘 배워? 경영학·법학·심리학·컴퓨터공학 융합 커리큘럼졸업 후 어디 가? <정부출연연구소:ORG>(<한국인터넷진흥원:ORG>, <금융보안연구원:ORG>, <국가보안연구소:ORG>), 기업체 산업보안 관리자어떻게 뽑아? <2016년:DAT> 정시전형 수능 <100%:PNT>어떻게 밀어줘? <4년:NOH> 전액 장학금 지원 ①수시전형 합격자 수능성적 상위 <50%:PNT> ②정시전형 합격자 전원 재학생과 통하다
한눈	한눈	NNG	O
에	에	JKB	O
_	_	_	O
보	보	VV	O
는	는	ETM	O
_	_	_	O
학과	학과	NNG	O
_	_	_	O
정보	정보	NNG	O
이름	이름	NNG	O
은	은	JX	O
?	?	SF	O
_	_	_	O
중앙대	중앙대	NNP	B-ORG
_	_	_	O
산업	산업	NNG	O
보안	보안	NNG	O
학과	학과	NNG	O
(	(	SS	O
경영	경영	NNG	O
경제	경제	NNG	O
대학	대학	NNG	O
)	)	SS	O
왜	왜	MAG	O
_	_	_	O
생	생기	VV	O
겼	었	EP	O
지	지	EF	O
?	?	SF	O
_	_	_	O
창의	창의	NNG	O
융합	융합	NNG	O
형	형	XSN	O
_	_	_	O
산업	산업	NNG	O
보안	보안	NNG	O
리더	리더	NNG	O
를	를	JKO	O
_	_	_	O
양성하	양성하	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
언제	언제	MAG	O
?	?	SF	O
_	_	_	O
2015	2015	SN	B-DAT
년	년	NNB	I-DAT
뭘	무엇+ㄹ	NP+JKO	O
_	_	_	O
배	배우	VV	O
워	어	EF	O
?	?	SF	O
_	_	_	O
경영학	경영학	NNG	O
·	·	SP	O
법학	법학	NNG	O
·	·	SP	O
심리학	심리학	NNG	O
·	·	SP	O
컴퓨터	컴퓨터	NNG	O
공학	공학	NNG	O
_	_	_	O
융합	융합	NNG	O
_	_	_	O
커리큘럼	커리큘럼	NNG	O
졸업	졸업	NNG	O
_	_	_	O
후	후	NNG	O
_	_	_	O
어디	어디	NP	O
_	_	_	O
가	가	JKS	O
?	?	SF	O
_	_	_	O
정부	정부	NNG	B-ORG
출연	출연	NNG	I-ORG
연구소	연구소	NNG	I-ORG
(	(	SS	O
한국	한국	NNP	B-ORG
인터넷	인터넷	NNG	I-ORG
진흥	진흥	NNG	I-ORG
원	원	XSN	I-ORG
,	,	SP	O
_	_	_	O
금융	금융	NNG	B-ORG
보안	보안	NNG	I-ORG
연구원	연구원	NNG	I-ORG
,	,	SP	O
_	_	_	O
국가	국가	NNG	B-ORG
보안	보안	NNG	I-ORG
연구소	연구소	NNG	I-ORG
)	)	SS	O
,	,	SP	O
_	_	_	O
기업체	기업체	NNG	O
_	_	_	O
산업	산업	NNG	O
보안	보안	NNG	O
_	_	_	O
관리자	관리자	NNG	O
어떻	어떻	VA	O
게	게	EC	O
_	_	_	O
뽑	뽑	VV	O
아	아	EF	O
?	?	SF	O
_	_	_	O
2016	2016	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
정시	정시	NNG	O
전형	전형	NNG	O
_	_	_	O
수능	수능	NNG	O
_	_	_	O
100	100	SN	B-PNT
%	%	SW	I-PNT
어떻	어떻	VA	O
게	게	EC	O
_	_	_	O
밀	밀	VV	O
어	어	EC	O
줘	지+어	VX+EF	O
?	?	SF	O
_	_	_	O
4	4	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
전액	전액	NNG	O
_	_	_	O
장학금	장학금	NNG	O
_	_	_	O
지원	지원	NNG	O
_	_	_	O
①	①	SW	O
수시	수시	NNG	O
전형	전형	NNG	O
_	_	_	O
합격자	합격자	NNG	O
_	_	_	O
수능	수능	NNG	O
성적	성적	NNG	O
_	_	_	O
상위	상위	NNG	O
_	_	_	O
50	50	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
②	②	SW	O
정시	정시	NNG	O
전형	전형	NNG	O
_	_	_	O
합격자	합격자	NNG	O
_	_	_	O
전원	전원	NNG	O
_	_	_	O
재학생	재학생	NNG	O
과	과	JC	O
_	_	_	O
통하	통하	VV	O
다	다	EF	O

## 10
## 단둥과 북한 신의주 사이에는 하루짜리 관광만 가능했는데 지난해 1박 2일 코스가, 올해는 무비자로 신의주 강변 일대만 돌아보는 4시간짜리 상품이 생겨 났다.
## <단둥:LOC>과 <북한:LOC> <신의주:LOC> 사이에는 하루짜리 관광만 가능했는데 지난해 <1박:NOH> <2일:NOH> 코스가, 올해는 무비자로 <신의주:LOC> 강변 일대만 돌아보는 <4시간:NOH>짜리 상품이 생겨 났다.
단둥	단둥	NNP	B-LOC
과	과	JC	O
_	_	_	O
북한	북한	NNP	B-LOC
_	_	_	O
신의주	신의주	NNP	B-LOC
_	_	_	O
사이	사이	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
하루	하루	NNG	O
짜리	짜리	XSN	O
_	_	_	O
관광	관광	NNG	O
만	만	JX	O
_	_	_	O
가능	가능하	VA	O
했	었	EP	O
는데	는데	EC	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
1	1	SN	B-NOH
박	박	NNB	I-NOH
_	_	_	O
2	2	SN	B-NOH
일	일	NNB	I-NOH
_	_	_	O
코스	코스	NNG	O
가	가	JKS	O
,	,	SP	O
_	_	_	O
올해	올해	NNG	O
는	는	JX	O
_	_	_	O
무	무	XPN	O
비자	비자	NNG	O
로	로	JKB	O
_	_	_	O
신의주	신의주	NNP	B-LOC
_	_	_	O
강변	강변	NNG	O
_	_	_	O
일대	일대	NNG	O
만	만	JX	O
_	_	_	O
돌아보	돌아보	VV	O
는	는	ETM	O
_	_	_	O
4	4	SN	B-NOH
시간	시간	NNB	I-NOH
짜리	짜리	XSN	O
_	_	_	O
상품	상품	NNG	O
이	이	JKS	O
_	_	_	O
생겨	생기+어	VV+EC	O
_	_	_	O
났	나+았	VV+EP	O
다	다	EF	O
.	.	SF	O

## 11
## 강릉 커피 힐링로드 조성강릉 커피 힐링로드 조성 소식에 누리꾼들이 관심을 보이고 있다.
## <강릉:LOC> 커피 힐링로드 조성<강릉:LOC> 커피 힐링로드 조성 소식에 누리꾼들이 관심을 보이고 있다.
강릉	강릉	NNP	B-LOC
_	_	_	O
커피	커피	NNG	O
_	_	_	O
힐링	힐링	NNG	O
로드	로드	NNG	O
_	_	_	O
조성	조성	NNG	O
강릉	강릉	NNP	B-LOC
_	_	_	O
커피	커피	NNG	O
_	_	_	O
힐링	힐링	NNG	O
로드	로드	NNG	O
_	_	_	O
조성	조성	NNG	O
_	_	_	O
소식	소식	NNG	O
에	에	JKB	O
_	_	_	O
누리	누리	NNG	O
꾼	꾼	XSN	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
관심	관심	NNG	O
을	을	JKO	O
_	_	_	O
보이	보이	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

