## 1
## 그래서 한국어가 서툰 사람처럼 보이도록 말도 어눌하게 하고 발음도 굴리려고 노력했던 기억이 나는데, 사실 저도 다니엘처럼 해외 여기저기로 돌아다니는 걸 좋아해요. 한국에서는 그걸 ‘역마살’이라고 하더군요.
## 그래서 한국어가 서툰 사람처럼 보이도록 말도 어눌하게 하고 발음도 굴리려고 노력했던 기억이 나는데, 사실 저도 <다니엘:PER>처럼 해외 여기저기로 돌아다니는 걸 좋아해요. <한국:LOC>에서는 그걸 ‘역마살’이라고 하더군요.
그래서	그래서	MAJ	O
입	입	NNG	O
을	을	JKO	O
_	_	_	O
크	크	VA	O
게	게	EC	O
_	_	_	O
벌리	벌리	VV	O
고	고	EC	O
_	_	_	O
턱밑	턱밑	NNG	O
을	을	JKO	O
_	_	_	O
주먹	주먹	NNG	O
으로	으로	JKB	O
_	_	_	O
누른다	누르+ㄴ다	VV+EF	O
.	.	SF	O

## 3
## 14일 서울 동작경찰서는 서울 영등포구 여의도동에 있는 30m 높이의 LG화학 광고탑에서 고공 시위를 하던 이준서(51) 공공운수노조 화물연대 울산지부장과 신기맹(40) CJ대한통운 택배분회 부분회장이 13일 오후 7시 25분경 농성을 해제했다고 밝혔다.
## <14일:DAT> <서울 동작경찰서:ORG>는 <서울:LOC> <영등포구:LOC> <여의도동:LOC>에 있는 <30m:NOH> 높이의 <LG화학 광고탑:LOC>에서 고공 시위를 하던 <이준서:PER>(<51:NOH>) <공공운수노조 화물연대:ORG> 울산지부장과 <신기맹:PER>(<40:NOH>) <CJ대한통운 택배분회:ORG> 부분회장이 <13일:DAT> <오후 7시 25분:TIM>경 농성을 해제했다고 밝혔다.
14	14	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
서울	서울	NNP	B-ORG
_	_	_	I-ORG
동작	동작	NNP	I-ORG
경찰서	경찰서	NNG	I-ORG
는	는	JX	O
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
영등포구	영등포구	NNP	B-LOC
_	_	_	O
여의도동	여의도동	NNP	B-LOC
에	에	JKB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
30	30	SN	B-NOH
m	m	SL	I-NOH
_	_	_	O
높이	높이	NNG	O
의	의	JKG	O
_	_	_	O
LG	LG	SL	B-LOC
화학	화학	NNG	I-LOC
_	_	_	I-LOC
광고탑	광고탑	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
고공	고공	NNG	O
_	_	_	O
시위	시위	NNG	O
를	를	JKO	O
_	_	_	O
하	하	VV	O
던	던	ETM	O
_	_	_	O
이준서	이준서	NNP	B-PER
(	(	SS	O
51	51	SN	B-NOH
)	)	SS	O
_	_	_	O
공공	공공	NNG	B-ORG
운수	운수	NNG	I-ORG
노조	노조	NNG	I-ORG
_	_	_	I-ORG
화물	화물	NNG	I-ORG
연대	연대	NNG	I-ORG
_	_	_	O
울산	울산	NNP	O
지부	지부	NNG	O
장	장	XSN	O
과	과	JC	O
_	_	_	O
신	신	NNG	B-PER
기맹	기맹	NNG	I-PER
(	(	SS	O
40	40	SN	B-NOH
)	)	SS	O
_	_	_	O
CJ	CJ	SL	B-ORG
대한통운	대한통운	NNP	I-ORG
_	_	_	I-ORG
택배	택배	NNG	I-ORG
분회	분회	NNG	I-ORG
_	_	_	O
부분	부분	NNG	O
회장	회장	NNG	O
이	이	JKS	O
_	_	_	O
13	13	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오후	오후	NNG	B-TIM
_	_	_	I-TIM
7	7	SN	I-TIM
시	시	NNB	I-TIM
_	_	_	I-TIM
25	25	SN	I-TIM
분	분	NNB	I-TIM
경	경	XSN	O
_	_	_	O
농성	농성	NNG	O
을	을	JKO	O
_	_	_	O
해제	해제하	VV	O
했	였	EP	O
다고	다고	EC	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 독일 동북부 지역인 작센 주의 날씨가 영하 31.4도까지 떨어졌고, 스위스 라브레방 지역은 영하 29.9도를 기록해 1987년 1월 이후 가장 추운 날씨를 보였다.
## <독일 동북부:LOC> 지역인 <작센 주:LOC>의 날씨가 영하 <31.4도:NOH>까지 떨어졌고, <스위스 라브레방:LOC> 지역은 영하 <29.9도:NOH>를 기록해 <1987년 1월:DAT> 이후 가장 추운 날씨를 보였다.
독일	독일	NNP	B-LOC
_	_	_	I-LOC
동북부	동북부	NNG	I-LOC
_	_	_	O
지역	지역	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
작센	작센	NNP	B-LOC
_	_	_	I-LOC
주	주	NNG	I-LOC
의	의	JKG	O
_	_	_	O
날씨	날씨	NNG	O
가	가	JKS	O
_	_	_	O
영하	영하	NNG	O
_	_	_	O
31.4	31.4	SN	B-NOH
도	도	NNB	I-NOH
까지	까지	JX	O
_	_	_	O
떨어	떨어지	VV	O
졌	었	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
스위스	스위스	NNP	B-LOC
_	_	_	I-LOC
라브레방	라브레방	NNG	I-LOC
_	_	_	O
지역	지역	NNG	O
은	은	JX	O
_	_	_	O
영하	영하	NNG	O
_	_	_	O
29.9	29.9	SN	B-NOH
도	도	NNB	I-NOH
를	를	JKO	O
_	_	_	O
기록해	기록하+여	VV+EC	O
_	_	_	O
1987	1987	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
1	1	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	O
이후	이후	NNG	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
추	춥	VA	O
운	ㄴ	ETM	O
_	_	_	O
날씨	날씨	NNG	O
를	를	JKO	O
_	_	_	O
보	보이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 성형외과 전문의도 아닌 김 원장이 지난해 7월 서울대병원 강남센터 성형외과에 외래교수로 위촉됐다가 2주 만에 해촉됐던 배경도 의문이다.
## 성형외과 전문의도 아닌 <김:PER> 원장이 지난해 <7월:DAT> <서울대병원 강남센터 성형외과:ORG>에 외래교수로 위촉됐다가 <2주:NOH> 만에 해촉됐던 배경도 의문이다.
성형외과	성형외과	NNG	O
_	_	_	O
전문의	전문의	NNG	O
도	도	JX	O
_	_	_	O
아닌	아니+ㄴ	VCN+ETM	O
_	_	_	O
김	김	NNP	B-PER
_	_	_	O
원장	원장	NNG	O
이	이	JKS	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
7	7	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
서울대병원	서울대병원	NNP	B-ORG
_	_	_	I-ORG
강남	강남	NNP	I-ORG
센터	센터	NNG	I-ORG
_	_	_	I-ORG
성형외과	성형외과	NNG	I-ORG
에	에	JKB	O
_	_	_	O
외래	외래	NNG	O
교수	교수	NNG	O
로	로	JKB	O
_	_	_	O
위촉	위촉되	VV	O
됐	었	EP	O
다	다	EC	O
가	가	JKS	O
_	_	_	O
2	2	SN	B-NOH
주	주	NNB	I-NOH
_	_	_	O
만	만	NNB	O
에	에	JKB	O
_	_	_	O
해촉	해촉+되	NNG+XSV	O
됐	었	EP	O
던	던	ETM	O
_	_	_	O
배경	배경	NNG	O
도	도	JX	O
_	_	_	O
의문	의문	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 6
## 카자흐 한국문화원장 “日대사관 볼 수 있다
## <카자흐:ORG> 한국문화원장 “<日대사관:PER> 볼 수 있다
카자흐	카자흐	NNP	B-ORG
_	_	_	O
한국	한국	NNP	O
문화	문화	NNG	O
원장	원장	NNG	O
_	_	_	O
“	“	SS	O
日	日	SH	B-PER
대사관	대사관	NNG	I-PER
_	_	_	O
볼	보+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O

## 7
## 세느강 유람선 탑승권은 50%, 파리 전경을 한 눈에 볼 수 있는 몽파르나스 타워 입장권은 30%, 파리 뮤지엄패스는 3% 할인된 가격에 판매한다.
## <세느강:LOC> 유람선 탑승권은 <50%:PNT>, <파리:LOC> 전경을 <한 눈:NOH>에 볼 수 있는 <몽파르나스 타워:LOC> 입장권은 <30%:PNT>, <파리:LOC> 뮤지엄패스는 <3%:PNT> 할인된 가격에 판매한다.
세느강	세느강	NNP	B-LOC
_	_	_	O
유람선	유람선	NNG	O
_	_	_	O
탑승권	탑승권	NNG	O
은	은	JX	O
_	_	_	O
50	50	SN	B-PNT
%	%	SW	I-PNT
,	,	SP	O
_	_	_	O
파리	파리	NNP	B-LOC
_	_	_	O
전경	전경	NNG	O
을	을	JKO	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
눈	눈	NNG	I-NOH
에	에	JKB	O
_	_	_	O
볼	보+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
몽파르나스	몽파르나스	NNP	B-LOC
_	_	_	I-LOC
타워	타워	NNG	I-LOC
_	_	_	O
입장권	입장권	NNG	O
은	은	JX	O
_	_	_	O
30	30	SN	B-PNT
%	%	SW	I-PNT
,	,	SP	O
_	_	_	O
파리	파리	NNP	B-LOC
_	_	_	O
뮤지엄	뮤지엄	NNG	O
패스	패스	NNG	O
는	는	JX	O
_	_	_	O
3	3	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
할인된	할인되+ㄴ	VV+ETM	O
_	_	_	O
가격	가격	NNG	O
에	에	JKB	O
_	_	_	O
판매한다	판매하+ㄴ다	VV+EF	O
.	.	SF	O

## 8
## 서초보금자리지구에서 자영업을 하는 B 씨는 “외제차가 즐비한 지하주차장을 보면 이미 주민이 ‘물갈이’됐다는 생각이 든다”고 말했다.
## <서초보금자리지구:LOC>에서 자영업을 하는 <B:PER> 씨는 “외제차가 즐비한 지하주차장을 보면 이미 주민이 ‘물갈이’됐다는 생각이 든다”고 말했다.
서초	서초	NNP	B-LOC
보금자리	보금자리	NNG	I-LOC
지구	지구	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
자영업	자영업	NNG	O
을	을	JKO	O
_	_	_	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
B	B	SL	B-PER
_	_	_	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
외제	외제	NNG	O
차	차	NNG	O
가	가	JKS	O
_	_	_	O
즐비한	즐비하+ㄴ	VA+ETM	O
_	_	_	O
지하	지하	NNG	O
주차장	주차장	NNG	O
을	을	JKO	O
_	_	_	O
보	보	VV	O
면	면	EC	O
_	_	_	O
이미	이미	MAG	O
_	_	_	O
주민	주민	NNG	O
이	이	JKS	O
_	_	_	O
‘	‘	SS	O
물갈이	물갈이	NNG	O
’	’	SS	O
됐	되+었	XSV+EP	O
다는	다는	ETM	O
_	_	_	O
생각	생각	NNG	O
이	이	JKS	O
_	_	_	O
든다	들+ㄴ다	VV+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 코스타빅토리아호는 실내 외 수영장부터 카지노·면세점·레스토랑를 갖추고 있다.
## <코스타빅토리아호:POH>는 실내 외 수영장부터 카지노·면세점·레스토랑를 갖추고 있다.
코스타	코스타	NNP	B-POH
빅토리아호	빅토리아호	NNP	I-POH
는	는	JX	O
_	_	_	O
실내	실내	NNG	O
_	_	_	O
외	외	NNB	O
_	_	_	O
수영장	수영장	NNG	O
부터	부터	JX	O
_	_	_	O
카지노	카지노	NNG	O
·	·	SP	O
면세점	면세점	NNG	O
·	·	SP	O
레스토랑	레스토랑	NNG	O
를	를	JKO	O
_	_	_	O
갖추	갖추	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 10
## 차량은 180도 회전을 한다.
## 차량은 <180도:NOH> 회전을 한다.
차량	차량	NNG	O
은	은	JX	O
_	_	_	O
180	180	SN	B-NOH
도	도	NNB	I-NOH
_	_	_	O
회전	회전	NNG	O
을	을	JKO	O
_	_	_	O
한다	하+ㄴ다	VV+EF	O
.	.	SF	O

## 11
## 경영대학원(MBA) 졸업생의 37%는 여학생이지만 500대 기업 중 여성CEO는 4%에 불과하다.
## 경영대학원(MBA) 졸업생의 <37%:PNT>는 여학생이지만 <500대:NOH> 기업 중 여성CEO는 <4%:PNT>에 불과하다.
경영	경영	NNG	O
대학원	대학원	NNG	O
(	(	SS	O
MBA	MBA	SL	O
)	)	SS	O
_	_	_	O
졸업생	졸업생	NNG	O
의	의	JKG	O
_	_	_	O
37	37	SN	B-PNT
%	%	SW	I-PNT
는	는	JX	O
_	_	_	O
여학생	여학생	NNG	O
이	이	VCP	O
지만	지만	EC	O
_	_	_	O
500	500	SN	B-NOH
대	대	NNG	I-NOH
_	_	_	O
기업	기업	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
여성	여성	NNG	O
CEO	CEO	SL	O
는	는	JX	O
_	_	_	O
4	4	SN	B-PNT
%	%	SW	I-PNT
에	에	JKB	O
_	_	_	O
불과하	불과하	VA	O
다	다	EF	O
.	.	SF	O

## 12
## [Health&Beauty]‘설탕과의 전쟁’… 대체 감미료 사카린을 재조명한다
## [<Health&Beauty:POH>]‘설탕과의 전쟁’… 대체 감미료 사카린을 재조명한다
[	[	SS	O
Health	Health	SL	B-POH
&	&	SW	I-POH
Beauty	Beauty	SL	I-POH
]	]	SS	O
‘	‘	SS	O
설탕	설탕	NNG	O
과	과	JKB	O
의	의	JKG	O
_	_	_	O
전쟁	전쟁	NNG	O
’	’	SS	O
…	…	SE	O
_	_	_	O
대체	대체	NNG	O
_	_	_	O
감미료	감미료	NNG	O
_	_	_	O
사카린	사카린	NNG	O
을	을	JKO	O
_	_	_	O
재조명한다	재조명하+ㄴ다	VV+EF	O

## 13
## 김소영 아나운서는 평소에도 끼가 많은 ‘아나테이너’로 지난해 7월 MBC ‘일밤-복면가왕’에 비내리는 호남선으로 등장해 뛰어난 노래 실력을 뽐냈다.
## <김소영:PER> 아나운서는 평소에도 끼가 많은 ‘아나테이너’로 지난해 <7월:DAT> <MBC:ORG> ‘<일밤-복면가왕:POH>’에 <비내리는 호남선:PER>으로 등장해 뛰어난 노래 실력을 뽐냈다.
김소영	김소영	NNP	B-PER
_	_	_	O
아나운서	아나운서	NNG	O
는	는	JX	O
_	_	_	O
평소	평소	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
끼	끼	NNG	O
가	가	JKS	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
‘	‘	SS	O
아나	아나	NNP	O
테이	테이	NNP	O
너	너	NP	O
’	’	SS	O
로	로	JKB	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
7	7	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
MBC	MBC	SL	B-ORG
_	_	_	O
‘	‘	SS	O
일	일	NNB	B-POH
밤	밤	NNG	I-POH
-	-	SO	I-POH
복면	복면	NNG	I-POH
가왕	가왕	NNG	I-POH
’	’	SS	O
에	에	JKB	O
_	_	_	O
비	비	NNG	B-PER
내리	내리	VV	I-PER
는	는	ETM	I-PER
_	_	_	I-PER
호남선	호남선	NNP	I-PER
으로	으로	JKB	O
_	_	_	O
등장해	등장하+여	VV+EC	O
_	_	_	O
뛰어난	뛰어나+ㄴ	VA+ETM	O
_	_	_	O
노래	노래	NNG	O
_	_	_	O
실력	실력	NNG	O
을	을	JKO	O
_	_	_	O
뽐냈	뽐내+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 14
## 복면가왕에 출연한 연예인들은 그 누구도 호남선이 김소영 아나운서일거라고는 예측하지 못했으며 평소 지적이고 다소곳한 이미지의 김소연 아나운서 역시 그동안의 보여주지 못한 모습을 선보였다.
## <복면가왕:POH>에 출연한 연예인들은 그 누구도 <호남선:PER>이 <김소영:PER> 아나운서일거라고는 예측하지 못했으며 평소 지적이고 다소곳한 이미지의 <김소연:PER> 아나운서 역시 그동안의 보여주지 못한 모습을 선보였다.
복면	복면	NNG	B-POH
가왕	가왕	NNG	I-POH
에	에	JKB	O
_	_	_	O
출연한	출연하+ㄴ	VV+ETM	O
_	_	_	O
연예인	연예인	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
그	그	MM	O
_	_	_	O
누구	누구	NP	O
도	도	JX	O
_	_	_	O
호남선	호남선	NNP	B-PER
이	이	JKS	O
_	_	_	O
김소영	김소영	NNP	B-PER
_	_	_	O
아나운서	아나운서	NNG	O
일	일	NNG	O
거	것+이	NNB+VCP	O
라고	라고	EC	O
는	는	JX	O
_	_	_	O
예측하	예측하	VV	O
지	지	EC	O
_	_	_	O
못	못하	VX	O
했	였	EP	O
으며	으며	EC	O
_	_	_	O
평소	평소	NNG	O
_	_	_	O
지적	지적	NNG	O
이	이	VCP	O
고	고	EC	O
_	_	_	O
다소곳한	다소곳하+ㄴ	VA+ETM	O
_	_	_	O
이미지	이미지	NNG	O
의	의	JKG	O
_	_	_	O
김소연	김소연	NNP	B-PER
_	_	_	O
아나운서	아나운서	NNG	O
_	_	_	O
역시	역시	MAG	O
_	_	_	O
그동안	그동안	NNG	O
의	의	JKG	O
_	_	_	O
보	보이	VV	O
여	어	EC	O
주	주	VX	O
지	지	EC	O
_	_	_	O
못한	못하+ㄴ	VX+ETM	O
_	_	_	O
모습	모습	NNG	O
을	을	JKO	O
_	_	_	O
선보	선보이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 김소영 아나운서는 복면을 벗고 사람들에게 얼굴을 공개 후 출연 소감을 말하며 김성주 MC의 부탁으로 뉴스 마무리 멘트 “여러분 저는 내일 다시 찾아오겠습니다
## <김소영:PER> 아나운서는 복면을 벗고 사람들에게 얼굴을 공개 후 출연 소감을 말하며 <김성주:PER> MC의 부탁으로 뉴스 마무리 멘트 “여러분 저는 내일 다시 찾아오겠습니다
김소영	김소영	NNP	B-PER
_	_	_	O
아나운서	아나운서	NNG	O
는	는	JX	O
_	_	_	O
복면	복면	NNG	O
을	을	JKO	O
_	_	_	O
벗	벗	VV	O
고	고	EC	O
_	_	_	O
사람	사람	NNG	O
들	들	XSN	O
에게	에게	JKB	O
_	_	_	O
얼굴	얼굴	NNG	O
을	을	JKO	O
_	_	_	O
공개	공개	NNG	O
_	_	_	O
후	후	NNG	O
_	_	_	O
출연	출연	NNG	O
_	_	_	O
소감	소감	NNG	O
을	을	JKO	O
_	_	_	O
말하	말하	VV	O
며	며	EC	O
_	_	_	O
김성주	김성주	NNP	B-PER
_	_	_	O
MC	MC	SL	O
의	의	JKG	O
_	_	_	O
부탁	부탁	NNG	O
으로	으로	JKB	O
_	_	_	O
뉴스	뉴스	NNG	O
_	_	_	O
마무리	마무리	NNG	O
_	_	_	O
멘트	멘트	NNG	O
_	_	_	O
“	“	SS	O
여러분	여러분	NP	O
_	_	_	O
저	저	NP	O
는	는	JX	O
_	_	_	O
내일	내일	NNG	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
찾아오	찾아오	VV	O
겠	겠	EP	O
습니다	습니다	EF	O

## 16
## 28일 전국이 대체로 맑다가 중부지방은 오후부터 구름이 많아지겠다.
## <28일:DAT> 전국이 대체로 맑다가 중부지방은 오후부터 구름이 많아지겠다.
28	28	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
전국	전국	NNG	O
이	이	JKS	O
_	_	_	O
대체로	대체로	MAG	O
_	_	_	O
맑	맑	VA	O
다가	다가	EC	O
_	_	_	O
중부	중부	NNG	O
지방	지방	NNG	O
은	은	JX	O
_	_	_	O
오후	오후	NNG	O
부터	부터	JX	O
_	_	_	O
구름	구름	NNG	O
이	이	JKS	O
_	_	_	O
많아지	많아지	VV	O
겠	겠	EP	O
다	다	EF	O
.	.	SF	O

