## 1
## 삼성은 지난해 10월 이후 지금까지 ‘도박정국’에서 헤어 나오질 못하고 있다.
## <삼성:ORG>은 지난해 <10월:DAT> 이후 지금까지 ‘도박정국’에서 헤어 나오질 못하고 있다.
삼성	삼성	NNP	B-ORG
## <성동조선:ORG>, <대선조선:ORG>, <한진중공업:ORG>도 채권단 공동관리(자율협약) 후 인력 감축과 자산 매각 등 구조조정을 진행하고 있다.
성동조선	성동조선	NNP	B-ORG
,	,	SP	O
_	_	_	O
대선	대선	NNG	B-ORG
조선	조선	NNG	I-ORG
,	,	SP	O
_	_	_	O
한진중공업	한진중공업	NNP	B-ORG
도	도	JX	O
_	_	_	O
채권	채권	NNG	O
단	단	XSN	O
_	_	_	O
공동	공동	NNG	O
관리	관리	NNG	O
(	(	SS	O
자율	자율	NNG	O
협약	협약	NNG	O
)	)	SS	O
_	_	_	O
후	후	NNG	O
_	_	_	O
인력	인력	NNG	O
_	_	_	O
감축	감축	NNG	O
과	과	JC	O
_	_	_	O
자산	자산	NNG	O
_	_	_	O
매각	매각	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
구조	구조	NNG	O
조정	조정	NNG	O
을	을	JKO	O
_	_	_	O
진행하	진행하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 5
## 지난해 이 과정에 참가한 학생들은 ‘늘품나루’라는 활동보고서를 묶어냈다.
## 지난해 이 과정에 참가한 학생들은 ‘<늘품나루:POH>’라는 활동보고서를 묶어냈다.
지난해	지난해	NNG	O
_	_	_	O
이	이	MM	O
_	_	_	O
과정	과정	NNG	O
에	에	JKB	O
_	_	_	O
참가한	참가하+ㄴ	VV+ETM	O
_	_	_	O
학생	학생	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
늘품	늘품	NNG	B-POH
나루	나루	NNG	I-POH
’	’+이	SS+VCP	O
라는	라는	ETM	O
_	_	_	O
활동	활동	NNG	O
보고서	보고서	NNG	O
를	를	JKO	O
_	_	_	O
묶	묶	VV	O
어	어	EC	O
냈	내+었	VX+EP	O
다	다	EF	O
.	.	SF	O

## 6
## 조 의원은 자신의 주장은 개인 생각이라며 확대 해석을 경계했다.
## <조:PER> 의원은 자신의 주장은 개인 생각이라며 확대 해석을 경계했다.
조	조	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
은	은	JX	O
_	_	_	O
자신	자신	NNG	O
의	의	JKG	O
_	_	_	O
주장	주장	NNG	O
은	은	JX	O
_	_	_	O
개인	개인	NNG	O
_	_	_	O
생각	생각	NNG	O
이	이	VCP	O
라며	라며	EC	O
_	_	_	O
확대	확대	NNG	O
_	_	_	O
해석	해석	NNG	O
을	을	JKO	O
_	_	_	O
경계	경계하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 김정은 노동당 제1비서가 참관한 가운데 북한군이 우리나라를 겨냥한 상륙 훈련과 반 상륙 훈련을 실시했다.
## <김정은:PER> <노동당:ORG> <제1비서:NOH>가 참관한 가운데 북한군이 우리나라를 겨냥한 상륙 훈련과 반 상륙 훈련을 실시했다.
김정은	김정은	NNP	B-PER
_	_	_	O
노동당	노동당	NNP	B-ORG
_	_	_	O
제	제	XPN	B-NOH
1	1	SN	I-NOH
비서	비서	NNG	I-NOH
가	가	JKS	O
_	_	_	O
참관한	참관하+ㄴ	VV+ETM	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
북한	북한	NNP	O
군	군	NNG	O
이	이	JKS	O
_	_	_	O
우리나라	우리나라	NNG	O
를	를	JKO	O
_	_	_	O
겨냥한	겨냥하+ㄴ	VV+ETM	O
_	_	_	O
상륙	상륙	NNG	O
_	_	_	O
훈련	훈련	NNG	O
과	과	JC	O
_	_	_	O
반	반	NNG	O
_	_	_	O
상륙	상륙	NNG	O
_	_	_	O
훈련	훈련	NNG	O
을	을	JKO	O
_	_	_	O
실시	실시하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 20일 북한 조선중앙통신은 정확한 훈련 날짜와 장소 등은 밝히지 않고 “해상기동과 기습적인 상륙작전전투조직 및 지휘의 현실성을 검토하고 해안차단물 극복능력을 높이는 훈련을 했다”고 보도했다.
## <20일:DAT> <북한:ORG> <조선중앙통신:ORG>은 정확한 훈련 날짜와 장소 등은 밝히지 않고 “해상기동과 기습적인 상륙작전전투조직 및 지휘의 현실성을 검토하고 해안차단물 극복능력을 높이는 훈련을 했다”고 보도했다.
20	20	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
북한	북한	NNP	B-ORG
_	_	_	O
조선중앙통신	조선중앙통신	NNP	B-ORG
은	은	JX	O
_	_	_	O
정확한	정확하+ㄴ	VA+ETM	O
_	_	_	O
훈련	훈련	NNG	O
_	_	_	O
날짜	날짜	NNG	O
와	와	JC	O
_	_	_	O
장소	장소	NNG	O
_	_	_	O
등	등	NNB	O
은	은	JX	O
_	_	_	O
밝히	밝히	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
고	고	EC	O
_	_	_	O
“	“	SS	O
해상	해상	NNG	O
기동	기동	NNG	O
과	과	JC	O
_	_	_	O
기습적	기습적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
상륙	상륙	NNG	O
작전	작전	NNG	O
전투조직	전투조직	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
지휘	지휘	NNG	O
의	의	JKG	O
_	_	_	O
현실성	현실성	NNG	O
을	을	JKO	O
_	_	_	O
검토하	검토하	VV	O
고	고	EC	O
_	_	_	O
해안	해안	NNG	O
차단물	차단물	NNG	O
_	_	_	O
극복	극복	NNG	O
능력	능력	NNG	O
을	을	JKO	O
_	_	_	O
높이	높이	VV	O
는	는	ETM	O
_	_	_	O
훈련	훈련	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
보도	보도하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 나경원 국회 저출산고령화대책특별위원회 위원장(53·새누리당)은 21일 서울 영등포구 국회 의원회관에서 가진 동아일보와의 인터뷰에서 “우리나라도 프랑스처럼 미혼모나 동거 가족으로부터 태어난 자녀가 법적 결혼으로 출생한 자녀와 똑같은 복지 혜택을 받는 제도와 이들을 폭넓게 인정하는 문화가 확산된다면 저출산 문제 해결의 실마리가 될 수 있다”며 “특위가 앞장서서 제도 도입 등을 추진하겠다”고 밝혔다.
## <나경원:PER> 국회 <저출산고령화대책특별위원회:ORG> 위원장(<53:NOH>·<새누리당:ORG>)은 <21일:DAT> <서울:LOC> <영등포구:LOC> <국회 의원회관:LOC>에서 가진 <동아일보:POH>와의 인터뷰에서 “우리나라도 <프랑스:ORG>처럼 미혼모나 동거 가족으로부터 태어난 자녀가 법적 결혼으로 출생한 자녀와 똑같은 복지 혜택을 받는 제도와 이들을 폭넓게 인정하는 문화가 확산된다면 저출산 문제 해결의 실마리가 될 수 있다”며 “특위가 앞장서서 제도 도입 등을 추진하겠다”고 밝혔다.
나경원	나경원	NNP	B-PER
_	_	_	O
국회	국회	NNG	O
_	_	_	O
저	저	XPN	B-ORG
출산	출산	NNG	I-ORG
고령화	고령화	NNG	I-ORG
대책	대책	NNG	I-ORG
특별	특별	NNG	I-ORG
위원회	위원회	NNG	I-ORG
_	_	_	O
위원장	위원장	NNG	O
(	(	SS	O
53	53	SN	B-NOH
·	·	SP	O
새누리당	새누리당	NNP	B-ORG
)	)	SS	O
은	은	JX	O
_	_	_	O
21	21	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
영등포구	영등포구	NNP	B-LOC
_	_	_	O
국회	국회	NNG	B-LOC
_	_	_	I-LOC
의원	의원	NNG	I-LOC
회관	회관	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
가진	가지+ㄴ	VV+ETM	O
_	_	_	O
동아일보	동아일보	NNP	B-POH
와	와	JKB	O
의	의	JKG	O
_	_	_	O
인터뷰	인터뷰	NNG	O
에서	에서	JKB	O
_	_	_	O
“	“	SS	O
우리나라	우리나라	NNG	O
도	도	JX	O
_	_	_	O
프랑스	프랑스	NNP	B-ORG
처럼	처럼	JKB	O
_	_	_	O
미혼모	미혼모	NNG	O
나	나	JC	O
_	_	_	O
동거	동거	NNG	O
_	_	_	O
가족	가족	NNG	O
으로부터	으로부터	JKB	O
_	_	_	O
태어난	태어나+ㄴ	VV+ETM	O
_	_	_	O
자녀	자녀	NNG	O
가	가	JKS	O
_	_	_	O
법적	법적	NNG	O
_	_	_	O
결혼	결혼	NNG	O
으로	으로	JKB	O
_	_	_	O
출생한	출생하+ㄴ	VV+ETM	O
_	_	_	O
자녀	자녀	NNG	O
와	와	JKB	O
_	_	_	O
똑같	똑같	VA	O
은	은	ETM	O
_	_	_	O
복지	복지	NNG	O
_	_	_	O
혜택	혜택	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
는	는	ETM	O
_	_	_	O
제도	제도	NNG	O
와	와	JC	O
_	_	_	O
이	이	NP	O
들	들	XSN	O
을	을	JKO	O
_	_	_	O
폭넓	폭넓	VA	O
게	게	EC	O
_	_	_	O
인정하	인정하	VV	O
는	는	ETM	O
_	_	_	O
문화	문화	NNG	O
가	가	JKS	O
_	_	_	O
확산된다면	확산되+ㄴ다면	VV+EC	O
_	_	_	O
저	저	XPN	O
출산	출산	NNG	O
_	_	_	O
문제	문제	NNG	O
_	_	_	O
해결	해결	NNG	O
의	의	JKG	O
_	_	_	O
실마리	실마리	NNG	O
가	가	JKC	O
_	_	_	O
될	되+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
특위	특위	NNG	O
가	가	JKS	O
_	_	_	O
앞장서서	앞장서+어서	VV+EC	O
_	_	_	O
제도	제도	NNG	O
_	_	_	O
도입	도입	NNG	O
_	_	_	O
등	등	NNB	O
을	을	JKO	O
_	_	_	O
추진하	추진하	VV	O
겠	겠	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 한국과 일본 관광업계 300여 명이 참석했다.
## <한국:ORG>과 <일본:ORG> 관광업계 <300여 명:NOH>이 참석했다.
한국	한국	NNP	B-ORG
과	과	JC	O
_	_	_	O
일본	일본	NNP	B-ORG
_	_	_	O
관광	관광	NNG	O
업계	업계	NNG	O
_	_	_	O
300	300	SN	B-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
참석	참석하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 대장암 발병률 국가 순위 1위를 차지한 가운데 대장암의 가장 큰 비율을 차지하는 원인은 잘못된 생활·식습관이 꼽혔다.
## 대장암 발병률 국가 순위 <1위:NOH>를 차지한 가운데 대장암의 가장 큰 비율을 차지하는 원인은 잘못된 생활·식습관이 꼽혔다.
대장암	대장암	NNG	O
_	_	_	O
발병률	발병률	NNG	O
_	_	_	O
국가	국가	NNG	O
_	_	_	O
순위	순위	NNG	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
를	를	JKO	O
_	_	_	O
차지한	차지하+ㄴ	VV+ETM	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
대장암	대장암	NNG	O
의	의	JKG	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
비율	비율	NNG	O
을	을	JKO	O
_	_	_	O
차지하	차지하	VV	O
는	는	ETM	O
_	_	_	O
원인	원인	NNG	O
은	은	JX	O
_	_	_	O
잘못된	잘못되+ㄴ	VV+ETM	O
_	_	_	O
생활	생활	NNG	O
·	·	SP	O
식	식	NNG	O
습관	습관	NNG	O
이	이	JKS	O
_	_	_	O
꼽	꼽히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 한국 경제의 체질을 바꾸어야 하는 이러한 작업은 우리의 생존을 위해 반드시 이루어야 한다.
## <한국:ORG> 경제의 체질을 바꾸어야 하는 이러한 작업은 우리의 생존을 위해 반드시 이루어야 한다.
한국	한국	NNP	B-ORG
_	_	_	O
경제	경제	NNG	O
의	의	JKG	O
_	_	_	O
체질	체질	NNG	O
을	을	JKO	O
_	_	_	O
바꾸	바꾸	VV	O
어야	어야	EC	O
_	_	_	O
하	하	VX	O
는	는	ETM	O
_	_	_	O
이러한	이러하+ㄴ	VA+ETM	O
_	_	_	O
작업	작업	NNG	O
은	은	JX	O
_	_	_	O
우리	우리	NP	O
의	의	JKG	O
_	_	_	O
생존	생존	NNG	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
반드시	반드시	MAG	O
_	_	_	O
이루	이루	VV	O
어야	어야	EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
.	.	SF	O

## 13
## 김흥국은 “엑소한테 미안하지만 그 노래 제목을 몰랐다”고 해명했다.
## <김흥국:PER>은 “<엑소:ORG>한테 미안하지만 그 노래 제목을 몰랐다”고 해명했다.
김흥국	김흥국	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
엑소	엑소	NNP	B-ORG
한테	한테	JKB	O
_	_	_	O
미안하	미안하	VA	O
지만	지만	EC	O
_	_	_	O
그	그	MM	O
_	_	_	O
노래	노래	NNG	O
_	_	_	O
제목	제목	NNG	O
을	을	JKO	O
_	_	_	O
몰	모르	VV	O
랐	았	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
해명	해명하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 14
## 윤종신은 “생선 주문하는데 ‘늘 푸른 생선’ 달라고 했다.
## <윤종신:PER>은 “생선 주문하는데 ‘늘 푸른 생선’ 달라고 했다.
윤종신	윤종신	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
생선	생선	NNG	O
_	_	_	O
주문하	주문하	VV	O
는데	는데	EC	O
_	_	_	O
‘	‘	SS	O
늘	늘	MAG	O
_	_	_	O
푸른	푸르+ㄴ	VA+ETM	O
_	_	_	O
생선	생선	NNG	O
’	’	SS	O
_	_	_	O
달	달	VV	O
라고	라고	EC	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 15
## 앞서 대구시 업무보고에서는 “올해가 노동개혁의 마지막 기회라는 각오로 상생의 합의를 이뤄내야 한다.
## 앞서 <대구시:ORG> 업무보고에서는 “올해가 노동개혁의 마지막 기회라는 각오로 상생의 합의를 이뤄내야 한다.
앞서	앞서	MAG	O
_	_	_	O
대구시	대구시	NNP	B-ORG
_	_	_	O
업무	업무	NNG	O
보고	보고	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
올해	올해	NNG	O
가	가	JKS	O
_	_	_	O
노동	노동	NNG	O
개혁	개혁	NNG	O
의	의	JKG	O
_	_	_	O
마지막	마지막	NNG	O
_	_	_	O
기회	기회+이	NNG+VCP	O
라는	라는	ETM	O
_	_	_	O
각오	각오	NNG	O
로	로	JKB	O
_	_	_	O
상생	상생	NNG	O
의	의	JKG	O
_	_	_	O
합의	합의	NNG	O
를	를	JKO	O
_	_	_	O
이뤄	이루+어	VV+EC	O
내야	내+어야	VX+EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
.	.	SF	O

## 16
## 미국의 정권 교체기를 틈탄 북한의 대남도발 위협의 대응조치로 보인다.
## <미국:ORG>의 정권 교체기를 틈탄 <북한:ORG>의 대남도발 위협의 대응조치로 보인다.
미국	미국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
정권	정권	NNG	O
_	_	_	O
교체기	교체기	NNG	O
를	를	JKO	O
_	_	_	O
틈탄	틈타+ㄴ	VV+ETM	O
_	_	_	O
북한	북한	NNP	B-ORG
의	의	JKG	O
_	_	_	O
대남	대남	NNG	O
도발	도발	NNG	O
_	_	_	O
위협	위협	NNG	O
의	의	JKG	O
_	_	_	O
대응	대응	NNG	O
조치	조치	NNG	O
로	로	JKB	O
_	_	_	O
보인다	보이+ㄴ다	VV+EF	O
.	.	SF	O

