## 1
## 또 제안을 받고 흔들리지 않았느냐는 질문에 “흔들림이 조금이라도 있었다면 리우 올림픽에 나가지 않았을 것”이라고 말했다.
## 또 제안을 받고 흔들리지 않았느냐는 질문에 “흔들림이 조금이라도 있었다면 <리우 올림픽:POH>에 나가지 않았을 것”이라고 말했다.
또	또	MAG	O
이	이	VCP	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
박	박	NNP	B-PER
_	_	_	O
후보자	후보자	NNG	O
를	를	JKO	O
_	_	_	O
두	두	VV	O
고는	고는	EC	O
_	_	_	O
민주주의	민주주의	NNG	O
를	를	JKO	O
_	_	_	O
소중히	소중히	MAG	O
_	_	_	O
여기	여기	VV	O
는	는	ETM	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
국민	국민	NNG	O
은	은	JX	O
_	_	_	O
물론	물론	MAG	O
_	_	_	O
법원	법원	NNG	O
_	_	_	O
내부	내부	NNG	O
에서	에서	JKB	O
조차	조차	JX	O
_	_	_	O
‘	‘	SS	O
자격	자격	NNG	O
_	_	_	O
미달	미달	NNG	O
’	’	SS	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
목소리	목소리	NNG	O
가	가	JKS	O
_	_	_	O
높	높	VA	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 지금까지 박동진 오정숙 등 당대 최고의 명창들이 서 온 무대다.
## 지금까지 <박동진:PER> <오정숙:PER> 등 당대 최고의 명창들이 서 온 무대다.
지금	지금	NNG	O
까지	까지	JX	O
_	_	_	O
박동진	박동진	NNP	B-PER
_	_	_	O
오정숙	오정숙	NNP	B-PER
_	_	_	O
등	등	NNB	O
_	_	_	O
당대	당대	NNG	O
_	_	_	O
최고	최고	NNG	O
의	의	JKG	O
_	_	_	O
명창	명창	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
서	서+어	VV+EC	O
_	_	_	O
온	온	MM	O
_	_	_	O
무대	무대+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 6
## 한동안 그의 존재를 잊고 있던 관객들에게 ‘저 이렇게 잘 자랐어요’라고 알린 공연이었고, 국악계에는 국립창극단에 들어온 뒤 화려한 입단 신고식을 치른 셈이었다.
## 한동안 그의 존재를 잊고 있던 관객들에게 ‘저 이렇게 잘 자랐어요’라고 알린 공연이었고, 국악계에는 <국립창극단:ORG>에 들어온 뒤 화려한 입단 신고식을 치른 셈이었다.
한동안	한동안	NNG	O
_	_	_	O
그	그	NP	O
의	의	JKG	O
_	_	_	O
존재	존재	NNG	O
를	를	JKO	O
_	_	_	O
잊	잊	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
던	던	ETM	O
_	_	_	O
관객	관객	NNG	O
들	들	XSN	O
에게	에게	JKB	O
_	_	_	O
‘	‘	SS	O
저	저	MM	O
_	_	_	O
이렇	이렇	VA	O
게	게	EC	O
_	_	_	O
잘	잘	MAG	O
_	_	_	O
자랐	자라+았	VV+EP	O
어요	어요	EF	O
’	’	SS	O
라고	라고	JKQ	O
_	_	_	O
알린	알리+ㄴ	VV+ETM	O
_	_	_	O
공연	공연	NNG	O
이	이	VCP	O
었	었	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
국악	국악	NNG	O
계	계	XSN	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
국립창극단	국립창극단	NNP	B-ORG
에	에	JKB	O
_	_	_	O
들어온	들어오+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
화려한	화려하+ㄴ	VA+ETM	O
_	_	_	O
입단	입단	NNG	O
_	_	_	O
신고식	신고식	NNG	O
을	을	JKO	O
_	_	_	O
치른	치르+ㄴ	VV+ETM	O
_	_	_	O
셈	셈	NNB	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 환경부 측 입장은 어떨까. 관계자는 “당시 신고할 때 용도가 가습기 관련 용도로는 (유해성 심사서류가) 제출되지 않았다.
## <환경부:ORG> 측 입장은 어떨까. 관계자는 “당시 신고할 때 용도가 가습기 관련 용도로는 (유해성 심사서류가) 제출되지 않았다.
환경부	환경부	NNG	B-ORG
_	_	_	O
측	측	NNB	O
_	_	_	O
입장	입장	NNG	O
은	은	JX	O
_	_	_	O
어떨까	어떻+ㄹ까	VA+EF	O
.	.	SF	O
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
당시	당시	NNG	O
_	_	_	O
신고할	신고하+ㄹ	VV+ETM	O
_	_	_	O
때	때	NNG	O
_	_	_	O
용도	용도	NNG	O
가	가	JKS	O
_	_	_	O
가습기	가습기	NNG	O
_	_	_	O
관련	관련	NNG	O
_	_	_	O
용도	용도	NNG	O
로	로	JKB	O
는	는	JX	O
_	_	_	O
(	(	SS	O
유해성	유해성	NNG	O
_	_	_	O
심사	심사	NNG	O
서류	서류	NNG	O
가	가	JKS	O
)	)	SS	O
_	_	_	O
제출되	제출되	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 현재 간호사와 파이터라는 두 가지 생활을 병행해야 하는 상황이다.
## 현재 간호사와 파이터라는 <두 가지:NOH> 생활을 병행해야 하는 상황이다.
현재	현재	MAG	O
_	_	_	O
간호사	간호사	NNG	O
와	와	JC	O
_	_	_	O
파이터	파이터+이	NNP+VCP	O
라는	라는	ETM	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
가지	가지	NNB	I-NOH
_	_	_	O
생활	생활	NNG	O
을	을	JKO	O
_	_	_	O
병행해야	병행하+여야	VV+EC	O
_	_	_	O
하	하	VX	O
는	는	ETM	O
_	_	_	O
상황	상황	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 9
## 포스코 관계자는 “올해 신소재 개발에 4000억 원을 투자하고 포항산업과학연구원(RIST)의 연구 역량을 모아 미래 신성장 동력 사업을 육성할 것”이라고 말했다.
## <포스코:ORG> 관계자는 “올해 신소재 개발에 <4000억 원:MNY>을 투자하고 <포항산업과학연구원:ORG>(<RIST:ORG>)의 연구 역량을 모아 미래 신성장 동력 사업을 육성할 것”이라고 말했다.
포스코	포스코	NNP	B-ORG
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
올해	올해	NNG	O
_	_	_	O
신소재	신소재	NNG	O
_	_	_	O
개발	개발	NNG	O
에	에	JKB	O
_	_	_	O
4000	4000	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
투자하	투자하	VV	O
고	고	EC	O
_	_	_	O
포항산업과학연구원	포항산업과학연구원	NNP	B-ORG
(	(	SS	O
RIST	RIST	SL	B-ORG
)	)	SS	O
의	의	JKG	O
_	_	_	O
연구	연구	NNG	O
_	_	_	O
역량	역량	NNG	O
을	을	JKO	O
_	_	_	O
모	모으	VV	O
아	아	EC	O
_	_	_	O
미래	미래	NNG	O
_	_	_	O
신	신	XPN	O
성장	성장	NNG	O
_	_	_	O
동력	동력	NNG	O
_	_	_	O
사업	사업	NNG	O
을	을	JKO	O
_	_	_	O
육성할	육성하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 그러나 녹색혁명 동안 볼로그 박사와 그의 제자들이 밀과 쌀, 옥수수에 치중하면서 감자와 고구마는 무시됐다.
## 그러나 <녹색혁명:POH> 동안 <볼로그:PER> 박사와 그의 제자들이 밀과 쌀, 옥수수에 치중하면서 감자와 고구마는 무시됐다.
그러나	그러나	MAJ	O
_	_	_	O
녹색	녹색	NNG	B-POH
혁명	혁명	NNG	I-POH
_	_	_	O
동안	동안	NNG	O
_	_	_	O
볼로그	볼로그	NNP	B-PER
_	_	_	O
박사	박사	NNG	O
와	와	JC	O
_	_	_	O
그	그	NP	O
의	의	JKG	O
_	_	_	O
제자	제자	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
밀	밀	NNG	O
과	과	JC	O
_	_	_	O
쌀	쌀	NNG	O
,	,	SP	O
_	_	_	O
옥수수	옥수수	NNG	O
에	에	JKB	O
_	_	_	O
치중하	치중하	VV	O
면서	면서	EC	O
_	_	_	O
감자	감자	NNG	O
와	와	JC	O
_	_	_	O
고구마	고구마	NNG	O
는	는	JX	O
_	_	_	O
무시	무시되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 감격15년 만에 3인조로 돌아오는 터보 김정남이 컴백 소감을 전했다.
## 감격<15년:NOH> 만에 <3인조:NOH>로 돌아오는 <터보:ORG> <김정남:PER>이 컴백 소감을 전했다.
감격	감격	NNG	O
15	15	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
만	만	NNB	O
에	에	JKB	O
_	_	_	O
3	3	SN	B-NOH
인	인	NNG	I-NOH
조	조	NNG	I-NOH
로	로	JKB	O
_	_	_	O
돌아오	돌아오	VV	O
는	는	ETM	O
_	_	_	O
터보	터보	NNG	B-ORG
_	_	_	O
김정남	김정남	NNP	B-PER
이	이	JKS	O
_	_	_	O
컴백	컴백	NNG	O
_	_	_	O
소감	소감	NNG	O
을	을	JKO	O
_	_	_	O
전	전하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 18일 오후 서울 서초구 잠원동 더 리버사이드 호텔 콘서트홀에서 터보의 6집 앨범 ‘다시(AGAIN)’ 음악 감상회가 열렸다.
## <18일:DAT> <오후:TIM> <서울:LOC> <서초구:LOC> <잠원동:LOC> <더 리버사이드 호텔:LOC> 콘서트홀에서 <터보:ORG>의 <6집:NOH> 앨범 ‘<다시:POH>(<AGAIN:POH>)’ 음악 감상회가 열렸다.
18	18	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오후	오후	NNG	B-TIM
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
서초구	서초구	NNP	B-LOC
_	_	_	O
잠원동	잠원동	NNP	B-LOC
_	_	_	O
더	더	MAG	B-LOC
_	_	_	I-LOC
리버사이드	리버사이드	NNP	I-LOC
_	_	_	I-LOC
호텔	호텔	NNG	I-LOC
_	_	_	O
콘서트홀	콘서트홀	NNG	O
에서	에서	JKB	O
_	_	_	O
터보	터보	NNG	B-ORG
의	의	JKG	O
_	_	_	O
6	6	SN	B-NOH
집	집	NNB	I-NOH
_	_	_	O
앨범	앨범	NNG	O
_	_	_	O
‘	‘	SS	O
다시	다시	MAG	B-POH
(	(	SS	O
AGAIN	AGAIN	SL	B-POH
)	)	SS	O
’	’	SS	O
_	_	_	O
음악	음악	NNG	O
_	_	_	O
감상회	감상회	NNG	O
가	가	JKS	O
_	_	_	O
열	열리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

