## 1
## 그는 하루 7000~1만 칼로리를 섭취할 예정. 또한 체중 감소를 피하기 위해 올리브 오일도 함께 실었다.
## 그는 하루 <7000:NOH>~<1만 칼로리:NOH>를 섭취할 예정. 또한 체중 감소를 피하기 위해 올리브 오일도 함께 실었다.
그	그	NP	O
부천	부천	NNP	B-ORG
신촌	신촌	NNP	I-ORG
파	파	NNG	I-ORG
_	_	_	O
소속	소속	NNG	O
_	_	_	O
성	성	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
_	_	_	O
등	등	NNB	O
과	과	JC	O
_	_	_	O
성인	성인	NNG	O
_	_	_	O
PC	PC	SL	O
방	방	NNG	O
_	_	_	O
형태	형태	NNG	O
로	로	JKB	O
_	_	_	O
차려	차리+어	VV+EC	O
진	지+ㄴ	VX+ETM	O
_	_	_	O
전국	전국	NNG	O
_	_	_	O
매장	매장	NNG	O
_	_	_	O
7	7	SN	B-NOH
곳	곳	NNG	I-NOH
에	에	JKB	O
_	_	_	O
게임	게임	NNG	O
을	을	JKO	O
_	_	_	O
공급	공급하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 서민들의 식탁에 자주 오르는 동해안 대표 어종 오징어 가격이 연일 상승세다.
## 서민들의 식탁에 자주 오르는 <동해안:LOC> 대표 어종 오징어 가격이 연일 상승세다.
서민	서민	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
식탁	식탁	NNG	O
에	에	JKB	O
_	_	_	O
자주	자주	MAG	O
_	_	_	O
오르	오르	VV	O
는	는	ETM	O
_	_	_	O
동해안	동해안	NNG	B-LOC
_	_	_	O
대표	대표	NNG	O
_	_	_	O
어종	어종	NNG	O
_	_	_	O
오징어	오징어	NNG	O
_	_	_	O
가격	가격	NNG	O
이	이	JKS	O
_	_	_	O
연일	연일	NNG	O
_	_	_	O
상승세	상승세+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 5
## 한국농수산식품유통공사에 따르면 21일 기준 물오징어 전국 평균 소매 가격은 1마리 당 3223원으로 한 달 전 2756원에 비해 467원(17%) 올랐다.
## <한국농수산식품유통공사:ORG>에 따르면 <21일:DAT> 기준 물오징어 전국 평균 소매 가격은 <1마리:NOH> 당 <3223원:MNY>으로 <한 달:NOH> 전 <2756원:MNY>에 비해 <467원:MNY>(<17%:PNT>) 올랐다.
한국농수산식품유통공사	한국농수산식품유통공사	NNP	B-ORG
에	에	JKB	O
_	_	_	O
따르	따르	VV	O
면	면	EC	O
_	_	_	O
21	21	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
기준	기준	NNG	O
_	_	_	O
물오징어	물오징어	NNG	O
_	_	_	O
전국	전국	NNG	O
_	_	_	O
평균	평균	NNG	O
_	_	_	O
소매	소매	NNG	O
_	_	_	O
가격	가격	NNG	O
은	은	JX	O
_	_	_	O
1	1	SN	B-NOH
마리	마리	NNB	I-NOH
_	_	_	O
당	당	NNG	O
_	_	_	O
3223	3223	SN	B-MNY
원	원	NNB	I-MNY
으로	으로	JKB	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
달	달	NNB	I-NOH
_	_	_	O
전	전	NNG	O
_	_	_	O
2756	2756	SN	B-MNY
원	원	NNB	I-MNY
에	에	JKB	O
_	_	_	O
비해	비하+여	VV+EC	O
_	_	_	O
467	467	SN	B-MNY
원	원	NNB	I-MNY
(	(	SS	O
17	17	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
_	_	_	O
올	오르	VV	O
랐	았	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 고산마을에서 출발하는 자락길(7.9km)도 시민이 많이 찾는다.
## <고산마을:LOC>에서 출발하는 <자락길:LOC>(<7.9km:NOH>)도 시민이 많이 찾는다.
고산	고산	NNG	B-LOC
마을	마을	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
출발하	출발하	VV	O
는	는	ETM	O
_	_	_	O
자락	자락	NNG	B-LOC
길	길	NNG	I-LOC
(	(	SS	O
7.9	7.9	SN	B-NOH
km	km	SL	I-NOH
)	)	SS	O
도	도	JX	O
_	_	_	O
시민	시민	NNG	O
이	이	JKS	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
찾	찾	VV	O
는다	는다	EF	O
.	.	SF	O

## 7
## ‘휴먼다큐’ 안현수, 포상으로 받은 2층집 소개 “꿈꿔왔던 집”
## ‘<휴먼다큐:POH>’ <안현수:PER>, 포상으로 받은 <2층:NOH>집 소개 “꿈꿔왔던 집”
‘	‘	SS	O
휴먼	휴먼	NNG	B-POH
다큐	다큐	NNG	I-POH
’	’	SS	O
_	_	_	O
안현수	안현수	NNP	B-PER
,	,	SP	O
_	_	_	O
포상	포상	NNG	O
으로	으로	JKB	O
_	_	_	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
2	2	SN	B-NOH
층집	층집	NNG	O
_	_	_	O
소개	소개	NNG	O
_	_	_	O
“	“	SS	O
꿈꿔	꿈꾸+어+오	VV+EC+VX	O
왔	았	EP	O
던	던	ETM	O
_	_	_	O
집	집	NNG	O
”	”	SS	O

## 8
## 제대 예정 장병도 청년공제로 유도 김보현 씨(23)는 지난해 5월 제대한 후 한 회사에 입사했지만, 얼마 못 가 퇴사했다.
## 제대 예정 장병도 청년공제로 유도 <김보현:PER> 씨(<23:NOH>)는 지난해 <5월:DAT> 제대한 후 <한 회사:NOH>에 입사했지만, 얼마 못 가 퇴사했다.
제대	제대	NNG	O
_	_	_	O
예정	예정	NNG	O
_	_	_	O
장병도	장병도	NNP	O
_	_	_	O
청년	청년	NNG	O
공제	공제	NNP	O
로	로	JKB	O
_	_	_	O
유도	유도	NNG	O
_	_	_	O
김보현	김보현	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
(	(	SS	O
23	23	SN	B-NOH
)	)	SS	O
는	는	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
제대한	제대하+ㄴ	VV+ETM	O
_	_	_	O
후	후	NNG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
회사	회사	NNG	I-NOH
에	에	JKB	O
_	_	_	O
입사	입사하	VV	O
했	였	EP	O
지만	지만	EC	O
,	,	SP	O
_	_	_	O
얼마	얼마	NNG	O
_	_	_	O
못	못	MAG	O
_	_	_	O
가	가+아	VV+EC	O
_	_	_	O
퇴사	퇴사하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 법무법인 한누리의 김주영 변호사는 “피고 회사나 회계법인 측 자료는 물론 금융감독기관의 감리 결과도 법정에 제출되지 않는 경우가 많고 미국처럼 쌍방이 보유한 증거의 제출을 강제하는 시스템도 없어 쉽지 않은 소송”이라고 말했다.
## 법무법인 <한누리:ORG>의 <김주영:PER> 변호사는 “피고 회사나 회계법인 측 자료는 물론 <금융감독기관:ORG>의 감리 결과도 법정에 제출되지 않는 경우가 많고 <미국:ORG>처럼 쌍방이 보유한 증거의 제출을 강제하는 시스템도 없어 쉽지 않은 소송”이라고 말했다.
법무	법무	NNG	O
법인	법인	NNG	O
_	_	_	O
한누리	한누리	NNP	B-ORG
의	의	JKG	O
_	_	_	O
김주영	김주영	NNP	B-PER
_	_	_	O
변호사	변호사	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
피고	피고	NNG	O
_	_	_	O
회사	회사	NNG	O
나	나	JC	O
_	_	_	O
회계	회계	NNG	O
법인	법인	NNG	O
_	_	_	O
측	측	NNB	O
_	_	_	O
자료	자료	NNG	O
는	는	JX	O
_	_	_	O
물론	물론	MAG	O
_	_	_	O
금융	금융	NNG	B-ORG
감독	감독	NNG	I-ORG
기관	기관	NNG	I-ORG
의	의	JKG	O
_	_	_	O
감리	감리	NNG	O
_	_	_	O
결과	결과	NNG	O
도	도	JX	O
_	_	_	O
법정	법정	NNG	O
에	에	JKB	O
_	_	_	O
제출되	제출되	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
는	는	ETM	O
_	_	_	O
경우	경우	NNG	O
가	가	JKS	O
_	_	_	O
많	많	VA	O
고	고	EC	O
_	_	_	O
미국	미국	NNP	B-ORG
처럼	처럼	JKB	O
_	_	_	O
쌍방	쌍방	NNG	O
이	이	JKS	O
_	_	_	O
보유한	보유하+ㄴ	VV+ETM	O
_	_	_	O
증거	증거	NNG	O
의	의	JKG	O
_	_	_	O
제출	제출	NNG	O
을	을	JKO	O
_	_	_	O
강제하	강제하	VV	O
는	는	ETM	O
_	_	_	O
시스템	시스템	NNG	O
도	도	JX	O
_	_	_	O
없	없	VA	O
어	어	EC	O
_	_	_	O
쉽	쉽	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
은	은	ETM	O
_	_	_	O
소송	소송	NNG	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 상암동 베팅남이 4위고, 2~3위는 애매한데 여의도 이혼남일수 있다"고 말해 웃음을 자아냈다.
## <상암동:LOC> 베팅남이 <4위:NOH>고, <2:NOH>~<3위:NOH>는 애매한데 <여의도:LOC> 이혼남일수 있다"고 말해 웃음을 자아냈다.
상암동	상암동	NNP	B-LOC
_	_	_	O
베팅	베팅	NNG	O
남	남	NNG	O
이	이	JKS	O
_	_	_	O
4	4	SN	B-NOH
위고	위고	NNP	O
,	,	SP	O
_	_	_	O
2	2	SN	B-NOH
~	~	SO	O
3	3	SN	B-NOH
위	위	NNB	I-NOH
는	는	JX	O
_	_	_	O
애매한데	애매하+ㄴ데	VA+EC	O
_	_	_	O
여의도	여의도	NNP	B-LOC
_	_	_	O
이혼남	이혼남	NNG	O
일수	일수	NNG	O
_	_	_	O
있	있	VA	O
다	다	EF	O
"	"	SS	O
고	고	JKQ	O
_	_	_	O
말해	말하+여	VV+EC	O
_	_	_	O
웃음	웃음	NNG	O
을	을	JKO	O
_	_	_	O
자아냈	자아내+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 11
## 이후 중소기업청의 글로벌 전략기술개발 사업으로 선정되었으며, 9월 엔젤 투자 유치 및 10월 (주)신한캐피탈에서 회사 가치 80억으로 투자 유치를 받은 바 있다.
## 이후 <중소기업청:ORG>의 <글로벌 전략기술개발 사업으:POH>로 선정되었으며, <9월:DAT> <엔젤:ORG> 투자 유치 및 <10월:DAT> <(주)신한캐피탈:ORG>에서 회사 가치 <80억:MNY>으로 투자 유치를 받은 바 있다.
이후	이후	NNG	O
_	_	_	O
중소기업청	중소기업청	NNG	B-ORG
의	의	JKG	O
_	_	_	O
글로벌	글로벌	NNG	B-POH
_	_	_	I-POH
전략	전략	NNG	I-POH
기술	기술	NNG	I-POH
개발	개발	NNG	I-POH
_	_	_	I-POH
사업	사업	NNG	I-POH
으로	으로	JKB	O
_	_	_	O
선정되	선정되	VV	O
었	었	EP	O
으며	으며	EC	O
,	,	SP	O
_	_	_	O
9	9	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
엔젤	엔젤	NNG	B-ORG
_	_	_	O
투자	투자	NNG	O
_	_	_	O
유치	유치	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
10	10	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
(	(	SS	B-ORG
주	주	NNG	I-ORG
)	)	SS	I-ORG
신한캐피탈	신한캐피탈	NNP	I-ORG
에서	에서	JKB	O
_	_	_	O
회사	회사	NNG	O
_	_	_	O
가치	가치	NNG	O
_	_	_	O
80	80	SN	B-MNY
억	억	NR	I-MNY
으로	으로	JKB	O
_	_	_	O
투자	투자	NNG	O
_	_	_	O
유치	유치	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
바	바	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 12
## 마이온도는 지름 약 14cm 크기의 원형 모양으로, 에어컨 반경 10m 내 부착해 사용하는 에어컨 조절기다.
## <마이온도:POH>는 지름 약 <14cm:NOH> 크기의 원형 모양으로, 에어컨 반경 <10m:NOH> 내 부착해 사용하는 에어컨 조절기다.
마이	마이	NNG	B-POH
온도	온도	NNG	I-POH
는	는	JX	O
_	_	_	O
지름	지름	NNG	O
_	_	_	O
약	약	MM	O
_	_	_	O
14	14	SN	B-NOH
cm	cm	SL	I-NOH
_	_	_	O
크기	크기	NNG	O
의	의	JKG	O
_	_	_	O
원형	원형	NNG	O
_	_	_	O
모양	모양	NNG	O
으로	으로	JKB	O
,	,	SP	O
_	_	_	O
에어컨	에어컨	NNG	O
_	_	_	O
반경	반경	NNG	O
_	_	_	O
10	10	SN	B-NOH
m	m	SL	I-NOH
_	_	_	O
내	나+의	NP+JKG	O
_	_	_	O
부착해	부착하+여	VV+EC	O
_	_	_	O
사용하	사용하	VV	O
는	는	ETM	O
_	_	_	O
에어컨	에어컨	NNG	O
_	_	_	O
조절기	조절기	NNG	O
다	다	NNG	O
.	.	SF	O

