## 1
## 특히 지난 방송에 출연했던 조카 ‘유메’와 판박이로 시선을 집중시켰다.
## 특히 지난 방송에 출연했던 조카 ‘<유메:PER>’와 판박이로 시선을 집중시켰다.
특히	특히	MAG	O
## <아베:PER>의 방미 일정에 맞춰 <미국:ORG> <오바마:PER> 행정부에 협상 전권을 주는 신속처리권한 법안 논의가 가속도를 내고 있기 때문이다.
아베	아베	NNP	B-PER
의	의	JKG	O
_	_	_	O
방	방	NNG	O
미	미	NNP	O
_	_	_	O
일정	일정	NNG	O
에	에	JKB	O
_	_	_	O
맞춰	맞추+어	VV+EC	O
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	O
오바마	오바마	NNP	B-PER
_	_	_	O
행정부	행정부	NNG	O
에	에	JKB	O
_	_	_	O
협상	협상	NNG	O
_	_	_	O
전권	전권	NNG	O
을	을	JKO	O
_	_	_	O
주	주	VV	O
는	는	ETM	O
_	_	_	O
신속	신속	NNG	O
처리	처리	NNG	O
권한	권한	NNG	O
_	_	_	O
법안	법안	NNG	O
_	_	_	O
논의	논의	NNG	O
가	가	JKS	O
_	_	_	O
가속도	가속도	NNG	O
를	를	JKO	O
_	_	_	O
내	내	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 6
## 지난해 말 기준 국내 전기차의 등록대수는 2703대다.
## 지난해 말 기준 국내 전기차의 등록대수는 <2703대:NOH>다.
지난해	지난해	NNG	O
_	_	_	O
말	말	NNB	O
_	_	_	O
기준	기준	NNG	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
전기	전기	NNG	O
차	차	NNG	O
의	의	JKG	O
_	_	_	O
등록	등록	NNG	O
대수	대수	NNG	O
는	는	JX	O
_	_	_	O
2703	2703	SN	B-NOH
대	대+이	NNB+VCP	I-NOH
다	다	EF	O
.	.	SF	O

## 7
## 프랑스 대선 1차 투표(23일)가 일주일 앞으로 다가온 가운데 극우정당 국민전선의 마린 르펜 후보가 북대서양조약기구(NATO)에 대한 입장을 바꾸고 시리아 및 아프가니스탄전 개입을 확대한 도널드 트럼프 미국 대통령을 신랄하게 비판했다.
## <프랑스:ORG> 대선 <1차:NOH> 투표(<23일:DAT>)가 <일주일:DUR> 앞으로 다가온 가운데 극우정당 <국민전선:ORG>의 <마린 르펜:PER> 후보가 <북대서양조약기구:ORG>(<NATO:ORG>)에 대한 입장을 바꾸고 <시리아 및 아프가니스탄전:POH> 개입을 확대한 <도널드 트럼프:PER> <미국:ORG> 대통령을 신랄하게 비판했다.
프랑스	프랑스	NNP	B-ORG
_	_	_	O
대선	대선	NNG	O
_	_	_	O
1	1	SN	B-NOH
차	차	NNB	I-NOH
_	_	_	O
투표	투표	NNG	O
(	(	SS	O
23	23	SN	B-DAT
일	일	NNB	I-DAT
)	)	SS	O
가	가	JKS	O
_	_	_	O
일주일	일주일	NNG	B-DUR
_	_	_	O
앞	앞	NNG	O
으로	으로	JKB	O
_	_	_	O
다가온	다가오+ㄴ	VV+ETM	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
극우	극우	NNG	O
정당	정당	NNG	O
_	_	_	O
국민	국민	NNG	B-ORG
전선	전선	NNG	I-ORG
의	의	JKG	O
_	_	_	O
마린	마린	NNP	B-PER
_	_	_	I-PER
르펜	르펜	NNP	I-PER
_	_	_	O
후보	후보	NNG	O
가	가	JKS	O
_	_	_	O
북대서양조약기구	북대서양조약기구	NNG	B-ORG
(	(	SS	O
NATO	NATO	SL	B-ORG
)	)	SS	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
입장	입장	NNG	O
을	을	JKO	O
_	_	_	O
바꾸	바꾸	VV	O
고	고	EC	O
_	_	_	O
시리아	시리아	NNP	B-POH
_	_	_	I-POH
및	및	MAG	I-POH
_	_	_	I-POH
아프가니스탄	아프가니스탄	NNP	I-POH
전	전	NNG	I-POH
_	_	_	O
개입	개입	NNG	O
을	을	JKO	O
_	_	_	O
확대한	확대하+ㄴ	VV+ETM	O
_	_	_	O
도널드	도널드	NNP	B-PER
_	_	_	I-PER
트럼프	트럼프	NNP	I-PER
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	O
대통령	대통령	NNG	O
을	을	JKO	O
_	_	_	O
신랄하	신랄하	VA	O
게	게	EC	O
_	_	_	O
비판	비판하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 세자의 이런 정견 표출로 노론은 물론 부왕과도 사이가 불편해졌다.
## 세자의 이런 정견 표출로 <노론:ORG>은 물론 부왕과도 사이가 불편해졌다.
세자	세자	NNG	O
의	의	JKG	O
_	_	_	O
이런	이런	MM	O
_	_	_	O
정견	정견	NNG	O
_	_	_	O
표출	표출	NNG	O
로	로	JKB	O
_	_	_	O
노론	노론	NNG	B-ORG
은	은	JX	O
_	_	_	O
물론	물론	MAG	O
_	_	_	O
부왕	부왕	NNG	O
과	과	JKB	O
도	도	JX	O
_	_	_	O
사이	사이	NNG	O
가	가	JKS	O
_	_	_	O
불편해	불편하	VA	O
졌	여+지+었	EC+VX+EP	O
다	다	EF	O
.	.	SF	O

## 9
## 12월 첫째주 주말 예정대로 개최될 듯
## <12월:DAT> 첫째주 주말 예정대로 개최될 듯
12	12	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
첫째	첫째	NR	O
주	주	NNG	O
_	_	_	O
주말	주말	NNG	O
_	_	_	O
예정	예정	NNG	O
대로	대로	JX	O
_	_	_	O
개최될	개최되+ㄹ	VV+ETM	O
_	_	_	O
듯	듯	NNB	O

## 10
## 과거발언 재조명강레오 셰프(39)가 최현석 셰프(43)를 디스했다는 논란을 해명한 가운데, 최현석이 집에서 요리를 잘 안 한다고 고백한 발언이 눈길을 모았다.
## 과거발언 재조명<강레오:PER> 셰프(<39:NOH>)가 <최현석:PER> 셰프(<43:NOH>)를 디스했다는 논란을 해명한 가운데, <최현석:PER>이 집에서 요리를 잘 안 한다고 고백한 발언이 눈길을 모았다.
과거	과거	NNG	O
발언	발언	NNG	O
_	_	_	O
재조명	재조명	NNG	O
강	강	NNG	B-PER
레오	레오	NNP	I-PER
_	_	_	O
셰프	셰프	NNG	O
(	(	SS	O
39	39	SN	B-NOH
)	)	SS	O
가	가	JKS	O
_	_	_	O
최현석	최현석	NNP	B-PER
_	_	_	O
셰프	셰프	NNG	O
(	(	SS	O
43	43	SN	B-NOH
)	)	SS	O
를	를	JKO	O
_	_	_	O
디스	디스+하	NNG+XSV	O
했	였	EP	O
다는	다는	ETM	O
_	_	_	O
논란	논란	NNG	O
을	을	JKO	O
_	_	_	O
해명한	해명하+ㄴ	VV+ETM	O
_	_	_	O
가운데	가운데	NNG	O
,	,	SP	O
_	_	_	O
최현석	최현석	NNP	B-PER
이	이	JKS	O
_	_	_	O
집	집	NNG	O
에서	에서	JKB	O
_	_	_	O
요리	요리	NNG	O
를	를	JKO	O
_	_	_	O
잘	잘	MAG	O
_	_	_	O
안	안	MAG	O
_	_	_	O
한다고	하+ㄴ다고	VV+EC	O
_	_	_	O
고백한	고백하+ㄴ	VV+ETM	O
_	_	_	O
발언	발언	NNG	O
이	이	JKS	O
_	_	_	O
눈길	눈길	NNG	O
을	을	JKO	O
_	_	_	O
모	모으	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 그런 가운데 미­북간의 최종타결분위기가 감지된 것은 제네바의 장재룡 미주국장이 본부에 「중대상황」을 보고해온 18일 오전7시(한국시각)쯤.
## 그런 가운데 <미­북:ORG>간의 최종타결분위기가 감지된 것은 <제네바:LOC>의 <장재룡:PER> 미주국장이 본부에 「중대상황」을 보고해온 <18일:DAT> <오전7시:TIM>(<한국:LOC>시각)쯤.
그런	그런	MM	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
미	미	NNP	B-ORG
­	­	SS	I-ORG
북	북	NNP	I-ORG
간	간	NNB	O
의	의	JKG	O
_	_	_	O
최종	최종	NNG	O
타결	타결	NNG	O
분위기	분위기	NNG	O
가	가	JKS	O
_	_	_	O
감지된	감지되+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
제네바	제네바	NNP	B-LOC
의	의	JKG	O
_	_	_	O
장재룡	장재룡	NNP	B-PER
_	_	_	O
미주	미주	NNP	O
국장	국장	NNG	O
이	이	JKS	O
_	_	_	O
본부	본부	NNG	O
에	에	JKB	O
_	_	_	O
「	「	SS	O
중대	중대	NNG	O
상황	상황	NNG	O
」	」	SS	O
을	을	JKO	O
_	_	_	O
보고해	보고하+여	VV+EC	O
온	오+ㄴ	VX+ETM	O
_	_	_	O
18	18	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오전	오전	NNG	B-TIM
7	7	SN	I-TIM
시	시	NNB	I-TIM
(	(	SS	O
한국	한국	NNP	B-LOC
시각	시각	NNG	O
)	)	SS	O
쯤	쯤	XSN	O
.	.	SF	O

## 12
## 3개월만에 40억원을 투자유치했다.
## <3개월만:NOH>에 <40억원:MNY>을 투자유치했다.
3	3	SN	B-NOH
개월	개월	NNB	I-NOH
만	만	NNB	I-NOH
에	에	JKB	O
_	_	_	O
40	40	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
투자	투자	NNG	O
유치	유치	NNG	O
했	하+였	VV+EP	O
다	다	EF	O
.	.	SF	O

## 13
## 영상 속 김세정은 육상선수를 연상케 하는 파워 넘치는 자세와 함께 압도적인 주력으로 다른 아이돌들과 차이를 벌리며 선두를 유지하고 있다.
## 영상 속 <김세정:PER>은 육상선수를 연상케 하는 파워 넘치는 자세와 함께 압도적인 주력으로 다른 아이돌들과 차이를 벌리며 선두를 유지하고 있다.
영상	영상	NNG	O
_	_	_	O
속	속	NNG	O
_	_	_	O
김세정	김세정	NNP	B-PER
은	은	JX	O
_	_	_	O
육상	육상	NNG	O
선수	선수	NNG	O
를	를	JKO	O
_	_	_	O
연상	연상하	VV	O
케	게	EC	O
_	_	_	O
하	하	VX	O
는	는	ETM	O
_	_	_	O
파워	파워	NNG	O
_	_	_	O
넘치	넘치	VV	O
는	는	ETM	O
_	_	_	O
자세	자세	NNG	O
와	와	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
압도적	압도적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
주력	주력	NNG	O
으로	으로	JKB	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
아이	아이	NNG	O
돌	돌	NNG	O
들	들	XSN	O
과	과	JKB	O
_	_	_	O
차이	차이	NNG	O
를	를	JKO	O
_	_	_	O
벌리	벌리	VV	O
며	며	EC	O
_	_	_	O
선두	선두	NNG	O
를	를	JKO	O
_	_	_	O
유지하	유지하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

