## 1
## 경찰은 지난달 실시한 대국민 인식도 조사에서 국민 75.1%가 음주운전 단속 기준 강화에 찬성한 만큼 개정안 입법에 속도를 올리고 있다.
## 경찰은 지난달 실시한 대국민 인식도 조사에서 국민 <75.1%:PNT>가 음주운전 단속 기준 강화에 찬성한 만큼 개정안 입법에 속도를 올리고 있다.
경찰	경찰	NNG	O
_	_	_	O
예정	예정	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 4
## 중국의 경우 이 같은 ‘유연한 규율’을 상황에 따라 잘 만들고 유지하면서 빠르게 성장했다.
## <중국:ORG>의 경우 이 같은 ‘유연한 규율’을 상황에 따라 잘 만들고 유지하면서 빠르게 성장했다.
중국	중국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
이	이	MM	O
_	_	_	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
‘	‘	SS	O
유연한	유연하+ㄴ	VA+ETM	O
_	_	_	O
규율	규율	NNG	O
’	’	SS	O
을	을	JKO	O
_	_	_	O
상황	상황	NNG	O
에	에	JKB	O
_	_	_	O
따	따르	VV	O
라	아	EC	O
_	_	_	O
잘	잘	MAG	O
_	_	_	O
만들	만들	VV	O
고	고	EC	O
_	_	_	O
유지하	유지하	VV	O
면서	면서	EC	O
_	_	_	O
빠르	빠르	VA	O
게	게	EC	O
_	_	_	O
성장	성장하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 나눠 먹는 빵이 제일 맛있죠, 매달 3000만원어치 나눠줘요성심당 김미진 이사는 “99년에 국제 EoC학교 강의를 들은 뒤 ‘고객은 왕’이라는 기존 서비스업 통념에서 벗어나 고객은 물론이고 직원, 협력업체 관계자 등과 함께 이익을 나누는 게 공동선을 추구하는 것이란 사실을 깨달았다”라고 말했다.
## 나눠 먹는 빵이 제일 맛있죠, 매달 <3000만원:MNY>어치 나눠줘요성심당 <김미진:PER> 이사는 “<99년:DAT>에 <국제 EoC학교:ORG> 강의를 들은 뒤 ‘고객은 왕’이라는 기존 서비스업 통념에서 벗어나 고객은 물론이고 직원, 협력업체 관계자 등과 함께 이익을 나누는 게 공동선을 추구하는 것이란 사실을 깨달았다”라고 말했다.
나눠	나누+어	VV+EC	O
_	_	_	O
먹	먹	VV	O
는	는	ETM	O
_	_	_	O
빵	빵	NNG	O
이	이	JKS	O
_	_	_	O
제일	제일	MAG	O
_	_	_	O
맛있	맛있	VA	O
죠	죠	EC	O
,	,	SP	O
_	_	_	O
매달	매달	MAG	O
_	_	_	O
3000	3000	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
어치	어치	XSN	O
_	_	_	O
나눠	나누+어	VV+EC	O
줘요	주+어요	VV+EC	O
성심당	성심당	NNP	O
_	_	_	O
김미진	김미진	NNP	B-PER
_	_	_	O
이사	이사	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
99	99	SN	B-DAT
년	년	NNB	I-DAT
에	에	JKB	O
_	_	_	O
국제	국제	NNG	B-ORG
_	_	_	I-ORG
EoC	EoC	SL	I-ORG
학교	학교	NNG	I-ORG
_	_	_	O
강의	강의	NNG	O
를	를	JKO	O
_	_	_	O
들	듣	VV	O
은	은	ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
‘	‘	SS	O
고객	고객	NNG	O
은	은	JX	O
_	_	_	O
왕	왕	NNG	O
’	’	SS	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
기존	기존	NNG	O
_	_	_	O
서비스	서비스	NNG	O
업	업	NNG	O
_	_	_	O
통념	통념	NNG	O
에서	에서	JKB	O
_	_	_	O
벗어나	벗어나+아	VV+EC	O
_	_	_	O
고객	고객	NNG	O
은	은	JX	O
_	_	_	O
물론	물론	NNG	O
이	이	VCP	O
고	고	EC	O
_	_	_	O
직원	직원	NNG	O
,	,	SP	O
_	_	_	O
협력	협력	NNG	O
업체	업체	NNG	O
_	_	_	O
관계자	관계자	NNG	O
_	_	_	O
등	등	NNB	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
이익	이익	NNG	O
을	을	JKO	O
_	_	_	O
나누	나누	VV	O
는	는	ETM	O
_	_	_	O
게	것+이	NNB+JKS	O
_	_	_	O
공동	공동	NNG	O
선	선	NNG	O
을	을	JKO	O
_	_	_	O
추구하	추구하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
란	란	ETM	O
_	_	_	O
사실	사실	NNG	O
을	을	JKO	O
_	_	_	O
깨달	깨닫	VV	O
았	았	EP	O
다	다	EF	O
”	”	SS	O
라고	라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 브루니 교수는 “(경제학의 관점도) 시장 논리를 중시할 것이냐, 시장을 필요악으로 보고 국가가 나서야 할 것이냐라는 이분법에서 벗어나 행복을 어떻게 추구할 것인지에 초점을 맞춰야 한다”라고 말했다.
## <브루니:PER> 교수는 “(경제학의 관점도) 시장 논리를 중시할 것이냐, 시장을 필요악으로 보고 국가가 나서야 할 것이냐라는 <이분:NOH>법에서 벗어나 행복을 어떻게 추구할 것인지에 초점을 맞춰야 한다”라고 말했다.
브루니	브루니	NNP	B-PER
_	_	_	O
교수	교수	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
(	(	SS	O
경제학	경제학	NNG	O
의	의	JKG	O
_	_	_	O
관점	관점	NNG	O
도	도	JX	O
)	)	SS	O
_	_	_	O
시장	시장	NNG	O
_	_	_	O
논리	논리	NNG	O
를	를	JKO	O
_	_	_	O
중시할	중시하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
냐	냐	EC	O
,	,	SP	O
_	_	_	O
시장	시장	NNG	O
을	을	JKO	O
_	_	_	O
필요악	필요악	NNG	O
으로	으로	JKB	O
_	_	_	O
보	보	VV	O
고	고	EC	O
_	_	_	O
국가	국가	NNG	O
가	가	JKS	O
_	_	_	O
나서야	나서+어야	VV+EC	O
_	_	_	O
할	하+ㄹ	VX+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
냐	냐+이	EC+VCP	O
라는	라는	ETM	O
_	_	_	O
이분법	이분법	NNG	O
에서	에서	JKB	O
_	_	_	O
벗어나	벗어나+아	VV+EC	O
_	_	_	O
행복	행복	NNG	O
을	을	JKO	O
_	_	_	O
어떻	어떻	VA	O
게	게	EC	O
_	_	_	O
추구할	추구하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
인지	이+ㄴ지	VCP+EC	O
에	에	JKB	O
_	_	_	O
초점	초점	NNG	O
을	을	JKO	O
_	_	_	O
맞춰야	맞추+어야	VV+EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
”	”	SS	O
라고	라고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 요즘 길거리 곳곳에서는 500∼5000원이면 즐길 수 있는 오락이나 아이템들이 큰 인기를 얻고 있다.
## 요즘 길거리 곳곳에서는 <500:MNY>∼<5000원:MNY>이면 즐길 수 있는 오락이나 아이템들이 큰 인기를 얻고 있다.
요즘	요즘	NNG	O
_	_	_	O
길거리	길거리	NNG	O
_	_	_	O
곳곳	곳곳	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
500	500	SN	B-MNY
∼	∼	SO	O
5000	5000	SN	B-MNY
원	원	NNB	I-MNY
이	이	VCP	O
면	면	EC	O
_	_	_	O
즐길	즐기+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
오락	오락	NNG	O
이나	이나	JC	O
_	_	_	O
아이템	아이템	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
인기	인기	NNG	O
를	를	JKO	O
_	_	_	O
얻	얻	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 8
## 그 중심에 사단법인 ‘계명1%사랑나누기’가 있다.
## 그 중심에 사단법인 ‘계명<1%:PNT>사랑나누기’가 있다.
그	그	MM	O
_	_	_	O
중심	중심	NNG	O
에	에	JKB	O
_	_	_	O
사단	사단	NNG	O
법인	법인	NNG	O
_	_	_	O
‘	‘	SS	O
계명	계명	NNG	O
1	1	SN	B-PNT
%	%	SW	I-PNT
사랑	사랑	NNP	O
나누기	나누기	NNG	O
’	’	SS	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 9
## ‘해외 출장에 부인 동행’ 안상수 시장, 결국 경비 전액 반납
## ‘해외 출장에 부인 동행’ <안상수:PER> 시장, 결국 경비 전액 반납
‘	‘	SS	O
해외	해외	NNG	O
_	_	_	O
출장	출장	NNG	O
에	에	JKB	O
_	_	_	O
부인	부인	NNG	O
_	_	_	O
동행	동행	NNG	O
’	’	SS	O
_	_	_	O
안상수	안상수	NNP	B-PER
_	_	_	O
시장	시장	NNG	O
,	,	SP	O
_	_	_	O
결국	결국	NNG	O
_	_	_	O
경비	경비	NNG	O
_	_	_	O
전액	전액	NNG	O
_	_	_	O
반납	반납	NNG	O

## 10
## 은행은 4층짜리 기존 건물을 허물고 8층으로 신축하기로 결정했다.
## 은행은 <4층:NOH>짜리 기존 건물을 허물고 <8층:NOH>으로 신축하기로 결정했다.
은행	은행	NNG	O
은	은	JX	O
_	_	_	O
4	4	SN	B-NOH
층	층	NNG	I-NOH
짜리	짜리	XSN	O
_	_	_	O
기존	기존	NNG	O
_	_	_	O
건물	건물	NNG	O
을	을	JKO	O
_	_	_	O
허물	허물	VV	O
고	고	EC	O
_	_	_	O
8	8	SN	B-NOH
층	층	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
신축하	신축하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
결정	결정하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 오뗄두스는 200종 이상의 디저트를 만드는 전문 브랜드다.
## <오뗄두스:ORG>는 <200종:NOH> 이상의 디저트를 만드는 전문 브랜드다.
오뗄두스	오뗄두스	NNG	B-ORG
는	는	JX	O
_	_	_	O
200	200	SN	B-NOH
종	종	NNG	I-NOH
_	_	_	O
이상	이상	NNG	O
의	의	JKG	O
_	_	_	O
디저트	디저트	NNG	O
를	를	JKO	O
_	_	_	O
만드	만들	VV	O
는	는	ETM	O
_	_	_	O
전문	전문	NNG	O
_	_	_	O
브랜드	브랜드+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

