## 1
## 지난 24일은 한국과 중국이 수교한 지 24주년 되는 날이었다.
## 지난 <24일:DAT>은 <한국:ORG>과 <중국:ORG>이 수교한 지 <24주년:NOH> 되는 날이었다.
지난	지나+ㄴ	VV+ETM	O
50	50	SN	B-DUR
분	분	NNB	I-DUR
_	_	_	I-DUR
동안	동안	NNG	I-DUR
_	_	_	O
낮잠	낮잠	NNG	O
을	을	JKO	O
_	_	_	O
잤	자+았	VV+EP	O
다	다	EF	O
.	.	SF	O

## 9
## 배우 권상우와 최강희가 드디어 만났다.
## 배우 <권상우:PER>와 <최강희:PER>가 드디어 만났다.
배우	배우	NNG	O
_	_	_	O
권상우	권상우	NNP	B-PER
와	와	JC	O
_	_	_	O
최강희	최강희	NNP	B-PER
가	가	JKS	O
_	_	_	O
드디어	드디어	MAG	O
_	_	_	O
만났	만나+았	VV+EP	O
다	다	EF	O
.	.	SF	O

## 10
## KBS2 새 수목드라마 ‘추리의 여왕’(극본 이성민/ 연출 김진우) 측은 6일 권상우와 최강희의 심상치 않은 첫 만남이 담긴 현장 스틸컷을 공개했다.
## <KBS2:POH> 새 수목드라마 ‘<추리의 여왕:POH>’(극본 <이성민:PER>/ 연출 <김진우:PER>) 측은 <6일:DAT> <권상우:PER>와 <최강희:PER>의 심상치 않은 첫 만남이 담긴 현장 스틸컷을 공개했다.
KBS	KBS	SL	B-POH
2	2	SN	I-POH
_	_	_	O
새	새	MM	O
_	_	_	O
수	수	NNG	O
목	목	NNG	O
드라마	드라마	NNG	O
_	_	_	O
‘	‘	SS	O
추리	추리	NNG	B-POH
의	의	JKG	I-POH
_	_	_	I-POH
여왕	여왕	NNG	I-POH
’	’	SS	O
(	(	SS	O
극본	극본	NNG	O
_	_	_	O
이성민	이성민	NNP	B-PER
/	/	SP	O
_	_	_	O
연출	연출	NNG	O
_	_	_	O
김진우	김진우	NNP	B-PER
)	)	SS	O
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
6	6	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
권상우	권상우	NNP	B-PER
와	와	JC	O
_	_	_	O
최강희	최강희	NNP	B-PER
의	의	JKG	O
_	_	_	O
심상	심상하	VA	O
치	지	EC	O
_	_	_	O
않	않	VX	O
은	은	ETM	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
만남	만남	NNG	O
이	이	JKS	O
_	_	_	O
담긴	담기+ㄴ	VV+ETM	O
_	_	_	O
현장	현장	NNG	O
_	_	_	O
스틸	스틸	NNG	O
컷	컷	NNG	O
을	을	JKO	O
_	_	_	O
공개	공개하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 공개된 사진 속에는 미간을 잔뜩 찌푸린 채 흡사 범인을 취조하듯 거친 형사의 카리스마를 드러내고 있는 권상우와 그런 권상우를 물끄러미 올려다보고 있는 최강희의 샐쭉한 표정이 담겼다.
## 공개된 사진 속에는 미간을 잔뜩 찌푸린 채 흡사 범인을 취조하듯 거친 형사의 카리스마를 드러내고 있는 <권상우:PER>와 그런 <권상우:PER>를 물끄러미 올려다보고 있는 <최강희:PER>의 샐쭉한 표정이 담겼다.
공개된	공개되+ㄴ	VV+ETM	O
_	_	_	O
사진	사진	NNG	O
_	_	_	O
속	속	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
미간	미간	NNG	O
을	을	JKO	O
_	_	_	O
잔뜩	잔뜩	MAG	O
_	_	_	O
찌푸린	찌푸리+ㄴ	VV+ETM	O
_	_	_	O
채	채	NNB	O
_	_	_	O
흡사	흡사	MAG	O
_	_	_	O
범인	범인	NNG	O
을	을	JKO	O
_	_	_	O
취조하	취조하	VV	O
듯	듯	EC	O
_	_	_	O
거친	거칠+ㄴ	VA+ETM	O
_	_	_	O
형사	형사	NNG	O
의	의	JKG	O
_	_	_	O
카리스마	카리스마	NNG	O
를	를	JKO	O
_	_	_	O
드러내	드러내	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
권상우	권상우	NNP	B-PER
와	와	JC	O
_	_	_	O
그런	그런	MM	O
_	_	_	O
권상우	권상우	NNP	B-PER
를	를	JKO	O
_	_	_	O
물끄러미	물끄러미	MAG	O
_	_	_	O
올려다보	올려다보	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
최강희	최강희	NNP	B-PER
의	의	JKG	O
_	_	_	O
샐쭉한	샐쭉하+ㄴ	VV+ETM	O
_	_	_	O
표정	표정	NNG	O
이	이	JKS	O
_	_	_	O
담	담기	VV	O
겼	었	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 무엇보다 눈두덩이와 이마가 찢기고 반창고까지 붙인 권상우와 옷에 선명한 핏자국이 밴 최강희의 수상한 모습은 두 사람이 함께 위험천만한 사건에 휘말린 것은 아닌지 그 배경에 궁금증을 갖게 만든다.
## 무엇보다 눈두덩이와 이마가 찢기고 반창고까지 붙인 <권상우:PER>와 옷에 선명한 핏자국이 밴 <최강희:PER>의 수상한 모습은 <두 사람:NOH>이 함께 위험천만한 사건에 휘말린 것은 아닌지 그 배경에 궁금증을 갖게 만든다.
무엇	무엇	NP	O
보다	보다	JKB	O
_	_	_	O
눈두덩이	눈두덩이	NNG	O
와	와	JC	O
_	_	_	O
이마	이마	NNG	O
가	가	JKS	O
_	_	_	O
찢기	찢기	VV	O
고	고	EC	O
_	_	_	O
반창고	반창고	NNG	O
까지	까지	JX	O
_	_	_	O
붙인	붙이+ㄴ	VV+ETM	O
_	_	_	O
권상우	권상우	NNP	B-PER
와	와	JC	O
_	_	_	O
옷	옷	NNG	O
에	에	JKB	O
_	_	_	O
선명한	선명하+ㄴ	VA+ETM	O
_	_	_	O
핏자국	핏자국	NNG	O
이	이	JKS	O
_	_	_	O
밴	배+ㄴ	VV+ETM	O
_	_	_	O
최강희	최강희	NNP	B-PER
의	의	JKG	O
_	_	_	O
수상한	수상하+ㄴ	VA+ETM	O
_	_	_	O
모습	모습	NNG	O
은	은	JX	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
사람	사람	NNG	I-NOH
이	이	JKS	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
위험천만한	위험천만하+ㄴ	VA+ETM	O
_	_	_	O
사건	사건	NNG	O
에	에	JKB	O
_	_	_	O
휘말린	휘말리+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
아닌지	아니+ㄴ지	VCN+EC	O
_	_	_	O
그	그	MM	O
_	_	_	O
배경	배경	NNG	O
에	에	JKB	O
_	_	_	O
궁금증	궁금증	NNG	O
을	을	JKO	O
_	_	_	O
갖	갖	VV	O
게	게	EC	O
_	_	_	O
만든다	만들+ㄴ다	VV+EF	O
.	.	SF	O

## 13
## 그런가 하면 다른 사진 속에서 경찰차 뒷자리에서 넋이 나간 듯 망연자실한 표정으로 앉아있는 최강희와 그런 최강희를 룸미러를 통해 걱정스러운 듯 바라보는 권상우의 따뜻한 눈길은 이전 상황과는 전혀 다른 느낌이어서 앞으로 두 사람이 만들어갈 단순한 수사 파트너 그 이상의 남다른 케미를 예고하고 있다.
## 그런가 하면 다른 사진 속에서 경찰차 뒷자리에서 넋이 나간 듯 망연자실한 표정으로 앉아있는 <최강희:PER>와 그런 <최강희:PER>를 룸미러를 통해 걱정스러운 듯 바라보는 <권상우:PER>의 따뜻한 눈길은 이전 상황과는 전혀 다른 느낌이어서 앞으로 <두 사람:NOH>이 만들어갈 단순한 수사 파트너 그 이상의 남다른 케미를 예고하고 있다.
그런가	그렇+ㄴ가	VA+EC	O
_	_	_	O
하	하	VV	O
면	면	EC	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
사진	사진	NNG	O
_	_	_	O
속	속	NNG	O
에서	에서	JKB	O
_	_	_	O
경찰	경찰	NNG	O
차	차	NNG	O
_	_	_	O
뒷자리	뒷자리	NNG	O
에서	에서	JKB	O
_	_	_	O
넋	넋	NNG	O
이	이	JKS	O
_	_	_	O
나간	나가+ㄴ	VV+ETM	O
_	_	_	O
듯	듯	NNB	O
_	_	_	O
망연자실한	망연자실하+ㄴ	VV+ETM	O
_	_	_	O
표정	표정	NNG	O
으로	으로	JKB	O
_	_	_	O
앉	앉	VV	O
아	아	EC	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
최강희	최강희	NNP	B-PER
와	와	JC	O
_	_	_	O
그런	그런	MM	O
_	_	_	O
최강희	최강희	NNP	B-PER
를	를	JKO	O
_	_	_	O
룸미러	룸미러	NNG	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
걱정스러	걱정스럽	VA	O
운	ㄴ	ETM	O
_	_	_	O
듯	듯	NNB	O
_	_	_	O
바라보	바라보	VV	O
는	는	ETM	O
_	_	_	O
권상우	권상우	NNP	B-PER
의	의	JKG	O
_	_	_	O
따뜻한	따뜻하+ㄴ	VA+ETM	O
_	_	_	O
눈길	눈길	NNG	O
은	은	JX	O
_	_	_	O
이전	이전	NNG	O
_	_	_	O
상황	상황	NNG	O
과	과	JKB	O
는	는	JX	O
_	_	_	O
전혀	전혀	MAG	O
_	_	_	O
다른	다르+ㄴ	VA+ETM	O
_	_	_	O
느낌	느낌	NNG	O
이	이	VCP	O
어서	어서	EC	O
_	_	_	O
앞	앞	NNG	O
으로	으로	JKB	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
사람	사람	NNG	I-NOH
이	이	JKS	O
_	_	_	O
만들	만들	VV	O
어	어	EC	O
갈	가+ㄹ	VX+ETM	O
_	_	_	O
단순한	단순하+ㄴ	VA+ETM	O
_	_	_	O
수사	수사	NNG	O
_	_	_	O
파트너	파트너	NNG	O
_	_	_	O
그	그	MM	O
_	_	_	O
이상	이상	NNG	O
의	의	JKG	O
_	_	_	O
남다른	남다르+ㄴ	VA+ETM	O
_	_	_	O
케미	케미	NNG	O
를	를	JKO	O
_	_	_	O
예고하	예고하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 14
## ‘추리퀸’ 최강희와 ‘수사왕’ 권상우의 첫 만남 장면은 지난달 22일 서울 근교 야외에서 촬영됐다.
## ‘추리퀸’ <최강희:PER>와 ‘수사왕’ <권상우:PER>의 첫 만남 장면은 지난달 <22일:DAT> <서울:LOC> 근교 야외에서 촬영됐다.
‘	‘	SS	O
추리	추리	NNG	O
퀸	퀸	NNP	O
’	’	SS	O
_	_	_	O
최강희	최강희	NNP	B-PER
와	와	JC	O
_	_	_	O
‘	‘	SS	O
수	수	NNG	O
사왕	사왕	NNG	O
’	’	SS	O
_	_	_	O
권상우	권상우	NNP	B-PER
의	의	JKG	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
만남	만남	NNG	O
_	_	_	O
장면	장면	NNG	O
은	은	JX	O
_	_	_	O
지난달	지난달	NNG	O
_	_	_	O
22	22	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
근교	근교	NNG	O
_	_	_	O
야외	야외	NNG	O
에서	에서	JKB	O
_	_	_	O
촬영	촬영+되	NNG+XSV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 이에 서 소장은 “친박과 비박, 양박이 독박을 쓴 것 같다”면서 “오히려 천덕꾸러기 취급을 받던 유승민 당선자(대구 동구을)라든지 무소속에 있는 사람들이 복당해 여권 재편의 구세주로 등장할 가능성이 있다”고 덧붙였다.
## 이에 <서:PER> 소장은 “친박과 비박, 양박이 독박을 쓴 것 같다”면서 “오히려 천덕꾸러기 취급을 받던 <유승민:PER> 당선자(<대구 동구:LOC>을)라든지 무소속에 있는 사람들이 복당해 여권 재편의 구세주로 등장할 가능성이 있다”고 덧붙였다.
이	이	NP	O
에	에	JKB	O
_	_	_	O
서	서+어	VV+EC	B-PER
_	_	_	O
소장	소장	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
친	친	XPN	O
박	박	NNP	O
과	과	JC	O
_	_	_	O
비	비	XPN	O
박	박	NNP	O
,	,	SP	O
_	_	_	O
양박	양박	NNG	O
이	이	JKS	O
_	_	_	O
독박	독박	NNG	O
을	을	JKO	O
_	_	_	O
쓴	쓰+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
같	같	VA	O
다	다	EF	O
”	”	SS	O
면서	면서	EC	O
_	_	_	O
“	“	SS	O
오히려	오히려	MAG	O
_	_	_	O
천덕꾸러기	천덕꾸러기	NNG	O
_	_	_	O
취급	취급	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
던	던	ETM	O
_	_	_	O
유승민	유승민	NNP	B-PER
_	_	_	O
당선자	당선자	NNG	O
(	(	SS	O
대구	대구	NNP	B-LOC
_	_	_	I-LOC
동	동	NNG	I-LOC
구	구	NNG	I-LOC
을	을	NNG	O
)	)	SS	O
라든지	라든지	JC	O
_	_	_	O
무소속	무소속	NNG	O
에	에	JKB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
사람	사람	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
복당해	복당하+여	VV+EC	O
_	_	_	O
여권	여권	NNG	O
_	_	_	O
재편	재편	NNG	O
의	의	JKG	O
_	_	_	O
구세주	구세주	NNG	O
로	로	JKB	O
_	_	_	O
등장할	등장하+ㄹ	VV+ETM	O
_	_	_	O
가능성	가능성	NNG	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
덧붙	덧붙이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

