## 1
## 서울 등 수도권의 경우 762.8원, 부산권은 775.8원으로 더욱 낮았다.
## <서울:LOC> 등 <수도권:LOC>의 경우 <762.8원:MNY>, <부산권:LOC>은 <775.8원:MNY>으로 더욱 낮았다.
서울	서울	NNP	B-LOC
는	는	JX	O
_	_	_	O
여자	여자	NNG	O
가	가	JKS	O
_	_	_	O
맡	맡	VV	O
습니다	습니다	EF	O
.	.	SF	O

## 8
## 100% 지리산 고로쇠 수액 된장 집안에서 장녀인 김 대표는 어린 시절 식당과 민박집을 하던 부모를 돕는 효녀였다.
## <100%:PNT> <지리산:LOC> 고로쇠 수액 된장 집안에서 장녀인 <김:PER> 대표는 어린 시절 식당과 민박집을 하던 부모를 돕는 효녀였다.
100	100	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
지리산	지리산	NNP	B-LOC
_	_	_	O
고로쇠	고로쇠	NNG	O
_	_	_	O
수액	수액	NNG	O
_	_	_	O
된장	된장	NNG	O
_	_	_	O
집안	집안	NNG	O
에서	에서	JKB	O
_	_	_	O
장녀	장녀	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
김	김	NNP	B-PER
_	_	_	O
대표	대표	NNG	O
는	는	JX	O
_	_	_	O
어린	어리+ㄴ	VA+ETM	O
_	_	_	O
시절	시절	NNG	O
_	_	_	O
식당	식당	NNG	O
과	과	JC	O
_	_	_	O
민박	민박	NNG	O
집	집	NNG	O
을	을	JKO	O
_	_	_	O
하	하	VV	O
던	던	ETM	O
_	_	_	O
부모	부모	NNG	O
를	를	JKO	O
_	_	_	O
돕	돕	VV	O
는	는	ETM	O
_	_	_	O
효녀	효녀+이	NNG+VCP	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 그는 ‘정씨의 고등학교 시절 필체와 이대 답안지의 필체가 다르다’는 검찰의 지적에 대해 실제로는 자신이 답안지를 위조했는데도, ‘정씨가 대리시험을 본 것 아니냐’고 잡아떼기도 했다.
## 그는 ‘<정:PER>씨의 고등학교 시절 필체와 이대 답안지의 필체가 다르다’는 검찰의 지적에 대해 실제로는 자신이 답안지를 위조했는데도, ‘<정:PER>씨가 대리시험을 본 것 아니냐’고 잡아떼기도 했다.
그	그	NP	O
는	는	JX	O
_	_	_	O
‘	‘	SS	O
정	정	NNP	B-PER
씨	씨	NNB	O
의	의	JKG	O
_	_	_	O
고등학교	고등학교	NNG	O
_	_	_	O
시절	시절	NNG	O
_	_	_	O
필체	필체	NNG	O
와	와	JC	O
_	_	_	O
이대	이대	NNP	O
_	_	_	O
답안지	답안지	NNG	O
의	의	JKG	O
_	_	_	O
필체	필체	NNG	O
가	가	JKS	O
_	_	_	O
다르	다르	VA	O
다	다	EF	O
’	’	SS	O
는	는	JX	O
_	_	_	O
검찰	검찰	NNG	O
의	의	JKG	O
_	_	_	O
지적	지적	NNG	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
실제로	실제로	MAG	O
는	는	JX	O
_	_	_	O
자신	자신	NNG	O
이	이	JKS	O
_	_	_	O
답안지	답안지	NNG	O
를	를	JKO	O
_	_	_	O
위조	위조하	VV	O
했	였	EP	O
는데	는데	EC	O
도	도	JX	O
,	,	SP	O
_	_	_	O
‘	‘	SS	O
정	정	NNP	B-PER
씨	씨	NNB	O
가	가	JKS	O
_	_	_	O
대리	대리	NNG	O
시험	시험	NNG	O
을	을	JKO	O
_	_	_	O
본	보+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
아니	아니	VCN	O
냐	냐	EF	O
’	’	SS	O
고	고	JKQ	O
_	_	_	O
잡아떼	잡아떼	VV	O
기	기	ETN	O
도	도	JX	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 10
## 올해로 27년째를 맞은 연암 해외연구교수 지원사업은 다양한 분야의 젊은 교수들에게 해외연구 기회를 주자는 취지에서 구자경 명예회장이 1989년 시작했다.
## 올해로 <27년째:DUR>를 맞은 연암 해외연구교수 지원사업은 다양한 분야의 젊은 교수들에게 해외연구 기회를 주자는 취지에서 <구자경:PER> 명예회장이 <1989년:DAT> 시작했다.
올해	올해	NNG	O
로	로	JKB	O
_	_	_	O
27	27	SN	B-DUR
년	년	NNB	I-DUR
째	째	XSN	I-DUR
를	를	JKO	O
_	_	_	O
맞	맞	VV	O
은	은	ETM	O
_	_	_	O
연암	연암	NNP	O
_	_	_	O
해외	해외	NNG	O
연구	연구	NNG	O
교수	교수	NNG	O
_	_	_	O
지원	지원	NNG	O
사업	사업	NNG	O
은	은	JX	O
_	_	_	O
다양한	다양하+ㄴ	VA+ETM	O
_	_	_	O
분야	분야	NNG	O
의	의	JKG	O
_	_	_	O
젊	젊	VA	O
은	은	ETM	O
_	_	_	O
교수	교수	NNG	O
들	들	XSN	O
에게	에게	JKB	O
_	_	_	O
해외	해외	NNG	O
연구	연구	NNG	O
_	_	_	O
기회	기회	NNG	O
를	를	JKO	O
_	_	_	O
주	주	VV	O
자는	자는	ETM	O
_	_	_	O
취지	취지	NNG	O
에서	에서	JKB	O
_	_	_	O
구자경	구자경	NNP	B-PER
_	_	_	O
명예	명예	NNG	O
회장	회장	NNG	O
이	이	JKS	O
_	_	_	O
1989	1989	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
시작	시작하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 영하 20도의 추위 속에서 의암호를 가 봤습니다.
## <영하 20도:NOH>의 추위 속에서 의암호를 가 봤습니다.
영하	영하	NNG	B-NOH
_	_	_	I-NOH
20	20	SN	I-NOH
도	도	NNB	I-NOH
의	의	JKG	O
_	_	_	O
추위	추위	NNG	O
_	_	_	O
속	속	NNG	O
에서	에서	JKB	O
_	_	_	O
의암호	의암호	NNP	O
를	를	JKO	O
_	_	_	O
가	가+아	VV+EC	O
_	_	_	O
봤	+았	+EP	O
습니다	습니다	EF	O
.	.	SF	O

## 12
## 석현준, 멀티골 폭발…태극마크의 힘?
## <석현준:PER>, 멀티골 폭발…태극마크의 힘?
석현준	석현준	NNP	B-PER
,	,	SP	O
_	_	_	O
멀티	멀티	NNG	O
골	골	NNG	O
_	_	_	O
폭발	폭발	NNG	O
…	…	SE	O
태극	태극	NNG	O
마크	마크	NNG	O
의	의	JKG	O
_	_	_	O
힘	힘	NNG	O
?	?	SF	O

## 13
## 5월 중견사 1만4000여 가구 분양
## <5월:DAT> 중견사 <1만4000여 가구:NOH> 분양
5	5	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
중견	중견	NNG	O
사	사	NNG	O
_	_	_	O
1	1	SN	B-NOH
만	만	NR	I-NOH
4000	4000	SN	I-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
가구	가구	NNG	I-NOH
_	_	_	O
분양	분양	NNG	O

