## 1
## 하지만 포스코가 탄산리튬 생산에 나서면서 국내 업체들이 원료 수급 걱정을 한결 덜게 됐다.
## 하지만 <포스코:ORG>가 탄산리튬 생산에 나서면서 국내 업체들이 원료 수급 걱정을 한결 덜게 됐다.
하지만	하지만	MAJ	O
은	은	JX	O
_	_	_	O
이	이	NP	O
를	를	JKO	O
_	_	_	O
근거	근거	NNG	O
로	로	JKB	O
_	_	_	O
아소산	아소산	NNP	B-LOC
_	_	_	O
폭발	폭발	NNG	O
은	은	JX	O
_	_	_	O
일본	일본	NNP	B-LOC
_	_	_	O
열도	열도	NNG	O
를	를	JKO	O
_	_	_	O
화산재	화산재	NNG	O
로	로	JKB	O
_	_	_	O
덮	덮	VV	O
을	을	ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다고	다고	EC	O
_	_	_	O
경고	경고하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 미국에서 인턴으로 일하던 중 영어실력이 부족하다고 느낀 그는 한국어와 잠시 ‘이별’하기로 했다.
## <미국:ORG>에서 인턴으로 일하던 중 영어실력이 부족하다고 느낀 그는 한국어와 잠시 ‘이별’하기로 했다.
미국	미국	NNP	B-ORG
에서	에서	JKB	O
_	_	_	O
인턴	인턴	NNG	O
으로	으로	JKB	O
_	_	_	O
일하	일하	VV	O
던	던	ETM	O
_	_	_	O
중	중	NNB	O
_	_	_	O
영어	영어	NNP	O
실력	실력	NNG	O
이	이	JKS	O
_	_	_	O
부족하	부족하	VA	O
다고	다고	EC	O
_	_	_	O
느낀	느끼+ㄴ	VV+ETM	O
_	_	_	O
그	그	NP	O
는	는	JX	O
_	_	_	O
한국어	한국어	NNP	O
와	와	JKB	O
_	_	_	O
잠시	잠시	MAG	O
_	_	_	O
‘	‘	SS	O
이별	이별	NNG	O
’	’	SS	O
하	하	XSV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 10
## 산타루치아 기차역에서 가까운 Ferrovia역 또는 P.le Rome역에서 3번 또는 4.1번, 4.2번 바포레토를 타면 된다.
## <산타루치아 기차역:LOC>에서 가까운 <Ferrovia역:LOC> 또는 <P.le Rome역:LOC>에서 <3번:NOH> 또는 <4.1번:NOH>, <4.2번:NOH> <바포레토:POH>를 타면 된다.
산타루치아	산타루치아	NNG	B-LOC
_	_	_	I-LOC
기차역	기차역	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
가까	가깝	VA	O
운	ㄴ	ETM	O
_	_	_	O
Ferrovia	Ferrovia	SL	B-LOC
역	역	NNG	I-LOC
_	_	_	O
또는	또는	MAG	O
_	_	_	O
P	P	SL	B-LOC
.	.	SF	I-LOC
le	le	SL	I-LOC
_	_	_	I-LOC
Rome	Rome	SL	I-LOC
역	역	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
3	3	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
또는	또는	MAG	O
_	_	_	O
4.1	4.1	SN	B-NOH
번	번	NNB	I-NOH
,	,	SP	O
_	_	_	O
4.2	4.2	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
바	바	NNG	B-POH
포	포	NNG	I-POH
레토	레토	NNG	I-POH
를	를	JKO	O
_	_	_	O
타	타	VV	O
면	면	EC	O
_	_	_	O
된다	되+ㄴ다	VV+EF	O
.	.	SF	O

