## 1
## 서울 첫눈... 누리꾼 “문자 3통 받아야 인정” 기상청은 어떻게 정할까?
## <서울:LOC> 첫눈... 누리꾼 “문자 <3통:NOH> 받아야 인정” <기상청:ORG>은 어떻게 정할까?
서울	서울	NNP	B-LOC
## <22일:DAT> 하늘색 수의 차림으로 조사를 받기 위해 <검찰청사:LOC>로 나온 <박:PER> 전 수석은 기자에게 “몸이 좋지 않다”고 말했다.
22	22	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
하늘색	하늘색	NNG	O
_	_	_	O
수의	수의	NNG	O
_	_	_	O
차림	차림	NNG	O
으로	으로	JKB	O
_	_	_	O
조사	조사	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
검찰	검찰	NNG	B-LOC
청사	청사	NNG	I-LOC
로	로	JKB	O
_	_	_	O
나온	나오+ㄴ	VV+ETM	O
_	_	_	O
박	박	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
수석	수석	NNG	O
은	은	JX	O
_	_	_	O
기자	기자	NNG	O
에게	에게	JKB	O
_	_	_	O
“	“	SS	O
몸	몸	NNG	O
이	이	JKS	O
_	_	_	O
좋	좋	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 울산의 직할시 승격도 행정기구 확대라는 오해를 살 수 있다고 봅니다.
## <울산:LOC>의 직할시 승격도 행정기구 확대라는 오해를 살 수 있다고 봅니다.
울산	울산	NNP	B-LOC
의	의	JKG	O
_	_	_	O
직할시	직할시	NNG	O
_	_	_	O
승격	승격	NNG	O
도	도	JX	O
_	_	_	O
행정	행정	NNG	O
기구	기구	NNG	O
_	_	_	O
확대	확대+이	NNG+VCP	O
라는	라는	ETM	O
_	_	_	O
오해	오해	NNG	O
를	를	JKO	O
_	_	_	O
살	사+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다고	다고	EC	O
_	_	_	O
봅니다	보+ㅂ니다	VV+EF	O
.	.	SF	O

## 8
## 시리자는 이번 총선에서 10석을 얻은 우파 정당 독립그리스인당과 함께 연정을 구성하기로 했다.
## <시리자:PER>는 이번 총선에서 <10석:NOH>을 얻은 우파 정당 <독립그리스인당:ORG>과 함께 연정을 구성하기로 했다.
시리자	시리자	NNP	B-PER
는	는	JX	O
_	_	_	O
이번	이번	NNG	O
_	_	_	O
총선	총선	NNG	O
에서	에서	JKB	O
_	_	_	O
10	10	SN	B-NOH
석	석	NNB	I-NOH
을	을	JKO	O
_	_	_	O
얻	얻	VV	O
은	은	ETM	O
_	_	_	O
우파	우파	NNG	O
_	_	_	O
정당	정당	NNG	O
_	_	_	O
독립그리스인당	독립그리스인당	NNP	B-ORG
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
연정	연정	NNG	O
을	을	JKO	O
_	_	_	O
구성하	구성하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 9
## 자치법은 부단체장을 시­도의 경우는 대통령이 임명하는 국가공무원으로, 기초의 경우는 단체장이 임명하는 지방공무원으로 하고 있다(제101조).
## 자치법은 부단체장을 시­도의 경우는 대통령이 임명하는 국가공무원으로, 기초의 경우는 단체장이 임명하는 지방공무원으로 하고 있다(<제101조:NOH>).
자치	자치	NNG	O
법	법	NNG	O
은	은	JX	O
_	_	_	O
부	부	XPN	O
단체장	단체장	NNG	O
을	을	JKO	O
_	_	_	O
시	시	NNG	O
­	­	SS	O
도	도	NNG	O
의	의	JKG	O
_	_	_	O
경우	경우	NNG	O
는	는	JX	O
_	_	_	O
대통령	대통령	NNG	O
이	이	JKS	O
_	_	_	O
임명하	임명하	VV	O
는	는	ETM	O
_	_	_	O
국가	국가	NNG	O
공무원	공무원	NNG	O
으로	으로	JKB	O
,	,	SP	O
_	_	_	O
기초	기초	NNG	O
의	의	JKG	O
_	_	_	O
경우	경우	NNG	O
는	는	JX	O
_	_	_	O
단체장	단체장	NNG	O
이	이	JKS	O
_	_	_	O
임명하	임명하	VV	O
는	는	ETM	O
_	_	_	O
지방	지방	NNG	O
공무원	공무원	NNG	O
으로	으로	JKB	O
_	_	_	O
하	하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
(	(	SS	O
제	제	XPN	B-NOH
101	101	SN	I-NOH
조	조	NNG	I-NOH
)	)	SS	O
.	.	SF	O

