## 1
## 하지만 영업본부가 매출 부담이 없는 오전 2시에 방송을 내보내기로 결정하자 세 사람을 중심으로 쇼호스트, 마케팅, 카메라, 무대디자인 등 각 부서의 막내급 사원들이 모여 방송 준비에 들어갔다.
## 하지만 영업본부가 매출 부담이 없는 <오전 2시:TIM>에 방송을 내보내기로 결정하자 <세 사람:NOH>을 중심으로 쇼호스트, 마케팅, 카메라, 무대디자인 등 각 부서의 막내급 사원들이 모여 방송 준비에 들어갔다.
하지만	하지만	MAJ	O
_	_	_	O
알려	알리+어	VV+EC	O
_	_	_	O
화제	화제	NNG	O
를	를	JKO	O
_	_	_	O
모	모으	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 이런 상황에서 북한이 나진­선봉지역에 한국의 무역진흥공사 무역사무소를 유치하는 것은 대외적으로 얼마든지 설명할 수 있는 명분을 갖게 되는 셈이다.
## 이런 상황에서 <북한:ORG>이 <나진­선봉지역:LOC>에 <한국:ORG>의 <무역진흥공사 무역사무소:ORG>를 유치하는 것은 대외적으로 얼마든지 설명할 수 있는 명분을 갖게 되는 셈이다.
이런	이런	MM	O
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
_	_	_	O
북한	북한	NNP	B-ORG
이	이	JKS	O
_	_	_	O
나진	나진	NNP	B-LOC
­	­	SS	I-LOC
선봉	선봉	NNP	I-LOC
지역	지역	NNG	I-LOC
에	에	JKB	O
_	_	_	O
한국	한국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
무역	무역	NNG	B-ORG
진흥	진흥	NNG	I-ORG
공사	공사	NNG	I-ORG
_	_	_	I-ORG
무역	무역	NNG	I-ORG
사무소	사무소	NNG	I-ORG
를	를	JKO	O
_	_	_	O
유치하	유치하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
대외적	대외적	NNG	O
으로	으로	JKB	O
_	_	_	O
얼마	얼마	NNG	O
든지	든지	JX	O
_	_	_	O
설명할	설명하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
명분	명분	NNG	O
을	을	JKO	O
_	_	_	O
갖	갖	VV	O
게	게	EC	O
_	_	_	O
되	되	VV	O
는	는	ETM	O
_	_	_	O
셈	셈	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 9
## 체질에 맞는 운동법…2015년 다이어트 성공하려면
## 체질에 맞는 운동법…<2015년:DAT> 다이어트 성공하려면
체질	체질	NNG	O
에	에	JKB	O
_	_	_	O
맞	맞	VV	O
는	는	ETM	O
_	_	_	O
운동	운동	NNG	O
법	법	XSN	O
…	…	SE	O
2015	2015	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
다이어트	다이어트	NNG	O
_	_	_	O
성공하	성공하	VV	O
려면	려면	EC	O

## 10
## 이런 모든 것들이 출범초기단계인 아시아나항공에 모델이 되고 있다.
## 이런 모든 것들이 출범초기단계인 <아시아나항공:ORG>에 모델이 되고 있다.
이런	이런	MM	O
_	_	_	O
모든	모든	MM	O
_	_	_	O
것	것	NNB	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
출범	출범	NNG	O
초기	초기	NNG	O
단계	단계	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
아시아나항공	아시아나항공	NNP	B-ORG
에	에	JKB	O
_	_	_	O
모델	모델	NNG	O
이	이	JKC	O
_	_	_	O
되	되	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 11
## 최병우 건국대 글로컬캠퍼스 입학처장은 “학생들이 이론과 실무지식을 겸비해 미래 산업을 선도할 수 있도록 현장 중심의 전공교육을 강화하는 한편 인성 및 진로교육, 글로벌역량 강화교육 등을 제공할 것”이라고 밝혔다.
## <최병우:PER> <건국대 글로컬캠퍼스:ORG> 입학처장은 “학생들이 이론과 실무지식을 겸비해 미래 산업을 선도할 수 있도록 현장 중심의 전공교육을 강화하는 한편 인성 및 진로교육, 글로벌역량 강화교육 등을 제공할 것”이라고 밝혔다.
최병우	최병우	NNP	B-PER
_	_	_	O
건국대	건국대	NNP	B-ORG
_	_	_	I-ORG
글	글	NNG	I-ORG
로컬	로컬	NNG	I-ORG
캠퍼스	캠퍼스	NNG	I-ORG
_	_	_	O
입학	입학	NNG	O
처장	처장	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
학생	학생	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
이론	이론	NNG	O
과	과	JC	O
_	_	_	O
실무	실무	NNG	O
지식	지식	NNG	O
을	을	JKO	O
_	_	_	O
겸비해	겸비하+여	VV+EC	O
_	_	_	O
미래	미래	NNG	O
_	_	_	O
산업	산업	NNG	O
을	을	JKO	O
_	_	_	O
선도할	선도하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
도록	도록	EC	O
_	_	_	O
현장	현장	NNG	O
_	_	_	O
중심	중심	NNG	O
의	의	JKG	O
_	_	_	O
전공	전공	NNG	O
교육	교육	NNG	O
을	을	JKO	O
_	_	_	O
강화하	강화하	VV	O
는	는	ETM	O
_	_	_	O
한편	한편	NNG	O
_	_	_	O
인성	인성	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
진로	진로	NNG	O
교육	교육	NNG	O
,	,	SP	O
_	_	_	O
글로벌	글로벌	NNG	O
역량	역량	NNG	O
_	_	_	O
강화	강화	NNG	O
교육	교육	NNG	O
_	_	_	O
등	등	NNB	O
을	을	JKO	O
_	_	_	O
제공할	제공하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 박 시장은 “시장이기 전에 한 인간으로서 느끼는 무력감으로 부끄럽다”고 자책했다.
## <박:PER> 시장은 “시장이기 전에 <한 인간:NOH>으로서 느끼는 무력감으로 부끄럽다”고 자책했다.
박	박	NNP	B-PER
_	_	_	O
시장	시장	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
시장	시장	NNG	O
이	이	VCP	O
기	기	ETN	O
_	_	_	O
전	전	NNG	O
에	에	JKB	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
인간	인간	NNG	I-NOH
으로서	으로서	JKB	O
_	_	_	O
느끼	느끼	VV	O
는	는	ETM	O
_	_	_	O
무력감	무력감	NNG	O
으로	으로	JKB	O
_	_	_	O
부끄럽	부끄럽	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
자책	자책하	VV	O
했	었	EP	O
다	다	EF	O
.	.	SF	O

## 13
## ‘다시, 첫사랑’ 명세빈, 화장기 없어도 ‘청순’…셀피로 근황 공개
## ‘<다시, 첫사랑:POH>’ <명세빈:PER>, 화장기 없어도 ‘청순’…셀피로 근황 공개
‘	‘	SS	O
다시	다시	MAG	B-POH
,	,	SP	I-POH
_	_	_	I-POH
첫사랑	첫사랑	NNG	I-POH
’	’	SS	O
_	_	_	O
명세빈	명세빈	NNP	B-PER
,	,	SP	O
_	_	_	O
화장기	화장기	NNG	O
_	_	_	O
없	없	VA	O
어도	어도	EC	O
_	_	_	O
‘	‘	SS	O
청순	청순	NNG	O
’	’	SS	O
…	…	SE	O
셀	셀	NNG	O
피로	피로	NNG	O
_	_	_	O
근황	근황	NNG	O
_	_	_	O
공개	공개	NNG	O

## 14
## 마오의 후계자로 낙점된 화궈펑(華國鋒)을 실각시키고 천윈(陳雲) 등 보수파들과의 노선투쟁에서 이겨 1인자로서의 입지를 확고히 굳힌 뒤였다.
## <마오:PER>의 후계자로 낙점된 <화궈펑:PER>(<華國鋒:PER>)을 실각시키고 <천윈:PER>(<陳雲:PER>) 등 보수파들과의 노선투쟁에서 이겨 <1인자:NOH>로서의 입지를 확고히 굳힌 뒤였다.
마오	마오	NNP	B-PER
의	의	JKG	O
_	_	_	O
후계자	후계자	NNG	O
로	로	JKB	O
_	_	_	O
낙점된	낙점되+ㄴ	VV+ETM	O
_	_	_	O
화궈펑	화궈펑	NNP	B-PER
(	(	SS	O
華國鋒	華國鋒	SH	B-PER
)	)	SS	O
을	을	JKO	O
_	_	_	O
실각	실각	NNG	O
시키	시키	XSV	O
고	고	EC	O
_	_	_	O
천윈	천윈	NNP	B-PER
(	(	SS	O
陳雲	陳雲	SH	B-PER
)	)	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
보수파	보수파	NNG	O
들	들	XSN	O
과	과	JKB	O
의	의	JKG	O
_	_	_	O
노선	노선	NNG	O
투쟁	투쟁	NNG	O
에서	에서	JKB	O
_	_	_	O
이겨	이기+어	VV+EC	O
_	_	_	O
1	1	SN	B-NOH
인자	인자	NNG	I-NOH
로서	로서	JKB	O
의	의	JKG	O
_	_	_	O
입지	입지	NNG	O
를	를	JKO	O
_	_	_	O
확고히	확고히	MAG	O
_	_	_	O
굳힌	굳히+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤+이	NNG+VCP	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 1권 ‘마스든 저택의 비밀’은 탐정이 돼 미스터리한 사건을 파헤치는 내용이다.
## <1권:NOH> ‘<마스든 저택의 비밀:POH>’은 탐정이 돼 미스터리한 사건을 파헤치는 내용이다.
1	1	SN	B-NOH
권	권	NNB	I-NOH
_	_	_	O
‘	‘	SS	O
마스	마스	VV	B-POH
든	든	EC	I-POH
_	_	_	I-POH
저택	저택	NNG	I-POH
의	의	JKG	I-POH
_	_	_	I-POH
비밀	비밀	NNG	I-POH
’	’	SS	O
은	은	JX	O
_	_	_	O
탐정	탐정	NNG	O
이	이	JKC	O
_	_	_	O
돼	되+어	VV+EC	O
_	_	_	O
미스터리	미스터리	NNG	O
한	한	NNP	O
_	_	_	O
사건	사건	NNG	O
을	을	JKO	O
_	_	_	O
파헤치	파헤치	VV	O
는	는	ETM	O
_	_	_	O
내용	내용	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 16
## 이러한 것을 보고 하상욱이 만우절 상식을 재치 있게 쓴 것. 하상욱은 짧지만 공감 가는 시를 통해 SNS 시인으로 큰 인기를 받았다.
## 이러한 것을 보고 <하상욱:PER>이 <만우절:DAT> 상식을 재치 있게 쓴 것. <하상욱:PER>은 짧지만 공감 가는 시를 통해 SNS 시인으로 큰 인기를 받았다.
이러한	이러하+ㄴ	VA+ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
보	보	VV	O
고	고	EC	O
_	_	_	O
하상욱	하상욱	NNP	B-PER
이	이	JKS	O
_	_	_	O
만우절	만우절	NNG	B-DAT
_	_	_	O
상식	상식	NNG	O
을	을	JKO	O
_	_	_	O
재치	재치	NNG	O
_	_	_	O
있	있	VA	O
게	게	EC	O
_	_	_	O
쓴	쓰+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
.	.	SF	O
_	_	_	O
하상욱	하상욱	NNP	B-PER
은	은	JX	O
_	_	_	O
짧	짧	VA	O
지만	지만	EC	O
_	_	_	O
공감	공감	NNG	O
_	_	_	O
가	가	NNG	O
는	는	JX	O
_	_	_	O
시	시	NNG	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
SNS	SNS	SL	O
_	_	_	O
시인	시인	NNG	O
으로	으로	JKB	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
인기	인기	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 17
## 리우 올림픽에는 12개국이 출전한다.
## <리우 올림픽:POH>에는 <12개국:NOH>이 출전한다.
리우	리우	NNP	B-POH
_	_	_	I-POH
올림픽	올림픽	NNG	I-POH
에	에	JKB	O
는	는	JX	O
_	_	_	O
12	12	SN	B-NOH
개국	개국	NNB	I-NOH
이	이	JKS	O
_	_	_	O
출전한다	출전하+ㄴ다	VV+EF	O
.	.	SF	O

## 18
## 우리는 2박3일 동안 그곳에서 지냈다.
## 우리는 <2박3일:NOH> 동안 그곳에서 지냈다.
우리	우리	NP	O
는	는	JX	O
_	_	_	O
2	2	SN	B-NOH
박	박	NNB	I-NOH
3	3	SN	I-NOH
일	일	NNB	I-NOH
_	_	_	O
동안	동안	NNG	O
_	_	_	O
그곳	그곳	NP	O
에서	에서	JKB	O
_	_	_	O
지냈	지내+었	VV+EP	O
다	다	EF	O
.	.	SF	O

