## 1
## 한국납세자연맹(회장 김선택)은 “이번 연말정산 세법개정은 정부의 세수추계를 진실로 믿고 법을 통과시킨 잘못이므로 이를 무효화 하는 ‘근로자 증세반대 서명운동’을 21일부터 연맹 홈페이지에서 시작했다”고 21일 밝혔다.
## <한국납세자연맹:ORG>(회장 <김선택:PER>)은 “이번 연말정산 세법개정은 정부의 세수추계를 진실로 믿고 법을 통과시킨 잘못이므로 이를 무효화 하는 ‘근로자 증세반대 서명운동’을 <21일:DAT>부터 연맹 홈페이지에서 시작했다”고 <21일:DAT> 밝혔다.
한국	한국	NNP	B-ORG
도	도	JX	O
_	_	_	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
세제	세제	NNG	O
개편	개편	NNG	O
안	안	NNG	O
을	을	JKO	O
_	_	_	O
국회	국회	NNG	O
에	에	JKB	O
_	_	_	O
제출해	제출하+여	VV+EC	O
_	_	_	O
졸속	졸속	NNG	O
으로	으로	JKB	O
_	_	_	O
검토한	검토하+ㄴ	VV+ETM	O
_	_	_	O
법	법	NNG	O
이	이	JKS	O
_	_	_	O
통과되	통과되	VV	O
면서	면서	EC	O
_	_	_	O
직장인	직장인	NNG	O
_	_	_	O
세금	세금	NNG	O
폭탄	폭탄	NNG	O
은	은	JX	O
_	_	_	O
예고돼	예고되+어	VV+EC	O
_	_	_	O
있	있	VA	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
면서	면서	EC	O
_	_	_	O
“	“	SS	O
월급	월급	NNG	O
은	은	JX	O
_	_	_	O
그대로	그대로	MAG	O
인데	이+ㄴ데	VCP+EC	O
_	_	_	O
세금	세금	NNG	O
과	과	JC	O
_	_	_	O
4	4	SN	O
대	대	NNG	O
_	_	_	O
보험	보험	NNG	O
,	,	SP	O
_	_	_	O
공과금	공과금	NNG	O
,	,	SP	O
_	_	_	O
생활	생활	NNG	O
물가	물가	NNG	O
만	만	JX	O
_	_	_	O
오르	오르	VV	O
면	면	EC	O
_	_	_	O
유리	유리	NNG	O
지갑	지갑	NNG	O
_	_	_	O
직장인	직장인	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
빚	빚	NNG	O
을	을	JKO	O
_	_	_	O
내	내	VV	O
어	어	EC	O
_	_	_	O
세금	세금	NNG	O
을	을	JKO	O
_	_	_	O
내야	내+어야	VV+EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
주장	주장하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 납세자연맹은 이어 “연말정산자동계산기로 시뮬레이션 해본 결과, ▲연봉 2360만 원에서 3800만 원 사이인 미혼 직장인 17만 원 증세 ▲작년 자녀 낳은 연봉 6000만 원 직장인, 세 혜택 34만 원 축소 ▲연봉 7500만 원 맞벌이직장인 75만 원 증세 등의 효과가 있었다”고 덧붙였다.
## <납세자연맹:ORG>은 이어 “연말정산자동계산기로 시뮬레이션 해본 결과, ▲연봉 <2360만 원:MNY>에서 <3800만 원:MNY> 사이인 미혼 직장인 <17만 원:MNY> 증세 ▲작년 자녀 낳은 연봉 <6000만 원:MNY> 직장인, 세 혜택 <34만 원:MNY> 축소 ▲연봉 <7500만 원:MNY> 맞벌이직장인 <75만 원:MNY> 증세 등의 효과가 있었다”고 덧붙였다.
납세자	납세자	NNG	B-ORG
연맹	연맹	NNG	I-ORG
은	은	JX	O
_	_	_	O
이어	이어	MAG	O
_	_	_	O
“	“	SS	O
연말	연말	NNG	O
정산	정산	NNG	O
자동	자동	NNG	O
계산	계산+이	NNG+VCP	O
기로	기로	EC	O
_	_	_	O
시뮬레이션	시뮬레이션	NNG	O
_	_	_	O
해	하+여	VV+EC	O
본	보+ㄴ	VX+ETM	O
_	_	_	O
결과	결과	NNG	O
,	,	SP	O
_	_	_	O
▲	▲	SW	O
연봉	연봉	NNG	O
_	_	_	O
2360	2360	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
에서	에서	JKB	O
_	_	_	O
3800	3800	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
사이	사이	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
미혼	미혼	NNG	O
_	_	_	O
직장인	직장인	NNG	O
_	_	_	O
17	17	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
증세	증세	NNG	O
_	_	_	O
▲	▲	SW	O
작년	작년	NNG	O
_	_	_	O
자녀	자녀	NNG	O
_	_	_	O
낳	낳	VV	O
은	은	ETM	O
_	_	_	O
연봉	연봉	NNG	O
_	_	_	O
6000	6000	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
직장인	직장인	NNG	O
,	,	SP	O
_	_	_	O
세	세	NNB	O
_	_	_	O
혜택	혜택	NNG	O
_	_	_	O
34	34	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
축소	축소	NNG	O
_	_	_	O
▲	▲	SW	O
연봉	연봉	NNG	O
_	_	_	O
7500	7500	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
맞벌이	맞벌이	NNG	O
직장	직장	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
75	75	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
_	_	_	O
증세	증세	NNG	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
효과	효과	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
덧붙	덧붙이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 김관진-맥매스터도 20분간 통화… EU ‘대북 투자금지 확대’ 추가제재
## <김관진:PER>-<맥매스터:PER>도 <20분간:DUR> 통화… <EU:ORG> ‘대북 투자금지 확대’ 추가제재
김관진	김관진	NNP	B-PER
-	-	SO	O
맥매스터	맥매스터	NNP	B-PER
도	도	JX	O
_	_	_	O
20	20	SN	B-DUR
분	분	NNB	I-DUR
간	간	XSN	I-DUR
_	_	_	O
통화	통화	NNG	O
…	…	SE	O
_	_	_	O
EU	EU	SL	B-ORG
_	_	_	O
‘	‘	SS	O
대북	대북	NNG	O
_	_	_	O
투자	투자	NNG	O
금지	금지	NNG	O
_	_	_	O
확대	확대	NNG	O
’	’	SS	O
_	_	_	O
추가	추가	NNG	O
제재	제재	NNG	O

## 5
## 0-1로 뒤지던 2회 1아웃 주자 1, 2루에서 등판한 동산고 이도현(2학년)은 곧바로 안타를 내줬다.
## <0-1:NOH>로 뒤지던 <2회:NOH> <1아웃:NOH> 주자 <1:NOH>, <2루:NOH>에서 등판한 <동산고:ORG> <이도현:PER>(<2학년:NOH>)은 곧바로 안타를 내줬다.
0	0	SN	B-NOH
-	-	SO	I-NOH
1	1	SN	I-NOH
로	로	JKB	O
_	_	_	O
뒤지	뒤지	VV	O
던	던	ETM	O
_	_	_	O
2	2	SN	B-NOH
회	회	NNB	I-NOH
_	_	_	O
1	1	SN	B-NOH
아웃	아웃	NNG	I-NOH
_	_	_	O
주자	주자	NNG	O
_	_	_	O
1	1	SN	B-NOH
,	,	SP	O
_	_	_	O
2	2	SN	B-NOH
루	루	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
등판한	등판하+ㄴ	VV+ETM	O
_	_	_	O
동산고	동산고	NNP	B-ORG
_	_	_	O
이도현	이도현	NNP	B-PER
(	(	SS	O
2	2	SN	B-NOH
학년	학년	NNG	I-NOH
)	)	SS	O
은	은	JX	O
_	_	_	O
곧바로	곧바로	MAG	O
_	_	_	O
안타	안타	NNG	O
를	를	JKO	O
_	_	_	O
내	내주	VV	O
줬	었	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 유승민 의원은 2일 방송되는 JTBC‘썰전’에서 ‘2017 대한민국 차기 지도자는 누가 될 것인가? 유력 대선 주자들과 함께하는 독한 혀들의 전쟁’ 코너에 게스트로 참여한다.
## <유승민:PER> 의원은 <2일:DAT> 방송되는 <JTBC:POH>‘<썰전:POH>’에서 ‘<2017:DAT> <대한민국:ORG> 차기 지도자는 누가 될 것인가? 유력 대선 주자들과 함께하는 독한 혀들의 전쟁’ 코너에 게스트로 참여한다.
유승민	유승민	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
은	은	JX	O
_	_	_	O
2	2	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
방송되	방송되	VV	O
는	는	ETM	O
_	_	_	O
JTBC	JTBC	SL	B-POH
‘	‘	SS	O
썰	썰	NNG	B-POH
전	전	NNP	I-POH
’	’	SS	O
에서	에서	JKB	O
_	_	_	O
‘	‘	SS	O
2017	2017	SN	B-DAT
_	_	_	O
대한민국	대한민국	NNP	B-ORG
_	_	_	O
차기	차기	NNG	O
_	_	_	O
지도자	지도자	NNG	O
는	는	JX	O
_	_	_	O
누	누구	NP	O
가	가	JKC	O
_	_	_	O
될	되+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
인가	이+ㄴ가	VCP+EF	O
?	?	SF	O
_	_	_	O
유력	유력	NNG	O
_	_	_	O
대선	대선	NNG	O
_	_	_	O
주자	주자	NNG	O
들	들	XSN	O
과	과	JKB	O
_	_	_	O
함께하	함께하	VV	O
는	는	ETM	O
_	_	_	O
독한	독하+ㄴ	VA+ETM	O
_	_	_	O
혀	혀	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
전쟁	전쟁	NNG	O
’	’	SS	O
_	_	_	O
코너	코너	NNG	O
에	에	JKB	O
_	_	_	O
게스트	게스트	NNG	O
로	로	JKB	O
_	_	_	O
참여한다	참여하+ㄴ다	VV+EF	O
.	.	SF	O

## 7
## 트럼프, 손정의 면담 “日소프트뱅크, 美에 500억 달러 투자…내가 당선된 덕”
## <트럼프:PER>, <손정의:PER> 면담 “<日:ORG><소프트뱅크:ORG>, <美:ORG>에 <500억 달러:MNY> 투자…내가 당선된 덕”
트럼프	트럼프	NNP	B-PER
,	,	SP	O
_	_	_	O
손정의	손정의	NNP	B-PER
_	_	_	O
면담	면담	NNG	O
_	_	_	O
“	“	SS	O
日	日	SH	B-ORG
소프트뱅크	소프트뱅크	NNP	B-ORG
,	,	SP	O
_	_	_	O
美	美	SH	B-ORG
에	에	JKB	O
_	_	_	O
500	500	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
달러	달러	NNB	I-MNY
_	_	_	O
투자	투자	NNG	O
…	…	SE	O
내	내	NP	O
가	가	JKS	O
_	_	_	O
당선된	당선되+ㄴ	VV+ETM	O
_	_	_	O
덕	덕	NNG	O
”	”	SS	O

## 8
## 조직력을 내세운 문 후보와 정반대가 유승민 후보다.
## 조직력을 내세운 <문:PER> 후보와 정반대가 <유승민:PER> 후보다.
조직력	조직력	NNG	O
을	을	JKO	O
_	_	_	O
내세운	내세우+ㄴ	VV+ETM	O
_	_	_	O
문	문	NNP	B-PER
_	_	_	O
후보	후보	NNG	O
와	와	JKB	O
_	_	_	O
정반대	정반대	NNG	O
가	가	JKC	O
_	_	_	O
유승민	유승민	NNP	B-PER
_	_	_	O
후보	후보+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 9
## 2013년에도 위장염 증세로 예정됐던 로마 방문을 취소했다.
## <2013년:DAT>에도 위장염 증세로 예정됐던 <로마:LOC> 방문을 취소했다.
2013	2013	SN	B-DAT
년	년	NNB	I-DAT
에	에	JKB	O
도	도	JX	O
_	_	_	O
위장염	위장염	NNG	O
_	_	_	O
증세	증세	NNG	O
로	로	JKB	O
_	_	_	O
예정	예정되	VV	O
됐	었	EP	O
던	던	ETM	O
_	_	_	O
로마	로마	NNP	B-LOC
_	_	_	O
방문	방문	NNG	O
을	을	JKO	O
_	_	_	O
취소	취소하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 기관은 현재 56곳에서 60곳으로, 인력은 684명에서 835명으로 올해 말까지 확대된다.
## 기관은 현재 <56곳:NOH>에서 <60곳:NOH>으로, 인력은 <684명:NOH>에서 <835명:NOH>으로 올해 말까지 확대된다.
기관	기관	NNG	O
은	은	JX	O
_	_	_	O
현재	현재	MAG	O
_	_	_	O
56	56	SN	B-NOH
곳	곳	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
60	60	SN	B-NOH
곳	곳	NNG	I-NOH
으로	으로	JKB	O
,	,	SP	O
_	_	_	O
인력	인력	NNG	O
은	은	JX	O
_	_	_	O
684	684	SN	B-NOH
명	명	NNB	I-NOH
에서	에서	JKB	O
_	_	_	O
835	835	SN	B-NOH
명	명	NNB	I-NOH
으로	으로	JKB	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
말	말	NNB	O
까지	까지	JX	O
_	_	_	O
확대된다	확대되+ㄴ다	VV+EF	O
.	.	SF	O

## 11
## 게이츠는 지난 21년 동안 최고 갑부 자리를 16차례 차지했다.
## <게이츠:PER>는 지난 <21년:DUR> 동안 최고 갑부 자리를 16차례 차지했다.
게이츠	게이츠	NNP	B-PER
는	는	JX	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
21	21	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
동안	동안	NNG	O
_	_	_	O
최고	최고	NNG	O
_	_	_	O
갑부	갑부	NNG	O
_	_	_	O
자리	자리	NNG	O
를	를	JKO	O
_	_	_	O
16	16	SN	O
차례	차례	NNG	O
_	_	_	O
차지	차지하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 중국을 대신해 평화·민주·단결·통일 대업의 기초를 공고히 했다.
## <중국:ORG>을 대신해 평화·민주·단결·통일 대업의 기초를 공고히 했다.
중국	중국	NNP	B-ORG
을	을	JKO	O
_	_	_	O
대신해	대신하+여	VV+EC	O
_	_	_	O
평화	평화	NNG	O
·	·	SP	O
민주	민주	NNP	O
·	·	SP	O
단결	단결	NNG	O
·	·	SP	O
통일	통일	NNG	O
_	_	_	O
대업	대업	NNG	O
의	의	JKG	O
_	_	_	O
기초	기초	NNG	O
를	를	JKO	O
_	_	_	O
공고히	공고히	MAG	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 13
## 시즌 2는 메이커 교육 자원봉사자(이하 멘토)들의 합류로 더 막강해졌습니다.
## <시즌 2:NOH>는 메이커 교육 자원봉사자(이하 멘토)들의 합류로 더 막강해졌습니다.
시즌	시즌	NNG	B-NOH
_	_	_	I-NOH
2	2	SN	I-NOH
는	는	JX	O
_	_	_	O
메이커	메이커	NNG	O
_	_	_	O
교육	교육	NNG	O
_	_	_	O
자원	자원	NNG	O
봉사자	봉사자	NNG	O
(	(	SS	O
이하	이하	NNG	O
_	_	_	O
멘토	멘토	NNG	O
)	)	SS	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
합류	합류	NNG	O
로	로	JKB	O
_	_	_	O
더	더	MAG	O
_	_	_	O
막강해	막강하	VA	O
졌	여+지+었	EC+VX+EP	O
습니다	습니다	EF	O
.	.	SF	O

## 14
## 재력가 행세를 하며 여자친구에게 거액을 뜯어 호화생활을 해온 30대가 쇠고랑을 찼다.
## 재력가 행세를 하며 여자친구에게 거액을 뜯어 호화생활을 해온 <30대:NOH>가 쇠고랑을 찼다.
재력가	재력가	NNG	O
_	_	_	O
행세	행세	NNG	O
를	를	JKO	O
_	_	_	O
하	하	VV	O
며	며	EC	O
_	_	_	O
여자	여자	NNG	O
친구	친구	NNG	O
에게	에게	JKB	O
_	_	_	O
거액	거액	NNG	O
을	을	JKO	O
_	_	_	O
뜯	뜯	VV	O
어	어	EC	O
_	_	_	O
호화	호화	NNG	O
생활	생활	NNG	O
을	을	JKO	O
_	_	_	O
해	하+여	VV+EC	O
온	오+ㄴ	VX+ETM	O
_	_	_	O
30	30	SN	B-NOH
대	대	NNB	I-NOH
가	가	JKS	O
_	_	_	O
쇠고랑	쇠고랑	NNG	O
을	을	JKO	O
_	_	_	O
찼	차+았	VV+EP	O
다	다	EF	O
.	.	SF	O

