## 1
## 그러나 IM(IT&모바일) 사업의 경우 갤럭시 S6를 본격 출시했지만, 중저가 스마트폰 판매량 감소와 신제품 출시에 따른 마케팅 비용 증가로 실적 개선이 제한됐다.
## 그러나 <IM(IT&모바일) 사업:POH>의 경우 <갤럭시 S6:POH>를 본격 출시했지만, 중저가 스마트폰 판매량 감소와 신제품 출시에 따른 마케팅 비용 증가로 실적 개선이 제한됐다.
그러나	그러나	MAJ	O
가진	가지+ㄴ	VV+ETM	O
_	_	_	O
중국	중국	NNP	B-LOC
의	의	JKG	O
_	_	_	O
인적	인적	NNG	O
_	_	_	O
네트워크	네트워크	NNG	O
가	가	JKS	O
_	_	_	O
충분	충분하	VA	O
치	지	EC	O
_	_	_	O
않	않	VX	O
다	다	EF	O
.	.	SF	O

## 3
## 그러면서 한 씨는 “그런 그가 돈을 받고 순결을 팔겠다고 할 정도이니 그가 얼마나 간절하게 돈이 필요한지 알 수 있다”고 설명했다.
## 그러면서 <한:PER> 씨는 “그런 그가 돈을 받고 순결을 팔겠다고 할 정도이니 그가 얼마나 간절하게 돈이 필요한지 알 수 있다”고 설명했다.
그러	그러	VV	O
면서	면서	EC	O
_	_	_	O
한	한	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
그런	그런	MM	O
_	_	_	O
그	그	NP	O
가	가	JKS	O
_	_	_	O
돈	돈	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
고	고	EC	O
_	_	_	O
순결	순결	NNG	O
을	을	JKO	O
_	_	_	O
팔	팔	VV	O
겠	겠	EP	O
다고	다고	EC	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
_	_	_	O
정도	정도	NNG	O
이	이	VCP	O
니	니	EC	O
_	_	_	O
그	그	NP	O
가	가	JKS	O
_	_	_	O
얼마나	얼마나	MAG	O
_	_	_	O
간절하	간절하	VA	O
게	게	EC	O
_	_	_	O
돈	돈	NNG	O
이	이	JKS	O
_	_	_	O
필요한지	필요하+ㄴ지	VA+EC	O
_	_	_	O
알	알+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
설명	설명하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 수상작은 각각 시 ‘슬픔의 뼈대’, 평론집 ‘1980년대의 북극꽃들아, 뿔고둥을 불어라’. 편운문학상은 조병화 시인(1921∼2003)을 기리기 위해 제정됐다.
## 수상작은 각각 시 ‘<슬픔의 뼈대:POH>’, 평론집 ‘<1980년대의 북극꽃들아, 뿔고둥을 불어라:POH>’. <편운문학상:POH>은 <조병화:PER> 시인(<1921∼2003:DUR>)을 기리기 위해 제정됐다.
수상	수상	NNG	O
작	작	XSN	O
은	은	JX	O
_	_	_	O
각각	각각	MAG	O
_	_	_	O
시	시	NNG	O
_	_	_	O
‘	‘	SS	O
슬픔	슬픔	NNG	B-POH
의	의	JKG	I-POH
_	_	_	I-POH
뼈대	뼈대	NNG	I-POH
’	’	SS	O
,	,	SP	O
_	_	_	O
평론집	평론집	NNG	O
_	_	_	O
‘	‘	SS	O
1980	1980	SN	B-POH
년대	년대	NNB	I-POH
의	의	JKG	I-POH
_	_	_	I-POH
북극	북극	NNG	I-POH
꽃	꽃	NNG	I-POH
들	들	XSN	I-POH
아	아	JKV	I-POH
,	,	SP	I-POH
_	_	_	I-POH
뿔고둥	뿔고둥	NNG	I-POH
을	을	JKO	I-POH
_	_	_	I-POH
불	불	VV	I-POH
어라	어라	EF	I-POH
’	’	SS	O
.	.	SF	O
_	_	_	O
편운	편운	NNG	B-POH
문학상	문학상	NNG	I-POH
은	은	JX	O
_	_	_	O
조병화	조병화	NNP	B-PER
_	_	_	O
시인	시인	NNG	O
(	(	SS	O
1921	1921	SN	B-DUR
∼	∼	SO	I-DUR
2003	2003	SN	I-DUR
)	)	SS	O
을	을	JKO	O
_	_	_	O
기리	기리	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
제정	제정되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 토마스 바흐 IOC 위원장은 이번 결정이 ‘반도핑 강화’ 의지에 역행하는 것이 아님을 강조하며 “러시아는 자국 선수들이 금지약물을 복용하지 않았음을 철저히 입증해야 한다”고 덧붙였다.
## <토마스 바흐:PER> <IOC:ORG> 위원장은 이번 결정이 ‘반도핑 강화’ 의지에 역행하는 것이 아님을 강조하며 “<러시아:ORG>는 자국 선수들이 금지약물을 복용하지 않았음을 철저히 입증해야 한다”고 덧붙였다.
토마스	토마스	NNP	B-PER
_	_	_	I-PER
바흐	바흐	NNP	I-PER
_	_	_	O
IOC	IOC	SL	B-ORG
_	_	_	O
위원장	위원장	NNG	O
은	은	JX	O
_	_	_	O
이번	이번	NNG	O
_	_	_	O
결정	결정	NNG	O
이	이	JKS	O
_	_	_	O
‘	‘	SS	O
반	반	NNG	O
도핑	도핑	NNG	O
_	_	_	O
강화	강화	NNG	O
’	’	SS	O
_	_	_	O
의지	의지	NNG	O
에	에	JKB	O
_	_	_	O
역행하	역행하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
이	이	JKC	O
_	_	_	O
아님	아니+ㅁ	VCN+ETN	O
을	을	JKO	O
_	_	_	O
강조하	강조하	VV	O
며	며	EC	O
_	_	_	O
“	“	SS	O
러시아	러시아	NNP	B-ORG
는	는	JX	O
_	_	_	O
자국	자국	NNG	O
_	_	_	O
선수	선수	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
금지	금지	NNG	O
약물	약물	NNG	O
을	을	JKO	O
_	_	_	O
복용하	복용하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
음	음	ETN	O
을	을	JKO	O
_	_	_	O
철저히	철저히	MAG	O
_	_	_	O
입증해야	입증하+여야	VV+EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
덧붙	덧붙이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 올 시즌 프로야구 10번째 구단으로 뛰어든 신생 kt는 첫 승에 대한 갈증에 시달리고 있다.
## 올 시즌 프로야구 <10번:NOH>째 구단으로 뛰어든 신생 <kt:ORG>는 첫 승에 대한 갈증에 시달리고 있다.
올	올	NNG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
프로	프로	NNG	O
야구	야구	NNG	O
_	_	_	O
10	10	SN	B-NOH
번째	번째	NNB	O
_	_	_	O
구단	구단	NNG	O
으로	으로	JKB	O
_	_	_	O
뛰어든	뛰어들+ㄴ	VV+ETM	O
_	_	_	O
신생	신생	NNG	O
_	_	_	O
kt	kt	SL	B-ORG
는	는	JX	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
승	승	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
갈증	갈증	NNG	O
에	에	JKB	O
_	_	_	O
시달리	시달리	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 7
## 결국 김 씨는 14일 인사처가 있는 서울 종로구 정부서울청사를 직접 찾을 예정이다.
## 결국 <김:PER> 씨는 <14일:DAT> 인사처가 있는 <서울:LOC> <종로구 정부서울청사:LOC>를 직접 찾을 예정이다.
결국	결국	NNG	O
_	_	_	O
김	김	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
14	14	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
인사처	인사처	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
종로구	종로구	NNP	B-LOC
_	_	_	I-LOC
정부서울청사	정부서울청사	NNP	I-LOC
를	를	JKO	O
_	_	_	O
직접	직접	MAG	O
_	_	_	O
찾	찾	VV	O
을	을	ETM	O
_	_	_	O
예정	예정	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 8
## 2015년 연봉총액에서 메이저리그 30개 구단 중 18위에 머물렀지만, ‘통 큰’ 베팅으로 박병호의 가치를 인정했다.
## <2015년:DAT> 연봉총액에서 <메이저리그:ORG> <30개:NOH> 구단 중 <18위:NOH>에 머물렀지만, ‘통 큰’ 베팅으로 <박병호:PER>의 가치를 인정했다.
2015	2015	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
연봉	연봉	NNG	O
총액	총액	NNG	O
에서	에서	JKB	O
_	_	_	O
메이저리그	메이저리그	NNG	B-ORG
_	_	_	O
30	30	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
구단	구단	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
18	18	SN	B-NOH
위	위	NNB	I-NOH
에	에	JKB	O
_	_	_	O
머물	머무르	VV	O
렀	었	EP	O
지만	지만	EC	O
,	,	SP	O
_	_	_	O
‘	‘	SS	O
통	통	NNG	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
’	’	SS	O
_	_	_	O
베팅	베팅	NNG	O
으로	으로	JKB	O
_	_	_	O
박병호	박병호	NNP	B-PER
의	의	JKG	O
_	_	_	O
가치	가치	NNG	O
를	를	JKO	O
_	_	_	O
인정	인정하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 숭실사이버대학교, ‘콘텐츠제공서비스 품질인증’ 획득
## <숭실사이버대학교:ORG>, ‘콘텐츠제공서비스 품질인증’ 획득
숭실	숭실	NNP	B-ORG
사이버	사이버	NNG	I-ORG
대학교	대학교	NNG	I-ORG
,	,	SP	O
_	_	_	O
‘	‘	SS	O
콘텐츠	콘텐츠	NNG	O
제공	제공	NNG	O
서비스	서비스	NNG	O
_	_	_	O
품질	품질	NNG	O
인증	인증	NNG	O
’	’	SS	O
_	_	_	O
획득	획득	NNG	O

## 10
## 모사드는 이스라엘 총리의 유엔 연설 약 한 달 뒤인 2012년 10월 22일 SSA와 공유한 기밀문서에서 이란이 핵무기 개발에 필요한 활동을 벌이고 있지 않다는 입장을 밝혔다.
## <모사드:PER>는 <이스라엘:ORG> 총리의 <유엔:ORG> 연설 약 <한 달:NOH> 뒤인 <2012년 10월 22일:DAT> <SSA:ORG>와 공유한 기밀문서에서 <이란:ORG>이 핵무기 개발에 필요한 활동을 벌이고 있지 않다는 입장을 밝혔다.
모사드	모사드	NNG	B-PER
는	는	JX	O
_	_	_	O
이스라엘	이스라엘	NNP	B-ORG
_	_	_	O
총리	총리	NNG	O
의	의	JKG	O
_	_	_	O
유엔	유엔	NNP	B-ORG
_	_	_	O
연설	연설	NNG	O
_	_	_	O
약	약	MM	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
달	달	NNB	I-NOH
_	_	_	O
뒤	뒤	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
2012	2012	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
10	10	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
22	22	SN	I-DAT
일	일	NNB	I-DAT
_	_	_	O
SSA	SSA	SL	B-ORG
와	와	JC	O
_	_	_	O
공유한	공유하+ㄴ	VV+ETM	O
_	_	_	O
기밀문서	기밀문서	NNG	O
에서	에서	JKB	O
_	_	_	O
이란	이란	NNP	B-ORG
이	이	JKS	O
_	_	_	O
핵무기	핵무기	NNG	O
_	_	_	O
개발	개발	NNG	O
에	에	JKB	O
_	_	_	O
필요한	필요하+ㄴ	VA+ETM	O
_	_	_	O
활동	활동	NNG	O
을	을	JKO	O
_	_	_	O
벌이	벌이	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
지	지	EC	O
_	_	_	O
않	않	VX	O
다는	다는	ETM	O
_	_	_	O
입장	입장	NNG	O
을	을	JKO	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 우리 사회가 자격증, 그 종이 한 장을 중시하는 사회이기 때문이란 생각을 했다.
## 우리 사회가 자격증, 그 종이 <한 장:NOH>을 중시하는 사회이기 때문이란 생각을 했다.
우리	우리	NP	O
_	_	_	O
사회	사회	NNG	O
가	가	JKS	O
_	_	_	O
자격증	자격증	NNG	O
,	,	SP	O
_	_	_	O
그	그	MM	O
_	_	_	O
종이	종이	NNG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
장	장	NNB	I-NOH
을	을	JKO	O
_	_	_	O
중시하	중시하	VV	O
는	는	ETM	O
_	_	_	O
사회	사회	NNG	O
이	이	VCP	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
란	란	ETM	O
_	_	_	O
생각	생각	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 12
## 그날을 돌아보며 ‘산과 동무해 나 여기 서 있다’고 키 작은 소년이 오십 척 거인이 되어 ‘천둥과 번개의 힘까지 끌어’ 모은다.
## 그날을 돌아보며 ‘산과 동무해 나 여기 서 있다’고 키 작은 소년이 <오십 척:NOH> 거인이 되어 ‘천둥과 번개의 힘까지 끌어’ 모은다.
그날	그날	NNG	O
을	을	JKO	O
_	_	_	O
돌아보	돌아보	VV	O
며	며	EC	O
_	_	_	O
‘	‘	SS	O
산	산	NNG	O
과	과	JC	O
_	_	_	O
동무해	동무하+여	VV+EC	O
_	_	_	O
나	나	NP	O
_	_	_	O
여기	여기	NP	O
_	_	_	O
서	서+어	VV+EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
’	’	SS	O
고	고	JKQ	O
_	_	_	O
키	키	NNG	O
_	_	_	O
작	작	VA	O
은	은	ETM	O
_	_	_	O
소년	소년	NNG	O
이	이	JKS	O
_	_	_	O
오십	오십	NR	B-NOH
_	_	_	I-NOH
척	척	NNB	I-NOH
_	_	_	O
거인	거인	NNG	O
이	이	JKC	O
_	_	_	O
되	되	VV	O
어	어	EC	O
_	_	_	O
‘	‘	SS	O
천둥	천둥	NNG	O
과	과	JC	O
_	_	_	O
번개	번개	NNG	O
의	의	JKG	O
_	_	_	O
힘	힘	NNG	O
까지	까지	JX	O
_	_	_	O
끌	끌	VV	O
어	어	EF	O
’	’	SS	O
_	_	_	O
모은다	모으+ㄴ다	VV+EF	O
.	.	SF	O

## 13
## 수도권 마지막 택지 아파트 ‘송산신도시 반도유보라 아이비파크’ 분양 마감임박
## 수도권 마지막 택지 아파트 ‘<송산신도시 반도유보라 아이비파크:LOC>’ 분양 마감임박
수도권	수도권	NNG	O
_	_	_	O
마지막	마지막	NNG	O
_	_	_	O
택지	택지	NNG	O
_	_	_	O
아파트	아파트	NNG	O
_	_	_	O
‘	‘	SS	O
송산	송산	NNP	B-LOC
신도시	신도시	NNG	I-LOC
_	_	_	I-LOC
반도유보라	반도유보라	NNP	I-LOC
_	_	_	I-LOC
아이비파크	아이비파크	NNP	I-LOC
’	’	SS	O
_	_	_	O
분양	분양	NNG	O
_	_	_	O
마감	마감	NNG	O
임박	임박	NNG	O

## 14
## 현대자동차그룹 정몽구 그룹 회장과 정의선 현대자동차 부회장 부자가 현대글로비스 지분 매각에 성공했다.
## <현대자동차그룹:ORG> <정몽구:PER> 그룹 회장과 <정의선:PER> <현대자동차:ORG> 부회장 부자가 <현대글로비스:ORG> 지분 매각에 성공했다.
현대자동차그룹	현대자동차그룹	NNP	B-ORG
_	_	_	O
정몽구	정몽구	NNP	B-PER
_	_	_	O
그룹	그룹	NNG	O
_	_	_	O
회장	회장	NNG	O
과	과	JC	O
_	_	_	O
정의선	정의선	NNP	B-PER
_	_	_	O
현대자동차	현대자동차	NNP	B-ORG
_	_	_	O
부회장	부회장	NNG	O
_	_	_	O
부자	부자	NNG	O
가	가	JKS	O
_	_	_	O
현대	현대	NNP	B-ORG
글로	글로	NNG	I-ORG
비스	비스	NNG	I-ORG
_	_	_	O
지분	지분	NNG	O
_	_	_	O
매각	매각	NNG	O
에	에	JKB	O
_	_	_	O
성공	성공하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

