## 1
## 당시 일본의 치열한 입시 경쟁과 집단 따돌림 등으로 도시 학교의 삭막한 환경에 지쳤던 학생들이 대거 몰려들며 산촌유학이 붐을 이뤘다.
## 당시 <일본:ORG>의 치열한 입시 경쟁과 집단 따돌림 등으로 도시 학교의 삭막한 환경에 지쳤던 학생들이 대거 몰려들며 산촌유학이 붐을 이뤘다.
당시	당시	NNG	O
## ‘새누리’ 당명 확보한 박사모, 제2의 친박연대 꿈꾸나
## ‘<새누리:ORG>’ 당명 확보한 <박사모:ORG>, <제2:NOH>의 친박연대 꿈꾸나
‘	‘	SS	O
새누리	새누리	NNP	B-ORG
’	’	SS	O
_	_	_	O
당명	당명	NNG	O
_	_	_	O
확보한	확보하+ㄴ	VV+ETM	O
_	_	_	O
박사모	박사모	NNP	B-ORG
,	,	SP	O
_	_	_	O
제	제	XPN	B-NOH
2	2	SN	I-NOH
의	의	JKG	O
_	_	_	O
친	친	XPN	O
박	박	NNP	O
연대	연대	NNG	O
_	_	_	O
꿈꾸	꿈꾸	VV	O
나	나	EF	O

## 5
## 신시아의 사망 소식이 알려지자 두 번 째 부인 오노 요코는 “우리 둘은 비틀스의 가족으로 꿋꿋이 서 있었다”며 “그녀는 삶에 대한 열정을 가지고 있었던 훌륭한 엄마”라고 애도를 표했다.
## <신시아:PER>의 사망 소식이 알려지자 두 번 째 부인 <오노 요코:PER>는 “우리 둘은 <비틀스:ORG>의 가족으로 꿋꿋이 서 있었다”며 “그녀는 삶에 대한 열정을 가지고 있었던 훌륭한 엄마”라고 애도를 표했다.
신시아	신시아	NNP	B-PER
의	의	JKG	O
_	_	_	O
사망	사망	NNG	O
_	_	_	O
소식	소식	NNG	O
이	이	JKS	O
_	_	_	O
알려지	알려지	VV	O
자	자	EC	O
_	_	_	O
두	두	MM	O
_	_	_	O
번	번	NNB	O
_	_	_	O
째	째	XSN	O
_	_	_	O
부인	부인	NNG	O
_	_	_	O
오노	오노	NNP	B-PER
_	_	_	I-PER
요코	요코	NNP	I-PER
는	는	JX	O
_	_	_	O
“	“	SS	O
우리	우리	NP	O
_	_	_	O
둘	둘	NR	O
은	은	JX	O
_	_	_	O
비틀스	비틀스	NNP	B-ORG
의	의	JKG	O
_	_	_	O
가족	가족	NNG	O
으로	으로	JKB	O
_	_	_	O
꿋꿋이	꿋꿋이	MAG	O
_	_	_	O
서	서+어	VV+EC	O
_	_	_	O
있	있	VX	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
그녀	그녀	NP	O
는	는	JX	O
_	_	_	O
삶	삶	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
열정	열정	NNG	O
을	을	JKO	O
_	_	_	O
가지	가지	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
훌륭한	훌륭하+ㄴ	VA+ETM	O
_	_	_	O
엄마	엄마	NNG	O
”	”	SS	O
라고	라고	JKQ	O
_	_	_	O
애도	애도	NNG	O
를	를	JKO	O
_	_	_	O
표	표하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 천주교 수원교구에 속하는 경기 평택시 청북성당 주임 신부인 그는 최근 힙합 음반 ‘양탄자’를 냈다.
## 천주교 <수원:LOC>교구에 속하는 <경기 평택시:LOC> <청북성당:LOC> 주임 신부인 그는 최근 힙합 음반 ‘<양탄자:POH>’를 냈다.
천주교	천주교	NNG	O
_	_	_	O
수원	수원	NNP	B-LOC
교구	교구	NNG	O
에	에	JKB	O
_	_	_	O
속하	속하	VV	O
는	는	ETM	O
_	_	_	O
경기	경기	NNP	B-LOC
_	_	_	I-LOC
평택시	평택시	NNP	I-LOC
_	_	_	O
청북	청북	NNG	B-LOC
성당	성당	NNG	I-LOC
_	_	_	O
주임	주임	NNG	O
_	_	_	O
신부	신부	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
그	그	NP	O
는	는	JX	O
_	_	_	O
최근	최근	NNG	O
_	_	_	O
힙합	힙합	NNG	O
_	_	_	O
음반	음반	NNG	O
_	_	_	O
‘	‘	SS	O
양탄자	양탄자	NNG	B-POH
’	’	SS	O
를	를	JKO	O
_	_	_	O
냈	내+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 7
## 이 회장은 전기 설비분야의 전문 기술인이다.
## <이:PER> 회장은 전기 설비분야의 전문 기술인이다.
이	이	NNP	B-PER
_	_	_	O
회장	회장	NNG	O
은	은	JX	O
_	_	_	O
전기	전기	NNG	O
_	_	_	O
설비	설비	NNG	O
분야	분야	NNG	O
의	의	JKG	O
_	_	_	O
전문	전문	NNG	O
_	_	_	O
기술	기술	NNG	O
인	인	XSN	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 8
## 공동기업체는 시미즈(청수) 가지마(녹도) 등 「제네콘」이라 불리는 전국적인 대형건설업체와 중소 건설업체가 각기 지분을 갖고 공사를 시행하고, 하청업체도 함께 선정한다.
## 공동기업체는 <시미즈:ORG>(<청수:ORG>) <가지마:ORG>(<녹도:ORG>) 등 「<제네콘:POH>」이라 불리는 전국적인 대형건설업체와 중소 건설업체가 각기 지분을 갖고 공사를 시행하고, 하청업체도 함께 선정한다.
공동	공동	NNG	O
기업체	기업체	NNG	O
는	는	JX	O
_	_	_	O
시미즈	시미즈	NNG	B-ORG
(	(	SS	O
청수	청수	NNP	B-ORG
)	)	SS	O
_	_	_	O
가지마	가지마	NNP	B-ORG
(	(	SS	O
녹도	녹도	NNP	B-ORG
)	)	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
「	「	SS	O
제네콘	제네콘	NNP	B-POH
」	」	SS	O
이	이	VCP	O
라	라	EC	O
_	_	_	O
불리	불리	VV	O
는	는	ETM	O
_	_	_	O
전국적	전국적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
대형	대형	NNG	O
건설업	건설업	NNG	O
체	체	XSN	O
와	와	JC	O
_	_	_	O
중소	중소	NNG	O
_	_	_	O
건설	건설	NNG	O
업체	업체	NNG	O
가	가	JKS	O
_	_	_	O
각기	각기	MAG	O
_	_	_	O
지분	지분	NNG	O
을	을	JKO	O
_	_	_	O
갖	갖	VV	O
고	고	EC	O
_	_	_	O
공사	공사	NNG	O
를	를	JKO	O
_	_	_	O
시행하	시행하	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
하청	하청	NNG	O
업체	업체	NNG	O
도	도	JX	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
선정한다	선정하+ㄴ다	VV+EF	O
.	.	SF	O

## 9
## 황 교수는 “대선 과정에서 박근혜 대통령에 대해 발언한 것을 문제 삼은 것”이라고 주장했지만 학교 측은 “겸직 정도가 심각하다고 판단한 것일 뿐 과거 발언과는 무관한 결정”이라고 밝혔다.
## <황:PER> 교수는 “대선 과정에서 <박근혜:PER> 대통령에 대해 발언한 것을 문제 삼은 것”이라고 주장했지만 학교 측은 “겸직 정도가 심각하다고 판단한 것일 뿐 과거 발언과는 무관한 결정”이라고 밝혔다.
황	황	NNP	B-PER
_	_	_	O
교수	교수	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
대선	대선	NNG	O
_	_	_	O
과정	과정	NNG	O
에서	에서	JKB	O
_	_	_	O
박근혜	박근혜	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
발언한	발언하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
문제	문제	NNG	O
_	_	_	O
삼	삼	VV	O
은	은	ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
주장	주장하	VV	O
했	였	EP	O
지만	지만	EC	O
_	_	_	O
학교	학교	NNG	O
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
“	“	SS	O
겸직	겸직	NNG	O
_	_	_	O
정도	정도	NNG	O
가	가	JKS	O
_	_	_	O
심각하	심각하	VA	O
다고	다고	EC	O
_	_	_	O
판단한	판단하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
일	이+ㄹ	VCP+ETM	O
_	_	_	O
뿐	뿐	NNB	O
_	_	_	O
과거	과거	NNG	O
_	_	_	O
발언	발언	NNG	O
과	과	JKB	O
는	는	JX	O
_	_	_	O
무관한	무관하+ㄴ	VA+ETM	O
_	_	_	O
결정	결정	NNG	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 차승원은 “나 방금 최현석 셰프 같지 않았느냐”며 “소금으로만 하라는 법 있느냐”고 너스레를 떨었다.
## <차승원:PER>은 “나 방금 <최현석:PER> 셰프 같지 않았느냐”며 “소금으로만 하라는 법 있느냐”고 너스레를 떨었다.
차승원	차승원	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
나	나	NP	O
_	_	_	O
방금	방금	MAG	O
_	_	_	O
최현석	최현석	NNP	B-PER
_	_	_	O
셰프	셰프	NNG	O
_	_	_	O
같	같	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
느냐	느냐	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
소금	소금	NNG	O
으로	으로	JKB	O
만	만	JX	O
_	_	_	O
하	하	VV	O
라는	라는	ETM	O
_	_	_	O
법	법	NNB	O
_	_	_	O
있	있	VA	O
느냐	느냐	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
너스레	너스레	NNG	O
를	를	JKO	O
_	_	_	O
떨	떨	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 런던 대회 사령탑이었던 홍명보 감독은 2009년 국제축구연맹(FIFA) 20세 이하 청소년 월드컵 8강을 달성하는 등 일찌감치 연령대별 대표팀을 맡아 차근차근 올림픽을 준비해 왔다.
## <런던:LOC> 대회 사령탑이었던 <홍명보:PER> 감독은 <2009년:DAT> <국제축구연맹:ORG>(<FIFA:ORG>) <20세:NOH> 이하 청소년 월드컵 <8강:NOH>을 달성하는 등 일찌감치 연령대별 대표팀을 맡아 차근차근 올림픽을 준비해 왔다.
런던	런던	NNP	B-LOC
_	_	_	O
대회	대회	NNG	O
_	_	_	O
사령탑	사령탑	NNG	O
이	이	VCP	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
홍명보	홍명보	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
2009	2009	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
국제축구연맹	국제축구연맹	NNP	B-ORG
(	(	SS	O
FIFA	FIFA	SL	B-ORG
)	)	SS	O
_	_	_	O
20	20	SN	B-NOH
세	세	NNB	I-NOH
_	_	_	O
이하	이하	NNG	O
_	_	_	O
청소년	청소년	NNG	O
_	_	_	O
월드컵	월드컵	NNG	O
_	_	_	O
8	8	SN	B-NOH
강	강	NNG	I-NOH
을	을	JKO	O
_	_	_	O
달성하	달성하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
일찌감치	일찌감치	MAG	O
_	_	_	O
연령	연령	NNG	O
대	대	XSN	O
별	별	XSN	O
_	_	_	O
대표	대표	NNG	O
팀	팀	NNG	O
을	을	JKO	O
_	_	_	O
맡	맡	VV	O
아	아	EC	O
_	_	_	O
차근차근	차근차근	MAG	O
_	_	_	O
올림픽	올림픽	NNG	O
을	을	JKO	O
_	_	_	O
준비해	준비하+여	VV+EC	O
_	_	_	O
왔	+았	+EP	O
다	다	EF	O
.	.	SF	O

