## 1
## 두 포럼에서 나온 견해를 소개한다.“한반도 통일은 한민족 공동체의 숙명이다.
## <두 포럼:NOH>에서 나온 견해를 소개한다.“<한반도:LOC> 통일은 한민족 공동체의 숙명이다.
두	두	MM	B-NOH
직원	직원	NNG	O
_	_	_	O
유서	유서	NNG	O
_	_	_	O
공개	공개	NNG	O
.	.	SF	O
.	.	SF	O
.	.	SF	O
‘	‘	SS	O
노트	노트	NNG	O
_	_	_	O
3	3	SN	B-NOH
장	장	NNG	I-NOH
’	’	SS	O
_	_	_	O
각	각	MM	O
_	_	_	O
장	장	NNG	O
마다	마다	JX	O
_	_	_	O
대상	대상	NNG	O
_	_	_	O
달	다르	VA	O
라	아	EF	O
.	.	SF	O
.	.	SF	O
.	.	SF	O
무슨	무슨	MM	O
_	_	_	O
내용	내용	NNG	O
?	?	SF	O
국정원	국정원	NNP	B-ORG
_	_	_	O
직원	직원	NNG	O
_	_	_	O
임모	임모	NNG	B-PER
_	_	_	O
씨	씨	NNB	O
의	의	JKG	O
_	_	_	O
유서	유서	NNG	O
_	_	_	O
3	3	SN	B-NOH
장	장	NNG	I-NOH
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
당초	당초	NNG	O
_	_	_	O
공개하	공개하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
은	은	ETM	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
장	장	NNB	I-NOH
의	의	JKG	O
_	_	_	O
유서	유서	NNG	O
가	가	JKS	O
_	_	_	O
추가	추가	NNG	O
로	로	JKB	O
_	_	_	O
공개	공개되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O
임	임	NNP	B-PER
_	_	_	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
가족	가족	NNG	B-POH
에게	에게	JKB	O
_	_	_	O
보내	보내	VV	O
는	는	ETM	O
_	_	_	O
내용	내용	NNG	O
의	의	JKG	O
_	_	_	O
이	이	MM	O
_	_	_	O
유서	유서	NNG	O
에서	에서	JKB	O
_	_	_	O
"	"	SS	O
아내	아내	NNG	O
와	와	JC	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
딸	딸	NNG	I-NOH
,	,	SP	O
_	_	_	O
그리고	그리고	MAJ	O
_	_	_	O
부모님	부모님	NNG	O
께	께	JKB	O
_	_	_	O
짊어질	짊어지+ㄹ	VV+ETM	O
_	_	_	O
짐	짐	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
너무	너무	MAG	O
_	_	_	O
무겁	무겁	VA	O
다	다	EF	O
.	.	SF	O

## 10
## 한전은 남는 전력을 배터리에 충전해 에너지를 효율화하는 스마트그리드 등 10개 사업에 대해 MOU를 체결했다.
## <한전:ORG>은 남는 전력을 배터리에 충전해 에너지를 효율화하는 스마트그리드 등 <10개:NOH> 사업에 대해 MOU를 체결했다.
한전	한전	NNP	B-ORG
은	은	JX	O
_	_	_	O
남	남	VV	O
는	는	ETM	O
_	_	_	O
전력	전력	NNG	O
을	을	JKO	O
_	_	_	O
배터리	배터리	NNG	O
에	에	JKB	O
_	_	_	O
충전해	충전하+여	VV+EC	O
_	_	_	O
에너지	에너지	NNG	O
를	를	JKO	O
_	_	_	O
효율	효율	NNG	O
화	화	XSN	O
하	하	XSV	O
는	는	ETM	O
_	_	_	O
스마트	스마트	NNG	O
그리드	그리드	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
10	10	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
사업	사업	NNG	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
MOU	MOU	SL	O
를	를	JKO	O
_	_	_	O
체결	체결하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 하지만 회사명이 바뀌는 마당에 이미 경쟁력을 상실한 야후 브랜드를 끝까지 가져갈 것인지에 대해서는 의견이 분분하다.만약 미국 야후 본사가 포탈 서비스에서도 야후 브랜드를 포기한다면 전 세계에서 거의 유일하게 일본에서만 야후라는 이름이 남을 가능성이 크다.
## 하지만 회사명이 바뀌는 마당에 이미 경쟁력을 상실한 <야후:ORG> 브랜드를 끝까지 가져갈 것인지에 대해서는 의견이 분분하다.만약 <미국 야후:ORG> 본사가 포탈 서비스에서도 <야후:ORG> 브랜드를 포기한다면 전 세계에서 거의 유일하게 <일본:LOC>에서만 <야후:ORG>라는 이름이 남을 가능성이 크다.
하지만	하지만	MAJ	O
_	_	_	O
회사	회사	NNG	O
명	명	NNG	O
이	이	JKS	O
_	_	_	O
바뀌	바뀌	VV	O
는	는	ETM	O
_	_	_	O
마당	마당	NNG	O
에	에	JKB	O
_	_	_	O
이미	이미	MAG	O
_	_	_	O
경쟁력	경쟁력	NNG	O
을	을	JKO	O
_	_	_	O
상실한	상실하+ㄴ	VV+ETM	O
_	_	_	O
야후	야후	NNP	B-ORG
_	_	_	O
브랜드	브랜드	NNG	O
를	를	JKO	O
_	_	_	O
끝	끝	NNG	O
까지	까지	JX	O
_	_	_	O
가져갈	가져가+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
인지	이+ㄴ지	VCP+EC	O
에	에	JKB	O
_	_	_	O
대해서	대하+여서	VV+EC	O
는	는	JX	O
_	_	_	O
의견	의견	NNG	O
이	이	JKS	O
_	_	_	O
분분하	분분하	VA	O
다	다	EF	O
.	.	SF	O
만약	만약	NNG	O
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	I-ORG
야후	야후	NNP	I-ORG
_	_	_	O
본사	본사	NNG	O
가	가	JKS	O
_	_	_	O
포탈	포탈	NNG	O
_	_	_	O
서비스	서비스	NNG	O
에서	에서	JKB	O
도	도	JX	O
_	_	_	O
야후	야후	NNP	B-ORG
_	_	_	O
브랜드	브랜드	NNG	O
를	를	JKO	O
_	_	_	O
포기한다면	포기하+ㄴ다면	VV+EC	O
_	_	_	O
전	전	MM	O
_	_	_	O
세계	세계	NNG	O
에서	에서	JKB	O
_	_	_	O
거의	거의	MAG	O
_	_	_	O
유일하	유일하	VA	O
게	게	EC	O
_	_	_	O
일본	일본	NNP	B-LOC
에서	에서	JKB	O
만	만	JX	O
_	_	_	O
야후	야후+이	NNP+VCP	B-ORG
라는	라는	ETM	O
_	_	_	O
이름	이름	NNG	O
이	이	JKS	O
_	_	_	O
남	남	VV	O
을	을	ETM	O
_	_	_	O
가능성	가능성	NNG	O
이	이	JKS	O
_	_	_	O
크	크	VA	O
다	다	EF	O
.	.	SF	O

## 12
## 다리 높이는 65m로 현대자동차 수출용 선박(최대 높이 35m) 출입에 방해가 되지 않도록 시공됐다.
## 다리 높이는 <65m:NOH>로 <현대자동차:ORG> 수출용 선박(최대 높이 <35m:NOH>) 출입에 방해가 되지 않도록 시공됐다.
다리	다리	NNG	O
_	_	_	O
높이	높이	NNG	O
는	는	JX	O
_	_	_	O
65	65	SN	B-NOH
m	m	SL	I-NOH
로	로	JKB	O
_	_	_	O
현대자동차	현대자동차	NNP	B-ORG
_	_	_	O
수출	수출	NNG	O
용	용	XSN	O
_	_	_	O
선박	선박	NNG	O
(	(	SS	O
최대	최대	NNG	O
_	_	_	O
높이	높이	NNG	O
_	_	_	O
35	35	SN	B-NOH
m	m	SL	I-NOH
)	)	SS	O
_	_	_	O
출입	출입	NNG	O
에	에	JKB	O
_	_	_	O
방해	방해	NNG	O
가	가	JKC	O
_	_	_	O
되	되	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
도록	도록	EC	O
_	_	_	O
시공	시공+되	NNG+XSV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 13
## ‘아웃포켓 밴딩 스커트’와 매치하면 깨물어주고 싶을 만큼 예쁜 스쿨룩 완성. 폴로키즈의 ‘배너 스트라이프 백팩’은 배너 스트라이프, ‘3’ 패치, 빅 포니 로고가 발랄한 폴로 스타일을 만들어준다.
## ‘<아웃포켓 밴딩 스커트:POH>’와 매치하면 깨물어주고 싶을 만큼 예쁜 스쿨룩 완성. <폴로키즈:ORG>의 ‘<배너 스트라이프 백팩:POH>’은 배너 스트라이프, ‘<3:NOH>’ 패치, 빅 포니 로고가 발랄한 폴로 스타일을 만들어준다.
‘	‘	SS	O
아웃	아웃	NNG	B-POH
포켓	포켓	NNG	I-POH
_	_	_	I-POH
밴딩	밴딩	NNG	I-POH
_	_	_	I-POH
스커트	스커트	NNG	I-POH
’	’	SS	O
와	와	JKB	O
_	_	_	O
매치하	매치하	VV	O
면	면	EC	O
_	_	_	O
깨물	깨물	VV	O
어	어	EC	O
주	주	VX	O
고	고	EC	O
_	_	_	O
싶	싶	VX	O
을	을	ETM	O
_	_	_	O
만큼	만큼	NNB	O
_	_	_	O
예쁜	예쁘+ㄴ	VA+ETM	O
_	_	_	O
스쿨	스쿨	NNG	O
룩	룩	NNG	O
_	_	_	O
완성	완성	NNG	O
.	.	SF	O
_	_	_	O
폴로	폴로	NNP	B-ORG
키즈	키즈	NNG	I-ORG
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
배너	배너	NNG	B-POH
_	_	_	I-POH
스트라이프	스트라이프	NNG	I-POH
_	_	_	I-POH
백팩	백팩	NNG	I-POH
’	’	SS	O
은	은	JX	O
_	_	_	O
배너	배너	NNG	O
_	_	_	O
스트라이프	스트라이프	NNG	O
,	,	SP	O
_	_	_	O
‘	‘	SS	O
3	3	SN	B-NOH
’	’	SS	O
_	_	_	O
패치	패치	NNG	O
,	,	SP	O
_	_	_	O
빅	빅	NNG	O
_	_	_	O
포니	포니	NNG	O
_	_	_	O
로고	로고	NNG	O
가	가	JKS	O
_	_	_	O
발랄한	발랄하+ㄴ	VA+ETM	O
_	_	_	O
폴로	폴로	NNP	O
_	_	_	O
스타일	스타일	NNG	O
을	을	JKO	O
_	_	_	O
만들	만들	VV	O
어	어	EC	O
준다	주+ㄴ다	VX+EF	O
.	.	SF	O

