## 1
## 그러자 기부액이 세 배로 뛰었다.
## 그러자 기부액이 <세 배:PNT>로 뛰었다.
그러	그러	VV	O
보냈	보내+었	VV+EP	O
는지	는지	EC	O
_	_	_	O
살짝	살짝	MAG	O
_	_	_	O
언급한다	언급하+ㄴ다	VV+EF	O
.	.	SF	O

## 7
## 리단은 아빠에게 인사와 꽃을 건네고 "아빠 사랑해요"라고 외쳐 시청자들의 마음을 울렸다.
## <리단:PER>은 아빠에게 인사와 꽃을 건네고 "아빠 사랑해요"라고 외쳐 시청자들의 마음을 울렸다.
리	리	NNG	B-PER
단	단	XSN	I-PER
은	은	JX	O
_	_	_	O
아빠	아빠	NNG	O
에게	에게	JKB	O
_	_	_	O
인사	인사	NNG	O
와	와	JC	O
_	_	_	O
꽃	꽃	NNG	O
을	을	JKO	O
_	_	_	O
건네	건네	VV	O
고	고	EC	O
_	_	_	O
"	"	SS	O
아빠	아빠	NNG	O
_	_	_	O
사랑해요	사랑하+여요	VV+EF	O
"	"	SS	O
라고	라고	JKQ	O
_	_	_	O
외쳐	외치+어	VV+EC	O
_	_	_	O
시청자	시청자	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
마음	마음	NNG	O
을	을	JKO	O
_	_	_	O
울	울리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 이 강사는 주인공 진세연이 연기하는 조선시대 ‘다모’에 대해 모르는 시청자를 위해 “잡일을 맡아하던 관비였으나 시간이 지날수록 포도청의 비밀형사를 지칭하는 말이 됐다”고 설명한다.
## <이:PER> 강사는 주인공 <진세연:PER>이 <연기:LOC>하는 <조선시대:DUR> ‘다모’에 대해 모르는 시청자를 위해 “잡일을 맡아하던 관비였으나 시간이 지날수록 <포도청:ORG>의 비밀형사를 지칭하는 말이 됐다”고 설명한다.
이	이	MM	B-PER
_	_	_	O
강사	강사	NNG	O
는	는	JX	O
_	_	_	O
주인공	주인공	NNG	O
_	_	_	O
진세연	진세연	NNP	B-PER
이	이	JKS	O
_	_	_	O
연기하	연기하	VV	O
는	는	ETM	O
_	_	_	O
조선	조선	NNP	B-DUR
시대	시대	NNG	I-DUR
_	_	_	O
‘	‘	SS	O
다모	다모	NNG	O
’	’	SS	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
모르	모르	VV	O
는	는	ETM	O
_	_	_	O
시청자	시청자	NNG	O
를	를	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
“	“	SS	O
잡일	잡일	NNG	O
을	을	JKO	O
_	_	_	O
맡	맡	VV	O
아	아	EC	O
하	하	VV	O
던	던	ETM	O
_	_	_	O
관비	관비+이	NNG+VCP	O
였	었	EP	O
으나	으나	EC	O
_	_	_	O
시간	시간	NNG	O
이	이	JKS	O
_	_	_	O
지날수록	지나+ㄹ수록	VV+EC	O
_	_	_	O
포도청	포도청	NNG	B-ORG
의	의	JKG	O
_	_	_	O
비밀	비밀	NNG	O
형사	형사	NNG	O
를	를	JKO	O
_	_	_	O
지칭하	지칭하	VV	O
는	는	ETM	O
_	_	_	O
말	말	NNG	O
이	이	JKC	O
_	_	_	O
됐	+었	+EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
설명한다	설명하+ㄴ다	VV+EF	O
.	.	SF	O

## 9
## 3000안타 이후 갑작스러운 부진에 좌절하던 2012년 스프링캠프 때 장훈의 사진이 새겨진 티셔츠를 입고 나와 스스로를 채찍질했다.
## <3000안타:NOH> 이후 갑작스러운 부진에 좌절하던 <2012년:DAT> 스프링캠프 때 <장훈:PER>의 사진이 새겨진 티셔츠를 입고 나와 스스로를 채찍질했다.
3000	3000	SN	B-NOH
안타	안타	NNG	I-NOH
_	_	_	O
이후	이후	NNG	O
_	_	_	O
갑작스러	갑작스럽	VA	O
운	ㄴ	ETM	O
_	_	_	O
부진	부진	NNG	O
에	에	JKB	O
_	_	_	O
좌절하	좌절하	VV	O
던	던	ETM	O
_	_	_	O
2012	2012	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
스프링	스프링	NNG	O
캠프	캠프	NNG	O
_	_	_	O
때	때	NNG	O
_	_	_	O
장훈	장훈	NNP	B-PER
의	의	JKG	O
_	_	_	O
사진	사진	NNG	O
이	이	JKS	O
_	_	_	O
새겨	새기+어	VV+EC	O
진	지+ㄴ	VX+ETM	O
_	_	_	O
티셔츠	티셔츠	NNG	O
를	를	JKO	O
_	_	_	O
입	입	VV	O
고	고	EC	O
_	_	_	O
나	나오	VV	O
와	아	EC	O
_	_	_	O
스스로	스스로	NNG	O
를	를	JKO	O
_	_	_	O
채찍질	채찍질하	VV	O
했	었	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 용량도 업계 최대인 256GB에 달해 5GB의 풀고화질(HD)급 영화를 47편까지 저장할 수 있다.
## 용량도 업계 최대인 <256GB:NOH>에 달해 <5GB:NOH>의 풀고화질(HD)급 영화를 <47편:NOH>까지 저장할 수 있다.
용량	용량	NNG	O
도	도	JX	O
_	_	_	O
업계	업계	NNG	O
_	_	_	O
최대	최대	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
256	256	SN	B-NOH
GB	GB	SL	I-NOH
에	에	JKB	O
_	_	_	O
달해	달하+여	VV+EC	O
_	_	_	O
5	5	SN	B-NOH
GB	GB	SL	I-NOH
의	의	JKG	O
_	_	_	O
풀	풀	NNG	O
고화질	고화질	NNG	O
(	(	SS	O
HD	HD	SL	O
)	)	SS	O
급	급	NNG	O
_	_	_	O
영화	영화	NNG	O
를	를	JKO	O
_	_	_	O
47	47	SN	B-NOH
편	편	NNB	I-NOH
까지	까지	JX	O
_	_	_	O
저장할	저장하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 11
## 중간합계 3언더파 210타가 된 안병훈은 14일 오전 3시 현재 대니 윌렛(영국), 리키 파울러(미국) 등과 함께 공동 16위에 올랐다.
## 중간합계 <3언더파:NOH> <210타:NOH>가 된 <안병훈:PER>은 <14일:DAT> <오전 3시:TIM> 현재 <대니 윌렛:PER>(<영국:ORG>), <리키 파울러:PER>(<미국:ORG>) 등과 함께 공동 <16위:NOH>에 올랐다.
중간	중간	NNG	O
합계	합계	NNG	O
_	_	_	O
3	3	SN	B-NOH
언더파	언더파	NNG	I-NOH
_	_	_	O
210	210	SN	B-NOH
타가	타가	NNG	O
_	_	_	O
된	되+ㄴ	VV+ETM	O
_	_	_	O
안병훈	안병훈	NNP	B-PER
은	은	JX	O
_	_	_	O
14	14	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오전	오전	NNG	B-TIM
_	_	_	I-TIM
3	3	SN	I-TIM
시	시	NNB	I-TIM
_	_	_	O
현재	현재	MAG	O
_	_	_	O
대니	대니	NNP	B-PER
_	_	_	I-PER
윌	윌	NNG	I-PER
렛	렛	NNG	I-PER
(	(	SS	O
영국	영국	NNP	B-ORG
)	)	SS	O
,	,	SP	O
_	_	_	O
리키	리키	NNP	B-PER
_	_	_	I-PER
파울러	파울러	NNP	I-PER
(	(	SS	O
미국	미국	NNP	B-ORG
)	)	SS	O
_	_	_	O
등	등	NNB	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
공동	공동	NNG	O
_	_	_	O
16	16	SN	B-NOH
위	위	NNB	I-NOH
에	에	JKB	O
_	_	_	O
올	오르	VV	O
랐	았	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 안병훈은 12일 2라운드에서 강한 바람에 고전했지만, 3라운드에서는 안정을 찾으며 성적을 끌어올렸다.
## <안병훈:PER>은 <12일:DAT> <2라운드:NOH>에서 강한 바람에 고전했지만, <3라운드:NOH>에서는 안정을 찾으며 성적을 끌어올렸다.
안병훈	안병훈	NNP	B-PER
은	은	JX	O
_	_	_	O
12	12	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
2	2	SN	B-NOH
라운드	라운드	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
강한	강하+ㄴ	VA+ETM	O
_	_	_	O
바람	바람	NNG	O
에	에	JKB	O
_	_	_	O
고전	고전하	VV	O
했	였	EP	O
지만	지만	EC	O
,	,	SP	O
_	_	_	O
3	3	SN	B-NOH
라운드	라운드	NNG	I-NOH
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
안정	안정	NNG	O
을	을	JKO	O
_	_	_	O
찾	찾	VV	O
으며	으며	EC	O
_	_	_	O
성적	성적	NNG	O
을	을	JKO	O
_	_	_	O
끌어올	끌어올리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 울산지방경찰청 광역수사대는 10일 성매매 안마시술소를 운영한 혐의로 최모(37)씨를 구속했다.
## <울산지방경찰청 광역수사대:ORG>는 <10일:DAT> 성매매 안마시술소를 운영한 혐의로 <최모:PER>(<37:NOH>)씨를 구속했다.
울산	울산	NNP	B-ORG
지방	지방	NNG	I-ORG
경찰청	경찰청	NNG	I-ORG
_	_	_	I-ORG
광역	광역	NNG	I-ORG
수사대	수사대	NNG	I-ORG
는	는	JX	O
_	_	_	O
10	10	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
성	성	NNG	O
매매	매매	NNG	O
_	_	_	O
안마	안마	NNG	O
시술	시술	NNG	O
소	소	XSN	O
를	를	JKO	O
_	_	_	O
운영한	운영하+ㄴ	VV+ETM	O
_	_	_	O
혐의	혐의	NNG	O
로	로	JKB	O
_	_	_	O
최	최	NNP	B-PER
모	모	NP	I-PER
(	(	SS	O
37	37	SN	B-NOH
)	)	SS	O
씨	씨	NNB	O
를	를	JKO	O
_	_	_	O
구속	구속하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 14
## 울산의 한 조직폭력배 행동대원인 최씨는 울산시 남구 삼산동의 한 상가 3·4층에 간이침대 등 성매매알선 시설을 차린 뒤 시각장애인 박모(64·여)씨 명의를 빌려 안마시술소 허가증을 받았다.
## <울산:LOC>의 한 조직폭력배 행동대원인 <최:PER>씨는 <울산시:LOC> <남구:LOC> <삼산동:LOC>의 한 상가 <3:NOH>·<4층:NOH>에 간이침대 등 성매매알선 시설을 차린 뒤 시각장애인 <박모:PER>(<64:NOH>·여)씨 명의를 빌려 안마시술소 허가증을 받았다.
울산	울산	NNP	B-LOC
의	의	JKG	O
_	_	_	O
한	한	MM	O
_	_	_	O
조직	조직	NNG	O
폭력배	폭력배	NNG	O
_	_	_	O
행동	행동	NNG	O
대원	대원	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
최	최	NNP	B-PER
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
울산시	울산시	NNP	B-LOC
_	_	_	O
남	남	NNG	B-LOC
구	구	NNG	I-LOC
_	_	_	O
삼산동	삼산동	NNP	B-LOC
의	의	JKG	O
_	_	_	O
한	한	MM	O
_	_	_	O
상가	상가	NNG	O
_	_	_	O
3	3	SN	B-NOH
·	·	SP	O
4	4	SN	B-NOH
층	층	NNG	I-NOH
에	에	JKB	O
_	_	_	O
간이침대	간이침대	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
성	성	NNG	O
매매	매매	NNG	O
알선	알선	NNG	O
_	_	_	O
시설	시설	NNG	O
을	을	JKO	O
_	_	_	O
차린	차리+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
시각	시각	NNG	O
장애인	장애인	NNG	O
_	_	_	O
박	박	NNP	B-PER
모	모	NP	I-PER
(	(	SS	O
64	64	SN	B-NOH
·	·	SP	O
여	여	NNG	O
)	)	SS	O
씨	씨	NNB	O
_	_	_	O
명의	명의	NNG	O
를	를	JKO	O
_	_	_	O
빌려	빌리+어	VV+EC	O
_	_	_	O
안마	안마	NNG	O
시술	시술	NNG	O
소	소	XSN	O
_	_	_	O
허가증	허가증	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 15
## 성씨는 “주변에선 ‘어차피 결혼할 것 빨리 하라’고 하지만 집 구할 돈이 부족하다 보니 남자친구도 결혼을 부담스러워한다.
## <성:PER>씨는 “주변에선 ‘어차피 결혼할 것 빨리 하라’고 하지만 집 구할 돈이 부족하다 보니 남자친구도 결혼을 부담스러워한다.
성	성	NNP	B-PER
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
주변	주변	NNG	O
에선	에서+ㄴ	JKB+JX	O
_	_	_	O
‘	‘	SS	O
어차피	어차피	MAG	O
_	_	_	O
결혼할	결혼하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
빨리	빨리	MAG	O
_	_	_	O
하	하	VV	O
라	라	EF	O
’	’	SS	O
고	고	JKQ	O
_	_	_	O
하	하	VV	O
지만	지만	EC	O
_	_	_	O
집	집	NNG	O
_	_	_	O
구할	구하+ㄹ	VV+ETM	O
_	_	_	O
돈	돈	NNG	O
이	이	JKS	O
_	_	_	O
부족하	부족하	VA	O
다	다	EC	O
_	_	_	O
보	보	VX	O
니	니	EC	O
_	_	_	O
남자	남자	NNG	O
친구	친구	NNG	O
도	도	JX	O
_	_	_	O
결혼	결혼	NNG	O
을	을	JKO	O
_	_	_	O
부담스러	부담스럽	VA	O
워	어	EC	O
한다	하+ㄴ다	VV+EF	O
.	.	SF	O

