## 1
## 이날 오후 영등포 타임스퀘어에서 레드카펫 행사에 참여한 잭 블랙은 21일 MBC 예능프로그램 ‘무한도전’ 녹화에도 참여한다.
## 이날 오후 <영등포 타임스퀘어:LOC>에서 레드카펫 행사에 참여한 <잭 블랙:PER>은 <21일:DAT> <MBC:POH> 예능프로그램 ‘<무한도전:POH>’ 녹화에도 참여한다.
이날	이날	NNG	O
## <TPP:ORG>는 <미국:ORG>의 비준 없이 발효될 수 없다.
TPP	TPP	SL	B-ORG
는	는	JX	O
_	_	_	O
미국	미국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
비준	비준	NNG	O
_	_	_	O
없이	없이	MAG	O
_	_	_	O
발효될	발효되+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
다	다	EF	O
.	.	SF	O

## 5
## 그렇지만 아베는 포기하지 않았다.
## 그렇지만 <아베:PER>는 포기하지 않았다.
그렇지만	그렇지만	MAJ	O
_	_	_	O
아베	아베	NNP	B-PER
는	는	JX	O
_	_	_	O
포기하	포기하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 덕산하이메탈과 두산엔진·한국전력기술은 200대 상장사에서 탈락했다.
## <덕산하이메탈:ORG>과 <두산엔진:ORG>·<한국전력기술:ORG>은 <200대:NOH> 상장사에서 탈락했다.
덕산	덕산	NNP	B-ORG
하이메	하이메	NNP	I-ORG
탈	탈	NNG	I-ORG
과	과	JC	O
_	_	_	O
두산	두산	NNP	B-ORG
엔진	엔진	NNG	I-ORG
·	·	SP	O
한국전력기술	한국전력기술	NNP	B-ORG
은	은	JX	O
_	_	_	O
200	200	SN	B-NOH
대	대	NNB	I-NOH
_	_	_	O
상장	상장	NNG	O
사	사	XSN	O
에서	에서	JKB	O
_	_	_	O
탈락	탈락하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 개척교회 목사 활동으로는 축구 꿈나무인 큰아들과 외국 유학 중인 둘째 딸, 장래 희망이 의사였던 숨진 이 양 등 3남매를 뒷바라지하기가 경제적으로 어려워 정교수 승진을 노렸다는 것이다.
## <개척교회:ORG> 목사 활동으로는 축구 꿈나무인 큰아들과 외국 유학 중인 둘째 딸, 장래 희망이 의사였던 숨진 <이:PER> 양 등 <3남매:NOH>를 뒷바라지하기가 경제적으로 어려워 정교수 승진을 노렸다는 것이다.
개척	개척	NNG	B-ORG
교회	교회	NNG	I-ORG
_	_	_	O
목사	목사	NNG	O
_	_	_	O
활동	활동	NNG	O
으로	으로	JKB	O
는	는	JX	O
_	_	_	O
축구	축구	NNG	O
_	_	_	O
꿈나무	꿈나무	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
큰아들	큰아들	NNG	O
과	과	JC	O
_	_	_	O
외국	외국	NNG	O
_	_	_	O
유학	유학	NNG	O
_	_	_	O
중	중	NNB	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
둘째	둘째	NR	O
_	_	_	O
딸	딸	NNG	O
,	,	SP	O
_	_	_	O
장래	장래	NNG	O
_	_	_	O
희망	희망	NNG	O
이	이	JKS	O
_	_	_	O
의사	의사+이	NNG+VCP	O
였	었	EP	O
던	던	ETM	O
_	_	_	O
숨진	숨지+ㄴ	VV+ETM	O
_	_	_	O
이	이	MM	B-PER
_	_	_	O
양	양	NNB	O
_	_	_	O
등	등	NNB	O
_	_	_	O
3	3	SN	B-NOH
남매	남매	NNG	I-NOH
를	를	JKO	O
_	_	_	O
뒷바라지하	뒷바라지하	VV	O
기	기	ETN	O
가	가	JKS	O
_	_	_	O
경제적	경제적	NNG	O
으로	으로	JKB	O
_	_	_	O
어려	어렵	VA	O
워	어	EC	O
_	_	_	O
정	정	NNP	O
교수	교수	NNG	O
_	_	_	O
승진	승진	NNG	O
을	을	JKO	O
_	_	_	O
노	노리	VV	O
렸	었	EP	O
다는	다는	ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 8
## 한미일 6자수석 대표들은 전날 협의에서 최근 북핵 문제를 둘러싼 한반도 정세가 엄중하게 전개되고 있다는 데 인식을 같이한 것으로 전해졌다.
## <한미일:ORG> <6자수석:NOH> 대표들은 전날 협의에서 최근 북핵 문제를 둘러싼 <한반도:LOC> 정세가 엄중하게 전개되고 있다는 데 인식을 같이한 것으로 전해졌다.
한미	한미	NNP	B-ORG
일	일	NNP	I-ORG
_	_	_	O
6	6	SN	B-NOH
자	자	XSN	I-NOH
수석	수석	NNG	I-NOH
_	_	_	O
대표	대표	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
전날	전날	NNG	O
_	_	_	O
협의	협의	NNG	O
에서	에서	JKB	O
_	_	_	O
최근	최근	NNG	O
_	_	_	O
북	북	NNP	O
핵	핵	NNG	O
_	_	_	O
문제	문제	NNG	O
를	를	JKO	O
_	_	_	O
둘러싼	둘러싸+ㄴ	VV+ETM	O
_	_	_	O
한반도	한반도	NNP	B-LOC
_	_	_	O
정세	정세	NNG	O
가	가	JKS	O
_	_	_	O
엄중하	엄중하	VA	O
게	게	EC	O
_	_	_	O
전개되	전개되	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다는	다는	ETM	O
_	_	_	O
데	데	NNB	O
_	_	_	O
인식	인식	NNG	O
을	을	JKO	O
_	_	_	O
같이한	같이하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
전해	전하	VV	O
졌	여+지+었	EC+VX+EP	O
다	다	EF	O
.	.	SF	O

## 9
## 현대자동차는 지난해 12년 만에 1위 탈환 이후 자동차A/S 부문에서 2년 연속 1위의 성과를 내고 있다.
## <현대자동차:ORG>는 지난해 <12년 만:NOH>에 <1위:NOH> 탈환 이후 자동차A/S 부문에서 <2년:NOH> 연속 <1위:NOH>의 성과를 내고 있다.
현대자동차	현대자동차	NNP	B-ORG
는	는	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
12	12	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	I-NOH
만	만	NNB	I-NOH
에	에	JKB	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
_	_	_	O
탈환	탈환	NNG	O
_	_	_	O
이후	이후	NNG	O
_	_	_	O
자동차	자동차	NNG	O
A	A	SL	O
/	/	SP	O
S	S	SL	O
_	_	_	O
부문	부문	NNG	O
에서	에서	JKB	O
_	_	_	O
2	2	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
연속	연속	NNG	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
의	의	JKG	O
_	_	_	O
성과	성과	NNG	O
를	를	JKO	O
_	_	_	O
내	내	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 10
## 중국과 러시아를 가르는 국경 역할을 했던 아무르강이 중·러 교역 통로로 용틀임하고 있다.
## <중국:ORG>과 <러시아:ORG>를 가르는 국경 역할을 했던 <아무르강:LOC>이 <중·러:ORG> 교역 통로로 용틀임하고 있다.
중국	중국	NNP	B-ORG
과	과	JC	O
_	_	_	O
러시아	러시아	NNP	B-ORG
를	를	JKO	O
_	_	_	O
가르	가르	VV	O
는	는	ETM	O
_	_	_	O
국경	국경	NNG	O
_	_	_	O
역할	역할	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
던	던	ETM	O
_	_	_	O
아무르강	아무르강	NNP	B-LOC
이	이	JKS	O
_	_	_	O
중	중	NNP	B-ORG
·	·	SP	I-ORG
러	러	NNP	I-ORG
_	_	_	O
교역	교역	NNG	O
_	_	_	O
통로	통로	NNG	O
로	로	JKB	O
_	_	_	O
용틀임	용틀임	NNG	O
하	하	XSV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 11
## 네피림은 전혀 반응이 없었다.
## <네피림:ORG>은 전혀 반응이 없었다.
네피림	네피림	NNP	B-ORG
은	은	JX	O
_	_	_	O
전혀	전혀	MAG	O
_	_	_	O
반응	반응	NNG	O
이	이	JKS	O
_	_	_	O
없	없	VA	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 지금은 국제 테러의 위험 증가와 평창 겨울올림픽을 앞두고 있는 시점이다.
## 지금은 국제 테러의 위험 증가와 <평창 겨울올림픽:POH>을 앞두고 있는 시점이다.
지금	지금	NNG	O
은	은	JX	O
_	_	_	O
국제	국제	NNG	O
_	_	_	O
테러	테러	NNG	O
의	의	JKG	O
_	_	_	O
위험	위험	NNG	O
_	_	_	O
증가	증가	NNG	O
와	와	JC	O
_	_	_	O
평창	평창	NNP	B-POH
_	_	_	I-POH
겨울	겨울	NNG	I-POH
올림픽	올림픽	NNG	I-POH
을	을	JKO	O
_	_	_	O
앞두	앞두	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
시점	시점	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 13
## 글로벌 34위 수준인 더블스타가 금호타이어(글로벌 14위)를 인수할 경우 단번에 10위권으로 치고 나갈 수 있다.
## 글로벌 <34위:NOH> 수준인 <더블스타:ORG>가 <금호타이어:ORG>(글로벌 <14위:NOH>)를 인수할 경우 단번에 <10위:NOH>권으로 치고 나갈 수 있다.
글로벌	글로벌	NNG	O
_	_	_	O
34	34	SN	B-NOH
위	위	NNB	I-NOH
_	_	_	O
수준	수준	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
더블	더블	NNG	B-ORG
스타	스타	NNG	I-ORG
가	가	JKC	O
_	_	_	O
금호타이어	금호타이어	NNP	B-ORG
(	(	SS	O
글로벌	글로벌	NNG	O
_	_	_	O
14	14	SN	B-NOH
위	위	NNB	I-NOH
)	)	SS	O
를	를	JKO	O
_	_	_	O
인수할	인수하+ㄹ	VV+ETM	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
단번에	단번에	MAG	O
_	_	_	O
10	10	SN	B-NOH
위	위	NNB	I-NOH
권	권	XSN	O
으로	으로	JKB	O
_	_	_	O
치	치	VV	O
고	고	EC	O
_	_	_	O
나갈	나가+ㄹ	VX+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 14
## [스포츠동아 오늘의 운세] 2015년 8월 20일 목요일 (음력 7월 7일)
## [<스포츠동아:ORG> 오늘의 운세] <2015년 8월 20일:DAT> <목요일:DAT> (<음력 7월 7일:DAT>)
[	[	SS	O
스포츠	스포츠	NNG	B-ORG
동아	동아	NNP	I-ORG
_	_	_	O
오늘	오늘	NNG	O
의	의	JKG	O
_	_	_	O
운세	운세	NNG	O
]	]	SS	O
_	_	_	O
2015	2015	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
8	8	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
20	20	SN	I-DAT
일	일	NNB	I-DAT
_	_	_	O
목요일	목요일	NNG	B-DAT
_	_	_	O
(	(	SS	O
음력	음력	NNG	B-DAT
_	_	_	I-DAT
7	7	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
7	7	SN	I-DAT
일	일	NNB	I-DAT
)	)	SS	O

## 15
## 하 의원은 “파업에 참여하지 않으면 떠나라고 하는 것은 노조의 월권이 적나라하게 드러난 행위”라며 “정당한 파업은 노동자의 권리로 보장받아야 하지만 철도노조의 사례는 법치국가에서 허용되는 수준을 넘어선 것”이라고 지적했다.
## <하:PER> 의원은 “파업에 참여하지 않으면 떠나라고 하는 것은 노조의 월권이 적나라하게 드러난 행위”라며 “정당한 파업은 노동자의 권리로 보장받아야 하지만 철도노조의 사례는 법치국가에서 허용되는 수준을 넘어선 것”이라고 지적했다.
하	하	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
파업	파업	NNG	O
에	에	JKB	O
_	_	_	O
참여하	참여하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
으면	으면	EC	O
_	_	_	O
떠나	떠나	VV	O
라고	라고	EC	O
_	_	_	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
노조	노조	NNG	O
의	의	JKG	O
_	_	_	O
월권	월권	NNG	O
이	이	JKS	O
_	_	_	O
적나라하	적나라하	VA	O
게	게	EC	O
_	_	_	O
드러난	드러나+ㄴ	VV+ETM	O
_	_	_	O
행위	행위	NNG	O
”	”	SS	O
라며	라며	EC	O
_	_	_	O
“	“	SS	O
정당한	정당하+ㄴ	VA+ETM	O
_	_	_	O
파업	파업	NNG	O
은	은	JX	O
_	_	_	O
노동자	노동자	NNG	O
의	의	JKG	O
_	_	_	O
권리	권리	NNG	O
로	로	JKB	O
_	_	_	O
보장	보장	NNG	O
받	받	VV	O
아야	아야	EC	O
_	_	_	O
하지만	하지만	MAJ	O
_	_	_	O
철도	철도	NNG	O
노조	노조	NNG	O
의	의	JKG	O
_	_	_	O
사례	사례	NNG	O
는	는	JX	O
_	_	_	O
법치	법치	NNG	O
국가	국가	NNG	O
에서	에서	JKB	O
_	_	_	O
허용되	허용되	VV	O
는	는	ETM	O
_	_	_	O
수준	수준	NNG	O
을	을	JKO	O
_	_	_	O
넘어선	넘어서+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
지적	지적하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

